CLUSTER,R,TOKEN
1,0.1789994027108003,hearing
1,0.17348434648193875,listening
1,0.16902843211665294,speech
1,0.15034284882897908,speech_perception
1,0.14712711391914132,tone
1,0.1382316857447627,music
1,0.13803883438321896,speech_processing
1,0.13107473935554817,melody
1,0.12498633458872667,passive_listening
1,0.1183375477916429,auditory_perception
1,0.10675576647716771,pain
1,0.10508592278993673,intonation
1,0.10329746590180484,painful_stimulation
1,0.10295180693027747,audition
1,0.0992107932640189,heat
1,0.09880703716081982,speech_production
1,0.09832789433218943,prosody
1,0.09470546363379508,pitch_discrimination
1,0.09349190690348898,auditory_feedback
1,0.09286862984901226,syllable
1,0.09120071482140656,interoception
1,0.08649197188380445,voice_perception
1,0.08180942556413048,multisensory
1,0.08148612927549473,perception
1,0.08069539046128149,phonation
2,0.17503479007576855,memory
2,0.17012874833824654,retrieval
2,0.15871294538904204,episodic_memory
2,0.14884762033217797,familiarity
2,0.14643598496730578,recognition_memory
2,0.14578101179439135,remembering
2,0.14449115518509653,recognition
2,0.13577516545620785,semantic_processing
2,0.13448177050728014,word
2,0.13369305400368556,encoding
2,0.1326646203047268,semantic_memory
2,0.12571602485749175,semantic_knowledge
2,0.12129732069133221,picture
2,0.12033020125094519,declarative_memory
2,0.11781554453275704,recall
2,0.11183516242565267,source_memory
2,0.11174435229734109,naming
2,0.1103483587611636,encoding_task
2,0.10728079801173518,forgetting
2,0.10516364268444293,semantic_information
2,0.10110522067939112,longterm_memory
2,0.1001654426923207,memory_retrieval
2,0.09964048137946388,imageability
2,0.09941799992401341,episodic_simulation
2,0.0982311986595302,name
3,0.14957946899229768,spatial_attention
3,0.14754109499538612,attention
3,0.13586395889029448,manipulation
3,0.12525948977765342,visual_attention
3,0.12062345549539974,execution
3,0.12012982445457226,working_memory
3,0.11976452749211829,reaction_time
3,0.11833324794511695,visuospatial_attention
3,0.11626104481148673,vision
3,0.11602375738068875,covert
3,0.11462326804067077,eye
3,0.11450518766312541,intention
3,0.1113567394075995,grasping
3,0.11105201243352143,mental_representation
3,0.11083607034769301,representation
3,0.11044037122633507,action
3,0.10934948941830959,cognitive_process
3,0.1084922914639242,strategy
3,0.10686603636453038,eye_movement
3,0.10636241863964536,goal
3,0.10300032256708444,saccade
3,0.09899434709266362,theory_mind
3,0.09897144153823884,visual_angle
3,0.09882983909432025,rehearsal
3,0.09697511930651873,spatial
4,0.20666885974924187,emotion
4,0.20428893223477063,fear
4,0.17389323563475978,valence
4,0.17012887827614812,facial_expression
4,0.15870926564031687,arousal
4,0.1387203291712012,face
4,0.13826417551437326,emotional_memory
4,0.13559993634775327,negative_emotion
4,0.13271402555072645,emotional_expression
4,0.13248359779893915,anger
4,0.13150915937705934,memory
4,0.12434541080073822,international_affective_picture_system
4,0.12282850336285324,declarative_memory
4,0.12234956759419671,disgust
4,0.11789845200040767,picture
4,0.11399487525187811,anxiety
4,0.11372110450070498,extinction
4,0.11236427443153532,recognition_memory
4,0.10947052311047634,episodic_memory
4,0.1059842377294497,olfaction
4,0.10556851239249479,sadness
4,0.10385891609564818,remembering
4,0.10147944135252628,recognition
4,0.09926133348204493,happiness
4,0.0987713392565285,encoding
5,0.11637926495549135,arousal
5,0.10099099512604635,anticipation
5,0.09678521914996556,reaction_time
5,0.0955898791822129,monitoring
5,0.0936071120083392,interoception
5,0.09304441331234109,cognitive_control
5,0.09071762687683646,decision_making
5,0.08960911470214526,pain
5,0.08932233157562496,error_detection
5,0.08645882885369202,context
5,0.08403758651180093,cognitive_process
