CLUSTER,R,TOKEN,ROC_AUC
1,0.12654045510772385,motor_control,0.5149026025836582
1,0.10838149959923493,movement,0.5149026025836582
1,0.10826908483466366,motor_learning,0.5149026025836582
1,0.09696030315496254,execution,0.5149026025836582
1,0.0797056551857935,coordination,0.5149026025836582
1,0.07907320998923707,motor_sequence_learning,0.5149026025836582
1,0.07577901188727153,arm,0.5149026025836582
1,0.07007127810613822,motor_planning,0.5149026025836582
1,0.06968156894081813,hand,0.5149026025836582
1,0.06848468242934001,motor_activity,0.5149026025836582
1,0.06356219740013214,skill,0.5149026025836582
1,0.06346291354798399,tapping_task,0.5149026025836582
1,0.06240528604469076,rest,0.5149026025836582
1,0.06159015698327304,imagination,0.5149026025836582
1,0.06047223311356255,finger_tapping,0.5149026025836582
1,0.05989070747938219,imagery,0.5149026025836582
1,0.0586483139337889,covert,0.5149026025836582
1,0.05775327406393242,auditory_feedback,0.5149026025836582
1,0.0568752297098553,planning,0.5149026025836582
1,0.056874886885608475,visual_imagery,0.5149026025836582
1,0.054756145911954636,ataxia,0.5149026025836582
1,0.054115674584497175,skill_acquisition,0.5149026025836582
1,0.05152893493994167,articulatory_rehearsal,0.5149026025836582
1,0.05078560786824332,retrieval,0.5149026025836582
2,0.26181422745594285,speech,0.5279976612447879
2,0.2408216879541292,hearing,0.5279976612447879
2,0.2345830232948199,listening,0.5279976612447879
2,0.2335524098729045,speech_perception,0.5279976612447879
2,0.2301907583730745,speech_processing,0.5279976612447879
2,0.18368739487044,language,0.5279976612447879
2,0.17282536250058006,tone,0.5279976612447879
2,0.168476993653756,syllable,0.5279976612447879
2,0.16692628429809805,music,0.5279976612447879
2,0.16474999049977815,speech_production,0.5279976612447879
2,0.16251421090994175,language_processing,0.5279976612447879
2,0.16187562249714813,passive_listening,0.5279976612447879
2,0.15795856785543594,auditory_perception,0.5279976612447879
2,0.14864684148464047,melody,0.5279976612447879
2,0.14034046602852254,prosody,0.5279976612447879
2,0.13500980207184948,audition,0.5279976612447879
2,0.1335779561290509,intonation,0.5279976612447879
2,0.12989421405872756,pitch_discrimination,0.5279976612447879
2,0.12707366088754396,language_comprehension,0.5279976612447879
2,0.12504550896663846,articulation,0.5279976612447879
2,0.12028038741315493,word,0.5279976612447879
2,0.1164764490838681,semantic_processing,0.5279976612447879
3,0.1396296993667341,episodic_memory,0.5125791810293098
3,0.1337851027273317,memory,0.5125791810293098
3,0.12485365726830447,remembering,0.5125791810293098
3,0.12371252979889408,memory_retrieval,0.5125791810293098
3,0.12247646018337766,retrieval,0.5125791810293098
3,0.11690164094740944,autobiographical_memory,0.5125791810293098
3,0.10305646193438732,prospection,0.5125791810293098
3,0.09772230244532608,source_memory,0.5125791810293098
3,0.09577637342811213,recall,0.5125791810293098
3,0.09299937921178213,navigation,0.5125791810293098
3,0.09172200921807418,episodic_simulation,0.5125791810293098
3,0.0913067578557659,encoding,0.5125791810293098
3,0.08839000267633998,recognition_memory,0.5125791810293098
3,0.08407785882491088,spatial_memory,0.5125791810293098
3,0.0836874624216753,theory_mind,0.5125791810293098
3,0.08220554613721633,visual_imagery,0.5125791810293098
3,0.07761984438598372,mental_imagery,0.5125791810293098
3,0.07624082610149042,thinking,0.5125791810293098
3,0.07587853007585306,familiarity,0.5125791810293098
3,0.07559331758369554,thought,0.5125791810293098
3,0.07353173904964015,episodic_future_thinking,0.5125791810293098
3,0.0731632577258457,goal,0.5125791810293098
3,0.07233730294764121,visual_attention,0.5125791810293098
3,0.0700949058760436,reaction_time,0.5125791810293098
3,0.06967817324684425,spatial_attention,0.5125791810293098
4,0.21453834324487012,emotion,0.5097530208905283
4,0.21111235480731624,fear,0.5097530208905283
4,0.1897761893045221,facial_expression,0.5097530208905283
4,0.1806406556605988,valence,0.5097530208905283
4,0.1592756595110372,arousal,0.5097530208905283
4,0.141832445063428,face,0.5097530208905283
4,0.13211902734916695,anxiety,0.5097530208905283
4,0.129811309047334,emotional_expression,0.5097530208905283
4,0.1296063898325009,negative_emotion,0.5097530208905283
4,0.12771143057075704,sadness,0.5097530208905283
4,0.12754839041033544,emotional_memory,0.5097530208905283
5,0.15068015779686414,monitoring,0.5333788800724373
5,0.1024692641152215,decision_making,0.5333788800724373
5,0.10148455501464072,response_selection,0.5333788800724373
5,0.10090953981149857,error_detection,0.5333788800724373
5,0.0976570364498605,cognitive_control,0.5333788800724373
5,0.08403987393667581,arousal,0.5333788800724373
5,0.08351943643927758,cognitive_process,0.5333788800724373
5,0.0833275194669952,performance_monitoring,0.5333788800724373
5,0.0799968766262213,response_conflict,0.5333788800724373
5,0.07947425202601688,anticipation,0.5333788800724373
5,0.07905324489175447,cognitive,0.5333788800724373
5,0.07882080209292719,reaction_time,0.5333788800724373
5,0.0781028539729192,pain,0.5333788800724373
5,0.07737119781999036,executive_function,0.5333788800724373
5,0.07712924253678433,decision,0.5333788800724373
5,0.0747631651893951,reward,0.5333788800724373
5,0.06940931398591768,valence,0.5333788800724373
5,0.06821901465493233,salience,0.5333788800724373
5,0.06796531994051151,autobiographical_memory,0.5333788800724373
5,0.06777775414681786,strategy,0.5333788800724373
5,0.06696041501761138,task_set,0.5333788800724373
5,0.06644160836584312,effort,0.5333788800724373
5,0.0645401377715212,preparation,0.5333788800724373
5,0.06438125409097266,goal,0.5333788800724373
6,0.14822118030466386,spatial_attention,0.542613255617608
6,0.1478544662514509,attention,0.542613255617608
6,0.14354150528631876,manipulation,0.542613255617608
6,0.13951825964807002,execution,0.542613255617608
6,0.13628118795825472,working_memory,0.542613255617608
6,0.1283999844498489,grasping,0.542613255617608
6,0.12421325852942752,representation,0.542613255617608
6,0.12388406858632715,hand,0.542613255617608
6,0.12278796356362948,visual_attention,0.542613255617608
6,0.12114860447699925,reaction_time,0.542613255617608
6,0.1205492200854512,vision,0.542613255617608
6,0.11912296209409153,action,0.542613255617608
6,0.1157763465258894,mental_representation,0.542613255617608
6,0.11384651597697387,visuospatial_attention,0.542613255617608
6,0.11363573071884997,strategy,0.542613255617608
6,0.11263265344328495,rehearsal,0.542613255617608
6,0.11193537428062414,grasp,0.542613255617608
6,0.11048490070195792,covert,0.542613255617608
6,0.10966692344559467,eye,0.542613255617608
6,0.10965764317380992,eye_movement,0.542613255617608
6,0.10946914930933742,cognitive_process,0.542613255617608
6,0.10735735886033597,intention,0.542613255617608
6,0.10587769926695613,goal,0.542613255617608
6,0.10413057299685033,saccade,0.542613255617608
6,0.10215026216927428,spatial_working_memory,0.542613255617608
7,0.16638611623533806,reward,0.5005689294806234
7,0.13660054354670514,reward_anticipation,0.5005689294806234
7,0.13631859176135175,reward_processing,0.5005689294806234
7,0.09881343452578066,reward_learning,0.5005689294806234
7,0.0896337375089224,anticipation,0.5005689294806234
7,0.08842946411254607,addiction,0.5005689294806234
7,0.08481317959469832,decision_making,0.5005689294806234
7,0.07969757744779789,expectancy,0.5005689294806234
7,0.07712822574300103,monetary_incentive_delay_task,0.5005689294806234
7,0.07640712555314857,taste,0.5005689294806234
7,0.07633652366757722,valence,0.5005689294806234
7,0.07211180669871703,mood,0.5005689294806234
8,0.1807413582096968,face_perception,0.529058292683813
8,0.1580769909612086,recognition,0.529058292683813
8,0.1580224954093706,object_recognition,0.529058292683813
8,0.1569780141373831,vision,0.529058292683813
8,0.14136481802698586,familiarity,0.529058292683813
8,0.13610331530643188,visual_perception,0.529058292683813
8,0.1342387388279793,face,0.529058292683813
8,0.13099921372854648,visual_object,0.529058292683813
8,0.1299465388230255,visual_angle,0.529058292683813
8,0.12689606079031196,shape,0.529058292683813
8,0.12541417104946925,visual_attention,0.529058292683813
8,0.12393697223749105,face_recognition,0.529058292683813
8,0.12287644546644486,perception,0.529058292683813
8,0.12287174224317512,picture,0.529058292683813
8,0.12176289002203325,reading,0.529058292683813
8,0.11658926897699523,covert,0.529058292683813
8,0.11491555970378632,word,0.529058292683813
8,0.11449930339023512,naming,0.529058292683813
8,0.11412381405738425,object_perception,0.529058292683813
8,0.1139151564386825,retrieval,0.529058292683813
8,0.11365613357936075,representation,0.529058292683813
8,0.11181890182114004,eye,0.529058292683813
8,0.11161976423004964,semantic_processing,0.529058292683813
8,0.10863567526957488,visual_motion,0.529058292683813
9,0.1975697662840687,memory,0.5102102965413078
9,0.17839528989894754,episodic_memory,0.5102102965413078
9,0.15966264484810527,remembering,0.5102102965413078
9,0.15777756770241036,recognition_memory,0.5102102965413078
9,0.1573758699526793,declarative_memory,0.5102102965413078
9,0.15682211645207114,retrieval,0.5102102965413078
9,0.1476732235180733,encoding,0.5102102965413078
9,0.13488732852408694,recognition,0.5102102965413078
9,0.12463668899181825,spatial_memory,0.5102102965413078
9,0.12410613777568782,recall,0.5102102965413078
9,0.1232097936075061,familiarity,0.5102102965413078
9,0.11906108242681032,autobiographical_memory,0.5102102965413078
9,0.11795814186682756,encoding_task,0.5102102965413078
9,0.1168290065745031,source_memory,0.5102102965413078
9,0.1164209541930042,episodic_simulation,0.5102102965413078
9,0.11408885657137108,memory_process,0.5102102965413078
9,0.11215704451177166,memory_retrieval,0.5102102965413078
9,0.10935894299696124,navigation,0.5102102965413078
9,0.10856720319437482,semantic_memory,0.5102102965413078
9,0.1083584857551958,cognitive_map,0.5102102965413078
10,0.08643896649851984,anticipation,0.5022877232982069
10,0.08478471715646957,nociception,0.5022877232982069
10,0.07951123330233839,arousal,0.5022877232982069
10,0.0794299166910657,pain,0.5022877232982069
10,0.06677790732878425,micturition,0.5022877232982069
10,0.06589691181539377,heat,0.5022877232982069
10,0.06543344758540387,respiration,0.5022877232982069
10,0.06479514472837487,fear,0.5022877232982069
10,0.06311800690880208,reward,0.5022877232982069
10,0.055795241357305736,air_hunger,0.5022877232982069
10,0.055158599697985575,sexual_arousal,0.5022877232982069
10,0.053673691084334736,emotion,0.5022877232982069
10,0.05045815395074092,hunger,0.5022877232982069
11,0.10223836262099503,semantic_memory,0.5024299218099799
11,0.1010006794149358,semantic_knowledge,0.5024299218099799
11,0.0935889681815193,episodic_memory,0.5024299218099799
11,0.09002436918177302,semantic_processing,0.5024299218099799
11,0.08714196759869347,memory,0.5024299218099799
11,0.07791424497260928,retrieval,0.5024299218099799
11,0.07717764389340409,declarative_memory,0.5024299218099799
11,0.07559233326821635,semantic_information,0.5024299218099799
11,0.07466113134224148,autobiographical_memory,0.5024299218099799
11,0.07430235911486144,imageability,0.5024299218099799
11,0.07255734422664921,word,0.5024299218099799
11,0.07162162284270067,remembering,0.5024299218099799
11,0.07149917023085732,theory_mind,0.5024299218099799
11,0.07035120535463463,recognition_memory,0.5024299218099799
11,0.06964086108817935,episodic_simulation,0.5024299218099799
12,0.11494931459521428,arousal,0.5229193012122451
12,0.09742006133923599,anticipation,0.5229193012122451
12,0.09500069542470084,monitoring,0.5229193012122451
12,0.0946598081337246,reaction_time,0.5229193012122451
12,0.09260816431388874,error_detection,0.5229193012122451
12,0.0912529576963958,cognitive_control,0.5229193012122451
12,0.09115136147751733,context,0.5229193012122451
12,0.08906011086378167,interoception,0.5229193012122451
12,0.08662059062272669,pain,0.5229193012122451
12,0.08553394002172053,cognitive_process,0.5229193012122451
12,0.08478816819471592,strategy,0.5229193012122451
12,0.08350839138124289,emotion,0.5229193012122451
12,0.08275998377327277,decision_making,0.5229193012122451
12,0.08271701884541266,disgust,0.5229193012122451
12,0.08245694085334528,manipulation,0.5229193012122451
12,0.0819632577390874,valence,0.5229193012122451
12,0.08096561494875766,response_selection,0.5229193012122451
