CLUSTER,R,TOKEN
1,0.12654045510772385,motor_control
1,0.10838149959923493,movement
1,0.10826908483466366,motor_learning
1,0.09696030315496254,execution
1,0.0797056551857935,coordination
1,0.07907320998923707,motor_sequence_learning
1,0.07577901188727153,arm
1,0.07007127810613822,motor_planning
1,0.06968156894081812,hand
1,0.06848468242934001,motor_activity
1,0.06356219740013214,skill
1,0.06346291354798399,tapping_task
1,0.06240528604469076,rest
1,0.061590156983273026,imagination
1,0.06047223311356255,finger_tapping
1,0.05989070747938219,imagery
1,0.058648313933788894,covert
1,0.05775327406393242,auditory_feedback
1,0.0568752297098553,planning
1,0.05687488688560848,visual_imagery
1,0.05475614591195464,ataxia
1,0.054115674584497175,skill_acquisition
1,0.05152893493994167,articulatory_rehearsal
1,0.05078560786824332,retrieval
1,0.050212401420446855,motor_program
2,0.26181422745594285,speech
2,0.24082168795412917,hearing
2,0.23458302329481992,listening
2,0.23355240987290452,speech_perception
2,0.23019075837307454,speech_processing
2,0.18368739487043997,language
2,0.17282536250058003,tone
2,0.16847699365375599,syllable
2,0.16692628429809803,music
2,0.16474999049977815,speech_production
2,0.16251421090994175,language_processing
2,0.16187562249714813,passive_listening
2,0.15795856785543597,auditory_perception
2,0.14864684148464047,melody
2,0.14034046602852254,prosody
2,0.13500980207184948,audition
2,0.1335779561290509,intonation
2,0.12989421405872756,pitch_discrimination
2,0.12707366088754396,language_comprehension
2,0.12504550896663846,articulation
2,0.12028038741315493,word
2,0.1164764490838681,semantic_processing
2,0.11410367764876814,phonological_processing
2,0.1130379356254416,phonetics
2,0.11161695150905324,noise
3,0.1396296993667341,episodic_memory
3,0.1337851027273317,memory
3,0.12485365726830448,remembering
3,0.12371252979889408,memory_retrieval
3,0.12247646018337766,retrieval
3,0.11690164094740944,autobiographical_memory
3,0.10305646193438732,prospection
3,0.09772230244532609,source_memory
3,0.09577637342811211,recall
3,0.09299937921178211,navigation
3,0.09172200921807418,episodic_simulation
3,0.0913067578557659,encoding
3,0.08839000267633997,recognition_memory
3,0.08407785882491088,spatial_memory
3,0.0836874624216753,theory_mind
3,0.08220554613721633,visual_imagery
3,0.07761984438598372,mental_imagery
3,0.07624082610149042,thinking
3,0.07587853007585306,familiarity
3,0.07559331758369554,thought
3,0.07353173904964015,episodic_future_thinking
3,0.0731632577258457,goal
