CLUSTER,R,TOKEN,ROC_AUC
1,0.10293855867839423,memory,0.5049563220111564
1,0.10084835841532187,remembering,0.5049563220111564
1,0.09962890667620827,memory_retrieval,0.5049563220111564
1,0.09961049742740036,episodic_memory,0.5049563220111564
1,0.0992812500584458,retrieval,0.5049563220111564
1,0.0983247612629157,visual_imagery,0.5049563220111564
1,0.0810878624171381,encoding,0.5049563220111564
1,0.07934766993557232,recall,0.5049563220111564
1,0.07712661559705791,mental_imagery,0.5049563220111564
1,0.07305587432430669,autobiographical_memory,0.5049563220111564
1,0.07290337992281705,imagery,0.5049563220111564
1,0.07231783131361011,prospection,0.5049563220111564
1,0.07185866573372154,episodic_simulation,0.5049563220111564
1,0.06995582355229411,visual_attention,0.5049563220111564
1,0.06980758466906772,familiarity,0.5049563220111564
1,0.0692914248250037,recognition_memory,0.5049563220111564
1,0.06891840788827892,source_memory,0.5049563220111564
1,0.0683620923844975,imagine,0.5049563220111564
1,0.06658817724570353,spatial_memory,0.5049563220111564
1,0.0653119336942989,navigation,0.5049563220111564
1,0.0644491193794698,spatial_attention,0.5049563220111564
1,0.06324127955764271,eye,0.5049563220111564
2,0.13912566022477602,anticipation,0.5097813606821103
2,0.13668513613546066,reward,0.5097813606821103
2,0.10582237355780466,motor_control,0.5097813606821103
2,0.10570493838829703,pain,0.5097813606821103
2,0.10546020154469232,reward_processing,0.5097813606821103
2,0.10447107897985757,monitoring,0.5097813606821103
2,0.0998995937071063,reward_anticipation,0.5097813606821103
2,0.09705546835760644,arousal,0.5097813606821103
2,0.09533745989445036,painful_stimulation,0.5097813606821103
2,0.09016131176216384,monetary_incentive_delay_task,0.5097813606821103
2,0.08778008203556761,heat,0.5097813606821103
2,0.08678936701782845,preparation,0.5097813606821103
2,0.08656245027287737,feedback,0.5097813606821103
2,0.08614938860203301,expectancy,0.5097813606821103
2,0.08565944430343649,decision_making,0.5097813606821103
2,0.07861806618115412,salience,0.5097813606821103
2,0.07656801238194752,nociception,0.5097813606821103
3,0.16849833915078172,memory,0.5112799838947564
3,0.1529544608578577,retrieval,0.5112799838947564
3,0.15130731321299004,episodic_memory,0.5112799838947564
3,0.15046815420460793,remembering,0.5112799838947564
3,0.13543916094295955,encoding,0.5112799838947564
3,0.1329180209190094,recognition_memory,0.5112799838947564
3,0.12800647480873675,familiarity,0.5112799838947564
