CLUSTER,R,TOKEN,ROC_AUC
1,0.1637483313326427,memory,0.5111248708096026
1,0.15693868067966296,semantic_processing,0.5111248708096026
1,0.15688394304025266,retrieval,0.5111248708096026
1,0.15306966323979307,episodic_memory,0.5111248708096026
1,0.1464330225127415,semantic_memory,0.5111248708096026
1,0.14103603986404836,recognition,0.5111248708096026
1,0.14074734318819634,semantic_knowledge,0.5111248708096026
1,0.14012614292706094,word,0.5111248708096026
1,0.13903430056876429,familiarity,0.5111248708096026
1,0.13663176339341854,remembering,0.5111248708096026
1,0.1330585515988014,semantic_information,0.5111248708096026
1,0.1308374344858177,recognition_memory,0.5111248708096026
1,0.1294874060558655,language,0.5111248708096026
1,0.12505433553391493,autobiographical_memory,0.5111248708096026
1,0.12140843964506462,episodic_simulation,0.5111248708096026
1,0.1192146064153112,language_processing,0.5111248708096026
1,0.1182105942746116,recall,0.5111248708096026
1,0.11563579932835052,declarative_memory,0.5111248708096026
1,0.11452818242726193,naming,0.5111248708096026
1,0.11208574869611213,meaning,0.5111248708096026
1,0.11091604034594724,source_memory,0.5111248708096026
1,0.1094085217861178,semantics,0.5111248708096026
1,0.10724840129082347,theory_mind,0.5111248708096026
2,0.18174375996082034,execution,0.5377583706163416
2,0.15302867223001715,working_memory,0.5377583706163416
2,0.15263170938230622,hand,0.5377583706163416
2,0.14372880967600096,manipulation,0.5377583706163416
2,0.13445430395548044,rehearsal,0.5377583706163416
2,0.13251540851816382,movement,0.5377583706163416
2,0.12839422182160215,action,0.5377583706163416
2,0.12375489933168153,reaction_time,0.5377583706163416
2,0.12217915167919953,attention,0.5377583706163416
2,0.11912499007176013,grasping,0.5377583706163416
2,0.11816600952832927,response_selection,0.5377583706163416
2,0.11758773901349967,representation,0.5377583706163416
2,0.11721852579963987,monitoring,0.5377583706163416
2,0.1168797045493775,covert,0.5377583706163416
2,0.11652462347327062,strategy,0.5377583706163416
2,0.11566851120700468,grasp,0.5377583706163416
2,0.1140429005758382,spatial_attention,0.5377583706163416
2,0.1106662351709236,planning,0.5377583706163416
2,0.10812165168771876,preparation,0.5377583706163416
2,0.10778356221613787,cognitive_process,0.5377583706163416
2,0.10753566978706113,mental_representation,0.5377583706163416
2,0.10489951422808708,spatial_working_memory,0.5377583706163416
2,0.10488438741842712,goal,0.5377583706163416
2,0.10470423851186132,motor_planning,0.5377583706163416
2,0.1046064401742077,motor_control,0.5377583706163416
3,0.2877265488350682,reward,0.5069431156039266
3,0.2326781219632266,reward_processing,0.5069431156039266
3,0.2266039611582043,reward_anticipation,0.5069431156039266
3,0.19076029351746293,anticipation,0.5069431156039266
3,0.18823905446493494,monetary_incentive_delay_task,0.5069431156039266
4,0.24325527114529225,speech,0.5170112478082443
4,0.235920493376108,hearing,0.5170112478082443
4,0.2276920270603041,listening,0.5170112478082443
4,0.21498114035119556,speech_perception,0.5170112478082443
4,0.2092501752132518,speech_processing,0.5170112478082443
4,0.17687957814754968,tone,0.5170112478082443
4,0.16791677083800324,music,0.5170112478082443
4,0.15915353798905538,passive_listening,0.5170112478082443
4,0.15636050915738098,melody,0.5170112478082443
4,0.1539760543013207,language,0.5170112478082443
4,0.1513662193742629,speech_production,0.5170112478082443
4,0.15124616731984789,syllable,0.5170112478082443
4,0.1503491469412504,auditory_perception,0.5170112478082443
4,0.13647161908517544,prosody,0.5170112478082443
4,0.13563463214193647,language_processing,0.5170112478082443
4,0.13222515144051986,audition,0.5170112478082443
4,0.13202685024678967,intonation,0.5170112478082443
4,0.12539333025234314,pitch_discrimination,0.5170112478082443
4,0.11255814913908788,articulation,0.5170112478082443
4,0.10929607907336793,perception,0.5170112478082443
4,0.10859751053540187,phonetics,0.5170112478082443
4,0.10698096574567263,auditory_feedback,0.5170112478082443
4,0.10345015056277004,noise,0.5170112478082443
