CLUSTER,R,TOKEN,ROC_AUC
1,0.1648523910260622,word,0.5331323210598758
1,0.16048140595098848,semantic_processing,0.5331323210598758
1,0.1527404063325513,language,0.5331323210598758
1,0.14202433533249895,semantics,0.5331323210598758
1,0.141701103366288,language_processing,0.5331323210598758
1,0.13618799060345593,retrieval,0.5331323210598758
1,0.12464510793393994,sentence_comprehension,0.5331323210598758
1,0.1227843216529826,language_comprehension,0.5331323210598758
1,0.1199101334684339,sentence_processing,0.5331323210598758
1,0.11809797472619687,meaning,0.5331323210598758
1,0.11806888362106235,syntax,0.5331323210598758
1,0.11377146035438493,semantic_knowledge,0.5331323210598758
1,0.11135221600858933,phonological_processing,0.5331323210598758
1,0.11018507375727324,phonology,0.5331323210598758
1,0.1100992706477295,semantic_information,0.5331323210598758
1,0.10964402005702903,judgment,0.5331323210598758
1,0.10886746446216228,cognitive_process,0.5331323210598758
1,0.10717680773471602,working_memory,0.5331323210598758
1,0.10581788387281668,reading,0.5331323210598758
1,0.10412117719841897,reaction_time,0.5331323210598758
1,0.10397530051886572,syntactic_processing,0.5331323210598758
1,0.10200724022377514,word_generation,0.5331323210598758
1,0.09532793757450304,naming,0.5331323210598758
1,0.09531954725075052,cognitive,0.5331323210598758
1,0.09469119860050698,cognitive_control,0.5331323210598758
2,0.12198674106140793,arousal,0.5203238095641098
2,0.11729066598009502,anticipation,0.5203238095641098
2,0.11191438189373687,interoception,0.5203238095641098
2,0.1115057131982906,pain,0.5203238095641098
2,0.09510860008273744,disgust,0.5203238095641098
2,0.08992899595728784,painful_stimulation,0.5203238095641098
2,0.08913730486043675,salience,0.5203238095641098
2,0.08909625375250407,decision_making,0.5203238095641098
2,0.08899540014805686,error_detection,0.5203238095641098
2,0.0881891821966446,reward,0.5203238095641098
2,0.08754511798148787,monitoring,0.5203238095641098
2,0.08671769359475623,expectancy,0.5203238095641098
2,0.08631369606168618,emotion,0.5203238095641098
2,0.08457752358409053,valence,0.5203238095641098
2,0.07821997434658416,heat,0.5203238095641098
