CLUSTER,R,TOKEN,ROC_AUC
1,0.13505935427513655,retrieval,0.5400234336450727
1,0.12584476231880765,word,0.5400234336450727
1,0.12337846076169015,semantic_processing,0.5400234336450727
1,0.11605879609995876,cognitive_process,0.5400234336450727
1,0.11416102234739502,cognitive,0.5400234336450727
1,0.11183566724153207,judgment,0.5400234336450727
1,0.1088239511925684,language_processing,0.5400234336450727
1,0.1083528187184173,working_memory,0.5400234336450727
1,0.10820964163495153,valence,0.5400234336450727
1,0.1072663596808322,monitoring,0.5400234336450727
1,0.1061058928181658,memory,0.5400234336450727
1,0.1041428795484508,language,0.5400234336450727
1,0.10303723188532804,remembering,0.5400234336450727
1,0.10283407502160408,cognitive_control,0.5400234336450727
1,0.10231412905189287,cognition,0.5400234336450727
1,0.09988736195567782,semantics,0.5400234336450727
1,0.09810940510986237,context,0.5400234336450727
1,0.09772194281769804,episodic_memory,0.5400234336450727
1,0.09765002172223684,meaning,0.5400234336450727
1,0.09683553945438092,decision_making,0.5400234336450727
1,0.09670157565038444,semantic_knowledge,0.5400234336450727
1,0.09641621470971308,arousal,0.5400234336450727
1,0.09631679623416747,autobiographical_memory,0.5400234336450727
1,0.09545303635511664,theory_mind,0.5400234336450727
2,0.2320716528632015,language,0.5331048976966783
2,0.21738637631150973,semantic_processing,0.5331048976966783
2,0.2127491041915645,word,0.5331048976966783
2,0.20797348204591934,language_processing,0.5331048976966783
2,0.20359167564589933,semantics,0.5331048976966783
2,0.1896593695038055,speech,0.5331048976966783
2,0.1794701428560391,phonology,0.5331048976966783
2,0.1759756621363785,reading,0.5331048976966783
2,0.16679199645665993,meaning,0.5331048976966783
2,0.16573258994721485,language_comprehension,0.5331048976966783
2,0.16487180312071112,phonological_processing,0.5331048976966783
2,0.16345654563838913,pseudowords,0.5331048976966783
2,0.16234404487996407,speech_processing,0.5331048976966783
2,0.1604124732381236,sentence_processing,0.5331048976966783
2,0.1579087769402222,syllable,0.5331048976966783
2,0.1575592674243751,semantic_information,0.5331048976966783
2,0.15677128994793693,naming,0.5331048976966783
2,0.1551253058801342,speech_perception,0.5331048976966783
2,0.1550268836786453,listening,0.5331048976966783
2,0.15250783323468586,lexicon,0.5331048976966783
2,0.15174408095290082,hearing,0.5331048976966783
2,0.14945161598751333,word_recognition,0.5331048976966783
2,0.14594563219029585,sentence_comprehension,0.5331048976966783
2,0.14054070722687154,semantic_knowledge,0.5331048976966783
2,0.13553932060526908,familiarity,0.5331048976966783
3,0.23705284665952145,speech,0.5179265627625604
3,0.2302918264347032,hearing,0.5179265627625604
3,0.2226612625925412,listening,0.5179265627625604
3,0.2222612678262438,speech_perception,0.5179265627625604
3,0.20771833170103074,speech_processing,0.5179265627625604
3,0.16863047085642524,tone,0.5179265627625604
3,0.16478797069917234,music,0.5179265627625604
3,0.15401170547903906,passive_listening,0.5179265627625604
3,0.15384719993903342,melody,0.5179265627625604
3,0.15032415446728598,language,0.5179265627625604
3,0.14984988136477914,auditory_perception,0.5179265627625604
3,0.1478215174385128,syllable,0.5179265627625604
3,0.14093954605971878,prosody,0.5179265627625604
3,0.1403625038281408,speech_production,0.5179265627625604
3,0.13460514207205826,intonation,0.5179265627625604
3,0.13315489383236545,language_processing,0.5179265627625604
3,0.12161179420083955,audition,0.5179265627625604
3,0.1210007302904786,pitch_discrimination,0.5179265627625604
3,0.11717243730248598,voice_perception,0.5179265627625604
3,0.10807394415263696,phonetics,0.5179265627625604
3,0.10228675484926143,language_comprehension,0.5179265627625604
3,0.10017031051442428,noise,0.5179265627625604
3,0.0991685716312406,perception,0.5179265627625604
3,0.09700316888525423,syntax,0.5179265627625604
4,0.19716026832660616,hearing,0.5228114499529642
4,0.19218011672375013,speech,0.5228114499529642
4,0.1832766069136841,listening,0.5228114499529642
4,0.1681565730137311,speech_perception,0.5228114499529642
4,0.1674915539774387,speech_processing,0.5228114499529642
4,0.1527965079039847,tone,0.5228114499529642
4,0.13864629376958398,music,0.5228114499529642
4,0.13409402628830067,passive_listening,0.5228114499529642
4,0.13205206741933756,melody,0.5228114499529642
4,0.1256007890479806,auditory_perception,0.5228114499529642
4,0.12517738944082052,speech_production,0.5228114499529642
4,0.1209787466802306,audition,0.5228114499529642
4,0.1154923253259374,syllable,0.5228114499529642
4,0.10500847706312552,language,0.5228114499529642
4,0.10385723008962004,pitch_discrimination,0.5228114499529642
4,0.10243143686296093,painful_stimulation,0.5228114499529642
4,0.10179307260911442,prosody,0.5228114499529642
4,0.10083427153204276,perception,0.5228114499529642
4,0.09996222930351696,auditory_feedback,0.5228114499529642
4,0.0998349401890822,intonation,0.5228114499529642
4,0.09737757946929083,multisensory,0.5228114499529642
5,0.14016197396262373,episodic_memory,0.5101694483654311
5,0.13128136998969064,memory,0.5101694483654311
5,0.12606136319284594,remembering,0.5101694483654311
5,0.12543846922997226,memory_retrieval,0.5101694483654311
5,0.12277390969913946,retrieval,0.5101694483654311
5,0.1152315641650857,autobiographical_memory,0.5101694483654311
5,0.10361292791050307,prospection,0.5101694483654311
5,0.09891448257366578,recall,0.5101694483654311
5,0.0945566628406054,visual_imagery,0.5101694483654311
