CLUSTER,R,TOKEN
1,0.20944183045984863,hearing
1,0.20084617169892252,speech
1,0.19722817127000616,listening
1,0.17949636368780592,speech_perception
1,0.17333480690161956,speech_processing
1,0.16812229971364293,tone
1,0.15057629566155945,music
1,0.14369710416534634,melody
1,0.1434502717773987,passive_listening
1,0.13530266493418025,auditory_perception
1,0.1269329448124637,speech_production
1,0.1267625933144261,audition
1,0.12000609059271378,syllable
1,0.11104563241388599,prosody
1,0.11005595560417186,intonation
1,0.10956475490520468,painful_stimulation
1,0.10955206262457295,pitch_discrimination
1,0.10584048058300925,auditory_feedback
1,0.10571391645019886,pain
1,0.10493224181895461,language
1,0.1045599305863119,perception
1,0.10101538486825948,multisensory
1,0.10031171978109603,heat
1,0.09490736276758927,articulation
1,0.0928516295589785,noise
2,0.13252079920791876,monitoring
2,0.12579036025896043,arousal
2,0.11433624852164857,anticipation
2,0.11246649335631845,decision_making
2,0.10776802099131558,cognitive_control
2,0.10627550006897485,error_detection
2,0.1020722141911115,reaction_time
2,0.0987461081593846,reward
2,0.09747191936263022,valence
2,0.09697682874217246,pain
2,0.09547963219328053,cognitive_process
2,0.0953173347172884,response_selection
2,0.09093825160236736,strategy
2,0.09008554153284137,salience
2,0.08858267094479205,expectancy
2,0.08723300716532863,cognitive
2,0.08629764755901577,interoception
2,0.08604862709584714,emotion
2,0.08462929376212609,context
2,0.08352117345436214,working_memory
2,0.08278156953590067,response_inhibition
2,0.08268641954245762,performance_monitoring
2,0.08213933045373455,manipulation
2,0.08169158075267131,goal
2,0.08167883971721109,decision
3,0.1859529058318364,memory
3,0.1708215362612456,retrieval
3,0.1678602106691478,episodic_memory
3,0.15810670567559293,recognition_memory
3,0.15456416703161355,remembering
3,0.15230783617918192,familiarity
3,0.15222528300864474,recognition
3,0.13982489110355412,declarative_memory
3,0.1397270885921422,encoding
3,0.13718398785875707,semantic_memory
3,0.12730047589880183,picture
3,0.12711009839468268,semantic_processing
3,0.12605533909598354,semantic_knowledge
3,0.12358456721278732,recall
3,0.11996338207951472,source_memory
3,0.11822239283154028,encoding_task
3,0.11793635595836215,word
3,0.10789601338985631,naming
3,0.10724236898047494,forgetting
3,0.10533041170662684,longterm_memory
3,0.10500641108228216,memory_retrieval
3,0.10471295492808348,semantic_information
3,0.10369363472835924,episodic_simulation
3,0.10194191141827294,memory_process
3,0.10134209672865106,face_perception
4,0.1739931511174856,execution
4,0.16308786813463588,hand
4,0.1410742249813246,spatial_attention
4,0.1394533978761292,grasping
4,0.13701796969832034,attention
4,0.13463481155658186,movement
4,0.13290445886759406,representation
4,0.129549157615685,manipulation
4,0.12676230154325313,action
4,0.12439750502839024,grasp
4,0.1161862548544245,working_memory
4,0.11238652247323294,mental_representation
4,0.11129418365477761,rehearsal
4,0.11126757714796441,eye
4,0.11071079104994858,covert
4,0.1084719918559675,intention
4,0.10792215549058974,vision
4,0.10630079546644675,visual_attention
4,0.1058386234709228,visuospatial_attention
4,0.10549658502361393,planning
4,0.10309342036154003,strategy
4,0.10308960045612674,eye_movement
4,0.10186617927411354,response_selection
4,0.10049684147562758,arm
4,0.09998656067313783,reaction_time
5,0.2043198475361908,emotion
5,0.20294468738832247,fear
5,0.18139278509943182,memory
5,0.17399088385842104,valence
5,0.1711097822342266,facial_expression
5,0.1653978625615008,declarative_memory
5,0.15992955473094544,arousal
5,0.1584959296670077,emotional_memory
5,0.15263264457501205,episodic_memory
5,0.14689403843590856,recognition_memory
5,0.14499935081998283,face
5,0.14110295771087825,remembering
5,0.13465006629213305,emotional_expression
5,0.1334237437533381,picture
5,0.13153090264590397,negative_emotion
5,0.13105057567135198,recognition
5,0.12927037324343021,encoding
5,0.12117181494654154,international_affective_picture_system
5,0.11890906264098249,memory_process
5,0.11871691397529296,anxiety
5,0.11733567325340323,recall
5,0.11597867266382625,disgust
5,0.11565889962805258,sadness
5,0.11486694331932579,anger
5,0.11358216159950248,extinction
6,0.15760594581796888,execution
6,0.15561677623639927,working_memory
6,0.13233232838270578,rehearsal
6,0.12880318752821746,manipulation
6,0.12321988704008942,reaction_time
6,0.11747346538643208,monitoring
6,0.1127655810064144,strategy
6,0.11194818280833074,movement
6,0.10900983839877935,motor_control
6,0.1085560567742645,hand
6,0.10826107780977086,cognitive_process
6,0.10780996722894787,covert
6,0.1040878677698025,action
6,0.10381701117726669,response_selection
6,0.10154585126688627,cognitive_control
6,0.1009824917890349,retrieval
6,0.10086484461656946,preparation
6,0.09958028036290394,language
6,0.09716784065554268,planning
6,0.09655974633059014,spatial_working_memory
6,0.0963717770925772,word
6,0.09368325115671595,goal
6,0.09348230846770014,motor_planning
6,0.09332847615395075,maintenance
6,0.0918741929347141,semantic_processing
7,0.26189246765831853,speech
7,0.22729715619766655,speech_perception
7,0.2260772589654626,speech_processing
7,0.22525650733211772,listening
7,0.22167307191604085,hearing
7,0.22029555189675007,language
7,0.20370533538900598,language_processing
7,0.17437369051230917,syllable
7,0.16903780803354126,language_comprehension
7,0.16799380125077745,semantic_processing
7,0.15917185266792447,word
7,0.15738168113520687,semantics
7,0.1561526451248526,speech_production
7,0.15014502369970292,prosody
7,0.14998065244375203,sentence_processing
7,0.14678770315728493,passive_listening
7,0.14604928170613346,music
7,0.14251432768830868,syntax
7,0.14028764296369686,sentence_comprehension
7,0.1399493301430624,auditory_perception
7,0.13878696120985778,tone
7,0.1374781947868317,intonation
7,0.13076152658485218,phonology
7,0.12921877711932137,meaning
7,0.12901439205717108,melody
8,0.19055093374279738,face_perception
8,0.16246763090850389,recognition
8,0.16243780207904393,object_recognition
8,0.15696585658082965,vision
8,0.1423371536267353,familiarity
8,0.14174846430444343,face
8,0.1366466713296204,visual_perception
8,0.13292638138801557,visual_object
8,0.13154320683091264,perception
8,0.1307211636625147,shape
8,0.13061469855685773,face_recognition
8,0.13036613397788036,visual_angle
8,0.12728363486664362,reading
8,0.12492077867119293,picture
8,0.12011510206227202,naming
8,0.11969018309373247,visual_attention
8,0.11947207599470484,word
8,0.11877398850827019,representation
8,0.11852129765603214,object_perception
8,0.11785369651209834,semantic_processing
8,0.11768789356994908,covert
8,0.11168724031428201,retrieval
8,0.110120411063164,fixation
8,0.10944659281564123,eye
8,0.10942349775347444,priming
9,0.12796868864300823,memory
9,0.12023888072105993,remembering
9,0.11970138741379095,episodic_memory
9,0.11959343501174471,retrieval
9,0.1167554014372466,memory_retrieval
9,0.10440476629557567,visual_imagery
9,0.0984852187382456,visual_attention
9,0.09654586969151005,encoding
9,0.09147371493692838,recognition_memory
9,0.09016516608678304,autobiographical_memory
9,0.08987145719167589,recall
9,0.08919383547181799,spatial_attention
9,0.08752584526816719,mental_imagery
9,0.08739932818785828,navigation
9,0.0869299223309355,familiarity
9,0.08679420197083496,source_memory
9,0.0836886711901802,spatial_memory
9,0.083076633196819,episodic_simulation
9,0.08278710676001919,prospection
9,0.08184635145679978,eye
9,0.07952671523642328,vision
9,0.07848117962667778,visual_perception
9,0.07747170725852091,spatial
9,0.07718229960458593,imagery
9,0.07653126667757577,recognition
10,0.27007882186332316,reward
10,0.21832527679317854,reward_processing
10,0.2138939417487931,reward_anticipation
10,0.18740076993520544,monetary_incentive_delay_task
10,0.18289447179617074,anticipation
10,0.1484904690368142,instrumental_conditioning
10,0.13854932850924132,feedback
10,0.13642316022515877,reinforcement_learning
10,0.1269750730613284,reward_learning
10,0.12049155770658797,expectancy
10,0.11113101343187687,loss_anticipation
10,0.10801417460770771,decision_making
10,0.10700379402797065,addiction
10,0.10348348396606785,wanting
10,0.10010649555627261,loss
10,0.09905919840767878,impulsivity
10,0.09897153516685231,habit_learning
10,0.09772080619341611,taste
10,0.09760610032271125,gambling
10,0.095344185229586,learning
10,0.09278071718991991,salience
10,0.0906804943676332,instrumental_learning
10,0.08553823803266955,loss_aversion
10,0.08082283920759119,habit
10,0.080649645893056,gambling_task
11,0.13485875477626133,episodic_memory
11,0.1338963750286414,autobiographical_memory
11,0.1274636601403529,memory
11,0.12161190927672594,remembering
11,0.11424941611290358,episodic_simulation
11,0.10721748764589552,retrieval
11,0.10387531359556272,prospection
11,0.097149364724259,memory_retrieval
11,0.09693920674054293,source_memory
11,0.095615869866916,recall
11,0.09128907073083017,recognition_memory
11,0.09014030507305935,declarative_memory
11,0.08861332148357996,theory_mind
11,0.07792932860362013,episodic_future_thinking
11,0.07776594954900495,consciousness
11,0.07401037369087848,memory_process
11,0.07366214951758672,encoding
11,0.07234345899946684,spatial_memory
11,0.0716107971673948,remote_memory
11,0.07098594225222662,encoding_task
11,0.07081248134933447,semantic_memory
11,0.06804612685044932,familiarity
11,0.06766750381615501,thought
11,0.06651773975036313,thinking
11,0.06501040602276026,arousal
12,0.18832659779219202,reward
12,0.15125489666446254,reward_processing
12,0.1280160486144224,valence
12,0.12417197733381624,reward_anticipation
12,0.12309588860818454,decision_making
12,0.11098808979523343,autobiographical_memory
12,0.10846020372689111,emotion
12,0.10698364084552636,arousal
12,0.10178179224897413,anticipation
12,0.09843510142519861,social_cognition
12,0.09403259463667929,salience
12,0.0935496728686849,reward_learning
12,0.09288965257904966,prospection
12,0.09126023192595267,mood
12,0.09072999959349798,intertemporal_choice
12,0.08904960187536373,theory_mind
12,0.08745523705459513,expectancy
12,0.08653342164035982,negative_emotion
12,0.08584756029602744,episodic_simulation
12,0.08273363711758615,sadness
12,0.08272860708046027,taste
12,0.08190669065964733,personality
12,0.07928464275606027,emotion_regulation
12,0.07653911313022309,addiction
12,0.07515050358377082,selfreflection
