CLUSTER,R,TOKEN,ROC_AUC
1,0.1789994027108003,hearing,0.5163615969018732
1,0.17348434648193875,listening,0.5163615969018732
1,0.16902843211665294,speech,0.5163615969018732
1,0.15034284882897908,speech_perception,0.5163615969018732
1,0.14712711391914132,tone,0.5163615969018732
1,0.1382316857447627,music,0.5163615969018732
1,0.13803883438321896,speech_processing,0.5163615969018732
1,0.13107473935554814,melody,0.5163615969018732
1,0.12498633458872667,passive_listening,0.5163615969018732
1,0.1183375477916429,auditory_perception,0.5163615969018732
1,0.10675576647716772,pain,0.5163615969018732
1,0.10508592278993673,intonation,0.5163615969018732
1,0.10329746590180484,painful_stimulation,0.5163615969018732
1,0.10295180693027747,audition,0.5163615969018732
1,0.0992107932640189,heat,0.5163615969018732
1,0.09880703716081983,speech_production,0.5163615969018732
1,0.09832789433218944,prosody,0.5163615969018732
1,0.09470546363379508,pitch_discrimination,0.5163615969018732
1,0.09349190690348898,auditory_feedback,0.5163615969018732
1,0.09286862984901226,syllable,0.5163615969018732
1,0.09120071482140656,interoception,0.5163615969018732
1,0.08649197188380445,voice_perception,0.5163615969018732
1,0.08180942556413047,multisensory,0.5163615969018732
2,0.17503479007576855,memory,0.509190251675576
2,0.17012874833824654,retrieval,0.509190251675576
2,0.15871294538904204,episodic_memory,0.509190251675576
2,0.14884762033217794,familiarity,0.509190251675576
2,0.14643598496730578,recognition_memory,0.509190251675576
2,0.14578101179439135,remembering,0.509190251675576
2,0.14449115518509653,recognition,0.509190251675576
2,0.13577516545620785,semantic_processing,0.509190251675576
2,0.13448177050728016,word,0.509190251675576
2,0.13369305400368556,encoding,0.509190251675576
2,0.1326646203047268,semantic_memory,0.509190251675576
2,0.12571602485749175,semantic_knowledge,0.509190251675576
2,0.1212973206913322,picture,0.509190251675576
2,0.1203302012509452,declarative_memory,0.509190251675576
2,0.11781554453275705,recall,0.509190251675576
2,0.11183516242565268,source_memory,0.509190251675576
2,0.11174435229734107,naming,0.509190251675576
2,0.1103483587611636,encoding_task,0.509190251675576
2,0.10728079801173518,forgetting,0.509190251675576
2,0.10516364268444292,semantic_information,0.509190251675576
2,0.10110522067939112,longterm_memory,0.509190251675576
2,0.1001654426923207,memory_retrieval,0.509190251675576
2,0.09964048137946388,imageability,0.509190251675576
2,0.0994179999240134,episodic_simulation,0.509190251675576
3,0.14957946899229768,spatial_attention,0.5370841952617367
3,0.14754109499538612,attention,0.5370841952617367
3,0.13586395889029448,manipulation,0.5370841952617367
3,0.12525948977765342,visual_attention,0.5370841952617367
3,0.12062345549539975,execution,0.5370841952617367
3,0.12012982445457225,working_memory,0.5370841952617367
3,0.11976452749211827,reaction_time,0.5370841952617367
3,0.11833324794511695,visuospatial_attention,0.5370841952617367
3,0.11626104481148672,vision,0.5370841952617367
3,0.11602375738068875,covert,0.5370841952617367
3,0.11462326804067074,eye,0.5370841952617367
3,0.1145051876631254,intention,0.5370841952617367
3,0.1113567394075995,grasping,0.5370841952617367
3,0.11105201243352143,mental_representation,0.5370841952617367
3,0.110836070347693,representation,0.5370841952617367
3,0.11044037122633507,action,0.5370841952617367
3,0.1093494894183096,cognitive_process,0.5370841952617367
3,0.1084922914639242,strategy,0.5370841952617367
3,0.10686603636453038,eye_movement,0.5370841952617367
3,0.10636241863964536,goal,0.5370841952617367
3,0.10300032256708444,saccade,0.5370841952617367
3,0.09899434709266362,theory_mind,0.5370841952617367
3,0.09897144153823884,visual_angle,0.5370841952617367
3,0.09882983909432023,rehearsal,0.5370841952617367
4,0.20666885974924187,emotion,0.5194008312533953
4,0.20428893223477065,fear,0.5194008312533953
4,0.17389323563475978,valence,0.5194008312533953
4,0.17012887827614812,facial_expression,0.5194008312533953
4,0.15870926564031687,arousal,0.5194008312533953
4,0.1387203291712012,face,0.5194008312533953
4,0.13826417551437326,emotional_memory,0.5194008312533953
