CLUSTER,R,TOKEN
1,0.15940810395562185,hand
1,0.15422386307074404,movement
1,0.14457591905526054,execution
1,0.1149215847044665,motor_control
1,0.11391505143546411,arm
1,0.1047976690181527,grasping
1,0.09983043757726402,representation
1,0.09770633684894588,grasp
1,0.09140324470184932,painful_stimulation
1,0.09045550003391713,object_manipulation
1,0.09004408765251158,tactile_stimulation
1,0.08963256486859485,pain
1,0.08913946086210103,motor_planning
1,0.08735899105451377,motor_program
1,0.08444044393505279,imagination
1,0.08380412232017864,action
1,0.08245552912172992,heat
1,0.08236576199024799,move
1,0.07636418317196328,motor_learning
1,0.07358950391040558,imagery
1,0.07353537990413841,planning
1,0.07192704235986243,coordination
1,0.0711589874594645,spatial_attention
1,0.07006130016076233,preparation
1,0.06883377129885457,motor_sequence_learning
2,0.1295677393979376,monitoring
2,0.12769685972496636,arousal
2,0.11175351973715751,anticipation
2,0.10960820611060083,decision_making
2,0.10294221304463837,cognitive_control
2,0.10285640140529802,error_detection
2,0.10034246608093425,valence
2,0.09651009933793961,pain
2,0.09649691089647634,reaction_time
2,0.09625016009820747,reward
2,0.09394746610210189,cognitive_process
2,0.09220965022767656,emotion
2,0.09011685898779828,salience
2,0.08975727672359148,response_selection
2,0.0892135448354168,strategy
2,0.08790503163009175,expectancy
2,0.08623789648243949,interoception
2,0.08578960144661554,cognitive
2,0.0852304148482849,context
2,0.08021395623150948,goal
2,0.08018862636594576,manipulation
2,0.07929634351472298,decision
2,0.07905172074638982,disgust
2,0.07883321672741375,working_memory
2,0.07859049914907427,response_inhibition
3,0.1418106874763461,semantic_processing
3,0.13448982047809957,word
3,0.13188148207874756,semantic_knowledge
3,0.1299774228052862,retrieval
3,0.12689170287508358,memory
3,0.12315247849189936,semantic_memory
3,0.12295255053016121,episodic_memory
3,0.12198511843885299,familiarity
3,0.11678663226993351,naming
3,0.11389700781005986,recognition
3,0.11370288785721971,recognition_memory
3,0.10917510018505124,semantic_information
3,0.10898554616974403,remembering
3,0.10256141928155316,imageability
3,0.10210450247311109,picture
3,0.10060316379022417,language
3,0.09854136553525647,word_recognition
3,0.09830633517911035,meaning
3,0.09287035284164946,source_memory
3,0.09261656899073016,declarative_memory
3,0.09201747006855499,lexicon
3,0.09081637203813064,recall
3,0.08900280875223579,reading
3,0.08862979461283231,name
3,0.08696803978772795,encoding
4,0.1622997980211053,spatial_attention
4,0.15463520229460614,visual_attention
4,0.1481879397898894,attention
4,0.13826397063940754,vision
4,0.13189763991666437,eye
4,0.12427875522429059,eye_movement
4,0.12328409629625454,visual_angle
4,0.12303440298970747,visuospatial_attention
4,0.12136394298285794,covert
4,0.12030096108983522,manipulation
4,0.11318247104329872,reaction_time
4,0.11076259731343559,saccade
4,0.10728152784742713,visual_perception
4,0.10605258198306285,spatial
4,0.10554653621664724,visual_search
4,0.10447083301519597,goal
4,0.1041193934361283,representation
4,0.10397339166207036,grasping
4,0.1029188931216611,retrieval
4,0.10151226557155517,strategy
4,0.10018447692869457,intention
4,0.09976074978747625,memory
4,0.09878650119948319,execution
4,0.09848608832730081,visual_imagery
4,0.0977975939597962,spatial_location
5,0.21467375796334723,hearing
5,0.20888624540593054,speech
5,0.20345337087025192,listening
5,0.1857911278665022,speech_perception
5,0.1794585178254107,speech_processing
5,0.17103556265466463,tone
5,0.15571681841912088,music
5,0.14780786513252808,melody
5,0.1469517635078271,passive_listening
5,0.1393045630269467,auditory_perception
5,0.13095481317206448,speech_production
5,0.12855724795478052,audition
5,0.12441111598617571,syllable
5,0.11521948557505877,intonation
5,0.11512579902771618,prosody
5,0.11298421268144015,pitch_discrimination
5,0.11149167209469275,language
5,0.10736172282427861,auditory_feedback
5,0.10708953179105139,painful_stimulation
5,0.10648283497473987,perception
5,0.1029242014757866,pain
5,0.10084821456093236,multisensory
5,0.0979262431564882,articulation
5,0.0976822946280959,noise
5,0.09748837410855439,heat
6,0.3115063197713281,reward
6,0.26590311614814705,reward_anticipation
6,0.24976846626002597,reward_processing
6,0.20482501621764715,monetary_incentive_delay_task
6,0.1788401577207993,anticipation
6,0.16497804804342842,reward_learning
6,0.1581588814250025,instrumental_conditioning
6,0.14532862842322306,reinforcement_learning
6,0.1403492061734208,loss_anticipation
6,0.13923239068811827,feedback
6,0.13440050023962,addiction
6,0.132181559341128,expectancy
6,0.1299336663930607,decision_making
6,0.125993426307428,gambling
6,0.12175468739685961,wanting
6,0.1167519828362172,loss
6,0.11089864240195856,loss_aversion
6,0.10793951938365294,impulsivity
6,0.10337967458345755,salience
6,0.1017621413267409,taste
6,0.09449206526126976,anhedonia
6,0.0931920873849973,instrumental_learning
6,0.0881263924442912,valence
6,0.08603620143526546,gambling_task
6,0.08494872926389176,uncertainty
7,0.24447982829252185,language
7,0.2432557857556092,speech
7,0.22389956739460815,language_processing
7,0.20890480189456614,semantic_processing
7,0.20649971691983798,speech_processing
7,0.2044372041386968,listening
7,0.20249439504085912,hearing
7,0.20175727494130422,speech_perception
7,0.20087074588696055,word
7,0.20076484802159897,semantics
7,0.1883214659696403,language_comprehension
7,0.17977093509432027,syllable
7,0.17773685866312725,sentence_processing
7,0.17009145992336197,phonology
7,0.1651106286043784,sentence_comprehension
7,0.1598580835257861,meaning
7,0.15767883211863568,phonological_processing
7,0.15493234132385875,reading
7,0.15100586582020167,pseudowords
7,0.1502817527426503,speech_production
7,0.14919879494663002,semantic_information
7,0.14774560164440656,syntax
7,0.14012054179677316,lexicon
7,0.139510822797053,syntactic_processing
7,0.13823211983643352,word_recognition
8,0.2087215296070614,fear
8,0.20644260557883262,emotion
8,0.1755774743113451,facial_expression
8,0.16863792878353875,valence
8,0.15179573791038856,arousal
8,0.1438135527148043,face
8,0.1363433674330782,negative_emotion
8,0.13142695875825777,emotional_expression
8,0.13111875701652126,anger
8,0.12619618961566376,emotional_memory
8,0.1229114313293288,anxiety
8,0.12137012611117938,disgust
8,0.11734529178977282,extinction
8,0.11628172508901649,sadness
8,0.11470724272501766,international_affective_picture_system
8,0.11294898793317143,olfaction
8,0.10765707883799687,picture
8,0.10572550152882497,declarative_memory
8,0.10262856466985679,memory
8,0.10145718007140242,happiness
8,0.09662708318018143,emotion_regulation
8,0.09507903665837546,explicit_knowledge
8,0.09184468995643266,recognition_memory
8,0.08713074094439253,recognition
8,0.08637435540007143,salience
9,0.21094360690976083,memory
9,0.18358330197059392,episodic_memory
9,0.17904052682953314,declarative_memory
9,0.16998099706473613,remembering
9,0.16663629056906765,emotion
9,0.16356155208552087,recognition_memory
9,0.16186767413824776,fear
9,0.1544900706966255,encoding
9,0.15440145980447362,emotional_memory
9,0.1473402638972973,valence
9,0.1457369286895638,retrieval
9,0.13986641599634453,recognition
9,0.1366313879421237,recall
9,0.13629803348216218,arousal
9,0.13451925433323006,memory_process
9,0.13329418576502486,facial_expression
9,0.13065072786490384,picture
9,0.12793683104107728,autobiographical_memory
9,0.12590213314203952,encoding_task
9,0.12455872178633638,source_memory
9,0.12355909418688998,forgetting
9,0.12004014354910733,memory_consolidation
9,0.11995422654811037,face
9,0.11636427156902916,consolidation
9,0.11620747232626347,memory_trace
10,0.17369440655707377,execution
10,0.1585478903186906,working_memory
10,0.1423422687686063,manipulation
10,0.14085301830787061,rehearsal
10,0.138489465086572,hand
10,0.12723879937138408,reaction_time
10,0.1253829877903894,action
10,0.12245798575184322,movement
10,0.12196611360701756,monitoring
10,0.11810813229000908,response_selection
10,0.11541052268394639,strategy
10,0.11417228486381802,covert
10,0.1131604684950846,cognitive_process
10,0.10976678611215285,language
10,0.10874281848535795,preparation
10,0.10605522190482485,planning
10,0.10595695192692146,attention
10,0.10529049418772815,representation
10,0.10473656406933671,grasp
10,0.10359301354325588,goal
10,0.10346675798641171,motor_control
10,0.10319363083715566,cognitive_control
10,0.10276040722223315,grasping
10,0.10068740798310058,task_set
10,0.10054066417507478,motor_planning
11,0.12962683130176178,memory
11,0.11215799537146481,episodic_memory
11,0.11049814424889379,recognition_memory
11,0.10811521005754571,recognition
11,0.10487409458514095,declarative_memory
11,0.1019436315196832,remembering
11,0.09691889588941309,retrieval
11,0.0896908076626993,face_perception
11,0.08887284431919759,episodic_simulation
11,0.08804419844173496,familiarity
11,0.08602134881439727,recall
11,0.08177442804033822,encoding
11,0.08132119337092006,autobiographical_memory
11,0.08034449542817484,spatial_memory
11,0.0793312920560164,cognitive_map
11,0.07821629689620767,source_memory
11,0.07743482112332367,face_recognition
11,0.0773250297009071,picture
11,0.07493676980655258,semantic_memory
11,0.07477844359624962,remote_memory
11,0.07393997773834338,memory_process
11,0.07295398718264949,encoding_task
11,0.0711698607408456,episodic_future_thinking
11,0.07025634157155693,face
11,0.06912703322333297,navigation
12,0.18832659779219202,reward
12,0.15125489666446254,reward_processing
12,0.1280160486144224,valence
12,0.12417197733381624,reward_anticipation
12,0.12309588860818454,decision_making
12,0.11098808979523343,autobiographical_memory
12,0.10846020372689111,emotion
12,0.10698364084552636,arousal
12,0.10178179224897413,anticipation
12,0.09843510142519861,social_cognition
12,0.09403259463667929,salience
12,0.0935496728686849,reward_learning
12,0.09288965257904966,prospection
12,0.09126023192595267,mood
12,0.09072999959349798,intertemporal_choice
12,0.08904960187536373,theory_mind
12,0.08745523705459513,expectancy
12,0.08653342164035982,negative_emotion
12,0.08584756029602744,episodic_simulation
12,0.08273363711758615,sadness
12,0.08272860708046027,taste
12,0.08190669065964733,personality
12,0.07928464275606027,emotion_regulation
12,0.07653911313022309,addiction
12,0.07515050358377082,selfreflection
13,0.08643896649851984,anticipation
13,0.08478471715646957,nociception
13,0.07951123330233839,arousal
13,0.0794299166910657,pain
13,0.06677790732878425,micturition
13,0.06589691181539377,heat
13,0.06543344758540388,respiration
13,0.06479514472837487,fear
13,0.06311800690880207,reward
13,0.05579524135730574,air_hunger
13,0.055158599697985575,sexual_arousal
13,0.05367369108433474,emotion
13,0.05045815395074092,hunger
13,0.04948339853157947,reward_anticipation
13,0.0490170038563049,taste
13,0.04723412981855142,painful_stimulation
13,0.046500546355447925,valence
13,0.0463681272973232,pain_sensation
13,0.04613736471421272,expectancy
13,0.04607968271792709,elaborative_rehearsal
13,0.04549413697122488,declarative_memory
13,0.044240155995790766,visual_analogue_scale
13,0.04302427760077876,infusion
13,0.042551440455678734,stress
13,0.042088336093485126,electrical_stimulation
14,0.128170196212122,memory
14,0.12326220490542544,remembering
14,0.1229235147102478,episodic_memory
14,0.12076954832349944,retrieval
14,0.11075266267225774,memory_retrieval
14,0.10121086439617666,visual_imagery
14,0.09986015114677803,autobiographical_memory
14,0.09509709859984385,encoding
14,0.09414132816876233,recall
14,0.09154833474424665,navigation
14,0.0903668657951605,recognition_memory
14,0.08992423272519658,episodic_simulation
14,0.0898987205422132,source_memory
14,0.08661645318281351,familiarity
14,0.08592900948260916,prospection
14,0.08572089868451237,spatial_memory
14,0.0820515233189304,mental_imagery
14,0.08047961859876661,imagery
14,0.07873293645485817,imagine
14,0.07838420600992915,episodic_future_thinking
14,0.07735219781450532,recognition
14,0.07183995916941578,semantic_memory
14,0.06936288824767954,longterm_memory
14,0.06918109690519973,memory_process
14,0.06870796082138236,imagination
15,0.2258825404693396,reward
15,0.18318233356277855,reward_processing
15,0.17340845459930632,reward_anticipation
15,0.16213531623053876,anticipation
15,0.1599674061469989,monetary_incentive_delay_task
15,0.12793493648646329,instrumental_conditioning
15,0.12175127005492702,feedback
15,0.1175316007053906,reinforcement_learning
15,0.10271389992333643,expectancy
15,0.10090557763784896,reward_learning
15,0.09320465327475891,habit_learning
15,0.08946908350836329,loss_anticipation
15,0.08881023166275301,decision_making
15,0.08692428763225159,learning
15,0.08635665696473016,addiction
15,0.08586441156981701,wanting
15,0.08530357235235292,motor_control
15,0.08485629949585778,taste
15,0.08465230952568424,impulsivity
15,0.0833564012173222,loss
15,0.07909654812840096,instrumental_learning
15,0.0786353701608422,salience
15,0.07780221303258476,gambling
15,0.07494006093513671,habit
15,0.07186520680439983,sequence_learning
16,0.21550347258214148,speech
16,0.20261224416040852,speech_perception
16,0.19446311310550185,speech_processing
16,0.18637985123375184,hearing
16,0.18471562963945304,listening
16,0.1709643261463748,language
16,0.16000520700675325,language_processing
