CLUSTER,R,TOKEN
1,0.20165082538935894,hand
1,0.20074765185854562,execution
1,0.17892295720547224,movement
1,0.14851188103957658,grasping
1,0.13744609309099975,grasp
1,0.13734379772860966,representation
1,0.13719742503367838,arm
1,0.13339875966424494,motor_control
1,0.12901987146483512,action
1,0.12248107265447689,rehearsal
1,0.1203459122990287,motor_planning
1,0.1136761115245798,object_manipulation
1,0.1130190740576406,manipulation
1,0.11212015669605749,planning
1,0.1108779397131575,preparation
1,0.108146867254746,imagination
1,0.10755468401396898,move
1,0.10565060471493476,motor_learning
1,0.10348907179102661,motor_program
1,0.10204227486295821,spatial_attention
1,0.10056654998539484,imagery
1,0.1001710694025084,working_memory
1,0.09987519687247493,mental_representation
1,0.09835728240905468,covert
1,0.09741323130499109,attention
2,0.1444105851213749,reward
2,0.11549121871749247,reward_processing
2,0.10085893867282165,reward_anticipation
2,0.09330094354872184,anticipation
2,0.07735165207307072,valence
2,0.07689573529070898,decision_making
2,0.07026884843284172,intertemporal_choice
2,0.06887099056027673,instrumental_conditioning
2,0.06654975601149724,taste
2,0.06631425557639443,emotion
2,0.06470106730041285,arousal
2,0.06417272074862423,reward_learning
2,0.06396116179230965,expectancy
2,0.06132408743011908,monetary_incentive_delay_task
2,0.05931680404881968,fear
2,0.05925643585479071,emotion_regulation
2,0.05921102672141834,loss
2,0.058359290296977596,negative_emotion
2,0.05724781217699063,gambling
2,0.057205610366993336,personality
2,0.05549185772618445,mood
2,0.054534311472043503,sadness
2,0.05452847127248389,libido
2,0.05425695554453494,addiction
2,0.05353476353813862,loss_anticipation
3,0.12186611421297228,retrieval
3,0.12006465817121142,cognitive
3,0.1171799530986965,cognitive_process
3,0.11618043189296319,decision_making
3,0.11570262170491136,monitoring
3,0.11341245216267608,valence
3,0.1120412318574475,cognitive_control
3,0.1085381633793056,working_memory
3,0.10380176263900354,judgment
3,0.10354676229748024,autobiographical_memory
3,0.10335780857812388,remembering
3,0.10087778416642441,arousal
3,0.10083309136369191,memory
3,0.09849003964463668,executive_function
3,0.09783254895179797,reaction_time
3,0.0972455855141463,cognition
3,0.09667328687743043,decision
3,0.09511777580837545,episodic_memory
3,0.09218693902097903,emotion
3,0.09212376588151151,strategy
3,0.09198465106199488,memory_retrieval
3,0.08836334578032173,goal
3,0.08811670026783257,theory_mind
3,0.08790378449822533,word
3,0.08725239944413482,context
4,0.183014991844059,face_perception
4,0.15976961942638435,object_recognition
4,0.15699815396434597,vision
4,0.15296681768575732,recognition
4,0.1396209048285478,face
4,0.13796741173035917,familiarity
4,0.13552836791552864,visual_object
4,0.13443780059117952,visual_perception
4,0.13309659434063612,visual_angle
4,0.1302971983126693,face_recognition
4,0.12940954276830524,visual_attention
4,0.12910841885423163,shape
4,0.12296081273212718,picture
4,0.11399580740072905,reading
4,0.11377876435558698,object_perception
4,0.11224267732129611,covert
4,0.11212023364412216,perception
4,0.11079430890039121,eye
4,0.10977864660042265,fixation
4,0.10938784726319356,retrieval
4,0.10864574159169677,naming
4,0.10723603882174615,representation
4,0.10708175513004546,spatial_attention
4,0.10537937416738938,repetition_priming
4,0.1043249342257623,word
5,0.24146310044322278,speech
5,0.24115961925140145,language
5,0.2226138789728872,language_processing
5,0.2065842291070937,speech_processing
5,0.2063541088684249,semantic_processing
5,0.20141052280467361,listening
5,0.20041969486334182,speech_perception
5,0.1973463962086326,semantics
5,0.19679227589013926,hearing
5,0.19613698827805268,word
5,0.18829113514377738,language_comprehension
5,0.1757859160979782,sentence_processing
5,0.17549904474454117,syllable
5,0.16358259172108866,phonology
5,0.16309712833722817,sentence_comprehension
5,0.1591129175451835,meaning
5,0.14996687746450701,semantic_information
5,0.14929362669225205,phonological_processing
5,0.1490800209263858,reading
5,0.14713387452107163,syntax
5,0.1471157352816554,speech_production
5,0.14507045647545608,pseudowords
5,0.13689604113582815,syntactic_processing
5,0.13511858450804287,lexicon
5,0.13352468459314876,word_recognition
6,0.11936053091319505,arousal
6,0.10941020039720123,anticipation
6,0.102185605143583,interoception
6,0.10124701142159227,pain
6,0.09339077709972636,error_detection
6,0.09095739281504311,monitoring
6,0.09019530374401649,disgust
6,0.08723609774839054,decision_making
6,0.08654107948341493,emotion
6,0.08420112153807702,valence
6,0.08414394885609557,painful_stimulation
6,0.0838720071275271,salience
6,0.08333835116664035,cognitive_control
6,0.08243002805601254,context
6,0.08155402257156122,reaction_time
6,0.08152967423771935,expectancy
6,0.08093357005839195,response_inhibition
6,0.07927028453732268,empathy
6,0.0788377166909654,reward
6,0.07850375615870986,strategy
6,0.07834642329515898,response_selection
6,0.07293766984134051,manipulation
6,0.07105832737197626,cognitive_process
6,0.06849447115440425,task_set
6,0.06831302310650755,heat
7,0.14883598285293745,spatial_attention
7,0.14633116922539183,attention
7,0.1278371521125336,manipulation
7,0.12673573204758695,visual_attention
7,0.11928268792007331,visuospatial_attention
7,0.1163777170219,eye
7,0.11568666659228108,reaction_time
7,0.11524316408897664,intention
7,0.11310068474413634,vision
7,0.11228318782349293,covert
7,0.10852623510490907,working_memory
7,0.1073066263536916,theory_mind
7,0.1072901660595914,cognitive_process
7,0.10693505693155139,execution
7,0.10620864705850054,mental_representation
7,0.10571807094017058,eye_movement
7,0.1042677265456379,goal
7,0.1030118520450231,strategy
7,0.10189764986800791,action
7,0.10158120373002037,saccade
7,0.10042460940654034,representation
7,0.09892993076277318,grasping
7,0.09882071822045478,visual_angle
7,0.09725762305173243,retrieval
7,0.0967706555280144,spatial
8,0.21418145283837703,speech
8,0.2065838470369864,speech_perception
8,0.19780646352775874,hearing
8,0.1939264572103942,speech_processing
8,0.19123727453457176,listening
8,0.1539821961532009,language
8,0.14217737712378278,language_processing
8,0.14092882363882053,tone
8,0.13968720902532497,syllable
8,0.1360445259353076,music
8,0.13004003478616494,passive_listening
8,0.1297429400509943,prosody
8,0.1285228791348122,speech_production
8,0.1275124791747458,melody
8,0.12663960471703975,auditory_perception
8,0.11667355523908945,intonation
8,0.10997856998929605,language_comprehension
8,0.10578018900152711,pitch_discrimination
8,0.1019606371506488,voice_perception
8,0.10143122182836714,semantic_processing
8,0.10040274872689191,audition
8,0.09900375137525759,theory_mind
8,0.09750067989965423,syntax
8,0.09728260956713447,sentence_processing
8,0.09653539375783222,word
9,0.20261893424538582,memory
9,0.18141638633951596,emotion
9,0.17765186123735877,fear
9,0.17321585067977252,episodic_memory
9,0.1697398811468959,declarative_memory
9,0.16310384187229562,remembering
9,0.1600807533645448,valence
9,0.15668768732028004,recognition_memory
9,0.15125385276970396,emotional_memory
9,0.15002295891298023,facial_expression
9,0.14656236520842492,encoding
9,0.14486301256650222,arousal
9,0.13943990127084194,recognition
9,0.1377686846177403,retrieval
