CLUSTER,R,TOKEN
1,0.10497266610861619,memory
1,0.09816665352676365,retrieval
1,0.09516225799070521,remembering
1,0.09399021397642641,episodic_memory
1,0.09299809591899477,memory_retrieval
1,0.08328430544335572,visual_attention
1,0.08131995308571853,encoding
1,0.07975491455721162,navigation
1,0.07754583099041425,source_memory
1,0.07741214903181437,recognition_memory
1,0.07620362841862971,visual_imagery
1,0.07547399414620579,recall
1,0.07346844448976564,spatial_memory
1,0.07140588801453308,familiarity
1,0.07077972359673136,prospection
1,0.0707412323710647,autobiographical_memory
1,0.06772592224779543,eye
1,0.06648516704034392,mental_imagery
1,0.06619828140352535,episodic_simulation
1,0.06618951892467234,visual_perception
1,0.06559642990899194,vision
1,0.06513424216054868,spatial_attention
1,0.06049211963098856,goal
1,0.06049111554874193,recognition
1,0.060204516938626676,spatial
2,0.12654045510772385,motor_control
2,0.10838149959923493,movement
2,0.10826908483466366,motor_learning
2,0.09696030315496254,execution
2,0.0797056551857935,coordination
2,0.07907320998923707,motor_sequence_learning
2,0.07577901188727153,arm
2,0.07007127810613822,motor_planning
2,0.06968156894081812,hand
2,0.06848468242934001,motor_activity
2,0.06356219740013214,skill
2,0.06346291354798399,tapping_task
2,0.06240528604469076,rest
2,0.061590156983273026,imagination
2,0.06047223311356255,finger_tapping
2,0.05989070747938219,imagery
2,0.058648313933788894,covert
2,0.05775327406393242,auditory_feedback
2,0.0568752297098553,planning
2,0.05687488688560848,visual_imagery
2,0.05475614591195464,ataxia
2,0.054115674584497175,skill_acquisition
2,0.05152893493994167,articulatory_rehearsal
2,0.05078560786824332,retrieval
2,0.050212401420446855,motor_program
3,0.23451736705217152,speech
3,0.22753517391949238,language
3,0.21146884506806551,language_processing
3,0.19648552925504204,speech_processing
3,0.19574051942957563,listening
3,0.193342682509574,semantic_processing
3,0.1930267957029509,speech_perception
3,0.19054870181879052,hearing
3,0.18664625678141977,word
3,0.18399644446180122,semantics
3,0.1798315102315095,language_comprehension
3,0.16927822759279726,syllable
3,0.16339298414626435,sentence_processing
