CLUSTER,R,TOKEN
1,0.20944183045984863,hearing
1,0.20084617169892252,speech
1,0.19722817127000616,listening
1,0.17949636368780592,speech_perception
1,0.17333480690161956,speech_processing
1,0.16812229971364293,tone
1,0.15057629566155945,music
1,0.14369710416534634,melody
1,0.1434502717773987,passive_listening
1,0.13530266493418025,auditory_perception
1,0.1269329448124637,speech_production
1,0.1267625933144261,audition
1,0.12000609059271378,syllable
1,0.11104563241388599,prosody
1,0.11005595560417186,intonation
1,0.10956475490520468,painful_stimulation
1,0.10955206262457295,pitch_discrimination
1,0.10584048058300925,auditory_feedback
1,0.10571391645019886,pain
1,0.10493224181895461,language
1,0.1045599305863119,perception
1,0.10101538486825948,multisensory
1,0.10031171978109603,heat
1,0.09490736276758927,articulation
1,0.0928516295589785,noise
2,0.2577114214275657,reward
2,0.20496716360560063,reward_processing
2,0.19272202242371092,reward_anticipation
2,0.18546803105215748,anticipation
2,0.15819739571296196,monetary_incentive_delay_task
2,0.12243564450095853,reward_learning
2,0.12096473617302743,expectancy
2,0.12089783105367839,instrumental_conditioning
2,0.11735809979978136,feedback
2,0.11479735834789342,decision_making
2,0.1130811595529549,reinforcement_learning
2,0.11262421613862926,arousal
2,0.10342310994130509,valence
2,0.10328356204993691,addiction
2,0.1030492418508471,salience
2,0.10219621765958754,loss_anticipation
2,0.10037742928300358,taste
2,0.09045622628710648,loss
2,0.08880633495300705,wanting
2,0.08356228525858944,impulsivity
2,0.08273670966041952,gambling
2,0.08002129936835632,learning
2,0.07905514837588744,anhedonia
2,0.07882109042377398,sexual_arousal
2,0.07472487522434881,loss_aversion
3,0.1768315215607393,memory
3,0.16278312615677248,episodic_memory
3,0.15801280568376191,retrieval
3,0.14911517309267291,recognition_memory
3,0.1465621418099952,remembering
3,0.14189193167473946,recognition
3,0.13720384736222277,familiarity
3,0.1327415969865238,semantic_memory
3,0.13227591733345845,declarative_memory
3,0.1228941285002757,semantic_knowledge
3,0.12283535828924307,encoding
3,0.12045345642986008,recall
3,0.11685761661667614,semantic_processing
3,0.11420419838515924,picture
3,0.11399815167954776,source_memory
3,0.11352762400713859,episodic_simulation
3,0.10924348356359921,autobiographical_memory
3,0.10596670237340823,encoding_task
3,0.10584075065514686,semantic_information
3,0.1026571770279202,word
3,0.09803131933719411,memory_retrieval
3,0.0975278535341847,naming
3,0.09715478881049705,memory_process
3,0.09643372904889017,face_perception
3,0.09634892132096044,longterm_memory
4,0.18364306920873613,execution
4,0.16852402254691207,hand
4,0.14589769793971943,movement
4,0.13898557230372396,grasping
4,0.1369138776609086,spatial_attention
4,0.13322259002760536,representation
4,0.13295448516655434,attention
4,0.1302642526437005,manipulation
4,0.12878305520705408,action
4,0.12657782512164428,grasp
4,0.12195731207762961,working_memory
4,0.11584853448338907,rehearsal
4,0.11328819244562109,covert
4,0.11060004136992713,mental_representation
4,0.10921667719173402,eye
4,0.109176089816737,planning
4,0.10715545594849225,intention
4,0.10701550703281325,arm
4,0.10500739676575489,motor_planning
4,0.10431197936547622,strategy
4,0.10425072058376295,visual_attention
4,0.10418924720531082,reaction_time
4,0.10392092261786183,response_selection
4,0.10372559751914986,motor_control
4,0.10225450966489769,vision
5,0.2043198475361908,emotion
5,0.20294468738832247,fear
5,0.18139278509943182,memory
5,0.17399088385842104,valence
5,0.1711097822342266,facial_expression
5,0.1653978625615008,declarative_memory
5,0.15992955473094544,arousal
5,0.1584959296670077,emotional_memory
5,0.15263264457501205,episodic_memory
5,0.14689403843590856,recognition_memory
5,0.14499935081998283,face
5,0.14110295771087825,remembering
5,0.13465006629213305,emotional_expression
5,0.1334237437533381,picture
5,0.13153090264590397,negative_emotion
5,0.13105057567135198,recognition
5,0.12927037324343021,encoding
5,0.12117181494654154,international_affective_picture_system
5,0.11890906264098249,memory_process
5,0.11871691397529296,anxiety
5,0.11733567325340323,recall
5,0.11597867266382625,disgust
5,0.11565889962805258,sadness
5,0.11486694331932579,anger
5,0.11358216159950248,extinction
6,0.14122277151472312,monitoring
6,0.12988750465730092,working_memory
6,0.12274181686803586,reaction_time
6,0.12152691173188349,cognitive_control
6,0.11836748633818298,cognitive_process
6,0.1148880744895975,manipulation
6,0.11294253125862612,strategy
6,0.11012049135049426,response_selection
6,0.10479489711301174,rehearsal
6,0.10312063718533172,error_detection
6,0.10244477165330741,cognitive
6,0.10071168729707707,retrieval
6,0.09738692459999398,goal
6,0.09565677475098382,context
6,0.09448197353307679,task_set
6,0.0916026935602704,decision_making
6,0.08830103619530634,word
6,0.08666611105239078,maintenance
6,0.08585807850219966,cognition
6,0.08544888040908205,arousal
6,0.08379748070184027,judgment
6,0.08331150649196252,task_difficulty
6,0.08164457799524943,memory
6,0.0805912319892284,decision
6,0.08010168439022404,covert
7,0.26189246765831853,speech
7,0.22729715619766655,speech_perception
7,0.2260772589654626,speech_processing
7,0.22525650733211772,listening
7,0.22167307191604085,hearing
7,0.22029555189675007,language
7,0.20370533538900598,language_processing
7,0.17437369051230917,syllable
7,0.16903780803354126,language_comprehension
7,0.16799380125077745,semantic_processing
7,0.15917185266792447,word
7,0.15738168113520687,semantics
7,0.1561526451248526,speech_production
7,0.15014502369970292,prosody
7,0.14998065244375203,sentence_processing
7,0.14678770315728493,passive_listening
7,0.14604928170613346,music
7,0.14251432768830868,syntax
7,0.14028764296369686,sentence_comprehension
7,0.1399493301430624,auditory_perception
7,0.13878696120985778,tone
7,0.1374781947868317,intonation
7,0.13076152658485218,phonology
7,0.12921877711932137,meaning
7,0.12901439205717108,melody
8,0.19055093374279738,face_perception
8,0.16246763090850389,recognition
8,0.16243780207904393,object_recognition
8,0.15696585658082965,vision
8,0.1423371536267353,familiarity
8,0.14174846430444343,face
8,0.1366466713296204,visual_perception
8,0.13292638138801557,visual_object
8,0.13154320683091264,perception
8,0.1307211636625147,shape
8,0.13061469855685773,face_recognition
8,0.13036613397788036,visual_angle
8,0.12728363486664362,reading
8,0.12492077867119293,picture
8,0.12011510206227202,naming
8,0.11969018309373247,visual_attention
8,0.11947207599470484,word
8,0.11877398850827019,representation
8,0.11852129765603214,object_perception
8,0.11785369651209834,semantic_processing
8,0.11768789356994908,covert
8,0.11168724031428201,retrieval
8,0.110120411063164,fixation
8,0.10944659281564123,eye
8,0.10942349775347444,priming
9,0.13541025068449916,memory
9,0.13298579424016466,episodic_memory
9,0.12813602076356764,remembering
9,0.1255343649368202,retrieval
9,0.1228011255073527,memory_retrieval
9,0.10574933676163854,autobiographical_memory
9,0.10031998211196447,visual_imagery
9,0.09820566446765039,encoding
9,0.09646064378638715,recall
9,0.09464793172174006,recognition_memory
9,0.09365245212954522,prospection
9,0.09324221888452054,source_memory
9,0.09178002254836057,navigation
9,0.09158710312875876,episodic_simulation
9,0.0871631860474309,familiarity
9,0.08614957012726987,spatial_memory
9,0.08592411135459502,mental_imagery
9,0.08539113900105408,visual_attention
9,0.0785892102280041,spatial_attention
9,0.07653708711403417,episodic_future_thinking
9,0.07626079882775086,imagery
9,0.07568765398445168,recognition
9,0.07506762952354674,theory_mind
9,0.0746943997209345,longterm_memory
9,0.07307851523996992,judgment
