CLUSTER,R,TOKEN,ROC_AUC
1,0.17995008148339314,face_perception,0.5306045361250575
1,0.15762768892590776,vision,0.5306045361250575
1,0.15594135769886108,object_recognition,0.5306045361250575
1,0.14310272401892155,recognition,0.5306045361250575
1,0.13921459205527836,face,0.5306045361250575
1,0.1383308597393003,visual_angle,0.5306045361250575
1,0.1369361181273162,visual_attention,0.5306045361250575
1,0.13481230865323768,visual_perception,0.5306045361250575
1,0.13106885787406194,shape,0.5306045361250575
1,0.13004465936279838,visual_object,0.5306045361250575
1,0.12730714009502028,face_recognition,0.5306045361250575
1,0.12268740032637425,familiarity,0.5306045361250575
1,0.11894343510875867,perception,0.5306045361250575
1,0.11743744788964247,eye,0.5306045361250575
1,0.11488311431444564,spatial_attention,0.5306045361250575
1,0.11402807442345718,picture,0.5306045361250575
1,0.11317346904852932,covert,0.5306045361250575
1,0.11179517790655216,object_perception,0.5306045361250575
1,0.10799117873227766,fixation,0.5306045361250575
1,0.1064246165632948,visual_motion,0.5306045361250575
1,0.10314793699463956,representation,0.5306045361250575
1,0.1008139040951324,visual_recognition,0.5306045361250575
1,0.10036575861427023,repetition_priming,0.5306045361250575
1,0.0996651509736936,eye_movement,0.5306045361250575
1,0.09940990096069706,reading,0.5306045361250575
2,0.11716712706612932,motor_control,0.5090864444979426
2,0.09726688419228896,motor_learning,0.5090864444979426
2,0.09541526091815604,movement,0.5090864444979426
2,0.07985273840212534,execution,0.5090864444979426
2,0.07391610549347495,coordination,0.5090864444979426
2,0.072348491163727,motor_sequence_learning,0.5090864444979426
2,0.06681423469847111,arm,0.5090864444979426
2,0.06319505595277343,motor_activity,0.5090864444979426
2,0.06313419133205964,motor_planning,0.5090864444979426
2,0.05953833250641888,auditory_feedback,0.5090864444979426
2,0.0581422016138666,imagination,0.5090864444979426
2,0.05699515756197845,hand,0.5090864444979426
2,0.056256658407174184,rest,0.5090864444979426
2,0.056229310725878494,ataxia,0.5090864444979426
2,0.05287374837721759,finger_tapping,0.5090864444979426
2,0.052579865295772014,nociception,0.5090864444979426
2,0.05245741471917313,tapping_task,0.5090864444979426
2,0.05197570572597813,skill,0.5090864444979426
2,0.05120520335046262,visual_imagery,0.5090864444979426
2,0.050632029310772333,covert,0.5090864444979426
2,0.050266775425455705,source_memory,0.5090864444979426
2,0.04996476257026755,imagery,0.5090864444979426
2,0.0487100998398951,flexion,0.5090864444979426
2,0.04833166967702871,skill_acquisition,0.5090864444979426
2,0.04819449049509792,retrieval,0.5090864444979426
