CLUSTER,R,TOKEN,ROC_AUC
1,0.2273723933009061,emotion,0.5118750316285006
1,0.22500635289328771,fear,0.5118750316285006
1,0.1931631268200408,facial_expression,0.5118750316285006
1,0.19280170788872916,valence,0.5118750316285006
1,0.17490377117268965,arousal,0.5118750316285006
1,0.16658701986275765,memory,0.5118750316285006
1,0.15756389756409653,emotional_memory,0.5118750316285006
1,0.1560875769227761,face,0.5118750316285006
1,0.1522517928030358,declarative_memory,0.5118750316285006
2,0.15166715496116226,language,0.5176745695722642
2,0.14860238176403626,word,0.5176745695722642
2,0.14644938056640625,semantic_processing,0.5176745695722642
2,0.1404887875133027,language_processing,0.5176745695722642
2,0.13202037236770656,semantics,0.5176745695722642
2,0.11960507413184235,syntax,0.5176745695722642
2,0.11509983466938445,language_comprehension,0.5176745695722642
2,0.1148459381335986,sentence_comprehension,0.5176745695722642
2,0.11207515422998372,sentence_processing,0.5176745695722642
2,0.1117695130966988,speech,0.5176745695722642
2,0.10815222275874074,semantic_knowledge,0.5176745695722642
2,0.10602119215255487,retrieval,0.5176745695722642
2,0.1059349845321652,phonological_processing,0.5176745695722642
2,0.104758457849775,meaning,0.5176745695722642
2,0.1021011921439192,syllable,0.5176745695722642
2,0.10196754723031252,semantic_information,0.5176745695722642
2,0.10156629667396157,syntactic_processing,0.5176745695722642
2,0.10068298577393912,phonology,0.5176745695722642
2,0.09977181031162237,speech_production,0.5176745695722642
2,0.0964931231282736,reading,0.5176745695722642
2,0.0955028998604918,arousal,0.5176745695722642
2,0.09494906450032037,articulation,0.5176745695722642
2,0.094492206544197,word_generation,0.5176745695722642
2,0.09343475864582272,context,0.5176745695722642
3,0.2570597675296556,speech,0.5195583974520667
3,0.24487355644244746,hearing,0.5195583974520667
3,0.23952555289936445,listening,0.5195583974520667
3,0.23334422842548985,speech_perception,0.5195583974520667
3,0.2260766283651689,speech_processing,0.5195583974520667
3,0.17795021428936472,tone,0.5195583974520667
3,0.1755385374533407,music,0.5195583974520667
3,0.1687628892331244,language,0.5195583974520667
3,0.16609842207987716,passive_listening,0.5195583974520667
3,0.1612603174531552,melody,0.5195583974520667
3,0.15962496707997822,syllable,0.5195583974520667
3,0.1571070649854974,auditory_perception,0.5195583974520667
3,0.15322208174719862,speech_production,0.5195583974520667
3,0.15301033073247372,prosody,0.5195583974520667
3,0.14925290730479152,language_processing,0.5195583974520667
3,0.1447494397162788,intonation,0.5195583974520667
3,0.13416742669951648,pitch_discrimination,0.5195583974520667
3,0.12827620806440587,audition,0.5195583974520667
3,0.11982377034257838,language_comprehension,0.5195583974520667
3,0.11724136352573265,voice_perception,0.5195583974520667
3,0.11291774042985266,phonetics,0.5195583974520667
3,0.10755030256781616,noise,0.5195583974520667
3,0.1074529211458392,articulation,0.5195583974520667
3,0.10722579497790137,syntax,0.5195583974520667
4,0.1846213466839256,face_perception,0.5315456589106864
4,0.16404120583250525,object_recognition,0.5315456589106864
4,0.1594086960012483,vision,0.5315456589106864
4,0.15844113342821178,recognition,0.5315456589106864
4,0.14124805160732828,familiarity,0.5315456589106864
4,0.13948417626087198,face,0.5315456589106864
4,0.13696430010419242,visual_object,0.5315456589106864
4,0.13612647197605807,visual_perception,0.5315456589106864
4,0.13469351577359834,visual_angle,0.5315456589106864
4,0.13295963638018,shape,0.5315456589106864
4,0.13089977328980099,face_recognition,0.5315456589106864
4,0.1271905101327974,reading,0.5315456589106864
4,0.12642066904729113,visual_attention,0.5315456589106864
4,0.1253730829513728,picture,0.5315456589106864
4,0.12287187031121345,perception,0.5315456589106864
4,0.12113709802160112,naming,0.5315456589106864
4,0.11950475776358398,object_perception,0.5315456589106864
4,0.11937227245741075,word,0.5315456589106864
4,0.11715387129477314,representation,0.5315456589106864
4,0.11559234145325092,semantic_processing,0.5315456589106864
4,0.11558193043816525,covert,0.5315456589106864
4,0.11325611008570526,retrieval,0.5315456589106864
4,0.1130536618873844,repetition_priming,0.5315456589106864
4,0.1113748569147783,fixation,0.5315456589106864
4,0.10984938691157327,eye,0.5315456589106864
5,0.15193140863864932,hand,0.5264560453468997
5,0.1475404785919561,movement,0.5264560453468997
5,0.1348609699825703,execution,0.5264560453468997
5,0.12477966781935032,pain,0.5264560453468997
5,0.12475745737863506,motor_control,0.5264560453468997
5,0.12413942797265565,painful_stimulation,0.5264560453468997
5,0.1205418579870366,hearing,0.5264560453468997
5,0.11592676650060985,heat,0.5264560453468997
5,0.11347784272196935,arm,0.5264560453468997
5,0.11319850424235445,tactile_stimulation,0.5264560453468997
5,0.11025352487260846,listening,0.5264560453468997
5,0.10610485742951584,speech,0.5264560453468997
5,0.09913189866690383,tone,0.5264560453468997
5,0.09772826758700263,grasp,0.5264560453468997
5,0.09481594461770104,motor_planning,0.5264560453468997
5,0.09360257805865016,grasping,0.5264560453468997
6,0.15041630119100255,monitoring,0.5333394243686636
6,0.12852694008806406,decision_making,0.5333394243686636
6,0.1180527421836118,cognitive_control,0.5333394243686636
6,0.11264530641672968,cognitive_process,0.5333394243686636
6,0.1121898836544106,autobiographical_memory,0.5333394243686636
6,0.1103407645246614,cognitive,0.5333394243686636
6,0.10395519756249952,valence,0.5333394243686636
6,0.10241771087030213,arousal,0.5333394243686636
6,0.10169758958505423,decision,0.5333394243686636
6,0.10094573873862964,error_detection,0.5333394243686636
6,0.10070364488805132,remembering,0.5333394243686636
6,0.1006948376499849,goal,0.5333394243686636
6,0.10063833137778506,reward,0.5333394243686636
6,0.09973638625524983,reaction_time,0.5333394243686636
6,0.09681849735770116,strategy,0.5333394243686636
6,0.09627277587486363,executive_function,0.5333394243686636
6,0.0949856818824068,retrieval,0.5333394243686636
