CLUSTER,R,TOKEN,ROC_AUC
1,0.2016508253893589,hand,0.5351825394652256
1,0.2007476518585456,execution,0.5351825394652256
1,0.17892295720547224,movement,0.5351825394652256
1,0.14851188103957658,grasping,0.5351825394652256
1,0.13744609309099975,grasp,0.5351825394652256
1,0.13734379772860966,representation,0.5351825394652256
1,0.13719742503367838,arm,0.5351825394652256
1,0.13339875966424494,motor_control,0.5351825394652256
1,0.12901987146483512,action,0.5351825394652256
1,0.12248107265447687,rehearsal,0.5351825394652256
1,0.1203459122990287,motor_planning,0.5351825394652256
1,0.1136761115245798,object_manipulation,0.5351825394652256
1,0.1130190740576406,manipulation,0.5351825394652256
1,0.11212015669605747,planning,0.5351825394652256
1,0.1108779397131575,preparation,0.5351825394652256
1,0.108146867254746,imagination,0.5351825394652256
1,0.10755468401396898,move,0.5351825394652256
1,0.10565060471493476,motor_learning,0.5351825394652256
1,0.1034890717910266,motor_program,0.5351825394652256
1,0.1020422748629582,spatial_attention,0.5351825394652256
1,0.10056654998539484,imagery,0.5351825394652256
1,0.1001710694025084,working_memory,0.5351825394652256
1,0.09987519687247493,mental_representation,0.5351825394652256
1,0.09835728240905467,covert,0.5351825394652256
2,0.1444105851213749,reward,0.5019280205655527
2,0.11549121871749247,reward_processing,0.5019280205655527
2,0.10085893867282164,reward_anticipation,0.5019280205655527
2,0.09330094354872184,anticipation,0.5019280205655527
2,0.07735165207307072,valence,0.5019280205655527
2,0.07689573529070898,decision_making,0.5019280205655527
2,0.07026884843284173,intertemporal_choice,0.5019280205655527
2,0.06887099056027672,instrumental_conditioning,0.5019280205655527
2,0.06654975601149724,taste,0.5019280205655527
2,0.06631425557639442,emotion,0.5019280205655527
2,0.06470106730041285,arousal,0.5019280205655527
2,0.06417272074862422,reward_learning,0.5019280205655527
2,0.06396116179230965,expectancy,0.5019280205655527
2,0.06132408743011907,monetary_incentive_delay_task,0.5019280205655527
2,0.05931680404881968,fear,0.5019280205655527
2,0.059256435854790714,emotion_regulation,0.5019280205655527
2,0.059211026721418335,loss,0.5019280205655527
2,0.0583592902969776,negative_emotion,0.5019280205655527
2,0.057247812176990626,gambling,0.5019280205655527
2,0.057205610366993336,personality,0.5019280205655527
2,0.05549185772618445,mood,0.5019280205655527
2,0.054534311472043503,sadness,0.5019280205655527
3,0.12186611421297228,retrieval,0.5441318554305161
