CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,hearing,0.20138181488561,0.6288350022758059,LANGUAGE,Language
1,listening,0.19478067946478275,0.6288350022758059,LANGUAGE,Language
1,speech,0.19014944320742247,0.6288350022758059,LANGUAGE,Language
1,speech_perception,0.17244378591057066,0.6288350022758059,LANGUAGE,Language
1,speech_processing,0.16000933982550172,0.6288350022758059,LANGUAGE,Language
1,tone,0.15463174885376624,0.6288350022758059,LANGUAGE,Language
1,music,0.15349175653759445,0.6288350022758059,LANGUAGE,Language
1,melody,0.14260937464657295,0.6288350022758059,LANGUAGE,Language
1,passive_listening,0.13772160744304926,0.6288350022758059,LANGUAGE,Language
1,auditory_perception,0.13339251821912582,0.6288350022758059,LANGUAGE,Language
1,intonation,0.11537949892938924,0.6288350022758059,LANGUAGE,Language
1,syllable,0.11247045739516894,0.6288350022758059,LANGUAGE,Language
1,audition,0.1124166096182552,0.6288350022758059,LANGUAGE,Language
1,speech_production,0.11206959664723257,0.6288350022758059,LANGUAGE,Language
1,prosody,0.10998300786231867,0.6288350022758059,LANGUAGE,Language
1,voice_perception,0.10109793394673028,0.6288350022758059,LANGUAGE,Language
1,pitch_discrimination,0.09963274701740142,0.6288350022758059,LANGUAGE,Language
1,language,0.0957545340021932,0.6288350022758059,LANGUAGE,Language
1,auditory_feedback,0.09390443147975414,0.6288350022758059,LANGUAGE,Language
1,noise,0.09369785016847212,0.6288350022758059,LANGUAGE,Language
1,phonetics,0.09253214847532007,0.6288350022758059,LANGUAGE,Language
1,pain,0.0871018809354877,0.6288350022758059,LANGUAGE,Language
1,painful_stimulation,0.0865561672327406,0.6288350022758059,LANGUAGE,Language
1,phonation,0.08519595250882939,0.6288350022758059,LANGUAGE,Language
2,arousal,0.11327905102190702,0.5985628772900704,MANIPULATION,Manipulation
2,anticipation,0.1086175956595018,0.5985628772900704,MANIPULATION,Manipulation
2,interoception,0.10284933534167204,0.5985628772900704,MANIPULATION,Manipulation
2,pain,0.09929620499581768,0.5985628772900704,MANIPULATION,Manipulation
2,error_detection,0.09484307708486683,0.5985628772900704,MANIPULATION,Manipulation
2,monitoring,0.09311022716238024,0.5985628772900704,MANIPULATION,Manipulation
2,cognitive_control,0.09171713719443716,0.5985628772900704,MANIPULATION,Manipulation
2,decision_making,0.09100641659014096,0.5985628772900704,MANIPULATION,Manipulation
2,reaction_time,0.09033223552380397,0.5985628772900704,MANIPULATION,Manipulation
2,response_selection,0.0877372908370209,0.5985628772900704,MANIPULATION,Manipulation
2,response_inhibition,0.08560419278704752,0.5985628772900704,MANIPULATION,Manipulation
2,painful_stimulation,0.08462607741756697,0.5985628772900704,MANIPULATION,Manipulation
2,strategy,0.08272498002919712,0.5985628772900704,MANIPULATION,Manipulation
2,disgust,0.08234852791414271,0.5985628772900704,MANIPULATION,Manipulation
2,manipulation,0.08157742735669338,0.5985628772900704,MANIPULATION,Manipulation
2,salience,0.0812855879937477,0.5985628772900704,MANIPULATION,Manipulation
2,expectancy,0.08122379173769517,0.5985628772900704,MANIPULATION,Manipulation
2,reward,0.08103797005113683,0.5985628772900704,MANIPULATION,Manipulation
2,context,0.07825259016029215,0.5985628772900704,MANIPULATION,Manipulation
2,task_set,0.07816315526247576,0.5985628772900704,MANIPULATION,Manipulation
2,working_memory,0.076786191638306,0.5985628772900704,MANIPULATION,Manipulation
2,valence,0.07488324459749482,0.5985628772900704,MANIPULATION,Manipulation
2,cognitive_process,0.07191670467550995,0.5985628772900704,MANIPULATION,Manipulation
2,empathy,0.0706851983270888,0.5985628772900704,MANIPULATION,Manipulation
2,ultimatum_game,0.07012943859861549,0.5985628772900704,MANIPULATION,Manipulation
3,execution,0.20444877679807136,0.622652280661653,HAND,Hand
3,hand,0.2026219643680728,0.622652280661653,HAND,Hand
3,movement,0.1931553376931341,0.622652280661653,HAND,Hand
3,motor_control,0.151160764021616,0.622652280661653,HAND,Hand
3,arm,0.14548588936227802,0.622652280661653,HAND,Hand
3,grasping,0.13431163017100806,0.622652280661653,HAND,Hand
3,motor_planning,0.12582042132027155,0.622652280661653,HAND,Hand
3,grasp,0.1253000177992822,0.622652280661653,HAND,Hand
3,representation,0.11853588955597047,0.622652280661653,HAND,Hand
4,speech,0.2043179823248374,0.6316082909201829,SEMANTIC_PROCESSING,Semantic Processing
4,speech_processing,0.18100478905572187,0.6316082909201829,SEMANTIC_PROCESSING,Semantic Processing
4,listening,0.1762296607638652,0.6316082909201829,SEMANTIC_PROCESSING,Semantic Processing
4,language,0.17419854089884654,0.6316082909201829,SEMANTIC_PROCESSING,Semantic Processing
4,speech_perception,0.17264371633373732,0.6316082909201829,SEMANTIC_PROCESSING,Semantic Processing
4,hearing,0.16684375406524066,0.6316082909201829,SEMANTIC_PROCESSING,Semantic Processing
