CLUSTER,TOKEN,R,ROC_AUC
1,anticipation,0.08665285660996054,0.5706545987692426
1,painful_stimulation,0.08613466861624756,0.5706545987692426
1,pain,0.07619093792492625,0.5706545987692426
1,heat,0.07517796288499949,0.5706545987692426
1,motor_control,0.07378270265227745,0.5706545987692426
1,pain_sensation,0.07285739001154712,0.5706545987692426
1,arousal,0.06602421045601481,0.5706545987692426
1,reward,0.06576054302001637,0.5706545987692426
1,nociception,0.06336261783136715,0.5706545987692426
2,manipulation,0.13980035247808326,0.6240734374557507
2,attention,0.13421016328218158,0.6240734374557507
2,spatial_attention,0.13087119113745474,0.6240734374557507
2,vision,0.1279487445970125,0.6240734374557507
2,representation,0.12481828768989164,0.6240734374557507
2,action,0.12047766399378165,0.6240734374557507
2,intention,0.1193277736546151,0.6240734374557507
2,grasping,0.11915773139683887,0.6240734374557507
2,covert,0.11751923627973615,0.6240734374557507
2,visual_attention,0.11587822822688285,0.6240734374557507
2,reaction_time,0.1142148870190081,0.6240734374557507
2,working_memory,0.1126795659459362,0.6240734374557507
2,cognitive_process,0.11138799572458816,0.6240734374557507
2,goal,0.1106701273017807,0.6240734374557507
2,retrieval,0.10979121537911116,0.6240734374557507
2,language,0.10795646022187906,0.6240734374557507
2,mental_representation,0.1071339798728546,0.6240734374557507
2,theory_mind,0.106624588526851,0.6240734374557507
2,eye,0.10659543702040812,0.6240734374557507
2,judgment,0.10547340187956944,0.6240734374557507
2,execution,0.1051459853693524,0.6240734374557507
2,rehearsal,0.10493117663365303,0.6240734374557507
2,strategy,0.10454925186558968,0.6240734374557507
2,meaning,0.10422808688517933,0.6240734374557507
2,visuospatial_attention,0.1024346904342718,0.6240734374557507
3,memory,0.15811938448794294,0.6301390997189844
3,episodic_memory,0.14424474004297874,0.6301390997189844
3,recognition_memory,0.13446529779469515,0.6301390997189844
3,declarative_memory,0.13374090591753185,0.6301390997189844
3,remembering,0.13023982679894056,0.6301390997189844
3,retrieval,0.12217696149386098,0.6301390997189844
3,recognition,0.1180459554039244,0.6301390997189844
3,encoding,0.11648863779533007,0.6301390997189844
3,spatial_memory,0.1081019020345012,0.6301390997189844
3,familiarity,0.10495615467516116,0.6301390997189844
3,cognitive_map,0.1030403291486559,0.6301390997189844
3,autobiographical_memory,0.1020715773135578,0.6301390997189844
3,episodic_simulation,0.10052158939848224,0.6301390997189844
3,recall,0.1000055688791304,0.6301390997189844
3,source_memory,0.09973292543580473,0.6301390997189844
3,encoding_task,0.09595142849207204,0.6301390997189844
3,remote_memory,0.09232375185264648,0.6301390997189844
3,navigation,0.09135845714036901,0.6301390997189844
3,picture,0.09130334947914162,0.6301390997189844
3,emotional_memory,0.09127714822880093,0.6301390997189844
3,memory_process,0.09117015211030713,0.6301390997189844
