CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,monitoring,0.14299798664205873,0.6130757092956016,COGNITION,Cognition
1,cognitive_control,0.12569386753109446,0.6130757092956016,COGNITION,Cognition
1,reaction_time,0.1156709702927112,0.6130757092956016,COGNITION,Cognition
1,cognitive_process,0.11498246534724588,0.6130757092956016,COGNITION,Cognition
1,decision_making,0.11126603220942533,0.6130757092956016,COGNITION,Cognition
1,working_memory,0.10707975836712023,0.6130757092956016,COGNITION,Cognition
1,arousal,0.10674443226833756,0.6130757092956016,COGNITION,Cognition
1,strategy,0.10613971127323203,0.6130757092956016,COGNITION,Cognition
1,error_detection,0.1060347008736138,0.6130757092956016,COGNITION,Cognition
1,response_selection,0.10548236480586093,0.6130757092956016,COGNITION,Cognition
1,cognitive,0.10413771338801013,0.6130757092956016,COGNITION,Cognition
1,manipulation,0.10248514210809943,0.6130757092956016,COGNITION,Cognition
1,retrieval,0.10094771679935416,0.6130757092956016,COGNITION,Cognition
1,goal,0.09876471893026098,0.6130757092956016,COGNITION,Cognition
1,decision,0.09680504078932528,0.6130757092956016,COGNITION,Cognition
1,context,0.09519335623330252,0.6130757092956016,COGNITION,Cognition
1,task_set,0.0916187026764064,0.6130757092956016,COGNITION,Cognition
1,valence,0.0913138049006168,0.6130757092956016,COGNITION,Cognition
1,judgment,0.09107339625265,0.6130757092956016,COGNITION,Cognition
1,anticipation,0.08960335644213932,0.6130757092956016,COGNITION,Cognition
1,remembering,0.0892530185916407,0.6130757092956016,COGNITION,Cognition
1,memory,0.08804812041325018,0.6130757092956016,COGNITION,Cognition
1,executive_function,0.08577219625247784,0.6130757092956016,COGNITION,Cognition
1,autobiographical_memory,0.08359471267473756,0.6130757092956016,COGNITION,Cognition
1,performance_monitoring,0.0826006605899395,0.6130757092956016,COGNITION,Cognition
2,hearing,0.2222978608764325,0.6556847376922774,HEARING,Hearing
2,speech,0.216499909297088,0.6556847376922774,HEARING,Hearing
2,listening,0.21235533368626186,0.6556847376922774,HEARING,Hearing
2,speech_perception,0.19514170504304496,0.6556847376922774,HEARING,Hearing
2,speech_processing,0.19116335005147087,0.6556847376922774,HEARING,Hearing
3,reward,0.28267115460207115,0.641317204579369,REWARD,Reward
3,reward_processing,0.2245854922717052,0.641317204579369,REWARD,Reward
3,reward_anticipation,0.21437772687369933,0.641317204579369,REWARD,Reward
3,anticipation,0.19060522936604807,0.641317204579369,REWARD,Reward
3,monetary_incentive_delay_task,0.17094830424274504,0.641317204579369,REWARD,Reward
3,instrumental_conditioning,0.13610823585145287,0.641317204579369,REWARD,Reward
3,reward_learning,0.13608886852958568,0.641317204579369,REWARD,Reward
4,memory,0.1885689396414354,0.6288417539397524,MEMORY,Memory
4,episodic_memory,0.16883465580444973,0.6288417539397524,MEMORY,Memory
4,declarative_memory,0.15741492887475655,0.6288417539397524,MEMORY,Memory
4,recognition_memory,0.1513812553042299,0.6288417539397524,MEMORY,Memory
4,remembering,0.14787632051590388,0.6288417539397524,MEMORY,Memory
4,retrieval,0.14619444842903567,0.6288417539397524,MEMORY,Memory
4,encoding,0.13256266000666778,0.6288417539397524,MEMORY,Memory
4,recognition,0.129305320834272,0.6288417539397524,MEMORY,Memory
