CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,motor_control,0.13077711127488295,0.5766590410707227,EXECUTION,Execution
1,execution,0.10841246020567984,0.5766590410707227,EXECUTION,Execution
1,movement,0.10790496846609066,0.5766590410707227,EXECUTION,Execution
1,motor_learning,0.10620361069905898,0.5766590410707227,EXECUTION,Execution
1,coordination,0.08448838995367725,0.5766590410707227,EXECUTION,Execution
1,motor_sequence_learning,0.07919844008567509,0.5766590410707227,EXECUTION,Execution
2,episodic_memory,0.13717846252867888,0.5950096660113063,MEMORY,Memory
2,autobiographical_memory,0.13269007048189624,0.5950096660113063,MEMORY,Memory
2,memory,0.11522871768530253,0.5950096660113063,MEMORY,Memory
2,remembering,0.11232656236005764,0.5950096660113063,MEMORY,Memory
2,prospection,0.103386196024946,0.5950096660113063,MEMORY,Memory
2,retrieval,0.10181102162754303,0.5950096660113063,MEMORY,Memory
2,memory_retrieval,0.10074213476737608,0.5950096660113063,MEMORY,Memory
2,episodic_simulation,0.09399201936225764,0.5950096660113063,MEMORY,Memory
2,recall,0.08831317538748591,0.5950096660113063,MEMORY,Memory
2,source_memory,0.08591652248069345,0.5950096660113063,MEMORY,Memory
2,thinking,0.08185416676079578,0.5950096660113063,MEMORY,Memory
2,theory_mind,0.08131548304575656,0.5950096660113063,MEMORY,Memory
2,consciousness,0.07922502459886087,0.5950096660113063,MEMORY,Memory
3,working_memory,0.10562492002473564,0.5719599464220145,COGNITION,Cognition
3,reaction_time,0.09734263572816863,0.5719599464220145,COGNITION,Cognition
3,cognitive_control,0.09271660022323223,0.5719599464220145,COGNITION,Cognition
3,strategy,0.0852007288883595,0.5719599464220145,COGNITION,Cognition
3,response_selection,0.08415433582809675,0.5719599464220145,COGNITION,Cognition
3,manipulation,0.0828909953620631,0.5719599464220145,COGNITION,Cognition
3,cognitive_process,0.08269271692759345,0.5719599464220145,COGNITION,Cognition
3,error_detection,0.08095222230109775,0.5719599464220145,COGNITION,Cognition
3,attention,0.07513716795748107,0.5719599464220145,COGNITION,Cognition
3,context,0.07361715654015992,0.5719599464220145,COGNITION,Cognition
3,response_inhibition,0.07303152772218544,0.5719599464220145,COGNITION,Cognition
3,monitoring,0.07220445469543281,0.5719599464220145,COGNITION,Cognition
3,goal,0.07037443730478153,0.5719599464220145,COGNITION,Cognition
3,task_set,0.06865913682677004,0.5719599464220145,COGNITION,Cognition
3,cognition,0.06338886974352262,0.5719599464220145,COGNITION,Cognition
3,cognitive,0.06293645797361053,0.5719599464220145,COGNITION,Cognition
3,maintenance,0.06275702775650213,0.5719599464220145,COGNITION,Cognition
3,rehearsal,0.06144806750403595,0.5719599464220145,COGNITION,Cognition
3,gonogo_task,0.061204460901923774,0.5719599464220145,COGNITION,Cognition
3,covert,0.06008961116541476,0.5719599464220145,COGNITION,Cognition
3,arousal,0.056290613491866384,0.5719599464220145,COGNITION,Cognition
3,inhibition,0.05596594996893151,0.5719599464220145,COGNITION,Cognition
4,spatial_attention,0.13560589496695688,0.6040673885579446,VISION,Vision
4,attention,0.12979827055657292,0.6040673885579446,VISION,Vision
4,execution,0.11649701491539965,0.6040673885579446,VISION,Vision
4,eye,0.1125059242856362,0.6040673885579446,VISION,Vision
4,visual_attention,0.1101671891067875,0.6040673885579446,VISION,Vision
4,visuospatial_attention,0.1083337586077268,0.6040673885579446,VISION,Vision
4,covert,0.1064788854415932,0.6040673885579446,VISION,Vision
4,intention,0.10630825445430166,0.6040673885579446,VISION,Vision
4,grasping,0.1012554942841031,0.6040673885579446,VISION,Vision
4,hand,0.10092120410456376,0.6040673885579446,VISION,Vision
4,manipulation,0.09907814061836928,0.6040673885579446,VISION,Vision
4,action,0.09797305751537352,0.6040673885579446,VISION,Vision
4,eye_movement,0.09688339301284724,0.6040673885579446,VISION,Vision
4,vision,0.09685209905915784,0.6040673885579446,VISION,Vision
4,saccade,0.09551173894065458,0.6040673885579446,VISION,Vision
4,representation,0.0935265503350825,0.6040673885579446,VISION,Vision
5,anticipation,0.1175183347269272,0.6004439407647288,AROUSAL,Arousal
5,arousal,0.11550770717801202,0.6004439407647288,AROUSAL,Arousal
5,interoception,0.11425157939570255,0.6004439407647288,AROUSAL,Arousal
5,pain,0.11121230671926728,0.6004439407647288,AROUSAL,Arousal
5,decision_making,0.09448720125198674,0.6004439407647288,AROUSAL,Arousal
5,reward,0.09233039333336956,0.6004439407647288,AROUSAL,Arousal
5,painful_stimulation,0.0920518557728763,0.6004439407647288,AROUSAL,Arousal
5,error_detection,0.09068902995140424,0.6004439407647288,AROUSAL,Arousal
