CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,speech,0.2578561303049364,0.6589682638572929,LANGUAGE,Language
1,speech_processing,0.22654366032437864,0.6589682638572929,LANGUAGE,Language
1,speech_perception,0.22602199711019666,0.6589682638572929,LANGUAGE,Language
1,listening,0.22504464101603736,0.6589682638572929,LANGUAGE,Language
1,hearing,0.22015381635261624,0.6589682638572929,LANGUAGE,Language
1,language,0.21973113852038464,0.6589682638572929,LANGUAGE,Language
1,language_processing,0.20453162203181324,0.6589682638572929,LANGUAGE,Language
1,syllable,0.17521701216903568,0.6589682638572929,LANGUAGE,Language
1,semantic_processing,0.16885895699119266,0.6589682638572929,LANGUAGE,Language
2,monitoring,0.14119073650810654,0.5853874844827638,REACTION_TIME,Reaction Time
2,cognitive_control,0.1117014141455798,0.5853874844827638,REACTION_TIME,Reaction Time
2,error_detection,0.10328582067395008,0.5853874844827638,REACTION_TIME,Reaction Time
2,response_selection,0.10049634458862487,0.5853874844827638,REACTION_TIME,Reaction Time
2,reaction_time,0.09337799219568388,0.5853874844827638,REACTION_TIME,Reaction Time
2,preparation,0.09291308572017618,0.5853874844827638,REACTION_TIME,Reaction Time
2,working_memory,0.08851776207127418,0.5853874844827638,REACTION_TIME,Reaction Time
2,decision_making,0.0884823418805323,0.5853874844827638,REACTION_TIME,Reaction Time
2,anticipation,0.08820141930203226,0.5853874844827638,REACTION_TIME,Reaction Time
3,fear,0.2353461594024685,0.6612224793275827,EMOTION,Emotion
3,emotion,0.2334555054416096,0.6612224793275827,EMOTION,Emotion
3,facial_expression,0.2001193153898204,0.6612224793275827,EMOTION,Emotion
3,valence,0.1976220027060472,0.6612224793275827,EMOTION,Emotion
3,arousal,0.17729835335725322,0.6612224793275827,EMOTION,Emotion
3,face,0.1635413102827138,0.6612224793275827,EMOTION,Emotion
3,emotional_memory,0.15530106970655555,0.6612224793275827,EMOTION,Emotion
3,negative_emotion,0.15168656426208416,0.6612224793275827,EMOTION,Emotion
3,emotional_expression,0.15020138623163345,0.6612224793275827,EMOTION,Emotion
3,anger,0.14604724935025254,0.6612224793275827,EMOTION,Emotion
3,disgust,0.13908224459426782,0.6612224793275827,EMOTION,Emotion
3,international_affective_picture_system,0.1385282553722701,0.6612224793275827,EMOTION,Emotion
3,anxiety,0.13830214738701446,0.6612224793275827,EMOTION,Emotion
3,declarative_memory,0.13545157244229675,0.6612224793275827,EMOTION,Emotion
3,memory,0.13486650096949448,0.6612224793275827,EMOTION,Emotion
4,spatial_attention,0.13782424581938196,0.5958965138709529,VISION,Vision
4,attention,0.1282722456205196,0.5958965138709529,VISION,Vision
4,manipulation,0.12214730708592887,0.5958965138709529,VISION,Vision
4,visual_attention,0.11970971563145627,0.5958965138709529,VISION,Vision
4,execution,0.11811870542995785,0.5958965138709529,VISION,Vision
4,reaction_time,0.1113916168245834,0.5958965138709529,VISION,Vision
4,retrieval,0.10682857369718192,0.5958965138709529,VISION,Vision
4,eye,0.1065048724307444,0.5958965138709529,VISION,Vision
4,vision,0.10633524144510437,0.5958965138709529,VISION,Vision
4,mental_representation,0.10598316597761284,0.5958965138709529,VISION,Vision
4,grasping,0.10538333619488396,0.5958965138709529,VISION,Vision
4,covert,0.10476619410589118,0.5958965138709529,VISION,Vision
5,motor_control,0.13409126458258294,0.5756392416938114,EXECUTION,Execution
5,movement,0.11246531448298708,0.5756392416938114,EXECUTION,Execution
5,motor_learning,0.11132113642537923,0.5756392416938114,EXECUTION,Execution
5,execution,0.11011500264725564,0.5756392416938114,EXECUTION,Execution
5,coordination,0.08957903886763276,0.5756392416938114,EXECUTION,Execution
5,motor_sequence_learning,0.08209866426220941,0.5756392416938114,EXECUTION,Execution
5,arm,0.07814233820717956,0.5756392416938114,EXECUTION,Execution
6,reward,0.1886131325759381,0.6186067056703537,AROUSAL,Arousal
6,reward_processing,0.15082657981725536,0.6186067056703537,AROUSAL,Arousal
6,valence,0.1284561078759908,0.6186067056703537,AROUSAL,Arousal
6,reward_anticipation,0.12408082484198568,0.6186067056703537,AROUSAL,Arousal
6,decision_making,0.12362583678878213,0.6186067056703537,AROUSAL,Arousal
6,autobiographical_memory,0.11168718526489516,0.6186067056703537,AROUSAL,Arousal
6,arousal,0.10719915702315416,0.6186067056703537,AROUSAL,Arousal
6,emotion,0.10658048380656376,0.6186067056703537,AROUSAL,Arousal
6,anticipation,0.10170655797323422,0.6186067056703537,AROUSAL,Arousal
6,social_cognition,0.09807467350130622,0.6186067056703537,AROUSAL,Arousal
6,reward_learning,0.0942115211801262,0.6186067056703537,AROUSAL,Arousal
6,salience,0.09411973031955327,0.6186067056703537,AROUSAL,Arousal
6,prospection,0.09214314451457913,0.6186067056703537,AROUSAL,Arousal
6,mood,0.09166647084889926,0.6186067056703537,AROUSAL,Arousal
6,intertemporal_choice,0.09072999959349834,0.6186067056703537,AROUSAL,Arousal
7,working_memory,0.14494298137756262,0.6112491993699378,MANIPULATION,Manipulation
7,word,0.1323741424342298,0.6112491993699378,MANIPULATION,Manipulation
7,reaction_time,0.130193684850206,0.6112491993699378,MANIPULATION,Manipulation
7,retrieval,0.12943906494152035,0.6112491993699378,MANIPULATION,Manipulation
7,language,0.12718053617874991,0.6112491993699378,MANIPULATION,Manipulation
7,semantic_processing,0.1258710514159575,0.6112491993699378,MANIPULATION,Manipulation
7,manipulation,0.12490563372752045,0.6112491993699378,MANIPULATION,Manipulation
7,rehearsal,0.12474392045151594,0.6112491993699378,MANIPULATION,Manipulation
7,cognitive_process,0.12357186515363874,0.6112491993699378,MANIPULATION,Manipulation
7,monitoring,0.12187562807965388,0.6112491993699378,MANIPULATION,Manipulation
7,cognitive_control,0.11235620104634234,0.6112491993699378,MANIPULATION,Manipulation
8,hearing,0.1886111255807793,0.6531220428885319,HEARING,Hearing
8,listening,0.17489326992146753,0.6531220428885319,HEARING,Hearing
8,speech,0.1711986562964145,0.6531220428885319,HEARING,Hearing
8,speech_perception,0.1555224371356166,0.6531220428885319,HEARING,Hearing
8,speech_processing,0.15249984572968545,0.6531220428885319,HEARING,Hearing
8,tone,0.15115924484104876,0.6531220428885319,HEARING,Hearing
8,music,0.13398046175453793,0.6531220428885319,HEARING,Hearing
8,melody,0.12939271317080125,0.6531220428885319,HEARING,Hearing
8,passive_listening,0.12614701363603495,0.6531220428885319,HEARING,Hearing
8,speech_production,0.1180665499425747,0.6531220428885319,HEARING,Hearing
