CLUSTER,TOKEN,R,ROC_AUC
1,emotion,0.2609020053215457,0.6597105712855189
1,fear,0.2597075715052552,0.6597105712855189
1,facial_expression,0.2318186967160499,0.6597105712855189
1,valence,0.21809168096094494,0.6597105712855189
1,arousal,0.18900271974932145,0.6597105712855189
1,face,0.1807522466721104,0.6597105712855189
1,emotional_expression,0.1664760717499647,0.6597105712855189
1,anger,0.16362244326234374,0.6597105712855189
1,negative_emotion,0.16320343863303105,0.6597105712855189
1,disgust,0.16142410995996365,0.6597105712855189
1,anxiety,0.1542628207284379,0.6597105712855189
1,international_affective_picture_system,0.15118162824379278,0.6597105712855189
1,sadness,0.1483243272882391,0.6597105712855189
1,extinction,0.14303785551109918,0.6597105712855189
2,episodic_memory,0.14545670676468084,0.5914624205222136
2,autobiographical_memory,0.13756702666408666,0.5914624205222136
2,memory,0.12523206623414418,0.5914624205222136
2,remembering,0.11917497789835885,0.5914624205222136
2,memory_retrieval,0.11858951448476272,0.5914624205222136
2,retrieval,0.11460691599301925,0.5914624205222136
2,prospection,0.10662314406630227,0.5914624205222136
2,episodic_simulation,0.0967197275958456,0.5914624205222136
3,hand,0.1518133981585741,0.6026709811680013
3,movement,0.1485792786613486,0.6026709811680013
3,execution,0.1353996837534809,0.6026709811680013
3,motor_control,0.1183394205451308,0.6026709811680013
3,arm,0.11150864554372956,0.6026709811680013
3,painful_stimulation,0.11033804847139383,0.6026709811680013
3,pain,0.10757771581422652,0.6026709811680013
3,grasping,0.0999609793382924,0.6026709811680013
3,grasp,0.09751983211264108,0.6026709811680013
3,tactile_stimulation,0.09747621340199096,0.6026709811680013
3,heat,0.09702547398756586,0.6026709811680013
3,representation,0.09078175991793154,0.6026709811680013
4,monitoring,0.12614066919170971,0.5748399621741545
4,response_selection,0.08634854180202707,0.5748399621741545
4,cognitive_process,0.07893414752609673,0.5748399621741545
4,decision_making,0.07779920734869326,0.5748399621741545
4,error_detection,0.07498881136305376,0.5748399621741545
4,cognitive,0.07436532541148784,0.5748399621741545
