CLUSTER,TOKEN,R
1,word,0.1407117454443645
1,semantic_processing,0.13593880928336227
1,retrieval,0.1323591175247717
1,language,0.12279556414540814
1,working_memory,0.12039134102547173
1,language_processing,0.11933909658087971
1,semantics,0.11784423508217895
1,cognitive_process,0.11298291048632836
1,cognitive_control,0.111020481851583
1,cognitive,0.10758587011478585
1,reaction_time,0.10626736407950396
1,judgment,0.10605738258982787
1,meaning,0.10384254216313983
1,sentence_comprehension,0.10318249657613579
1,memory,0.10147987374830815
1,semantic_knowledge,0.10103867077253312
1,sentence_processing,0.09947698857092258
1,syntax,0.0992815924460558
1,language_comprehension,0.09779731767192076
1,monitoring,0.09738426275006926
1,semantic_information,0.096936193578841
1,context,0.09552461883271057
1,manipulation,0.09484614463379246
1,strategy,0.09442855841905268
1,cognition,0.09425367963299688
1,remembering,0.09186338384845032
1,valence,0.09178530391007744
1,rehearsal,0.08953642822931177
1,phonology,0.08860129488922755
1,goal,0.08837029917437617
1,phonological_processing,0.08729039260663973
1,word_generation,0.08701564271650453
1,longterm_memory,0.0861903056018921
1,decision_making,0.08593590485540882
1,reading,0.08546714793603902
1,arousal,0.08357779062406928
1,decision,0.08252038276940475
1,episodic_memory,0.0821810438611715
1,syntactic_processing,0.08100879606934339
1,memory_retrieval,0.08068801423218627
1,executive_function,0.07988839651595062
1,naming,0.07653299377160933
1,theory_mind,0.07598919218256625
1,familiarity,0.07575165837894413
1,semantic_memory,0.07531171857854285
1,read,0.07509998205259642
1,source_memory,0.07504966937812485
1,syllable,0.07425996932155557
1,phonological_task,0.0742507126598829
1,thinking,0.07415420888668306
2,movement,0.1318400242559437
2,hand,0.12843494804334157
2,painful_stimulation,0.12450316866952604
2,pain,0.12309067369251972
2,execution,0.11961258459604822
2,motor_control,0.11245786583262601
2,heat,0.11175705072602707
2,hearing,0.10694987279740911
2,tactile_stimulation,0.10150658510093409
2,arm,0.09904805634592621
2,tone,0.09130224935129133
2,pain_sensation,0.09106870269574782
2,multisensory,0.0898881085663859
2,listening,0.08920683979617614
2,motor_program,0.08576617654749061
2,grasp,0.08403667373551939
2,motor_planning,0.0811205457935218
2,imagination,0.07987622938612615
2,perception,0.07969082433603014
2,grasping,0.0787016816101242
2,somatic_sensation,0.07796317244983018
2,auditory_feedback,0.07769038384191598
2,representation,0.07694863339377378
2,interoception,0.07689889659429136
2,speech,0.0764098675378218
2,mechanical_stimulation,0.07596972007343238
2,melody,0.0747442018965681
2,nociception,0.07444249630728622
2,crossmodal,0.07391034607499657
2,music,0.07105835962323356
2,object_manipulation,0.07013993555473731
2,rest,0.0700528380174909
2,electrical_stimulation,0.07004112560841635
2,speech_processing,0.0693189434370829
2,speech_perception,0.06881241837916707
2,foot,0.06837617283225166
2,passive_listening,0.0675146413620148
2,action,0.06642331250522061
2,audition,0.06616075922777045
2,imagery,0.0656946351761398
2,proprioception,0.06444854407362705
2,leg,0.06421632420249118
2,multisensory_integration,0.06409120758163173
2,move,0.06291739606381885
2,phonation,0.06274051040026368
2,speech_production,0.06256997892549318
2,somatic,0.06254755150683469
2,coordination,0.06107429784003089
2,motor_learning,0.06011411500106919
2,preparation,0.05983209291461137
3,face_perception,0.20717252185540885
3,face,0.17020521685651618
3,recognition,0.16732979377890592
3,face_recognition,0.1533916752549364
3,object_recognition,0.14314429945966808
3,familiarity,0.14268618632906782
3,picture,0.1361268307928915
3,visual_object,0.12526164868170792
3,recognition_memory,0.11700969998469292
3,retrieval,0.11455663342242947
3,memory,0.11395112392099524
3,encoding,0.111798741839851
3,remembering,0.10641883549106049
3,visual_perception,0.10187491304818569
3,object_perception,0.10060330206317318
3,vision,0.09896676716924377
3,expertise,0.09684134933162983
3,face_discrimination,0.09666313564917353
3,perception,0.0961572924991102
3,shape,0.09227061215571958
3,episodic_memory,0.0917160686801261
3,facial_expression,0.09165106385833435
3,visual_recognition,0.09035616682784622
3,name,0.08829986623268964
3,visual_angle,0.087560393657492
3,repetition_priming,0.08724165360531258
3,emotional_expression,0.08677259411982213
3,naming,0.08597258212678874
3,navigation,0.0838654627493931
3,semantic_processing,0.08313142642775898
3,visual_object_recognition,0.08071019191023406
3,representation,0.08067455564220233
3,passive_viewing,0.08021094310177099
3,encoding_task,0.07842115507403619
3,visual_imagery,0.07692385438411581
3,episodic_simulation,0.07657350931836479
3,semantic_knowledge,0.07614749855369538
3,longterm_memory,0.07610221052794858
3,judgment,0.07528830175943246
3,priming,0.07442173015500383
3,forgetting,0.07327432038327966
3,recall,0.07302337682312851
3,declarative_memory,0.07253662048300583
3,word,0.07181171667626389
3,visual_representation,0.0702325021357798
3,memory_process,0.0686329356805491
3,gaze,0.06825371128142252
3,source_memory,0.06778051891568102
3,semantic_information,0.067430263572932
3,semantic_memory,0.06559788476840961
4,memory,0.1308609942768581
4,recognition_memory,0.11558787450490923
4,episodic_memory,0.11551831523556201
4,recognition,0.11529039315391745
4,remembering,0.10886814182491583
4,declarative_memory,0.10455027494225178
4,retrieval,0.10197648480937443
4,face_perception,0.0995192711342967
4,familiarity,0.09793288298579608
4,encoding,0.0920606840086487
4,picture,0.08895117785253517
4,face_recognition,0.0874679941865863
4,source_memory,0.08485229469705008
4,recall,0.08265786982058324
4,episodic_simulation,0.08231205109239709
4,remote_memory,0.08109866442414423
4,spatial_memory,0.08093030357250777
4,face,0.07980385691336427
4,encoding_task,0.07896258410373382
4,autobiographical_memory,0.07870151369528317
4,cognitive_map,0.07805300455766408
4,free_recall,0.07619941932123914
4,memory_process,0.07432893714292924
4,memory_retrieval,0.07264952616933615
4,episodic_future_thinking,0.07117600478506328
4,semantic_memory,0.07025230912431943
4,emotional_memory,0.0688223761750264
4,navigation,0.06847520430339785
4,longterm_memory,0.06458845922025351
4,forgetting,0.06389003925631215
4,prospection,0.06324274530875607
4,explicit_memory,0.062039604565874235
4,object_recognition,0.06087305557740492
4,semantic_knowledge,0.060082183498305755
4,navigation_task,0.059211353510433135
4,reinstatement,0.05862499141295974
4,emotional_expression,0.057848057804941524
4,semantic_information,0.057440676902573366
4,consolidation,0.05617925182844327
4,memory_consolidation,0.055582585733190824
4,retrieval_cue,0.05454008188779015
4,facial_expression,0.052839573720234956
4,autobiographical_memory_task,0.05193769559826868
4,recognition_memory_test,0.05131581319780365
4,topographical_memory,0.051105256708743274
4,context,0.05106019290568825
4,visual_object,0.05097139457200079
4,memory_function,0.050252284993943935
4,name,0.04947811277068855
4,face_discrimination,0.04876109456644972
5,spatial_attention,0.13432221416613954
5,attention,0.13103962228167604
5,execution,0.12837838958143355
5,eye,0.11251265529749505
5,intention,0.10971763205434709
5,visual_attention,0.10833421687964437
5,manipulation,0.10764673364847925
5,covert,0.10688479677901092
5,visuospatial_attention,0.10543346234603723
5,hand,0.10231496242794837
5,saccade,0.10142246492230247
5,action,0.10126701288500978
5,working_memory,0.10009570904659817
5,reaction_time,0.09880683094189303
5,response_selection,0.09683123959983139
5,monitoring,0.09682171031101017
5,mental_representation,0.09618460725645532
5,eye_movement,0.09491617820926027
5,strategy,0.09313088649557599
5,grasping,0.09160325836613492
5,cognitive_process,0.09134193296453222
5,movement,0.09035718248879622
5,target,0.08991781458484266
5,goal,0.08761889277031872
5,vision,0.0865591008530667
5,spatial_working_memory,0.0853543856339739
5,task_set,0.08464895953664547
5,representation,0.08425333097861709
5,preparation,0.08339484528697391
5,grasp,0.0832196447358538
5,visual_search,0.08208661776635391
5,theory_mind,0.08115776293212151
5,rehearsal,0.08066546346009906
5,imagination,0.07910689962884111
5,selective_attention,0.07777321906101872
5,cognitive_control,0.07627335871876081
5,updating,0.07622281700558886
5,visual_angle,0.07578407911886359
5,saccadic_eye_movement,0.07564856151077375
5,spatial_location,0.07563510203604959
5,spatial,0.07540714510625846
5,cueing,0.07501279179333906
5,gaze,0.07448866234333043
5,planning,0.07264762127632063
5,motor_planning,0.07120101215906535
5,coordination,0.07111359303646059
5,task_difficulty,0.0696971724161243
5,mental_rotation,0.06915081510215526
5,motion_processing,0.06738096688701734
5,focus,0.06710006129079671
6,speech,0.18842487140320333
6,hearing,0.18761764523567853
6,listening,0.18717999129934032
6,speech_perception,0.16332709103970022
6,speech_processing,0.15732199038994615
6,music,0.1469489850657767
6,tone,0.14244231190733472
6,melody,0.13166723502451788
6,passive_listening,0.12651545448454699
6,auditory_perception,0.12036888259093692
6,syllable,0.11636859152094062
6,speech_production,0.11574143136236943
6,intonation,0.1147080870337212
6,prosody,0.1146973703339309
6,language,0.11232233930514576
6,language_processing,0.09930426226974666
6,audition,0.09873385674761687
6,voice_perception,0.09462144695648589
6,pitch_discrimination,0.09305725356139222
6,auditory_feedback,0.0886097072440383
6,phonetics,0.08643145347232864
6,articulation,0.08525783241246297
6,pain,0.08429998979747325
6,syntax,0.08240854176645344
6,noise,0.08111821652228705
6,perception,0.08078300287930613
6,phonation,0.08007567223825496
6,painful_stimulation,0.07620462923566651
6,nonvocal_sound,0.07470300201723847
6,interoception,0.07367271280435916
6,language_comprehension,0.07333276369051422
6,acoustic_processing,0.07246566946734684
6,auditory_imagery,0.07215221537039292
6,language_production,0.0692416610716175
6,auditory_sentence_comprehension,0.06912386553379862
6,heat,0.06789236562536871
6,word,0.06724605332860605
6,reversed_speech,0.06685267100184639
6,multisensory,0.06678644676744792
6,semantic_processing,0.06677310623932596
6,emotion,0.06371075686459834
6,auditory_modality,0.06314855916669616
6,sentence_processing,0.06286460856872425
6,sentence_comprehension,0.06193583939936524
6,semantics,0.0615201448066173
6,sound_perception,0.060350159059732914
6,phonology,0.059514209905117424
6,auditory_attention,0.05896422777982268
6,disgust,0.0589161225008964
6,arousal,0.058288776604170714
7,fear,0.17018056876164525
7,emotion,0.16545982458808733
7,facial_expression,0.14138445414910167
7,valence,0.13684436242624515
7,memory,0.1355627578976002
7,declarative_memory,0.1299760236306981
7,arousal,0.12753912511317841
7,emotional_memory,0.11783497559603517
7,recognition_memory,0.11260000491521274
7,face,0.11242757626006389
7,episodic_memory,0.11116067471949584
7,anxiety,0.10809043249136302
7,negative_emotion,0.10511186365644282
7,picture,0.10469126332107767
7,recognition,0.10304963364118058
7,remembering,0.10106066785771606
7,emotional_expression,0.10072049657940454
7,sadness,0.09942697107399931
7,extinction,0.09356452770907578
7,international_affective_picture_system,0.09223415343744706
7,encoding,0.09212922023212052
7,disgust,0.09075204432724461
7,anger,0.0903588849841403
7,emotion_regulation,0.08767111358693047
7,episodic_simulation,0.08693626701193405
7,explicit_knowledge,0.08408300478310651
7,memory_consolidation,0.08379422345181453
7,recall,0.08355410279088957
7,memory_process,0.08311299214042778
7,source_memory,0.0803593172504552
7,emotion_perception,0.08027723894360289
7,retrieval,0.08027710837326431
7,olfaction,0.07942703222025285
7,familiarity,0.0784005103735847
7,memory_trace,0.07823739129726485
7,consolidation,0.07818553355518279
7,remote_memory,0.07745758444777666
7,forgetting,0.07713149373369205
7,encoding_task,0.07688876276747691
7,autobiographical_memory,0.07659763788824626
7,trace_conditioning,0.07416626400926928
7,emotion_recognition,0.07312387581390824
7,stress,0.06900423656567888
7,cognitive_map,0.06876589000542956
7,novelty_detection,0.06735678983606014
7,reinstatement,0.06730681417793538
7,happiness,0.06653111336517262
7,affective_picture,0.06494095532430019
7,free_recall,0.06459746554926779
7,face_perception,0.06426438102424017
8,reward,0.25031890393556766
8,reward_anticipation,0.2221302947137747
8,reward_processing,0.1969204152481544
8,monetary_incentive_delay_task,0.16667426282360098
8,anticipation,0.1442459658368312
8,reward_learning,0.12627489743686335
8,instrumental_conditioning,0.11942906484357871
8,reinforcement_learning,0.11917348031043615
8,loss_anticipation,0.11663740111916131
8,feedback,0.11228901024265987
8,addiction,0.1119134400023433
8,gambling,0.11054845217634796
8,expectancy,0.10493729872568938
8,decision_making,0.10194184098408896
8,wanting,0.1004996158658383
8,loss,0.09236684678607546
8,impulsivity,0.09065719352665548
8,salience,0.09051846363059422
8,taste,0.08704455943526704
8,loss_aversion,0.08545155507398026
8,anhedonia,0.08093184955849236
8,instrumental_learning_task,0.07876470747085615
8,uncertainty,0.07055382498921128
8,intertemporal_choice,0.06980385252718661
8,gambling_task,0.06682781450271837
8,context_dependent,0.06658229834245864
8,sexual_arousal,0.06420774427638039
8,novelty_seeking,0.06343381386636443
8,learning,0.06321263765309665
8,instrumental_learning,0.06295544938166028
8,valence,0.06259502668893174
8,habit_learning,0.05995166547078926
8,desire,0.059358413357827475
8,appetitive_motivation,0.058787634501479474
8,potential_monetary_loss,0.05877712789281445
8,track,0.05870931751465247
8,preference,0.05859046270477871
8,decision,0.05837260691559903
8,food,0.057820297380439124
8,arousal,0.056954043745775076
8,thirst,0.05593197753199294
8,classical_conditioning,0.054935537229840854
8,punishment_processing,0.054901073029041104
8,harm_avoidance,0.0545752311344474
8,risk_aversion,0.0542863016814627
8,temperament_character_inventory,0.05378706497630068
8,impulsiveness,0.053623035681041015
8,delay_discounting,0.05344199150581165
8,personality,0.053120076539206335
8,reward_valuation,0.05020673867195867
9,reward,0.11478836667721305
9,monetary_incentive_delay_task,0.09961735504079387
9,anticipation,0.09209243908101998
9,reward_anticipation,0.09191763969224175
9,reward_processing,0.08063861993814658
9,motor_control,0.08050796729978539
9,motor_program,0.06466138359561803
9,feedback,0.05919875851528493
9,taste,0.055148144435012994
9,execution,0.05302514971138475
9,odor,0.04822953822478971
9,movement,0.048205083585606545
9,expectancy,0.04763623473810649
9,reinforcement_learning,0.0472461813421209
9,loss_anticipation,0.04663841202895739
9,learning,0.04604708551505041
9,reward_learning,0.045550153592764694
9,instrumental_conditioning,0.04482037957666143
9,tapping_task,0.04372435671888594
9,motor_sequence_learning,0.04311029598106737
9,loss,0.04286728424147172
9,wanting,0.0424012831533591
9,finger_tapping,0.04123415042205739
9,loss_aversion,0.04089706800663895
9,motor_planning,0.04023987328973139
9,sequence_learning,0.03966639601679986
9,valence,0.039145848110422043
9,flexion,0.03791828803170917
9,motor_learning,0.0372541967330813
9,auditory_feedback,0.036958737455908525
9,sequence_reproduction,0.03680050742168972
9,habit_learning,0.03619821591751375
9,salience,0.035758023535762996
9,arm,0.03517875961905294
9,pavlovian_conditioning,0.034997064292024815
9,anhedonia,0.03494141617884747
9,preparation,0.034828505332197925
9,foraging,0.03443130122615295
9,context_dependent,0.033875582281696626
9,decision_making,0.03379581242475933
9,appetitive_motivation,0.03365235036254033
9,button_press,0.033466554444780555
9,motor_activity,0.0330075627445654
9,phonation,0.03273490754068974
9,nociception,0.03256916640346703
9,gustation,0.032497607164344175
9,feedback_processing,0.032292612716434244
9,manual_tracking,0.031953049033616586
9,instrumental_learning,0.03170176874724602
9,sexual_arousal,0.031654918099329424
10,speech,0.2111820437985801
10,speech_perception,0.20461030289249726
10,hearing,0.1975828817732284
10,speech_processing,0.19539662401277785
10,listening,0.191237274534572
10,language,0.15347040316036273
10,language_processing,0.14278283695154972
10,tone,0.1426536121826555
10,syllable,0.1404806548987704
10,music,0.1358749163454449
10,passive_listening,0.12906639896093192
10,prosody,0.12904381309140084
10,speech_production,0.12773160186193144
10,melody,0.1275074521232255
10,auditory_perception,0.12610505176511366
10,intonation,0.1156017034675228
10,language_comprehension,0.11057334682676362
10,pitch_discrimination,0.10369351521708067
10,semantic_processing,0.10248451621667852
10,voice_perception,0.10178827102510875
10,audition,0.09995228993971855
10,sentence_processing,0.09834095537496328
10,theory_mind,0.09832883829512984
10,syntax,0.09714951912443734
10,word,0.0965271129729221
10,phonetics,0.09426837500884691
10,auditory_sentence_comprehension,0.09366842166920274
10,narrative,0.09254062944022093
10,meaning,0.08885057572578481
10,semantics,0.08843376962162855
10,perception,0.08430375224682751
10,sentence_comprehension,0.08423845762245659
10,articulation,0.08377779133322583
10,noise,0.08225982682301924
10,acoustic_processing,0.08015787163172329
10,syntactic_processing,0.07960905339825365
10,auditory_imagery,0.07950243840595328
10,phonology,0.0768912784648156
10,context,0.07629359764651036
10,conversation,0.07613468493635579
10,semantic_information,0.07508486151356582
10,discourse_processing,0.07483493560709595
10,nonvocal_sound,0.07482513966177771
10,discourse,0.07338619871845792
10,phonological_processing,0.07325672009623668
10,autobiographical_memory,0.07317258955467798
10,reversed_speech,0.0729579282413601
10,story_comprehension,0.07194708445514286
10,crossmodal,0.07165068926993537
10,reading,0.07130555366712142
11,monitoring,0.14899258432131868
11,decision_making,0.10419126538976431
11,error_detection,0.10256466296813754
11,cognitive_control,0.10001213532289026
11,autobiographical_memory,0.09468119012827118
11,response_selection,0.09439005676543122
11,cognitive_process,0.08976429661777
11,arousal,0.08747592654321937
11,decision,0.08710204440588723
11,performance_monitoring,0.08371232778833296
11,cognitive,0.08332991879999593
11,reaction_time,0.08213648908424448
11,reward,0.08144344049188343
11,anticipation,0.07941134701707109
11,remembering,0.07915714925450933
11,valence,0.0778005550958989
11,salience,0.07589207883744986
11,executive_function,0.0750252951151843
11,response_conflict,0.0744665961277813
11,goal,0.07446477925141934
11,pain,0.0739869915654131
11,episodic_memory,0.07258513961635639
11,strategy,0.07154926447240498
11,prospection,0.0702821275176461
11,memory_retrieval,0.06919141132689341
11,effort,0.06769091872643258
11,memory,0.06758131052605122
11,task_set,0.06641601784928913
11,thought,0.066032854966039
11,retrieval,0.06603201450143893
11,conflict_detection,0.06558386647942789
11,thinking,0.06412944326697646
11,manipulation,0.06291585465929408
11,episodic_simulation,0.06281760117352166
11,reward_processing,0.06277625196750036
11,expectancy,0.06229788117216791
11,preparation,0.0621500881530976
11,interoception,0.0609533580173528
11,theory_mind,0.059858792222395124
11,cognition,0.05961724395602269
11,stroop_task,0.058932831467059375
11,resource,0.05776728443960955
11,judgment,0.05732289508711192
11,response_inhibition,0.05714617317392211
11,context,0.05706335083912399
11,source_memory,0.056890767071608166
11,recall,0.05613191703101386
11,working_memory,0.05569934496997603
11,task_difficulty,0.05553614104574213
11,intertemporal_choice,0.054199223151329926
12,semantic_processing,0.2143673358759201
12,word,0.20911327515955758
12,language,0.20476650175795874
12,semantics,0.18761154099157745
12,language_processing,0.1788489229519996
12,reading,0.1721096010179332
12,naming,0.16650253367514345
12,phonology,0.16568273166442005
12,meaning,0.16303788993656904
12,semantic_information,0.15787792205750756
12,pseudowords,0.1556669778531502
12,phonological_processing,0.15118905263904323
12,word_recognition,0.1497348641406847
12,lexicon,0.14971108659758417
12,semantic_knowledge,0.14695078959161614
12,familiarity,0.14560857715712233
12,retrieval,0.14380251829892218
12,recognition,0.14212037261772076
12,visual_word_recognition,0.13917448055385234
12,language_comprehension,0.1385177802976088
12,sentence_processing,0.1346525288320516
12,word_comprehension,0.129599522138431
12,orthography,0.1289669866067475
12,syllable,0.12681012250682008
12,sentence_comprehension,0.1258121278824134
12,judgment,0.12232077972451169
12,speech,0.12216201987033572
12,semantic_memory,0.12170555009324276
12,imageability,0.12061319893392601
12,dyslexia,0.11721504171927499
12,read,0.11651874142299493
12,speech_processing,0.11359388339367894
12,lexical_processing,0.11343513697130334
12,name,0.10799428437304229
12,priming,0.10684125979332815
12,semantic_category,0.10668001358869812
