CLUSTER,TOKEN,R,ROC_AUC
1,memory,0.2080509761623653,0.6422603860976038
1,episodic_memory,0.183398545817645,0.6422603860976038
1,declarative_memory,0.17852630436296624,0.6422603860976038
1,remembering,0.16891935436245026,0.6422603860976038
1,emotion,0.16455209556007533,0.6422603860976038
1,recognition_memory,0.16361068890114328,0.6422603860976038
1,fear,0.16227137793494142,0.6422603860976038
1,encoding,0.15516907997889756,0.6422603860976038
1,emotional_memory,0.1544867554915086,0.6422603860976038
2,working_memory,0.11034912379306573,0.5600837085247761
2,reaction_time,0.09813481248166922,0.5600837085247761
2,cognitive_control,0.09456600355767472,0.5600837085247761
2,response_selection,0.09166898932830607,0.5600837085247761
2,strategy,0.08708207192982573,0.5600837085247761
2,manipulation,0.08669320152247899,0.5600837085247761
2,monitoring,0.08645361793410647,0.5600837085247761
2,error_detection,0.08351209145626512,0.5600837085247761
3,face_perception,0.1803015935106433,0.6326207532368104
3,object_recognition,0.1591674509577591,0.6326207532368104
3,vision,0.15754982624044822,0.6326207532368104
3,recognition,0.15545281823552046,0.6326207532368104
3,familiarity,0.14117075765264062,0.6326207532368104
3,face,0.13557471959339792,0.6326207532368104
3,visual_perception,0.13532426843505754,0.6326207532368104
3,visual_object,0.13504107618046318,0.6326207532368104
3,visual_angle,0.13139223996678825,0.6326207532368104
4,hearing,0.18677397803489476,0.6245785064569767
4,listening,0.17160831162200715,0.6245785064569767
4,speech,0.16153925592128654,0.6245785064569767
4,tone,0.15791271602628204,0.6245785064569767
4,speech_perception,0.1519988459279633,0.6245785064569767
4,speech_processing,0.14459493650300662,0.6245785064569767
4,music,0.13425706377270608,0.6245785064569767
4,melody,0.13095327633592727,0.6245785064569767
4,passive_listening,0.1266128582893169,0.6245785064569767
4,auditory_perception,0.12041117200832815,0.6245785064569767
4,audition,0.11328575171964265,0.6245785064569767
4,painful_stimulation,0.1125271433054541,0.6245785064569767
4,pain,0.11002061301433934,0.6245785064569767
5,reward,0.16648771842771526,0.5952321588255429
5,reward_anticipation,0.13684365985966682,0.5952321588255429
5,reward_processing,0.13675658025810106,0.5952321588255429
5,reward_learning,0.10016157125249056,0.5952321588255429
5,anticipation,0.08946723264930541,0.5952321588255429
5,addiction,0.08816019500332599,0.5952321588255429
5,decision_making,0.08472472976656095,0.5952321588255429
5,expectancy,0.07893283747780026,0.5952321588255429
5,monetary_incentive_delay_task,0.07712822574300103,0.5952321588255429
5,valence,0.07675623180019653,0.5952321588255429
5,taste,0.07576153250234867,0.5952321588255429
5,mood,0.07305453532263488,0.5952321588255429
6,speech,0.2308942750772869,0.6417412193067369
6,speech_perception,0.21634577901535984,0.6417412193067369
6,hearing,0.2100057792111225,0.6417412193067369
6,speech_processing,0.20978531724998845,0.6417412193067369
6,listening,0.2055622687289913,0.6417412193067369
7,speech,0.228263246540512,0.6610615932157871
7,language,0.2260075117248272,0.6610615932157871
7,language_processing,0.21295844612810125,0.6610615932157871
7,speech_processing,0.19796917895392532,0.6610615932157871
7,semantic_processing,0.1933749165250672,0.6610615932157871
7,listening,0.1928462261669768,0.6610615932157871
7,speech_perception,0.19252965692869276,0.6610615932157871
7,semantics,0.18309816967999296,0.6610615932157871
7,hearing,0.18271108698628413,0.6610615932157871
7,word,0.18249925925772287,0.6610615932157871
7,language_comprehension,0.18075860004875166,0.6610615932157871
7,syllable,0.16579293719017754,0.6610615932157871
7,sentence_processing,0.16349063731407004,0.6610615932157871
7,phonology,0.15159955400326774,0.6610615932157871
7,sentence_comprehension,0.15119671262015705,0.6610615932157871
8,spatial_attention,0.14835514512871725,0.5481630672980906
8,attention,0.14819561623361166,0.5481630672980906
8,manipulation,0.14445814818491093,0.5481630672980906
8,working_memory,0.14075066672657374,0.5481630672980906
8,reaction_time,0.13063592590251089,0.5481630672980906
9,micturition,0.08566776716940931,0.5716899874407748
9,anticipation,0.08425653980750543,0.5716899874407748
9,nociception,0.07446312326081561,0.5716899874407748
9,arousal,0.06954171431147486,0.5716899874407748
9,pain,0.06772912453769962,0.5716899874407748
10,reward,0.1816126688879494,0.6035083263018796
10,reward_processing,0.1445758959427194,0.6035083263018796
10,reward_anticipation,0.1416548777769463,0.6035083263018796
