CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,execution,0.1465505078723105,0.6026856793358566,MANIPULATION,Manipulation
1,hand,0.11987479003315313,0.6026856793358566,MANIPULATION,Manipulation
1,attention,0.11472480810747535,0.6026856793358566,MANIPULATION,Manipulation
1,working_memory,0.11444033087298087,0.6026856793358566,MANIPULATION,Manipulation
1,movement,0.10691036099081756,0.6026856793358566,MANIPULATION,Manipulation
1,spatial_attention,0.10320802402982744,0.6026856793358566,MANIPULATION,Manipulation
1,manipulation,0.10141335297608957,0.6026856793358566,MANIPULATION,Manipulation
1,response_selection,0.09892874422854614,0.6026856793358566,MANIPULATION,Manipulation
1,reaction_time,0.09671360919713867,0.6026856793358566,MANIPULATION,Manipulation
1,motor_control,0.09610302288556592,0.6026856793358566,MANIPULATION,Manipulation
1,covert,0.09558508910832636,0.6026856793358566,MANIPULATION,Manipulation
1,strategy,0.09484610553904674,0.6026856793358566,MANIPULATION,Manipulation
1,action,0.09007118074667507,0.6026856793358566,MANIPULATION,Manipulation
1,monitoring,0.0895361177852615,0.6026856793358566,MANIPULATION,Manipulation
1,grasp,0.08786150893460064,0.6026856793358566,MANIPULATION,Manipulation
1,intention,0.085820905106183,0.6026856793358566,MANIPULATION,Manipulation
1,rehearsal,0.08567734676547531,0.6026856793358566,MANIPULATION,Manipulation
1,visual_attention,0.08554065819862545,0.6026856793358566,MANIPULATION,Manipulation
1,motor_planning,0.08420064185610293,0.6026856793358566,MANIPULATION,Manipulation
1,target,0.08380460496723867,0.6026856793358566,MANIPULATION,Manipulation
1,representation,0.08318274151549246,0.6026856793358566,MANIPULATION,Manipulation
1,spatial_working_memory,0.0825542216576463,0.6026856793358566,MANIPULATION,Manipulation
1,grasping,0.08202650693286112,0.6026856793358566,MANIPULATION,Manipulation
2,episodic_memory,0.14545670676468106,0.5947578200019279,MEMORY,Memory
2,autobiographical_memory,0.1375670266640867,0.5947578200019279,MEMORY,Memory
2,memory,0.12523206623414426,0.5947578200019279,MEMORY,Memory
2,remembering,0.11917497789835862,0.5947578200019279,MEMORY,Memory
2,memory_retrieval,0.11858951448476295,0.5947578200019279,MEMORY,Memory
