CLUSTER,TOKEN,R,ROC_AUC
1,motor_control,0.08589394225294432,0.5611900297720198
1,motor_learning,0.07988609541555558,0.5611900297720198
1,movement,0.07849658611425743,0.5611900297720198
1,coordination,0.06780956584023201,0.5611900297720198
1,execution,0.06684143173310286,0.5611900297720198
1,tapping_task,0.061533186516233684,0.5611900297720198
2,spatial_attention,0.15007990335422167,0.6112078937697563
2,attention,0.14762625529301146,0.6112078937697563
2,manipulation,0.14575465897492984,0.6112078937697563
2,working_memory,0.14103565675938895,0.6112078937697563
2,execution,0.13170823545524574,0.6112078937697563
2,visual_attention,0.12691102655981373,0.6112078937697563
2,vision,0.12538147164025848,0.6112078937697563
2,reaction_time,0.12437653418575413,0.6112078937697563
2,grasping,0.12163843111276193,0.6112078937697563
2,representation,0.12092910470078895,0.6112078937697563
2,visuospatial_attention,0.11593933057600544,0.6112078937697563
3,speech,0.2562590554357457,0.6531272683085582
3,hearing,0.251863713005532,0.6531272683085582
3,listening,0.24391890539659986,0.6531272683085582
3,speech_perception,0.2330898196475147,0.6531272683085582
3,speech_processing,0.22664786186139324,0.6531272683085582
3,tone,0.18917260480444184,0.6531272683085582
3,music,0.1785694797506153,0.6531272683085582
3,passive_listening,0.1706754085474767,0.6531272683085582
3,language,0.16548542288324775,0.6531272683085582
3,melody,0.16531902788316793,0.6531272683085582
3,auditory_perception,0.16371925813397398,0.6531272683085582
3,syllable,0.16291631918282007,0.6531272683085582
4,memory,0.21104730897816684,0.6147566491599932
4,episodic_memory,0.18448808825550275,0.6147566491599932
4,remembering,0.16422189838444418,0.6147566491599932
4,retrieval,0.16337317575175814,0.6147566491599932
4,encoding,0.16289233726305424,0.6147566491599932
4,declarative_memory,0.16135521131854946,0.6147566491599932
4,recognition_memory,0.15395200128029354,0.6147566491599932
4,recall,0.14065063312507609,0.6147566491599932
4,memory_process,0.13666312407845674,0.6147566491599932
4,recognition,0.12830595738585313,0.6147566491599932
4,forgetting,0.12753117251538246,0.6147566491599932
4,encoding_task,0.12733857707765908,0.6147566491599932
4,source_memory,0.12008632559959995,0.6147566491599932
4,autobiographical_memory,0.11648898313736795,0.6147566491599932
4,emotional_memory,0.11567434624355165,0.6147566491599932
5,episodic_memory,0.13766339807079214,0.593775559350921
5,memory,0.13472919866379862,0.593775559350921
5,remembering,0.1272168589331171,0.593775559350921
5,memory_retrieval,0.12592840948110948,0.593775559350921
5,retrieval,0.12424408951240283,0.593775559350921
5,autobiographical_memory,0.11423842413382967,0.593775559350921
5,prospection,0.10096537478534508,0.593775559350921
5,recall,0.0990499892937962,0.593775559350921
5,source_memory,0.09530862708159356,0.593775559350921
5,episodic_simulation,0.09511037477166973,0.593775559350921
5,visual_imagery,0.09468204884348684,0.593775559350921
6,arousal,0.11817786848264104,0.5984070110128228
6,monitoring,0.10983121671037943,0.5984070110128228
6,valence,0.1032470780973378,0.5984070110128228
6,cognitive_control,0.10292504404703058,0.5984070110128228
6,cognitive_process,0.1024167507941486,0.5984070110128228
6,context,0.09908190366714736,0.5984070110128228
6,reaction_time,0.09855739790333674,0.5984070110128228
6,word,0.09846800009777223,0.5984070110128228
6,retrieval,0.09774737097026476,0.5984070110128228
6,decision_making,0.09713668439761418,0.5984070110128228
6,emotion,0.09680992802107187,0.5984070110128228
6,semantic_processing,0.09584667905022257,0.5984070110128228
7,semantic_processing,0.18545626345521804,0.6427762137831385
7,language,0.17458439522477445,0.6427762137831385
7,word,0.17262240415968966,0.6427762137831385
7,language_processing,0.15927354981178676,0.6427762137831385
7,semantic_knowledge,0.1476801568854371,0.6427762137831385
7,semantics,0.1425003302581539,0.6427762137831385
7,semantic_information,0.1423800598938154,0.6427762137831385
7,semantic_memory,0.14026835778970234,0.6427762137831385
7,meaning,0.13509016951204122,0.6427762137831385
7,retrieval,0.1345626439499618,0.6427762137831385
7,speech,0.1310647166191023,0.6427762137831385
8,working_memory,0.15385350411351914,0.6008659966710392
8,execution,0.14980993103518309,0.6008659966710392
8,manipulation,0.13603238451355604,0.6008659966710392
8,reaction_time,0.12853057767852769,0.6008659966710392
8,rehearsal,0.11995852320115515,0.6008659966710392
8,monitoring,0.11858015471996865,0.6008659966710392
8,covert,0.11631567164478275,0.6008659966710392
8,action,0.1154108862842262,0.6008659966710392
