CLUSTER,TOKEN,R
1,reward,0.18486306060072832
1,valence,0.15433940542564023
1,reward_processing,0.1450260973917915
1,arousal,0.14341281586113197
1,emotion,0.14080251725375476
1,memory,0.1403020491178354
1,fear,0.13657879971811543
1,anticipation,0.13270055523948426
1,reward_anticipation,0.1308298645771337
1,declarative_memory,0.12697194395018746
1,remembering,0.11389178053745472
1,emotional_memory,0.11340951515926798
1,episodic_memory,0.11327078124146134
1,facial_expression,0.10829453556647381
1,recognition_memory,0.10824747661629304
1,monetary_incentive_delay_task,0.10779078412419432
1,salience,0.10773912505006175
1,autobiographical_memory,0.10336674661968413
1,episodic_simulation,0.10286826330386328
1,negative_emotion,0.0995155722340971
1,picture,0.09821308623968866
1,taste,0.09624040291138238
1,expectancy,0.09560377896730374
1,source_memory,0.09527106774972502
1,encoding,0.09507465280098251
1,recall,0.09324853278520943
1,memory_process,0.09142733333368697
1,sadness,0.08952241574124753
1,reward_learning,0.08915412431216616
1,extinction,0.08882171367661557
1,consolidation,0.08805675017153534
1,learning,0.08701828977287299
1,anxiety,0.08520273081046206
1,memory_consolidation,0.08518605043130481
1,international_affective_picture_system,0.08342782023419745
1,disgust,0.08313765828735145
1,retrieval,0.08180096026718356
1,instrumental_conditioning,0.08140138957908903
1,reinstatement,0.08064653955023968
1,memory_trace,0.08011123671139474
1,stress,0.07961412349145332
1,forgetting,0.0788808760459387
1,happiness,0.07863432922588601
1,addiction,0.07851463056162557
1,remote_memory,0.07820624632985798
1,prospection,0.07766631187286752
1,encoding_task,0.07763745551992685
1,emotional_expression,0.07717542261690641
1,odor,0.07688572916520606
1,loss,0.07656636157170713
2,speech,0.24359062740611948
2,hearing,0.2312016448469379
2,listening,0.22739428666920647
2,speech_processing,0.21609111213887658
2,speech_perception,0.21607185109193439
2,language,0.17832585161408918
2,tone,0.16765862135003923
2,language_processing,0.16173010343708588
2,syllable,0.1609713064110495
2,music,0.15889934357414626
2,passive_listening,0.1549862704520062
2,speech_production,0.15348240829750417
2,melody,0.1479348069505687
2,auditory_perception,0.1476109627113181
2,prosody,0.13897843934674176
2,intonation,0.13163714330426268
2,language_comprehension,0.12649094452253778
2,semantic_processing,0.12529875286222145
2,word,0.12354149521665934
2,pitch_discrimination,0.12163589651685072
2,audition,0.12112011346771676
2,articulation,0.11440147831789045
2,semantics,0.11347681110207991
2,syntax,0.11188836629780044
2,sentence_processing,0.10890598668787399
2,phonetics,0.1076725364039256
2,sentence_comprehension,0.10505300934687598
2,phonology,0.10495103531091238
2,meaning,0.10308253304113485
2,phonological_processing,0.10249382696467851
2,voice_perception,0.10054135317027971
2,perception,0.1001288750308737
2,noise,0.0988508827438537
2,auditory_feedback,0.09808084686726007
2,auditory_sentence_comprehension,0.09316999155343678
2,narrative,0.09188706266126334
2,pseudowords,0.09145481509203698
2,crossmodal,0.09135062211571787
2,reading,0.08884898069586852
2,semantic_information,0.0874064746956183
2,language_production,0.08694273744558628
2,word_recognition,0.08640469353285157
2,acoustic_processing,0.08566562117792328
2,multisensory,0.0854540311306005
2,integration,0.08520026163406956
2,auditory_imagery,0.0849239298113128
2,syntactic_processing,0.08489747721753926
2,phonation,0.08240906390794844
2,nonvocal_sound,0.08169456648489623
2,auditory_modality,0.08167101651726791
3,manipulation,0.12401133286782547
3,reaction_time,0.1192938375867876
3,retrieval,0.1191617778124594
3,covert,0.11235329814424787
3,strategy,0.11179877422164647
3,execution,0.10662921382542065
3,monitoring,0.10658096674802034
3,memory,0.10509539724614222
3,cognitive_process,0.10494315459926315
3,goal,0.10472190601846418
3,rehearsal,0.10286820406728495
3,attention,0.102853386909834
3,remembering,0.10036910538073285
3,working_memory,0.09935770064617258
3,familiarity,0.09452869730305541
3,judgment,0.09087190783225432
3,spatial_attention,0.09065628938943748
3,word,0.09012794921891601
3,memory_retrieval,0.08949877658470584
3,context,0.08862267174526539
3,imagination,0.08805047090401284
3,encoding,0.08787772093187063
3,visual_attention,0.08649010963530276
3,action,0.08636511805848666
3,intention,0.08603813743342553
3,imagery,0.08601214940944683
3,response_selection,0.08562847917968497
3,visual_imagery,0.08486545107212813
3,representation,0.0847760537911535
3,vision,0.0842075005588809
3,recognition,0.08089049138756554
3,mental_representation,0.0800841791283873
3,reading,0.07996448248800653
3,longterm_memory,0.07975874831283897
3,source_memory,0.07859956593050854
3,semantic_processing,0.07854262777853274
3,target,0.07817187156810547
3,meaning,0.07803543412589212
3,task_difficulty,0.07773928747383173
3,focus,0.07689005443749097
3,episodic_memory,0.07657065318147806
3,cognitive_control,0.0765134225422015
3,task_set,0.07613308744445896
3,cognition,0.07567255736646067
3,eye,0.07554582540049701
3,episodic_simulation,0.07426662620466974
3,imagine,0.07338021249159714
3,preparation,0.07315462958659108
3,cognitive,0.07303764762097774
3,fixation,0.07287118289540834
