CLUSTER,TOKEN,R
1,hearing,0.22153781544374818
1,speech,0.21206341283241636
1,listening,0.21053877519925818
1,speech_perception,0.19324091389533463
1,speech_processing,0.18775192697094284
1,tone,0.176365318551441
1,music,0.1614208467074576
1,melody,0.15423371269589287
1,passive_listening,0.15044561270557855
1,auditory_perception,0.14213061302170332
1,speech_production,0.1342703422634947
1,audition,0.13034166122888619
1,syllable,0.130205272522467
1,prosody,0.11861118541861321
1,intonation,0.1184782088517958
1,language,0.1171266422643488
1,pitch_discrimination,0.11364660350823416
1,perception,0.10747723255169839
1,auditory_feedback,0.1057813871357916
1,language_processing,0.10188808932488998
1,painful_stimulation,0.10170849128470884
1,multisensory,0.1014244590117167
1,noise,0.1000177302668552
1,articulation,0.09960435377996034
1,phonetics,0.09863715268705228
1,pain,0.09803832713722785
1,voice_perception,0.096523498447741
1,heat,0.09283365033086961
1,crossmodal,0.0922916621314718
1,auditory_imagery,0.08966752685443483
1,phonation,0.08768250618893035
1,auditory_modality,0.08639425254133165
1,integration,0.0853884900431711
1,multisensory_integration,0.08412976597255509
1,auditory_attention,0.08280972932528671
1,motor_control,0.07648218245470811
1,tactile_stimulation,0.07645292962532654
1,nonvocal_sound,0.07630181171285932
1,language_comprehension,0.07528312050661404
1,syntax,0.07381637882960465
1,acoustic_processing,0.07277456659117498
1,movement,0.07181420540724498
1,reversed_speech,0.07139335119530399
1,phonological_processing,0.07079018095883677
1,auditory_sentence_comprehension,0.07055933351439067
1,pain_sensation,0.07024558381044863
1,mouth,0.06947340669091231
1,interoception,0.06930106421662602
1,somatic_sensation,0.06898786220380113
1,meter,0.06790640044945945
2,reward,0.2573791447573881
2,reward_processing,0.20399459147722826
2,reward_anticipation,0.19243332227063403
2,anticipation,0.18468106975310072
2,monetary_incentive_delay_task,0.15819739571296204
2,reward_learning,0.12406205369967747
2,expectancy,0.12060044747235567
2,instrumental_conditioning,0.119407086647148
2,feedback,0.11712692895034091
2,decision_making,0.11471790923359673
2,arousal,0.11180857539212391
2,reinforcement_learning,0.11101855519994247
2,valence,0.1033934180466686
2,salience,0.10252289757404637
2,loss_anticipation,0.10219621765958764
2,addiction,0.10199271197698861
2,taste,0.0987314079280642
2,loss,0.08921121744336369
2,gambling,0.08838476268065773
2,wanting,0.08770986793691576
2,impulsivity,0.08334386234359836
2,sexual_arousal,0.07882109042377372
2,anhedonia,0.07859851514417335
2,learning,0.07859739472348992
2,gambling_task,0.07508054745747088
2,loss_aversion,0.07472487522434895
2,food,0.0742281018791
2,pain,0.07396723910256893
2,habit_learning,0.07296577035645317
2,uncertainty,0.07239683254234663
2,instrumental_learning,0.07041717148446752
2,heat,0.06911525871094083
2,intertemporal_choice,0.06839572053409258
2,appetitive_motivation,0.06795027039467764
2,desire,0.06696096991652256
2,painful_stimulation,0.06580825206361574
2,habit,0.0634034807079742
2,classical_conditioning,0.06317361722978988
2,track,0.062103184694409855
2,hunger,0.06139464962490222
2,category_learning,0.061377916566786
2,odor,0.06100463890339339
2,decision,0.060772847515843456
2,nociception,0.058784144331073256
2,stress,0.058008267611944817
2,personality,0.05680732389724269
2,thirst,0.05675936917296285
2,behavioral_inhibition,0.05640478512019716
2,pavlovian_conditioning,0.056403644851738315
2,feedback_processing,0.05568558618396349
3,face_perception,0.18956331815270963
3,recognition,0.17485622401099157
3,familiarity,0.1597502138712482
3,object_recognition,0.15666737349959417
3,word,0.15060441518046108
3,semantic_processing,0.15059157930143507
3,reading,0.14104802124577973
3,face,0.14024524479836128
3,naming,0.13963767535748942
3,vision,0.13620809726764535
3,picture,0.13574251815446783
3,face_recognition,0.13348903038805854
3,retrieval,0.13296229049438774
3,visual_object,0.1294438149274793
3,semantics,0.12297945479240371
3,language,0.12196091584212296
3,pseudowords,0.12151447964761053
3,visual_perception,0.12008145057979504
3,meaning,0.1195216168446436
3,visual_word_recognition,0.11818830473926997
3,phonology,0.1175937192262651
3,perception,0.11693316741836582
3,semantic_information,0.11647511876222279
3,repetition_priming,0.11595313306403682
3,object_perception,0.11563820716601332
3,representation,0.11498703106587577
3,priming,0.11481227959018522
3,orthography,0.11370541435470594
3,word_recognition,0.11289360985589922
3,shape,0.11277661561179231
3,semantic_knowledge,0.11009699030715446
3,name,0.10958312761789227
3,judgment,0.10888689955802201
3,recognition_memory,0.10863467143494177
3,expertise,0.10860141778042776
3,lexicon,0.10846853096290325
3,visual_angle,0.10777888338604182
3,remembering,0.10561839505588141
3,memory,0.10531156295298416
3,phonological_processing,0.10088450965213434
3,visual_recognition,0.100846702167947
3,encoding,0.09876535521443396
3,covert,0.09750950582873866
3,language_processing,0.09749492370728388
3,dyslexia,0.09426465702570677
3,visual_object_recognition,0.08944762882701478
3,passive_viewing,0.0894339435127379
3,visual_attention,0.08892372209517418
3,face_discrimination,0.08769418488688392
3,imageability,0.0874901058023594
4,execution,0.179016396728579
4,hand,0.15940840645533744
4,spatial_attention,0.13991491731407518
4,movement,0.1394967334399522
4,grasping,0.13462665407292432
4,attention,0.1335890285064278
4,manipulation,0.12956392222180968
4,representation,0.1285089533902343
4,action,0.12558222313824166
4,grasp,0.12212085341954554
4,working_memory,0.12191394597367636
4,covert,0.11346135802559244
4,rehearsal,0.11313208085413469
4,mental_representation,0.11187378592324004
4,eye,0.10850028024055539
4,visual_attention,0.10766871153035773
4,intention,0.10697233815750293
4,strategy,0.10651907489253132
4,planning,0.10634586906616553
4,reaction_time,0.10632926231947029
4,motor_planning,0.10331498140716192
4,visuospatial_attention,0.1030587824019251
4,response_selection,0.10254022000005147
4,target,0.10155078071762919
4,eye_movement,0.10040175059853734
4,arm,0.1002623124787667
4,preparation,0.10016427576288031
4,imagination,0.10007422434781682
4,vision,0.09975108705810577
4,motor_control,0.09963306057775859
4,monitoring,0.0990234032413342
4,saccade,0.0975907196356988
4,goal,0.09664680365314579
4,spatial_working_memory,0.09662241293830076
4,move,0.0961830335804888
4,imagery,0.09294834609616101
4,object_manipulation,0.0924966491914613
4,spatial,0.09146782302451834
4,mental_rotation,0.08950201672705374
4,cognitive_process,0.08860551099012959
4,updating,0.08763898327418537
4,coordination,0.08749704783753746
4,cueing,0.0855381061925381
4,task_set,0.08506218760977388
4,task_difficulty,0.08407930723032364
4,digit,0.08368030833698788
