CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,recognition,0.14784553175873508,0.6230334514221273,VISION,Vision
1,face_perception,0.14776418230308105,0.6230334514221273,VISION,Vision
1,familiarity,0.13963674528340472,0.6230334514221273,VISION,Vision
1,vision,0.13616896494396194,0.6230334514221273,VISION,Vision
1,object_recognition,0.1348711656214491,0.6230334514221273,VISION,Vision
1,retrieval,0.13375043754949656,0.6230334514221273,VISION,Vision
1,visual_perception,0.12232781607421694,0.6230334514221273,VISION,Vision
1,memory,0.11951591871385635,0.6230334514221273,VISION,Vision
1,remembering,0.116622697027687,0.6230334514221273,VISION,Vision
2,speech,0.2505017864115216,0.6406754196656546,LANGUAGE,Language
2,hearing,0.2424270352568145,0.6406754196656546,LANGUAGE,Language
2,listening,0.2356167544562679,0.6406754196656546,LANGUAGE,Language
2,speech_perception,0.2258008213031976,0.6406754196656546,LANGUAGE,Language
2,speech_processing,0.22223516460559584,0.6406754196656546,LANGUAGE,Language
2,tone,0.17775330311076726,0.6406754196656546,LANGUAGE,Language
2,language,0.17128949024624684,0.6406754196656546,LANGUAGE,Language
2,music,0.1672589669397423,0.6406754196656546,LANGUAGE,Language
2,passive_listening,0.163461270342239,0.6406754196656546,LANGUAGE,Language
2,syllable,0.16192160715756015,0.6406754196656546,LANGUAGE,Language
2,melody,0.15619071617391705,0.6406754196656546,LANGUAGE,Language
2,speech_production,0.15569401616325712,0.6406754196656546,LANGUAGE,Language
2,auditory_perception,0.15552326960252924,0.6406754196656546,LANGUAGE,Language
2,language_processing,0.15544393135249687,0.6406754196656546,LANGUAGE,Language
2,prosody,0.14113170928709673,0.6406754196656546,LANGUAGE,Language
2,intonation,0.1351937967255936,0.6406754196656546,LANGUAGE,Language
2,audition,0.13152511128096572,0.6406754196656546,LANGUAGE,Language
2,pitch_discrimination,0.12699374281182085,0.6406754196656546,LANGUAGE,Language
2,language_comprehension,0.12230031818016512,0.6406754196656546,LANGUAGE,Language
2,articulation,0.115856477658238,0.6406754196656546,LANGUAGE,Language
2,phonetics,0.11356390565961212,0.6406754196656546,LANGUAGE,Language
2,word,0.11160037343971307,0.6406754196656546,LANGUAGE,Language
2,semantic_processing,0.11034056783703136,0.6406754196656546,LANGUAGE,Language
3,execution,0.18448562376720568,0.6029732723633427,MANIPULATION,Manipulation
3,hand,0.1466462052778848,0.6029732723633427,MANIPULATION,Manipulation
3,movement,0.14060437624656674,0.6029732723633427,MANIPULATION,Manipulation
3,working_memory,0.13295662453158152,0.6029732723633427,MANIPULATION,Manipulation
3,manipulation,0.1318277155088201,0.6029732723633427,MANIPULATION,Manipulation
3,rehearsal,0.12409412492133633,0.6029732723633427,MANIPULATION,Manipulation
3,attention,0.1219592664161589,0.6029732723633427,MANIPULATION,Manipulation
3,spatial_attention,0.12075395417822993,0.6029732723633427,MANIPULATION,Manipulation
3,action,0.12021722131253736,0.6029732723633427,MANIPULATION,Manipulation
3,covert,0.1182665017502699,0.6029732723633427,MANIPULATION,Manipulation
3,motor_control,0.11815101350606465,0.6029732723633427,MANIPULATION,Manipulation
3,strategy,0.11483224192560818,0.6029732723633427,MANIPULATION,Manipulation
3,reaction_time,0.11454331398938332,0.6029732723633427,MANIPULATION,Manipulation
3,grasping,0.11410370265830158,0.6029732723633427,MANIPULATION,Manipulation
3,planning,0.11208918987796884,0.6029732723633427,MANIPULATION,Manipulation
4,reward,0.2573791447573881,0.6179059185506741,REWARD,Reward
4,reward_processing,0.20399459147722826,0.6179059185506741,REWARD,Reward
4,reward_anticipation,0.1924333222706341,0.6179059185506741,REWARD,Reward
4,anticipation,0.18468106975310072,0.6179059185506741,REWARD,Reward
4,monetary_incentive_delay_task,0.15819739571296204,0.6179059185506741,REWARD,Reward
4,reward_learning,0.12406205369967747,0.6179059185506741,REWARD,Reward
4,expectancy,0.12060044747235568,0.6179059185506741,REWARD,Reward
4,instrumental_conditioning,0.119407086647148,0.6179059185506741,REWARD,Reward
5,monitoring,0.13249034842620178,0.5916443113573466,COGNITION,Cognition
5,cognitive_control,0.11320690930270233,0.5916443113573466,COGNITION,Cognition
5,arousal,0.1125768291751125,0.5916443113573466,COGNITION,Cognition
5,cognitive_process,0.10865387089104844,0.5916443113573466,COGNITION,Cognition
5,reaction_time,0.1054710995613593,0.5916443113573466,COGNITION,Cognition
5,retrieval,0.1045651935921492,0.5916443113573466,COGNITION,Cognition
5,decision_making,0.10282005228648568,0.5916443113573466,COGNITION,Cognition
5,strategy,0.10026021561634688,0.5916443113573466,COGNITION,Cognition
5,error_detection,0.09959116342838098,0.5916443113573466,COGNITION,Cognition
5,context,0.09791290623674112,0.5916443113573466,COGNITION,Cognition
5,valence,0.09756558898699982,0.5916443113573466,COGNITION,Cognition
5,cognitive,0.09651584914035688,0.5916443113573466,COGNITION,Cognition
5,manipulation,0.09520927800756199,0.5916443113573466,COGNITION,Cognition
6,memory,0.19900353986731328,0.6477963918860137,MEMORY,Memory
6,episodic_memory,0.17462108238177626,0.6477963918860137,MEMORY,Memory
6,declarative_memory,0.1729327776044224,0.6477963918860137,MEMORY,Memory
6,recognition_memory,0.16234951733932065,0.6477963918860137,MEMORY,Memory
6,remembering,0.15781265092995447,0.6477963918860137,MEMORY,Memory
6,emotion,0.15773326557977307,0.6477963918860137,MEMORY,Memory
6,fear,0.15327016779785751,0.6477963918860137,MEMORY,Memory
6,recognition,0.14406646706798507,0.6477963918860137,MEMORY,Memory
6,emotional_memory,0.14370308821747751,0.6477963918860137,MEMORY,Memory
6,encoding,0.14086712549031652,0.6477963918860137,MEMORY,Memory
6,retrieval,0.13705284277121074,0.6477963918860137,MEMORY,Memory
6,valence,0.13510118121689618,0.6477963918860137,MEMORY,Memory
6,facial_expression,0.13379308909312765,0.6477963918860137,MEMORY,Memory
