CLUSTER,TOKEN,R
1,speech,0.25785613030493637
1,speech_processing,0.22654366032437862
1,speech_perception,0.22602199711019666
1,listening,0.22504464101603738
1,hearing,0.22015381635261622
1,language,0.21973113852038462
1,language_processing,0.20453162203181324
1,syllable,0.17521701216903568
1,semantic_processing,0.16885895699119263
1,language_comprehension,0.1687366649354315
1,word,0.15888252265725905
1,semantics,0.15761265029357444
1,speech_production,0.1559288445807914
1,sentence_processing,0.15071179621417546
1,prosody,0.14928640495112516
1,music,0.1460066055615886
1,passive_listening,0.14576683435927618
1,syntax,0.14222668972427208
1,tone,0.14086479978172312
1,sentence_comprehension,0.14034157145626372
1,auditory_perception,0.139214473655628
1,intonation,0.13613118017301348
1,phonology,0.131141198659021
1,melody,0.12968766269556237
1,meaning,0.1290324543366121
1,narrative,0.12456783588360182
1,semantic_information,0.12290444168853198
1,syntactic_processing,0.12072256554203985
1,pitch_discrimination,0.11986905640149574
1,phonological_processing,0.1187064520746928
1,articulation,0.11577303912024445
1,theory_mind,0.1150088413450894
1,pseudowords,0.11236545930230435
1,phonetics,0.11225764682891698
1,reading,0.1111582940985061
1,auditory_sentence_comprehension,0.1103444176474418
1,word_recognition,0.10577652348011148
1,discourse,0.10537038607479035
1,semantic_knowledge,0.10511440210629908
1,voice_perception,0.10244425798616676
1,semantic_memory,0.10124046244456245
1,read,0.10100217378361873
1,audition,0.1008250847676794
1,lexicon,0.10031376789893845
1,language_production,0.09757456405977126
1,naming,0.09596425638798371
1,acoustic_processing,0.0951902222112941
1,conversation,0.094646257134027
1,autobiographical_memory,0.09327481813927266
1,noise,0.09187550275586015
2,monitoring,0.14119073650810654
2,cognitive_control,0.11170141414557981
2,error_detection,0.10328582067395009
2,response_selection,0.10049634458862489
2,reaction_time,0.09337799219568388
2,preparation,0.09291308572017618
2,working_memory,0.08851776207127418
2,decision_making,0.0884823418805323
2,anticipation,0.08820141930203226
2,strategy,0.08800576869924781
2,execution,0.08650502107705862
2,performance_monitoring,0.0847526146231183
2,cognitive,0.08319730110553236
2,executive_function,0.08064800922008997
2,cognitive_process,0.07925890008730274
2,arousal,0.07847241396904409
2,goal,0.07711569477157591
2,task_set,0.07603388934030411
2,motor_control,0.0752259480484726
2,manipulation,0.07461734551866724
2,pain,0.07436711158205693
2,maintenance,0.07324749306781296
2,painful_stimulation,0.07086688211545766
2,rehearsal,0.07034872366230535
2,effort,0.06985495492715167
2,response_inhibition,0.0694973876934393
2,memory,0.06842779808945675
2,reward,0.0678676450876318
2,decision,0.06726748573773825
2,attention,0.06587892489172704
2,task_difficulty,0.06453496047941157
2,salience,0.06318525815918481
2,remembering,0.062314601885682566
2,inhibition,0.0613173880301468
2,motor_planning,0.060983748549711086
2,expectancy,0.06072504998238697
2,response_conflict,0.06061839299882803
2,spatial_working_memory,0.0603843305988937
2,episodic_simulation,0.05968354459687758
2,distraction,0.059375722972097776
2,motor_sequence_learning,0.05903522257972431
2,feedback,0.05899376329815642
2,autobiographical_memory,0.05818793886701912
2,resource,0.0578068630288396
2,gonogo_task,0.05770961313606843
2,prospection,0.05763271240661047
2,conflict_detection,0.05736251177443991
2,planning,0.05693373415688513
2,response_execution,0.05671977818218888
2,button_press,0.056415991747374716
3,fear,0.2353461594024685
3,emotion,0.23345550544160962
3,facial_expression,0.20011931538982036
3,valence,0.19762200270604713
3,arousal,0.17729835335725322
3,face,0.1635413102827138
3,emotional_memory,0.15530106970655555
3,negative_emotion,0.15168656426208416
3,emotional_expression,0.15020138623163343
3,anger,0.14604724935025257
3,disgust,0.13908224459426782
3,international_affective_picture_system,0.1385282553722701
