CLUSTER,TOKEN,R
1,episodic_memory,0.13717846252867888
1,autobiographical_memory,0.13269007048189624
1,memory,0.11522871768530252
1,remembering,0.11232656236005764
1,prospection,0.103386196024946
1,retrieval,0.10181102162754303
1,memory_retrieval,0.10074213476737609
1,episodic_simulation,0.09399201936225765
1,recall,0.08831317538748591
1,source_memory,0.08591652248069345
1,thinking,0.08185416676079578
1,theory_mind,0.08131548304575656
1,consciousness,0.07922502459886088
1,thought,0.07762415504851944
1,navigation,0.07367193032195177
1,recognition_memory,0.07243029970001769
1,episodic_future_thinking,0.0689239859860847
1,encoding,0.06800012849335826
1,encoding_task,0.06749997471532204
1,selfreflection,0.06504006967376555
1,spatial_memory,0.06294839019045553
1,memory_process,0.061006130528276345
1,declarative_memory,0.06083518880111761
1,salience,0.060755078990560665
1,narrative,0.05920638580741597
1,judgment,0.05863574915048552
1,monitoring,0.05710467391940534
1,cognitive_map,0.05706019110112816
1,familiarity,0.05404294092536326
1,navigation_task,0.05263848271975508
1,rest,0.05261690879647906
1,semantic_memory,0.051992975336772
1,imagination,0.051879650568874815
1,goal,0.05114254079155847
1,valence,0.05007804592609938
1,context,0.0497946503843065
1,source_monitoring,0.04957150288621993
1,introspection,0.04886880277803939
1,longterm_memory,0.04878048553665579
1,story_comprehension,0.047789627572335666
1,belief,0.0476549350932238
1,remote_memory,0.04724781523605841
1,cognitive_process,0.04670831634177694
1,mental_imagery,0.04643381551910021
1,estimation,0.04612371776822599
1,decision,0.04528061487499004
1,arousal,0.04482140015143141
1,social_cognition,0.04461583730549867
1,false_memory,0.04452401879893174
1,imagery,0.04399006786310615
2,speech,0.1998958660933916
2,speech_perception,0.1937264890999633
2,speech_processing,0.18374713538825627
2,hearing,0.18304251107964964
2,listening,0.17637663083690117
2,language,0.15020856011761274
2,language_processing,0.13988310480206273
2,syllable,0.12949837232784753
2,prosody,0.12487512912121253
2,music,0.12428691812007991
2,tone,0.12204802965103059
2,passive_listening,0.11841830345217944
2,speech_production,0.11824263936613172
2,melody,0.11683517897923346
2,language_comprehension,0.11444231449506934
2,auditory_perception,0.11409581854383133
2,intonation,0.11081213663777073
2,semantic_processing,0.10101023215684599
2,theory_mind,0.1002962211840035
2,sentence_processing,0.09956649719618303
2,pitch_discrimination,0.09761365826268542
2,word,0.09725090186903199
2,syntax,0.09639973621710225
2,narrative,0.09629354859796105
2,voice_perception,0.09499508738430515
2,phonetics,0.09137166783424389
2,auditory_sentence_comprehension,0.08968447537340785
2,semantics,0.08942598264562453
2,sentence_comprehension,0.08567198438008802
2,audition,0.0852639708533542
2,meaning,0.08282739570211649
2,autobiographical_memory,0.08045545734131093
2,syntactic_processing,0.07938079822332758
2,semantic_information,0.07731896401279326
2,story_comprehension,0.07687995711698341
2,conversation,0.07647001550928942
2,articulation,0.07615089974095676
2,discourse,0.07570275191120653
2,noise,0.07491535994918828
2,phonology,0.07485085342613373
2,nonvocal_sound,0.074706130287916
2,acoustic_processing,0.0742501351584011
2,episodic_simulation,0.07365412446543164
2,discourse_processing,0.07327874440036222
2,prospection,0.07235846488385064
2,read,0.07025550020099344
2,auditory_imagery,0.06965907042676354
2,perception,0.06951021720538658
2,context,0.06932869853007598
2,reading,0.06912223934400759
3,face_perception,0.20893369553475777
3,face,0.1687631871777715
3,recognition,0.1468672839301675
3,face_recognition,0.14682014132253943
3,object_recognition,0.13203265621725385
3,familiarity,0.11509785285480416
3,visual_object,0.11189828736003171
3,perception,0.11028655169394605
3,picture,0.10860923789474614
3,visual_perception,0.10319317682367812
3,vision,0.10141563373823403
3,shape,0.10138058399908206
3,visual_angle,0.09812742559475271
3,face_discrimination,0.097681165383324
3,object_perception,0.09372768818609395
3,facial_expression,0.09237300491749124
3,emotional_expression,0.08788982208919986
3,expertise,0.08749678646364702
3,encoding,0.08715604776231994
3,recognition_memory,0.08601942920433144
3,visual_recognition,0.08367116557315304
3,remembering,0.07913911654937114
3,gaze,0.07887483779772053
3,eye,0.07741224963717985
3,memory,0.07716044284759445
3,retrieval,0.07675059596940939
3,passive_viewing,0.07621226934389552
3,representation,0.07494624326698406
3,visual_object_recognition,0.0736584942855837
3,repetition_priming,0.0735386208868469
3,visual_attention,0.07005329968330487
3,visual_imagery,0.06860310450502162
3,visual_representation,0.06781149619811436
3,constancy,0.06661963551833106
3,facial_recognition,0.06585791549037984
3,seeing,0.06560071165038558
3,name,0.06491394441138248
3,covert,0.06396777950267755
3,eye_movement,0.06381858487157142
3,intention,0.06240807371374597
3,color,0.061110619274177005
3,fixation,0.06063566125332863
3,discrimination,0.06037351795762422
3,judgment,0.060212846373344384
3,spatial_attention,0.05922785462858024
3,visual_memory,0.05876265765197041
3,navigation,0.05872455147217004
3,grasping,0.05809859913421508
3,episodic_simulation,0.05770944336844307
3,priming,0.0576050276559305
4,working_memory,0.14297451817351073
4,cognitive_control,0.13156511271911736
4,monitoring,0.1133242020375617
4,cognitive,0.10639772127869399
4,strategy,0.10254047848042577
4,executive_function,0.10247203525109
4,spatial_working_memory,0.09908346294103365
4,cognitive_process,0.09829937716809106
4,reaction_time,0.09713171104499874
4,manipulation,0.09552804690601052
4,response_selection,0.09268098447446549
4,maintenance,0.09244311851857474
4,attention,0.0862685859522081
4,error_detection,0.08576544664802697
4,goal,0.0843579127224978
4,task_set,0.0830829761300548
4,nback_task,0.08300628519205216
4,response_inhibition,0.07904331499922021
4,nback,0.0785382606954994
4,decision_making,0.07678414463534991
4,preparation,0.07675184831324418
4,cognition,0.07513555054364543
4,execution,0.07411445124481351
4,task_switching,0.07274632586328339
4,memory,0.07231259765829604
4,updating,0.07160673998714795
4,performance_monitoring,0.07092602564616776
4,central_executive,0.07056116631050179
4,active_maintenance,0.07017706917277705
4,rehearsal,0.06981888706224054
4,planning,0.06955349261806135
4,taskswitching,0.06948816452465774
4,visual_working_memory,0.06927576865230281
4,intention,0.0685674165653874
4,working_memory_function,0.06657989089341639
4,working_memory_maintenance,0.06654140414088953
4,task_difficulty,0.0661191960863498
4,resource,0.06606271947058655
4,verbal_working_memory_task,0.06285430125602257
4,spatial_working_memory_task,0.062329479202296215
4,effort,0.06232800535476033
4,longterm_memory,0.06190990764829965
4,target,0.06067366635043939
4,decision,0.06010759454655232
4,context,0.05915267446144668
4,cognitive_function,0.05904556892679735
4,interference,0.05854279060311177
4,button_press,0.058454595831761595
4,visual_attention,0.05753921677540924
4,divided_attention,0.05749573791403679
5,word,0.16544266538560964
5,semantic_processing,0.15983649530640123
5,language,0.15307360066923698
5,language_processing,0.14166597977014622
5,semantics,0.14163695125914783
5,retrieval,0.13586130781976924
5,sentence_comprehension,0.1250891950968192
5,language_comprehension,0.12207839301542339
5,sentence_processing,0.12099299803063954
5,meaning,0.11803519326596301
5,syntax,0.11753727170562815
5,semantic_knowledge,0.11417618519639809
5,semantic_information,0.11053014745505185
5,phonological_processing,0.11022431926457002
5,phonology,0.10970437275239162
5,judgment,0.10843414954628453
5,cognitive_process,0.10756518900962116
5,working_memory,0.10708077451223376
5,reading,0.10607346890646328
5,reaction_time,0.10448158567039746
5,syntactic_processing,0.10339152534231447
5,word_generation,0.10256722689674808
5,cognitive_control,0.09521980457925155
5,naming,0.09512581013353072
5,rehearsal,0.09465714548805675
5,memory,0.09404072335917757
5,context,0.09384698343262876
5,syllable,0.09369744149533932
5,cognitive,0.09273639826370025
5,manipulation,0.09088539343540436
5,phonological_task,0.09000939403554048
5,lexicon,0.08899590257836218
5,speech_production,0.08851078950205152
5,articulation,0.08786801589655274
5,speech,0.08757178132099877
5,cognition,0.08636135227229597
5,monitoring,0.08629104428421402
5,remembering,0.08571509948316172
5,read,0.08491412709855997
5,word_recognition,0.08386321379169687
5,language_production,0.08359447119798025
5,semantic_memory,0.08248663710326275
5,longterm_memory,0.08213814305570422
5,familiarity,0.08171781799996591
5,strategy,0.08143314226010795
5,discourse,0.081413870928631
5,valence,0.08116141023862139
5,semantic_task,0.0806722119757396
5,goal,0.08060801096128992
5,decision,0.07786286221720336
6,reward,0.1576537708083713
6,reward_processing,0.12255468950548543
6,valence,0.10830529352991858
6,decision_making,0.10582486757101661
6,emotion,0.09229249239251022
6,social_cognition,0.09159184327738559
6,reward_anticipation,0.09128330230154655
6,arousal,0.0906501456060112
6,autobiographical_memory,0.08977128378537882
6,anticipation,0.08780007744056123
6,intertemporal_choice,0.08382950920432423
6,theory_mind,0.07938429254927085
6,prospection,0.07875575996020417
6,salience,0.07829859870915212
6,mood,0.07631774567137507
6,reward_learning,0.07426546257478242
6,expectancy,0.07095611366921553
6,sadness,0.06999685393404446
6,fear,0.06928718993637006
6,emotion_regulation,0.068402178120653
6,negative_emotion,0.0682468665604908
6,extinction,0.06493950341990118
6,personality,0.06491380289585533
6,instrumental_conditioning,0.062258922873585545
6,anxiety,0.06161970039123166
6,episodic_simulation,0.0611249943427515
6,empathy,0.06103313143968474
6,taste,0.05849609175277644
6,loss,0.05847841865170068
6,thinking,0.05820312036777104
6,anhedonia,0.057906608652362565
6,monetary_incentive_delay_task,0.05782211126928171
6,belief,0.05760116697875375
6,libido,0.056696395080063425
6,disgust,0.05561807826949022
6,loss_aversion,0.05467893718029494
6,addiction,0.05426290265636868
6,reinforcement_learning,0.054098982666945905
6,episodic_future_thinking,0.05155386815756364
6,food,0.05116980646109146
6,decision,0.05068981830708758
6,happiness,0.05044885627880133
6,remembering,0.04928391145276023
6,intentionality,0.04924600437700452
6,desire,0.049221122811006005
6,theory_mind_task,0.04836613999956576
6,gambling,0.04823923257820293
6,track,0.04809282002381918
6,personality_trait,0.04793264789176331
6,induction,0.04769780938906527
7,hearing,0.17716789131502023
7,listening,0.1673881701837432
7,speech,0.1528877610599536
7,speech_perception,0.14332139219446027
7,tone,0.13811169331347123
7,music,0.1318641046395877
7,speech_processing,0.1289132200537923
7,melody,0.12431520621363583
7,passive_listening,0.12166037485756134
7,auditory_perception,0.11618174923679832
7,audition,0.10019764250069609
7,intonation,0.09510113957777169
7,pain,0.09474368029674413
7,voice_perception,0.09291344663778772
7,prosody,0.09225283855610557
7,painful_stimulation,0.09091092816688183
7,syllable,0.09059930909715948
7,speech_production,0.08995512207556969
7,heat,0.08848252266791161
7,auditory_feedback,0.0846173359688838
7,pitch_discrimination,0.08334461395417939
7,multisensory,0.08059564272514066
7,phonation,0.07660077832121447
7,phonetics,0.07422059141143297
7,nonvocal_sound,0.07345328309742023
7,noise,0.07251025769164265
7,perception,0.0710380907802079
7,interoception,0.06902174153067125
7,auditory_attention,0.06898797347342447
7,auditory_imagery,0.06813741544956195
7,somatic_sensation,0.06808259448990275
7,reversed_speech,0.06603770131067853
7,auditory_modality,0.0640727795010767
7,language,0.06382933419650058
7,sound_perception,0.06307740406699999
7,pain_sensation,0.06288126646455107
7,articulation,0.06261640975092042
7,meter,0.06000408515674943
7,nociception,0.058462634323772716
7,integration,0.05825726220880065
7,auditory_sentence_comprehension,0.05548141297134063
7,rhythm,0.05450698672574833
7,mechanical_stimulation,0.05449130144593016
7,acoustic_processing,0.05409187190131901
7,multisensory_integration,0.05385453407052462
7,language_processing,0.05381978083697658
7,auditory_stream_segregation,0.053358645328541204
7,electrical_stimulation,0.05318060182385587
7,capsaicinevoked_pain,0.052274658499621235
7,crossmodal,0.05215252896640602
8,emotion,0.19837975111555342
8,fear,0.19652945273812056
8,facial_expression,0.17510442943721033
8,valence,0.17130573382251285
8,memory,0.15425066498466258
8,arousal,0.15354571495598368
8,face,0.13837571670904508
8,emotional_memory,0.1378465905849975
8,declarative_memory,0.13457330238118345
8,episodic_memory,0.129289649325793
8,emotional_expression,0.12745095032348827
8,remembering,0.12703977413005446
8,picture,0.12242794209190444
8,recognition_memory,0.12201132845507905
8,negative_emotion,0.12086206732485305
8,anxiety,0.12011682290494054
8,sadness,0.11863416605534172
8,recognition,0.11679282218700385
8,disgust,0.11460074696452827
8,international_affective_picture_system,0.11414477693105099
8,emotion_perception,0.11138886087846911
8,encoding,0.10854531683211001
8,recall,0.10817654600239968
8,anger,0.10760084111996675
8,extinction,0.10679102414613048
8,emotion_regulation,0.10287758917408527
8,memory_process,0.10195428234322115
8,source_memory,0.09773547360465693
8,forgetting,0.09744241125744535
8,memory_consolidation,0.09709946293052497
8,retrieval,0.09679039775715795
8,explicit_knowledge,0.0964852346687346
8,memory_trace,0.09326864731555676
8,autobiographical_memory,0.09189509035952854
8,consolidation,0.09160114527920432
8,affective_picture,0.09040139831396904
8,encoding_task,0.08933971859010001
8,happiness,0.08816490685279109
8,stress,0.08810769043493324
8,familiarity,0.08548096397504781
8,emotion_recognition,0.08533681563181844
8,memory_function,0.08377071223397475
8,olfaction,0.08198643870588725
8,episodic_simulation,0.08155016474860931
8,mood,0.08026332978808036
8,reinstatement,0.08021112708352834
8,remote_memory,0.07964760962847398
8,memory_retrieval,0.07593131479528749
8,free_recall,0.07414931820075894
8,face_perception,0.07284399249485388
9,spatial_attention,0.16072053841678674
9,attention,0.14811511848987063
9,visual_attention,0.13989203115715282
9,manipulation,0.12316079505745083
9,visuospatial_attention,0.12272954729327021
9,reaction_time,0.11855544851481567
9,working_memory,0.11843197577565659
9,eye_movement,0.11743118016424745
9,eye,0.11738825742978086
9,saccade,0.11392794393483263
9,spatial,0.11317000047413137
9,execution,0.11211075654801261
9,vision,0.11127457444906327
9,memory,0.10851291912555196
9,spatial_working_memory,0.10769168425304375
9,visual_angle,0.10762034737404388
9,retrieval,0.10707218100229647
9,strategy,0.10633073287239175
9,memory_retrieval,0.1061637155329454
9,covert,0.10325244266673224
9,episodic_memory,0.10207603198155972
9,mental_representation,0.10163230104247648
9,spatial_location,0.10139945132014219
9,visual_search,0.10133727669169743
9,goal,0.10105187912893167
9,target,0.09940102498894962
9,cognitive_process,0.09893686880749489
9,grasping,0.09734036110945336
9,remembering,0.0970586773968304
9,mental_rotation,0.09379476954295238
9,representation,0.09287860004673484
9,visual_imagery,0.09252982985871888
9,egocentric,0.09003006203755923
9,color,0.08990543936157677
9,saccadic_eye_movement,0.08968789512910212
9,mental_imagery,0.0882048365478916
9,intention,0.08801582170136547
9,monitoring,0.08777883980813495
9,cueing,0.0871349555075868
9,response_selection,0.08614721989392207
9,action,0.08596902156789125
9,imagery,0.08579076683032534
9,encoding,0.08531713946981306
9,rehearsal,0.08511597694578651
9,visual_perception,0.0843956522819578
9,updating,0.08336558124977286
9,imagination,0.08243107464572166
9,task_difficulty,0.08145251167482659
9,planning,0.08091804335135452
9,maintenance,0.07991189597835893
10,reward,0.21471171357662303
10,reward_processing,0.17415503704392413
10,reward_anticipation,0.1628409929510792
10,anticipation,0.15370387837144123
10,monetary_incentive_delay_task,0.15059863988729733
10,instrumental_conditioning,0.12311656336985405
10,feedback,0.1196574689826651
10,reinforcement_learning,0.11427701840696705
10,expectancy,0.09989231510287758
10,reward_learning,0.09962672989903397
