CLUSTER,TOKEN,R
1,memory,0.20040029265665202
1,episodic_memory,0.17716153208733887
1,declarative_memory,0.16832193351330083
1,recognition_memory,0.16691560477064277
1,remembering,0.16114982800271588
1,recognition,0.15384157503681184
1,retrieval,0.14891800742191022
1,emotion,0.14634339927793916
1,encoding,0.14321108184866715
1,picture,0.14040021894345087
1,emotional_memory,0.13903848347371162
1,fear,0.13864463745571085
1,recall,0.1336327238112595
1,familiarity,0.13083022147036483
1,face,0.12772444941610378
1,facial_expression,0.12683657271397303
1,source_memory,0.12643717904927623
1,autobiographical_memory,0.1249017191511674
1,valence,0.12330134031445658
1,encoding_task,0.12327971582058213
1,memory_process,0.12200250651014222
1,episodic_simulation,0.12141637587247497
1,forgetting,0.11368866744881981
1,semantic_memory,0.11037011520657244
1,arousal,0.10992901657988469
1,emotional_expression,0.10610581624579166
1,remote_memory,0.1051746070031627
1,memory_trace,0.10465015789741691
1,face_perception,0.1043946899019921
1,memory_consolidation,0.10397364585054608
1,memory_retrieval,0.10268616114968152
1,consolidation,0.10109428381093652
1,free_recall,0.10079807034165
1,spatial_memory,0.09998552605667367
1,longterm_memory,0.09939644247121895
1,cognitive_map,0.09724721586975935
1,memory_function,0.09279456144801324
1,negative_emotion,0.08978280453148815
1,face_recognition,0.08866223551808955
1,prospection,0.08845081965363444
1,international_affective_picture_system,0.08781321886563269
1,reinstatement,0.08723040943278962
1,explicit_memory,0.08474551356294771
1,episodic_future_thinking,0.08463786221536684
1,navigation,0.08321494122152803
1,semantic_knowledge,0.08297389215579015
1,novelty_detection,0.08155617795025966
1,sadness,0.08100391186934339
1,disgust,0.07762681803581735
1,context,0.07727523499234284
2,speech,0.24905998012190028
2,hearing,0.23890185415456547
2,listening,0.233502212161118
2,speech_perception,0.2227765484452818
2,speech_processing,0.22033783814597518
2,tone,0.1749580250300983
2,language,0.1730764782790849
2,music,0.16609967556831218
2,syllable,0.16174239072677155
2,passive_listening,0.16071214105046522
2,language_processing,0.1580191955456942
2,speech_production,0.15566107628785686
2,melody,0.15395029438393487
2,auditory_perception,0.1524504709770138
2,prosody,0.14176191459966483
2,intonation,0.13498729090649858
2,audition,0.12828733640522394
2,pitch_discrimination,0.12506064311097836
2,language_comprehension,0.1237335274834145
2,articulation,0.11620870062102233
2,semantic_processing,0.11398474331187461
2,word,0.11355400594776464
2,phonetics,0.11192134430404543
2,syntax,0.11000792519791833
2,semantics,0.10786926021808221
2,sentence_processing,0.10629280936704122
2,voice_perception,0.10581778119578122
2,perception,0.10439049087268437
2,noise,0.10332247998226671
2,auditory_feedback,0.10262750303543837
2,sentence_comprehension,0.10149334995828505
2,phonology,0.10026116991111103
2,phonological_processing,0.09907202073559107
2,meaning,0.09553363457519827
2,auditory_sentence_comprehension,0.09435085229072589
2,crossmodal,0.09354229811001176
2,multisensory,0.09014346232694569
2,acoustic_processing,0.08843967634604734
2,auditory_imagery,0.08835150091103292
2,integration,0.08800226682059581
2,narrative,0.08746394643036412
2,pseudowords,0.08692688292638825
2,phonation,0.08660231251351455
2,language_production,0.08644662056643387
2,auditory_modality,0.08589842337329526
2,nonvocal_sound,0.08524798989574298
2,reversed_speech,0.08481355694926039
2,syntactic_processing,0.08386874528008131
2,auditory_attention,0.08270699745484934
2,reading,0.08185482502383347
3,execution,0.1317431895907676
3,manipulation,0.12719266948846655
3,covert,0.12656940200419942
3,spatial_attention,0.12029409426268997
3,vision,0.11888283421797957
3,retrieval,0.11683395714492273
3,representation,0.11612939112593187
3,reaction_time,0.11472937930453708
3,visual_attention,0.11470870982255252
3,attention,0.11449792403838427
3,eye,0.10882481955516077
3,strategy,0.10817496284678042
3,rehearsal,0.10585424112836231
3,grasping,0.10425955634647745
3,action,0.10257138015175343
3,goal,0.10204205532624513
3,memory,0.10144445971361947
3,familiarity,0.10113193583128688
3,imagery,0.10044105646352114
3,hand,0.10034786136996114
3,visual_imagery,0.09981346549544269
3,working_memory,0.09883645536454289
3,cognitive_process,0.09857692482464148
3,imagination,0.09662964246209663
3,intention,0.0963824475730799
3,remembering,0.09488896966805914
3,mental_representation,0.0946148490099537
3,word,0.09350654651019512
3,reading,0.09268441994484233
3,visual_angle,0.09227595597496388
3,target,0.09155655932186718
3,recognition,0.09145855564386332
3,grasp,0.09129374732334178
3,eye_movement,0.09093183187771219
3,encoding,0.09012372331598562
3,mental_imagery,0.08824267541650276
3,monitoring,0.08816648478534286
3,visual_perception,0.0879503146907829
3,judgment,0.08730466057427277
3,memory_retrieval,0.08716445954444685
3,movement,0.08652727646112085
3,naming,0.08509660092447632
3,skill,0.08383714692968458
3,mental_rotation,0.08364493757657682
3,semantic_processing,0.08318839404220413
3,color,0.0826368625830973
3,visuospatial_attention,0.08263471700128962
3,fixation,0.08217161769059639
3,meaning,0.0821551744276966
3,letter,0.08085647132108406
4,reward,0.17838761620111804
4,anticipation,0.15332453050486533
4,reward_processing,0.13786456445239012
4,arousal,0.1330011773141741
4,decision_making,0.12847161312829308
4,reward_anticipation,0.12442727761261305
4,valence,0.11711094402795486
4,expectancy,0.11291242345185168
4,monitoring,0.1106862963684806
4,salience,0.11068163378404688
4,monetary_incentive_delay_task,0.09217214866449264
4,pain,0.09209803779529682
4,decision,0.08830485676876827
4,error_detection,0.08708694824002117
4,cognitive_control,0.08549206527942452
4,feedback,0.08547501034224039
4,emotion,0.08354150882196759
4,context,0.08345802655712585
4,instrumental_conditioning,0.08292637837534922
4,goal,0.08245374137333433
4,reaction_time,0.08224879937696751
4,reward_learning,0.08190419614423544
4,strategy,0.07996829070868816
4,taste,0.07900318629961192
4,reinforcement_learning,0.07814764884564906
4,interoception,0.07805119723650139
4,uncertainty,0.07708916757622554
4,autobiographical_memory,0.0757217177001492
4,painful_stimulation,0.07506695053818069
4,performance_monitoring,0.07285659706245676
4,remembering,0.07118783725061081
4,memory,0.069637053567418
4,response_selection,0.06878442490312812
4,gambling_task,0.06877170848432732
4,heat,0.06828245498190906
4,desire,0.06789919083322167
4,disgust,0.06625774790848205
4,empathy,0.06597569919102611
4,negative_emotion,0.06520494844920335
4,response_inhibition,0.06494368879441838
4,gambling,0.0648220797974747
4,cognitive,0.06440245481985149
4,effort,0.06434360926939844
4,cognitive_process,0.06429872090921324
4,episodic_simulation,0.06428916507435037
4,button_press,0.06327218327364018
4,impulsivity,0.06308742846308892
4,source_memory,0.06303931359597974
4,addiction,0.06302307482148035
4,prospection,0.06246956116016704
