CLUSTER,TOKEN,R,ROC_AUC
1,anticipation,0.08665285660996068,0.5696500919033598
1,painful_stimulation,0.08613466861624755,0.5696500919033598
1,pain,0.07619093792492593,0.5696500919033598
1,heat,0.07517796288499969,0.5696500919033598
1,motor_control,0.07378270265227732,0.5696500919033598
1,pain_sensation,0.07285739001154701,0.5696500919033598
1,arousal,0.06602421045601466,0.5696500919033598
2,manipulation,0.147445693445484,0.602766050840329
2,spatial_attention,0.147163167650475,0.602766050840329
2,working_memory,0.14554988893976994,0.602766050840329
2,attention,0.14331697801442445,0.602766050840329
2,reaction_time,0.1350201170543156,0.602766050840329
2,execution,0.12802366087091566,0.602766050840329
2,visual_attention,0.12509595310128768,0.602766050840329
2,cognitive_process,0.1225199591217636,0.602766050840329
2,retrieval,0.1212948089133858,0.602766050840329
3,speech,0.2517872084185523,0.6663354441867354
3,hearing,0.23406694956219634,0.6663354441867354
3,listening,0.2284253464656355,0.6663354441867354
3,speech_perception,0.2258639332971809,0.6663354441867354
3,speech_processing,0.2251711687671658,0.6663354441867354
4,memory,0.09102916480423187,0.5589546520758037
4,declarative_memory,0.07648238892904356,0.5589546520758037
4,episodic_memory,0.07368236212628541,0.5589546520758037
4,recognition_memory,0.0725609841560359,0.5589546520758037
4,episodic_simulation,0.07154895391808434,0.5589546520758037
4,recall,0.06825330384043682,0.5589546520758037
4,recognition,0.06692028842160741,0.5589546520758037
4,autobiographical_memory,0.06387200179383437,0.5589546520758037
5,execution,0.18741655870190066,0.6126747056124322
5,hand,0.15735901610859296,0.6126747056124322
5,movement,0.1531805710833823,0.6126747056124322
5,motor_control,0.13871295990474702,0.6126747056124322
5,monitoring,0.12308206630195495,0.6126747056124322
5,preparation,0.1200979625004707,0.6126747056124322
5,motor_planning,0.11584946894639388,0.6126747056124322
5,response_selection,0.11361147532725703,0.6126747056124322
5,action,0.1117707963957575,0.6126747056124322
5,working_memory,0.11100167994631817,0.6126747056124322
5,rehearsal,0.11046616542368708,0.6126747056124322
5,arm,0.10977041012508264,0.6126747056124322
5,manipulation,0.10546798589102438,0.6126747056124322
5,planning,0.10271488695936083,0.6126747056124322
5,motor_program,0.1019855079276413,0.6126747056124322
5,grasping,0.09914230447855203,0.6126747056124322
6,speech,0.2261070670915798,0.652559015766941
6,language,0.2094744313065924,0.652559015766941
6,language_processing,0.200807525048332,0.652559015766941
6,speech_processing,0.20020721849729414,0.652559015766941
6,speech_perception,0.1957094191133515,0.652559015766941
6,listening,0.1943606451623332,0.652559015766941
6,hearing,0.18632957291544455,0.652559015766941
6,semantic_processing,0.1738639144108614,0.652559015766941
6,language_comprehension,0.1724364265853326,0.652559015766941
7,memory,0.13449586927692248,0.5898369250897357
7,episodic_memory,0.13046883860196934,0.5898369250897357
7,remembering,0.12793076563991704,0.5898369250897357
7,retrieval,0.12230215617956118,0.5898369250897357
7,memory_retrieval,0.11695143367622365,0.5898369250897357
7,autobiographical_memory,0.10756667405097133,0.5898369250897357
7,recall,0.0997869239494023,0.5898369250897357
7,encoding,0.09773865045208384,0.5898369250897357
7,visual_imagery,0.09759437514750846,0.5898369250897357
7,recognition_memory,0.09507865623982187,0.5898369250897357
7,episodic_simulation,0.09388136733724983,0.5898369250897357
8,emotion,0.2609020053215449,0.6626647431931731
8,fear,0.25970757150525464,0.6626647431931731
8,facial_expression,0.23181869671604924,0.6626647431931731
8,valence,0.21809168096094464,0.6626647431931731
8,arousal,0.1890027197493207,0.6626647431931731
8,face,0.18075224667211007,0.6626647431931731
9,reward,0.16031132603938292,0.602787749393197
9,reward_processing,0.13168119008033874,0.602787749393197
9,reward_anticipation,0.11779231461583765,0.602787749393197
9,valence,0.10825430403287696,0.602787749393197
9,decision_making,0.10260442533210737,0.602787749393197
9,autobiographical_memory,0.0984826272328332,0.602787749393197
9,arousal,0.09007527383914446,0.602787749393197
9,emotion,0.08740743135301572,0.602787749393197
9,reward_learning,0.08452060520956442,0.602787749393197
9,anticipation,0.08367996914344407,0.602787749393197
9,episodic_simulation,0.08350792134818427,0.602787749393197
10,arousal,0.12930950256455792,0.5880280075784692
10,monitoring,0.11705554771416075,0.5880280075784692
10,decision_making,0.10960997687722256,0.5880280075784692
10,valence,0.10734183945900863,0.5880280075784692
10,anticipation,0.10595152055224263,0.5880280075784692
10,emotion,0.10371595970728377,0.5880280075784692
10,cognitive_control,0.10242418000588728,0.5880280075784692
10,error_detection,0.10153664242158657,0.5880280075784692
10,salience,0.09371901868315656,0.5880280075784692
10,cognitive_process,0.09346929861988318,0.5880280075784692
10,reward,0.0923472585272483,0.5880280075784692
10,context,0.09167583922805793,0.5880280075784692
10,strategy,0.09163911444728864,0.5880280075784692
10,reaction_time,0.09114148983504224,0.5880280075784692
10,disgust,0.09106335626813343,0.5880280075784692
10,interoception,0.09103957444072522,0.5880280075784692
10,pain,0.08865089234242328,0.5880280075784692
10,empathy,0.08856660410028225,0.5880280075784692
