CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,speech,0.2532042755720654,0.6583933348782853,LANGUAGE,Language
1,speech_processing,0.2256198801950435,0.6583933348782853,LANGUAGE,Language
1,speech_perception,0.22547691935676906,0.6583933348782853,LANGUAGE,Language
1,listening,0.22260351573656484,0.6583933348782853,LANGUAGE,Language
1,hearing,0.21892255367899568,0.6583933348782853,LANGUAGE,Language
1,language,0.2158373778797189,0.6583933348782853,LANGUAGE,Language
1,language_processing,0.20314569979951805,0.6583933348782853,LANGUAGE,Language
1,syllable,0.17546769167791554,0.6583933348782853,LANGUAGE,Language
1,semantic_processing,0.16751737143981854,0.6583933348782853,LANGUAGE,Language
1,language_comprehension,0.16477711805659054,0.6583933348782853,LANGUAGE,Language
2,face_perception,0.1843940033571909,0.6400617353753904,VISION,Vision
2,recognition,0.16921605515222388,0.6400617353753904,VISION,Vision
2,object_recognition,0.15806990881026978,0.6400617353753904,VISION,Vision
2,familiarity,0.15413723803070778,0.6400617353753904,VISION,Vision
2,vision,0.14683722935203508,0.6400617353753904,VISION,Vision
2,face,0.13965177845460186,0.6400617353753904,VISION,Vision
2,picture,0.13497671492184102,0.6400617353753904,VISION,Vision
2,visual_object,0.1339483308128174,0.6400617353753904,VISION,Vision
2,retrieval,0.13072407925966728,0.6400617353753904,VISION,Vision
2,face_recognition,0.13007513800756831,0.6400617353753904,VISION,Vision
2,visual_perception,0.1284515276206478,0.6400617353753904,VISION,Vision
2,word,0.1279110387020172,0.6400617353753904,VISION,Vision
2,semantic_processing,0.12540853113623776,0.6400617353753904,VISION,Vision
2,reading,0.12415994329889946,0.6400617353753904,VISION,Vision
3,monitoring,0.13577043021452911,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,cognitive_control,0.1208251318340154,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,arousal,0.11845781548872585,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,decision_making,0.11232327775942727,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,reaction_time,0.10981917621266607,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,error_detection,0.10844406103906253,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,cognitive_process,0.1076972303690976,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,response_selection,0.1021487422154358,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,working_memory,0.1007797815922516,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
3,anticipation,0.10076446501581696,0.5937789429193238,COGNITIVE_PROCESS,Cognitive Process
4,execution,0.18237179379534235,0.6128632661743126,MANIPULATION,Manipulation
4,hand,0.1507981490427056,0.6128632661743126,MANIPULATION,Manipulation
4,working_memory,0.1482734949645576,0.6128632661743126,MANIPULATION,Manipulation
4,manipulation,0.14203099675500866,0.6128632661743126,MANIPULATION,Manipulation
4,movement,0.13199975795589228,0.6128632661743126,MANIPULATION,Manipulation
4,rehearsal,0.12993814441366908,0.6128632661743126,MANIPULATION,Manipulation
4,action,0.12739375829538904,0.6128632661743126,MANIPULATION,Manipulation
4,attention,0.1272459636069402,0.6128632661743126,MANIPULATION,Manipulation
4,spatial_attention,0.1258411683035691,0.6128632661743126,MANIPULATION,Manipulation
4,reaction_time,0.12193591067970333,0.6128632661743126,MANIPULATION,Manipulation
4,grasping,0.12107506539477793,0.6128632661743126,MANIPULATION,Manipulation
4,representation,0.1184134149586906,0.6128632661743126,MANIPULATION,Manipulation
5,fear,0.2253748149966777,0.668570456071565,EMOTION,Emotion
5,emotion,0.22490248573023908,0.668570456071565,EMOTION,Emotion
5,facial_expression,0.19289377893059487,0.668570456071565,EMOTION,Emotion
5,valence,0.19162499208763167,0.668570456071565,EMOTION,Emotion
5,arousal,0.17379363811189552,0.668570456071565,EMOTION,Emotion
5,memory,0.16396216012350553,0.668570456071565,EMOTION,Emotion
5,emotional_memory,0.15742458328789266,0.668570456071565,EMOTION,Emotion
5,face,0.15691201703696347,0.668570456071565,EMOTION,Emotion
5,declarative_memory,0.15152256637722095,0.668570456071565,EMOTION,Emotion
6,memory,0.15942444577343176,0.6097485251082739,MEMORY,Memory
6,episodic_memory,0.1575105905451153,0.6097485251082739,MEMORY,Memory
6,remembering,0.14513529233408068,0.6097485251082739,MEMORY,Memory
6,retrieval,0.14191287306924624,0.6097485251082739,MEMORY,Memory
6,memory_retrieval,0.13287216222119813,0.6097485251082739,MEMORY,Memory
6,autobiographical_memory,0.1235371283097384,0.6097485251082739,MEMORY,Memory
6,encoding,0.1167163725592094,0.6097485251082739,MEMORY,Memory
6,recall,0.1143613504738955,0.6097485251082739,MEMORY,Memory
