CLUSTER,TOKEN,R
1,word,0.16756708918304195
1,semantic_processing,0.16121791823759957
1,familiarity,0.15520475861148397
1,recognition,0.1540109390142993
1,naming,0.1511680718825692
1,face_perception,0.14983523267411308
1,retrieval,0.14339576556117342
1,reading,0.13697835486280127
1,picture,0.13217223570750153
1,semantic_knowledge,0.13008308847074776
1,object_recognition,0.12964707746782644
1,word_recognition,0.12773058097372067
1,language,0.1254024507186916
1,pseudowords,0.12518321342275932
1,visual_word_recognition,0.12496910421670684
1,phonology,0.1245537244343153
1,semantics,0.12278510399320519
1,orthography,0.12252321874521613
1,semantic_information,0.11993871277310639
1,memory,0.11969298644262392
1,lexicon,0.11791814305701293
1,face_recognition,0.11779160731122813
1,face,0.11691273374863378
1,recognition_memory,0.11683437690217231
1,meaning,0.11459657565882213
1,visual_object,0.11380218587937893
1,remembering,0.11022538074509894
1,repetition_priming,0.1088829161023891
1,phonological_processing,0.10873558828561913
1,name,0.10858865658860509
1,semantic_memory,0.1065379932336104
1,imageability,0.10636372109233366
1,priming,0.10239237500606288
1,encoding,0.10174497815331626
1,episodic_memory,0.09949803141557612
1,language_processing,0.09921028380184421
1,word_comprehension,0.09674287162041403
1,judgment,0.09650558410141047
1,dyslexia,0.09481520046661579
1,semantic_task,0.09351080832723949
1,expertise,0.09315146818989173
1,object_perception,0.09279574530899475
1,vision,0.09274574129087607
1,forgetting,0.09162681852472723
1,representation,0.09081327048911494
1,read,0.0882968642340142
1,semantic_category,0.08800671440550908
1,lexical_processing,0.08659182234308323
1,lexical_decision,0.08553082492540101
1,source_memory,0.08454971546075596
2,arousal,0.11641539164113794
2,pain,0.10407635883304309
2,interoception,0.10237778676933168
2,anticipation,0.10066382459466214
2,monitoring,0.0906567639310985
2,disgust,0.08807051201656484
2,emotion,0.08625892898562118
2,empathy,0.08544424858637485
2,painful_stimulation,0.08474291642113305
2,error_detection,0.08294637224617292
2,context,0.0812303874561281
2,valence,0.08075556808504514
2,language,0.0780467355753374
2,salience,0.07641687519723286
2,expectancy,0.0758489753028467
2,strategy,0.07341927228590528
2,speech,0.0728484596906322
2,heat,0.07250960947649276
2,language_processing,0.0719416330122806
2,manipulation,0.07146403447646019
2,cognitive_control,0.07105000058351787
2,decision_making,0.0693926020238605
2,reaction_time,0.06876928668356211
2,response_selection,0.06796351193019676
2,meaning,0.06755656693194645
2,rehearsal,0.06692850092715465
2,cognitive_process,0.06625802299415351
2,speech_production,0.0660937624415242
2,word,0.06553544688462379
2,semantic_processing,0.0654882394125653
2,syntax,0.06536857353015557
2,semantics,0.06409707590063866
2,tone,0.06370669381432434
2,response_inhibition,0.06270904588650048
2,negative_emotion,0.06252086011887158
2,prosody,0.06241156315131758
2,social_context,0.061751896898064526
2,covert,0.061553669889157524
2,goal,0.060497712086389425
2,hearing,0.0604085766308708
2,listening,0.05982066260835873
2,task_set,0.05917564866382952
2,reward,0.058348069166271235
2,fear,0.057793326195580336
2,syllable,0.057649325928577036
2,sadness,0.05695799493921376
2,judgment,0.05685731681335082
2,happiness,0.05682658311246271
2,sentence_comprehension,0.0565917579892954
2,auditory_feedback,0.05619458226015789
3,speech,0.21393762514843562
3,hearing,0.20599383829767337
3,listening,0.2013569167958042
3,speech_perception,0.18494111102594846
3,speech_processing,0.1839558324479051
3,music,0.15305712883338024
3,tone,0.15274793351765525
3,passive_listening,0.1432368415245741
3,auditory_perception,0.14178889680941237
3,melody,0.14070120114658533
3,syllable,0.12781470639743486
3,speech_production,0.1273787342629355
3,language,0.1259349427474769
3,intonation,0.11878960222736228
3,prosody,0.11730371469590468
3,noise,0.11514639737949961
3,pitch_discrimination,0.11389301016856476
3,audition,0.1123682612737883
3,language_processing,0.1066420020758729
3,phonetics,0.09789791625860146
3,articulation,0.09423160794074109
3,perception,0.09237798041274253
3,voice_perception,0.09006044656823041
3,auditory_feedback,0.08810153921646599
3,auditory_modality,0.08733393596616434
3,phonological_processing,0.08278347742537195
3,language_comprehension,0.08180305112497485
3,syntax,0.08100682240244672
3,phonation,0.07850658367361263
3,nonvocal_sound,0.07809854190001718
3,auditory_imagery,0.0767101096839154
3,auditory_attention,0.07403001273033674
3,phonology,0.07295300400514196
3,acoustic_processing,0.07270600868068018
3,reversed_speech,0.0725894511932908
3,multisensory,0.07252662984739608
3,crossmodal,0.0722127490895845
3,language_production,0.06859769086381146
3,word,0.06833077556527811
3,sentence_comprehension,0.06774343445662749
3,meter,0.06727149316736751
3,multisensory_integration,0.06620933548356339
3,auditory_sentence_comprehension,0.06364317375441178
3,sentence_processing,0.06349625434712029
3,integration,0.06334522117988564
3,semantic_processing,0.0631159679114653
3,sound_perception,0.06260272483539166
3,semantics,0.06178425735828506
3,syntactic_processing,0.060542518311858695
3,overt,0.059127219802188755
4,episodic_memory,0.12113099333187083
4,memory,0.11391964725103697
4,remembering,0.10591629902775776
4,memory_retrieval,0.1049102143699164
4,retrieval,0.10355405209070516
4,autobiographical_memory,0.09612593492663768
4,source_memory,0.09193733391302483
4,prospection,0.09177576937137327
4,recall,0.08720189204673906
4,recognition_memory,0.08004151607682125
4,episodic_simulation,0.07961071263512429
4,navigation,0.07929655577486328
4,encoding,0.07876648232072123
4,spatial_memory,0.07500830416593365
4,visual_attention,0.07472058104225937
4,theory_mind,0.07297684148567235
4,thought,0.07212662581364168
4,mental_imagery,0.06898903538835283
4,visual_imagery,0.06874453317989417
4,spatial_attention,0.06842657152646148
4,reaction_time,0.06820787461366859
4,episodic_future_thinking,0.06737537656762069
4,familiarity,0.06676820966012839
4,color,0.06468641170391252
4,attention,0.06447980802313796
4,goal,0.06311615176229347
4,thinking,0.06209722351299052
4,longterm_memory,0.06163098132555364
4,memory_process,0.06135393629051592
4,strategy,0.06124280578423473
4,consciousness,0.06078726241481635
4,cognitive_map,0.059150820191659945
4,spatial,0.05907535011370485
4,egocentric,0.05849477442684607
4,salience,0.05758816309356736
4,monitoring,0.05626833999593474
4,eye,0.05455778468698215
4,mental_representation,0.054403011756184685
4,decision,0.0529447585822103
4,recognition,0.0527854078956856
4,judgment,0.05277726098816164
4,cognitive_process,0.05255286805196065
4,imagery,0.05237585603190176
4,visual_search,0.05214813495522662
4,manipulation,0.051318042739090707
4,imagination,0.050660485012083506
4,visual_perception,0.05019369249413676
4,retrieval_cue,0.05013875588250368
4,cognition,0.04882044639044479
4,encoding_task,0.048765706864758174
5,fear,0.22537481499667777
5,emotion,0.22490248573023908
5,facial_expression,0.19289377893059492
5,valence,0.19162499208763167
5,arousal,0.17379363811189552
5,memory,0.16396216012350553
5,emotional_memory,0.15742458328789266
5,face,0.15691201703696347
5,declarative_memory,0.15152256637722095
5,emotional_expression,0.1447490136855309
5,negative_emotion,0.1433801200485793
5,episodic_memory,0.13743990159954922
5,recognition_memory,0.13602375240962888
5,picture,0.13597795410358982
5,anxiety,0.13368018158220013
5,anger,0.13285055531610945
5,international_affective_picture_system,0.13143827133461178
5,disgust,0.13061335333817017
