CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,word,0.1407117454443645,0.6274956753012341,COGNITION,Cognition
1,semantic_processing,0.13593880928336227,0.6274956753012341,COGNITION,Cognition
1,retrieval,0.1323591175247717,0.6274956753012341,COGNITION,Cognition
1,language,0.12279556414540815,0.6274956753012341,COGNITION,Cognition
1,working_memory,0.12039134102547172,0.6274956753012341,COGNITION,Cognition
1,language_processing,0.11933909658087972,0.6274956753012341,COGNITION,Cognition
1,semantics,0.11784423508217895,0.6274956753012341,COGNITION,Cognition
1,cognitive_process,0.11298291048632834,0.6274956753012341,COGNITION,Cognition
1,cognitive_control,0.11102048185158304,0.6274956753012341,COGNITION,Cognition
1,cognitive,0.10758587011478583,0.6274956753012341,COGNITION,Cognition
1,reaction_time,0.10626736407950396,0.6274956753012341,COGNITION,Cognition
1,judgment,0.10605738258982787,0.6274956753012341,COGNITION,Cognition
1,meaning,0.10384254216313983,0.6274956753012341,COGNITION,Cognition
1,sentence_comprehension,0.1031824965761358,0.6274956753012341,COGNITION,Cognition
1,memory,0.10147987374830816,0.6274956753012341,COGNITION,Cognition
1,semantic_knowledge,0.10103867077253313,0.6274956753012341,COGNITION,Cognition
1,sentence_processing,0.09947698857092258,0.6274956753012341,COGNITION,Cognition
1,syntax,0.0992815924460558,0.6274956753012341,COGNITION,Cognition
1,language_comprehension,0.09779731767192076,0.6274956753012341,COGNITION,Cognition
1,monitoring,0.09738426275006926,0.6274956753012341,COGNITION,Cognition
1,semantic_information,0.096936193578841,0.6274956753012341,COGNITION,Cognition
2,movement,0.1318400242559437,0.6322229654389326,HAND,Hand
2,hand,0.12843494804334155,0.6322229654389326,HAND,Hand
2,painful_stimulation,0.12450316866952604,0.6322229654389326,HAND,Hand
2,pain,0.12309067369251972,0.6322229654389326,HAND,Hand
2,execution,0.11961258459604822,0.6322229654389326,HAND,Hand
2,motor_control,0.112457865832626,0.6322229654389326,HAND,Hand
2,heat,0.11175705072602707,0.6322229654389326,HAND,Hand
2,hearing,0.10694987279740913,0.6322229654389326,HAND,Hand
2,tactile_stimulation,0.10150658510093408,0.6322229654389326,HAND,Hand
2,arm,0.0990480563459262,0.6322229654389326,HAND,Hand
2,tone,0.09130224935129133,0.6322229654389326,HAND,Hand
2,pain_sensation,0.09106870269574782,0.6322229654389326,HAND,Hand
2,multisensory,0.0898881085663859,0.6322229654389326,HAND,Hand
2,listening,0.08920683979617614,0.6322229654389326,HAND,Hand
3,face_perception,0.20717252185540885,0.6468393026372031,VISION,Vision
3,face,0.17020521685651618,0.6468393026372031,VISION,Vision
3,recognition,0.16732979377890592,0.6468393026372031,VISION,Vision
3,face_recognition,0.1533916752549364,0.6468393026372031,VISION,Vision
3,object_recognition,0.14314429945966808,0.6468393026372031,VISION,Vision
3,familiarity,0.14268618632906782,0.6468393026372031,VISION,Vision
3,picture,0.1361268307928915,0.6468393026372031,VISION,Vision
3,visual_object,0.12526164868170792,0.6468393026372031,VISION,Vision
3,recognition_memory,0.11700969998469292,0.6468393026372031,VISION,Vision
3,retrieval,0.11455663342242947,0.6468393026372031,VISION,Vision
3,memory,0.11395112392099525,0.6468393026372031,VISION,Vision
3,encoding,0.111798741839851,0.6468393026372031,VISION,Vision
3,remembering,0.10641883549106047,0.6468393026372031,VISION,Vision
3,visual_perception,0.10187491304818568,0.6468393026372031,VISION,Vision
3,object_perception,0.10060330206317318,0.6468393026372031,VISION,Vision
3,vision,0.09896676716924377,0.6468393026372031,VISION,Vision
3,expertise,0.09684134933162984,0.6468393026372031,VISION,Vision
3,face_discrimination,0.09666313564917353,0.6468393026372031,VISION,Vision
4,memory,0.1308609942768581,0.6173987323260777,MEMORY,Memory
4,recognition_memory,0.11558787450490925,0.6173987323260777,MEMORY,Memory
4,episodic_memory,0.11551831523556196,0.6173987323260777,MEMORY,Memory
4,recognition,0.11529039315391745,0.6173987323260777,MEMORY,Memory
4,remembering,0.10886814182491583,0.6173987323260777,MEMORY,Memory
4,declarative_memory,0.10455027494225178,0.6173987323260777,MEMORY,Memory
4,retrieval,0.10197648480937443,0.6173987323260777,MEMORY,Memory
4,face_perception,0.0995192711342967,0.6173987323260777,MEMORY,Memory
4,familiarity,0.09793288298579607,0.6173987323260777,MEMORY,Memory
4,encoding,0.0920606840086487,0.6173987323260777,MEMORY,Memory
4,picture,0.08895117785253517,0.6173987323260777,MEMORY,Memory
4,face_recognition,0.0874679941865863,0.6173987323260777,MEMORY,Memory
