CLUSTER,TOKEN,R
1,hand,0.16004118929620267
1,movement,0.15444722317694648
1,execution,0.14532588154953152
1,motor_control,0.11510738848684639
1,arm,0.11307391856104654
1,grasping,0.10509995588039946
1,representation,0.0996643829903223
1,grasp,0.09814214566751531
1,painful_stimulation,0.09015255399422215
1,tactile_stimulation,0.09004408765251165
1,object_manipulation,0.08980781692963119
1,motor_planning,0.08917514506663435
1,pain,0.08887172733368573
1,motor_program,0.08735899105451383
1,imagination,0.08444044393505265
1,action,0.08398475422707691
1,heat,0.08196400593224834
1,move,0.08125365348808375
1,motor_learning,0.07708200336959563
1,imagery,0.07519072225635412
1,planning,0.07339686967310029
1,coordination,0.07231777613704296
1,spatial_attention,0.07062175269494901
1,preparation,0.07034513987981876
1,motor_activity,0.06860203937101596
1,motor_sequence_learning,0.06812821129357494
1,egocentric,0.0679051766828215
1,spatial,0.06747968674929858
1,rest,0.06746370015850278
1,foot,0.06732419654945282
1,imagined_movement,0.06679926934919025
1,eye,0.0659210139970261
1,mechanical_stimulation,0.0659019276756474
1,intention,0.06564283897651767
1,tms,0.0637442573605577
1,pain_sensation,0.06330004432813656
1,shoulder,0.06247384343270737
1,multisensory,0.06058694572706473
1,digit,0.06005618605026529
1,mental_representation,0.059140697743231004
1,proprioception,0.0589859830398839
1,attention,0.0581770733076369
1,manipulation,0.05732179427660161
1,somatic,0.05660367310950815
1,mental_rotation,0.056366320475424156
1,somatic_sensation,0.05537317929519103
1,tactile_discrimination,0.055291065752616816
1,observation,0.054754423127101326
1,nociception,0.05455472730314253
1,action_perception,0.054235428933590575
2,face_perception,0.17334060147315605
2,vision,0.15275459009195957
2,object_recognition,0.14645234925034828
2,recognition,0.14202111072122273
2,visual_attention,0.13348143811087862
2,visual_perception,0.1333064997184014
2,face,0.1331191243205833
2,visual_angle,0.13027044642793598
2,shape,0.12070497089192352
2,visual_object,0.12057999143656481
2,familiarity,0.12033080702901126
2,perception,0.11900697912839259
2,face_recognition,0.11817789840064974
2,eye,0.11798638687430194
2,covert,0.11489493169097727
2,spatial_attention,0.11318021061669606
2,picture,0.11163641935517979
2,visual_motion,0.10911344865106738
2,object_perception,0.10356082279554016
2,fixation,0.09950633194669452
2,gaze,0.09719035652903428
2,representation,0.09713166606973726
2,eye_movement,0.09556995311284183
2,reading,0.09546049966116837
2,visual_recognition,0.09544244752445649
2,retrieval,0.09355372346917751
2,repetition_priming,0.09270079612881091
2,passive_viewing,0.09244910816143498
2,attention,0.09187864448403302
2,seeing,0.09134818989645467
2,visual_imagery,0.0907574216130699
2,priming,0.08972195345114739
2,recognition_memory,0.08575115528914498
2,judgment,0.0852246851063632
2,visual_representation,0.08510278626980405
2,expertise,0.08491030063386784
2,name,0.08408879500508716
2,encoding,0.0839678183623841
2,color,0.08357253328085917
2,naming,0.08325524251985861
2,remembering,0.08103713463650675
2,visual_object_recognition,0.0807367619095454
2,face_discrimination,0.08054841249652929
2,visual_search,0.08049623826768404
2,word,0.08047076597058488
2,grasping,0.0795330554472511
2,meaning,0.07941608405726722
2,facial_expression,0.07921823764111532
2,memory,0.07920335212488881
2,crossmodal,0.07898494963337722
3,arousal,0.10246861073929096
3,anticipation,0.09825386737908903
3,cognitive_control,0.0919098307213731
3,reaction_time,0.09180586919616443
3,error_detection,0.09129993571558304
3,response_inhibition,0.08950494996668887
3,response_selection,0.08835012273714334
3,interoception,0.08833260384858223
3,decision_making,0.08822747593919338
3,monitoring,0.08754069936253858
3,pain,0.08726898503174463
3,strategy,0.08090988332418536
3,working_memory,0.0779476923589263
3,manipulation,0.07750350983283483
