"About the data: Exported on Dec 21, 2018. Criteria: Text - '22617829 OR 22617850 OR 22621261 OR 22621262 OR 22621263 OR 22622435 OR 22623532 OR 22623659 OR 22623666 OR 22623669 OR 22623677 OR 22623914 OR 22626918 OR 22626920 OR 22631623 OR 22632812 OR 22633679...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1072524821,10.4329/wjr.v6.i7.471,25071887,PMC4109098,Neural mechanisms of mindfulness and meditation: Evidence from neuroimaging studies,World Journal of Radiology,,,2014,6,7,471-479,All OA; Gold,article,"Marchand, William R","Marchand, William R (George E. Wahlen Department of VA Medical Center)",George E. Wahlen Department of VA Medical Center,grid.413886.0,United States,,45,29,2.4,8.28,24,https://doi.org/10.4329/wjr.v6.i7.471,https://app.dimensions.ai/details/publication/pub.1072524821,1109 Neurosciences; 1701 Psychology,1109 Neurosciences,1701 Psychology,,,
0,pub.1071371309,10.3748/wjg.v20.i32.11262,25170210,PMC4145764,Multimodality magnetic resonance imaging in hepatic encephalopathy: An update,World Journal of Gastroenterology,,Biomarkers; Brain; Diffusion Magnetic Resonance Imaging; Hepatic Encephalopathy; Humans; Magnetic Resonance Imaging; Magnetic Resonance Spectroscopy; Multimodal Imaging; Oxygen; Perfusion Imaging; Predictive Value of Tests,2014,20,32,11262-11272,All OA; Gold,article,"Zhang, Xiao-Dong; Zhang, Long-Jiang; Wu, Sheng-Yong; Lu, Guang-Ming","Zhang, Xiao-Dong (Nanjing General Hospital of Nanjing Military Command); Zhang, Long-Jiang (Nanjing General Hospital of Nanjing Military Command); Wu, Sheng-Yong (Nanjing General Hospital of Nanjing Military Command); Lu, Guang-Ming (Nanjing General Hospital of Nanjing Military Command)",Nanjing General Hospital of Nanjing Military Command,grid.440259.e,China,,14,7,1.07,3.12,,https://doi.org/10.3748/wjg.v20.i32.11262,https://app.dimensions.ai/details/publication/pub.1071371309,1103 Clinical Sciences,1103 Clinical Sciences,,,,
0,pub.1085935201,10.1371/journal.pone.0178386,28594841,5464553,Probabilistic Entity-Relationship Diagram: A correlation between functional connectivity and spontaneous brain activity during resting state in major depressive disorder,PLoS ONE,,"Brain; Depressive Disorder, Major; Humans; Magnetic Resonance Imaging; Prefrontal Cortex",2017,12,6,e0178386,All OA; Gold,article,"Zhang, Lu; Shi, Lin; Zhang, Bin; Zhao, Lei; Dong, Yuhao; Liu, Jing; Lian, Zhouyang; Liang, Long; Chen, Wenbo; Luo, Xiaoning; Pei, Shufang; Mo, Xiaokai; Huang, Wenhui; Ouyang, Fusheng; Guo, Baoliang; Liang, Changhong; Zhang, Shuixing","Zhang, Lu (Southern Medical University); Shi, Lin (Chinese University of Hong Kong); Zhang, Bin (Southern Medical University); Zhao, Lei (Chinese University of Hong Kong); Dong, Yuhao (); Liu, Jing (Southern Medical University); Lian, Zhouyang (Southern Medical University); Liang, Long (Southern Medical University); Chen, Wenbo (); Luo, Xiaoning (Southern Medical University); Pei, Shufang (Southern Medical University); Mo, Xiaokai (); Huang, Wenhui (); Ouyang, Fusheng (Southern Medical University); Guo, Baoliang (Southern Medical University); Liang, Changhong (); Zhang, Shuixing ()",Southern Medical University; Chinese University of Hong Kong,grid.284723.8; grid.10784.3a,China; China,Guangdong Science and Technology Department; National Natural Science Foundation of China,0,0,0,0,,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178386&type=printable,https://app.dimensions.ai/details/publication/pub.1085935201,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1006273839,10.1371/journal.pone.0136553,26339798,4560426,Structural and Functional Alterations in Right Dorsomedial Prefrontal and Left Insular Cortex Co-Localize in Adolescents with Aggressive Behaviour: An ALE Meta-Analysis,PLoS ONE,,Adolescent; Aggression; Brain Mapping; Case-Control Studies; Female; Functional Neuroimaging; Humans; Likelihood Functions; Limbic Lobe; Male; Neural Pathways; Prefrontal Cortex,2015,10,9,e0136553,All OA; Gold,article,"Raschle, Nora Maria; Menks, Willeke Martine; Fehlbaum, Lynn Valérie; Tshomba, Ebongo; Stadler, Christina","Raschle, Nora Maria (Universitäre Psychiatrische Kliniken Basel); Menks, Willeke Martine (Universitäre Psychiatrische Kliniken Basel); Fehlbaum, Lynn Valérie (Universitäre Psychiatrische Kliniken Basel); Tshomba, Ebongo (Universitäre Psychiatrische Kliniken Basel); Stadler, Christina (Universitäre Psychiatrische Kliniken Basel)",Universitäre Psychiatrische Kliniken Basel,grid.412556.1,Switzerland,,14,11,1.3,2.64,3,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0136553&type=printable,https://app.dimensions.ai/details/publication/pub.1006273839,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1072524801,10.4329/wjr.v6.i6.261,24976929,PMC4072813,Sustained attention in psychosis: Neuroimaging findings,World Journal of Radiology,,,2014,6,6,261-273,All OA; Gold,article,"Sepede, Gianna; Spano, Maria Chiara; Lorusso, Marco; De Berardis, Domenico; Salerno, Rosa Maria; Di Giannantonio, Massimo; Gambi, Francesco","Sepede, Gianna (University of Chieti-Pescara); Spano, Maria Chiara (University of Chieti-Pescara); Lorusso, Marco (University of Chieti-Pescara); De Berardis, Domenico (University of Chieti-Pescara); Salerno, Rosa Maria (University of Chieti-Pescara); Di Giannantonio, Massimo (University of Chieti-Pescara); Gambi, Francesco (University of Chieti-Pescara)",University of Chieti-Pescara,grid.412451.7,Italy,,10,4,0.77,1.83,,https://doi.org/10.4329/wjr.v6.i6.261,https://app.dimensions.ai/details/publication/pub.1072524801,1109 Neurosciences; 1103 Clinical Sciences,1109 Neurosciences,1103 Clinical Sciences,,,
0,pub.1104350421,10.1371/journal.pone.0197715,29856773,5983855,The right occipital lobe and poor insight in first-episode psychosis,PLoS ONE,,,2018,13,6,e0197715,All OA; Gold,article,"Tordesillas-Gutierrez, Diana; Ayesa-Arriola, Rosa; Delgado-Alvarado, Manuel; Robinson, Jennifer L.; Lopez-Morinigo, Javier; Pujol, Jesus; Dominguez-Ballesteros, M. Encarnación; David, Anthony S.; Crespo-Facorro, Benedicto","Tordesillas-Gutierrez, Diana (Instituto de Investigación Marqués de Valdecilla; Centro de Investigación Biomédica en Red de Salud Mental); Ayesa-Arriola, Rosa (Centro de Investigación Biomédica en Red de Salud Mental; Marqués de Valdecilla University Hospital); Delgado-Alvarado, Manuel (Instituto de Investigación Marqués de Valdecilla); Robinson, Jennifer L. (Auburn University System; Auburn University); Lopez-Morinigo, Javier (King's College London); Pujol, Jesus (Centro de Investigación Biomédica en Red de Salud Mental; Hospital Del Mar); Dominguez-Ballesteros, M. Encarnación (Hospital Universitario Virgen Macarena); David, Anthony S. (King's College London); Crespo-Facorro, Benedicto (Centro de Investigación Biomédica en Red de Salud Mental; Marqués de Valdecilla University Hospital)",Centro de Investigación Biomédica en Red de Salud Mental; King's College London; Instituto de Investigación Marqués de Valdecilla; Auburn University; Hospital Universitario Virgen Macarena; Auburn University System; Hospital Del Mar; Marqués de Valdecilla University Hospital,grid.469673.9; grid.13097.3c; grid.484299.a; grid.252546.2; grid.411375.5; grid.411016.3; grid.411142.3; grid.411325.0,Spain; United Kingdom; Spain; United States; Spain; United States; Spain; Spain,Institute of Health Carlos III,0,0,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0197715&type=printable,https://app.dimensions.ai/details/publication/pub.1104350421,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1084623676,10.1371/journal.pone.0174564,28384269,5383053,"Amplitude of low-frequency fluctuations in first-episode, drug-naïve depressive patients: A 5-year retrospective study",PLoS ONE,,"Adult; Bipolar Disorder; Case-Control Studies; Depressive Disorder, Major; Female; Humans; Magnetic Resonance Imaging; Male; Retrospective Studies; Young Adult",2017,12,4,e0174564,All OA; Gold,article,"Zhang, Kerang; Liu, Zhifen; Cao, Xiaohua; Yang, Chunxia; Xu, Yong; Xu, Ting; Xu, Cheng; Yang, Zhi","Zhang, Kerang (First Hospital of Shanxi Medical University); Liu, Zhifen (First Hospital of Shanxi Medical University); Cao, Xiaohua (First Hospital of Shanxi Medical University); Yang, Chunxia (First Hospital of Shanxi Medical University); Xu, Yong (First Hospital of Shanxi Medical University); Xu, Ting (Institute of Psychology); Xu, Cheng (); Yang, Zhi (Institute of Psychology)",Institute of Psychology; First Hospital of Shanxi Medical University,grid.454868.3; grid.452461.0,China; China,National Natural Science Foundation of China,2,2,0,0,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0174564&type=printable,https://app.dimensions.ai/details/publication/pub.1084623676,1103 Clinical Sciences; 1109 Neurosciences,1103 Clinical Sciences,1109 Neurosciences,,,
0,pub.1034936604,10.1371/journal.pone.0167400,27907134,5131954,Reward Contingencies Improve Goal-Directed Behavior by Enhancing Posterior Brain Attentional Regions and Increasing Corticostriatal Connectivity in Cocaine Addicts,PLoS ONE,,Adult; Brain Mapping; Cocaine-Related Disorders; Cognition; Dopamine; Female; Globus Pallidus; Humans; Magnetic Resonance Imaging; Male; Motivation; Prefrontal Cortex; Reward,2016,11,12,e0167400,All OA; Gold,article,"Rosell-Negre, Patricia; Bustamante, Juan-Carlos; Fuentes-Claramonte, Paola; Costumero, Víctor; Llopis-Llacer, Juan-José; Barrós-Loscertales, Alfonso","Rosell-Negre, Patricia (Jaume I University); Bustamante, Juan-Carlos (University of Zaragoza); Fuentes-Claramonte, Paola (Jaume I University; Fidmag Sisters Hospitallers); Costumero, Víctor (Jaume I University); Llopis-Llacer, Juan-José (Conselleria de Sanitat); Barrós-Loscertales, Alfonso (Jaume I University)",Fidmag Sisters Hospitallers; Jaume I University; Conselleria de Sanitat; University of Zaragoza,grid.466668.c; grid.9612.c; grid.417564.5; grid.11205.37,Spain; Spain; Spain; Spain,"Ministry of Economy, Industry and Competitiveness",1,1,0.17,0.33,2,https://doi.org/10.1371/journal.pone.0167400,https://app.dimensions.ai/details/publication/pub.1034936604,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1024048723,10.1371/journal.pone.0129139,26079873,4469608,Barratt Impulsivity and Neural Regulation of Physiological Arousal,PLoS ONE,,Adolescent; Adult; Arousal; Brain Mapping; Female; Humans; Impulsive Behavior; Male; Middle Aged; Prefrontal Cortex; Skin Physiological Phenomena; Young Adult,2015,10,6,e0129139,All OA; Gold,article,"Zhang, Sheng; Hu, Sien; Hu, Jianping; Wu, Po-Lun; Chao, Herta H.; Li, Chiang-shan R.","Zhang, Sheng (Yale University); Hu, Sien (Yale University); Hu, Jianping (Yale University; South China Normal University); Wu, Po-Lun (Yale University; China Medical University); Chao, Herta H. (Yale University); Li, Chiang-shan R. (Yale University)",Yale University; South China Normal University; China Medical University,grid.47100.32; grid.263785.d; grid.254145.3,United States; China; Taiwan,National Institute on Drug Abuse; National Cancer Institute; National Institute On Alcohol Abuse and Alcoholism,9,7,0.73,2.67,4,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0129139&type=printable,https://app.dimensions.ai/details/publication/pub.1024048723,1701 Psychology,1701 Psychology,,,,
0,pub.1037565939,10.1371/journal.pone.0131536,26132286,4488500,Successful Working Memory Processes and Cerebellum in an Elderly Sample: A Neuropsychological and fMRI Study,PLoS ONE,,"Aged; Aging; Brain; Brain Mapping; Cerebellum; Female; Functional Neuroimaging; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Memory, Short-Term; Middle Aged; Neuropsychological Tests",2015,10,7,e0131536,All OA; Gold,article,"Luis, Elkin O.; Arrondo, Gonzalo; Vidorreta, Marta; Martínez, Martin; Loayza, Francis; Fernández-Seara, María A.; Pastor, María A.","Luis, Elkin O. (University of Navarra); Arrondo, Gonzalo (University of Navarra; University of Cambridge); Vidorreta, Marta (University of Navarra); Martínez, Martin (University of Navarra); Loayza, Francis (University of Navarra); Fernández-Seara, María A. (University of Navarra; Institute of Health Carlos III); Pastor, María A. (University of Navarra; Navarra University Clinic; Institute of Health Carlos III)",University of Navarra; University of Cambridge; Institute of Health Carlos III; Navarra University Clinic,grid.5924.a; grid.5335.0; grid.413448.e; grid.411730.0,Spain; United Kingdom; Spain; Spain,Institute of Health Carlos III,11,7,1.03,2.59,13,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0131536&type=printable,https://app.dimensions.ai/details/publication/pub.1037565939,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
