"About the data: Exported on Dec 21, 2018. Criteria: Text - '27442458 OR 27442922 OR 27443852 OR 27444729 OR 27444730 OR 27444935 OR 27445112 OR 27445136 OR 27445733 OR 27445736 OR 27445760 OR 27445769 OR 27445770 OR 27447790 OR 27448098 OR 27448273 OR 27448530...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1102343601,10.2307/27729852,,,Louth Wild Geese Veterans in the Hôtel Royal Des Invalides,Journal of the County Louth Archaeological and Historical Society,,,1999,24,3,380,Closed,article,"hAnnracháin, Eoghan Ó","hAnnracháin, Eoghan Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102343601,,,,,,
0,pub.1070077361,10.2307/27507941,,,Australian Parties in a Changing Society 1945-67,Labour History,,,1969,,16,67,Closed,article,"Hume, L. J.; Overacker, Louise","Hume, L. J. (); Overacker, Louise ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1070077361,,,,,,
0,pub.1107360724,10.1371/journal.pone.0203189,30278046,PMC6168246,Multimodal MRI suggests that male homosexuality may be linked to cerebral midline structures,PLoS ONE,,,2018,13,10,e0203189,All OA; Gold,article,"Manzouri, Amirhossein; Savic, Ivanka","Manzouri, Amirhossein (Stockholm University); Savic, Ivanka ()",Stockholm University,grid.10548.38,Sweden,Swedish Research Council for Health Working Life and Welfare; AFA Insurance (Sweden); Swedish Research Council,0,0,0,0,3,https://doi.org/10.1371/journal.pone.0203189,https://app.dimensions.ai/details/publication/pub.1107360724,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1102507190,10.2307/27550866,,,Royal Australian Historical Society Journal and Proceedings,Australian Society for the Study of Labour History,,,1962,,1,58,Closed,article,"Nairn, N. B.","Nairn, N. B. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102507190,,,,,,
0,pub.1069232881,10.2174/1874440001610010126,27867436,5101634,Putamen Activation Represents an Intrinsic Positive Prediction Error Signal for Visual Search in Repeated Configurations.,The Open Neuroimaging Journal,,,2016,10,1,126-138,All OA; Gold,article,"Sommer, Susanne; Pollmann, Stefan","Sommer, Susanne (Otto-von-Guericke University Magdeburg); Pollmann, Stefan ()",Otto-von-Guericke University Magdeburg,grid.5807.a,Germany,German Research Foundation,2,2,0.14,0.84,,http://benthamopen.com/contents/pdf/TONIJ/TONIJ-10-126.pdf,https://app.dimensions.ai/details/publication/pub.1069232881,1701 Psychology,1701 Psychology,,,,
0,pub.1079397680,10.1093/cercor/bhw413,28108490,,MRI Shows that Exhaustion Syndrome Due to Chronic Occupational Stress is Associated with Partially Reversible Cerebral Changes.,Cerebral Cortex,,,2017,28,3,894-906,All OA; Gold,article,"Savic, I; Perski, A; Osika, W","Savic, I (); Perski, A (Stockholm University); Osika, W (Stockholm University; Karolinska Institute)",Stockholm University; Karolinska Institute,grid.10548.38; grid.4714.6,Sweden; Sweden,Swedish Research Council,2,2,0,0,10,https://academic.oup.com/cercor/advance-article-pdf/doi/10.1093/cercor/bhw413/9616055/bhw413.pdf,https://app.dimensions.ai/details/publication/pub.1079397680,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1059459026,10.1093/cercor/bhw418,28119343,,Longitudinal Evidence for Increased Functional Response in Frontal Cortex for Older Adults with Hippocampal Atrophy and Memory Decline.,Cerebral Cortex,,,2017,28,3,936-948,Closed,article,"Pudas, Sara; Josefsson, Maria; Rieckmann, Anna; Nyberg, Lars","Pudas, Sara (Umeå University); Josefsson, Maria (Umeå University); Rieckmann, Anna (Umeå University); Nyberg, Lars (Umeå University)",Umeå University,grid.12650.30,Sweden,Knut and Alice Wallenberg Foundation; Swedish Research Council,5,5,0,0,5,,https://app.dimensions.ai/details/publication/pub.1059459026,1701 Psychology,1701 Psychology,,,,
0,pub.1059459022,10.1093/cercor/bhw414,28077513,,Cognitive Control Structures in the Imitation Learning of Spatial Sequences and Rhythms-An fMRI Study.,Cerebral Cortex,,,2017,28,3,907-923,"All OA; Green, Accepted & Submitted",article,"Sakreida, Katrin; Higuchi, Satomi; Di Dio, Cinzia; Ziessler, Michael; Turgeon, Martine; Roberts, Neil; Vogt, Stefan","Sakreida, Katrin (RWTH Aachen University); Higuchi, Satomi (Lancaster University; University of Liverpool; Iwate Medical University); Di Dio, Cinzia (Catholic University of the Sacred Heart); Ziessler, Michael (Liverpool Hope University); Turgeon, Martine (Centre for Interdisciplinary Research in Rehabilitation); Roberts, Neil (University of Edinburgh); Vogt, Stefan (Lancaster University; University of Liverpool)",University of Edinburgh; Liverpool Hope University; University of Liverpool; Centre for Interdisciplinary Research in Rehabilitation; RWTH Aachen University; Catholic University of the Sacred Heart; Lancaster University; Iwate Medical University,grid.4305.2; grid.146189.3; grid.10025.36; grid.420709.8; grid.1957.a; grid.8142.f; grid.9835.7; grid.411790.a,United Kingdom; United Kingdom; United Kingdom; Canada; Germany; Italy; United Kingdom; Japan,Leverhulme Trust,2,2,0,0,3,http://eprints.lancs.ac.uk/83973/1/SakreidaCerCor_acceptedRevision.pdf,https://app.dimensions.ai/details/publication/pub.1059459022,1701 Psychology,1701 Psychology,,,,
0,pub.1083930910,10.1093/cercor/bhx051,28334381,,Mirroring the Social Aspects of Speech and Actions: The Role of the Insula.,Cerebral Cortex,,,2018,28,4,1348-1357,Closed,article,"Di Cesare, G; Marchi, M; Errante, A; Fasano, F; Rizzolatti, G","Di Cesare, G (Italian Institute of Technology; University of Parma); Marchi, M (University of Milan); Errante, A (University of Parma); Fasano, F (University of Parma); Rizzolatti, G (University of Parma; Institute of Neuroscience)",University of Milan; Italian Institute of Technology; Institute of Neuroscience; University of Parma,grid.4708.b; grid.25786.3e; grid.419490.1; grid.10383.39,Italy; Italy; Italy; Italy,,4,4,0,0,3,,https://app.dimensions.ai/details/publication/pub.1083930910,1701 Psychology,1701 Psychology,,,,
0,pub.1059459008,10.1093/cercor/bhw397,28052922,,Who's that Knocking at My Door? Neural Bases of Sound Source Identification.,Cerebral Cortex,,,2017,28,3,805-818,All OA; Gold,article,"Lemaitre, Guillaume; Pyles, John A; Halpern, Andrea R; Navolio, Nicole; Lehet, Matthew; Heller, Laurie M","Lemaitre, Guillaume (Carnegie Mellon University); Pyles, John A (Carnegie Mellon University); Halpern, Andrea R (Bucknell University); Navolio, Nicole (Carnegie Mellon University); Lehet, Matthew (Carnegie Mellon University); Heller, Laurie M (Carnegie Mellon University)",Bucknell University; Carnegie Mellon University,grid.253363.2; grid.147455.6,United States; United States,,1,1,0,0,1,https://academic.oup.com/cercor/advance-article-pdf/doi/10.1093/cercor/bhw397/8847414/bhw397.pdf,https://app.dimensions.ai/details/publication/pub.1059459008,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
