"About the data: Exported on Dec 21, 2018. Criteria: Text - '21938266 OR 21938756 OR 21938758 OR 21939773 OR 21940454 OR 21940605 OR 21941472 OR 21942763 OR 21942764 OR 21943083 OR 21943555 OR 21943609 OR 21945346 OR 21945593 OR 21945693 OR 21945697 OR 21945794...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,
Publication ID,DOI,Title,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Publication IDs of cited references
pub.1072524821,10.4329/wjr.v6.i7.471,Neural mechanisms of mindfulness and meditation: Evidence from neuroimaging studies,World Journal of Radiology,2014,6,7,471-479,"Marchand, William R",George E. Wahlen Department of VA Medical Center,United States,https://app.dimensions.ai/details/publication/pub.1072524821,45,pub.1031378147; pub.1052634041; pub.1045711902; pub.1043846254; pub.1025930563; pub.1021976161; pub.1044566401; pub.1018006842; pub.1003852392; pub.1017957336; pub.1044694729; pub.1012914622; pub.1009033705; pub.1012549487; pub.1007121317; pub.1014314850; pub.1015263170; pub.1039802595; pub.1006922958; pub.1017718468; pub.1044082526; pub.1014972473; pub.1002926692; pub.1053408038; pub.1036664479; pub.1010551822; pub.1051865879; pub.1035579012; pub.1053230176; pub.1039004820; pub.1001018973; pub.1030401185; pub.1025133506; pub.1010232027; pub.1033692603; pub.1033181027; pub.1062454622; pub.1010267728; pub.1042859571; pub.1009726020; pub.1023668492; pub.1000484898; pub.1030612634; pub.1000127088; pub.1044129041; pub.1025001567; pub.1010261156; pub.1002290602; pub.1047899110; pub.1017966648; pub.1010015097; pub.1047050191; pub.1007782145; pub.1038807442; pub.1032393410; pub.1013222791; pub.1026772617; pub.1083003950; pub.1005171812; pub.1041290536; pub.1008772484; pub.1012944215; pub.1022760375; pub.1050523671; pub.1025262834; pub.1015229645
pub.1084623676,10.1371/journal.pone.0174564,"Amplitude of low-frequency fluctuations in first-episode, drug-naïve depressive patients: A 5-year retrospective study",PLoS ONE,2017,12,4,e0174564,"Zhang, Kerang; Liu, Zhifen; Cao, Xiaohua; Yang, Chunxia; Xu, Yong; Xu, Ting; Xu, Cheng; Yang, Zhi",First Hospital of Shanxi Medical University; Institute of Psychology,China; China,https://app.dimensions.ai/details/publication/pub.1084623676,2,pub.1078988170; pub.1013420057; pub.1000328502; pub.1063497106; pub.1053393285; pub.1006274262; pub.1063501743; pub.1010538023; pub.1010511284; pub.1010084462; pub.1014398701; pub.1010619210; pub.1040224722; pub.1025977945; pub.1012489723; pub.1012358861; pub.1047074916; pub.1030939451; pub.1041403786; pub.1063499574; pub.1025005021; pub.1079103123; pub.1042872981; pub.1050881992; pub.1033758049; pub.1063486627; pub.1034882583; pub.1021439692; pub.1035072449; pub.1002093108; pub.1034065932; pub.1043907352; pub.1053352013; pub.1017256280; pub.1072208387; pub.1006818760; pub.1007471430; pub.1029386022; pub.1063495408; pub.1010782069; pub.1072205302; pub.1050655382; pub.1031527758; pub.1036057501; pub.1008722489; pub.1078854612; pub.1035732713; pub.1047443187; pub.1067426605; pub.1012238503; pub.1029357942; pub.1000340483; pub.1022639704; pub.1036316603; pub.1009534385; pub.1037187422; pub.1050134915; pub.1043454932; pub.1008154121; pub.1053390737; pub.1044293378; pub.1051505801; pub.1014855368; pub.1022029539; pub.1016831788; pub.1011989200; pub.1048800280; pub.1043904144; pub.1000460996; pub.1048119988; pub.1051583047; pub.1049823585; pub.1047918907; pub.1053920784; pub.1029317492; pub.1054043258; pub.1063494330
pub.1021747040,10.1371/journal.pone.0149554,Happier People Show Greater Neural Connectivity during Negative Self-Referential Processing,PLoS ONE,2016,11,2,e0149554,"Kim, Eun Joo; Kyeong, Sunghyon; Cho, Sang Woo; Chun, Ji-Won; Park, Hae-Jeong; Kim, Jihye; Kim, Joohan; Dolan, Raymond J.; Kim, Jae-Jin",Yonsei University; Wellcome Centre for Human Neuroimaging; Gangnam Severance Hospital,South Korea; United Kingdom; South Korea,https://app.dimensions.ai/details/publication/pub.1021747040,3,pub.1029822588; pub.1029690886; pub.1031504450; pub.1045343909; pub.1067630355; pub.1016497322; pub.1047605483; pub.1018006842; pub.1036400632; pub.1007778014; pub.1050643754; pub.1041992058; pub.1044329104; pub.1028839992; pub.1001215960; pub.1019479775; pub.1012250272; pub.1039677709; pub.1025454618; pub.1040440690; pub.1053391584; pub.1045721094; pub.1043245961; pub.1021428113; pub.1047255891; pub.1008997299; pub.1017597500; pub.1061837443; pub.1019175581; pub.1021355393; pub.1005622381; pub.1038569444; pub.1045264569; pub.1026660124; pub.1036756791; pub.1014577270; pub.1029932473; pub.1004758180; pub.1010713382; pub.1046112004; pub.1041675916; pub.1003064662; pub.1005339975; pub.1038134865; pub.1010148517; pub.1021200158; pub.1006091812; pub.1001813214; pub.1007374431; pub.1018296099; pub.1050322940; pub.1006692688; pub.1063740234; pub.1031229451; pub.1004129282; pub.1033853075; pub.1050340438; pub.1032950949; pub.1000311892; pub.1021670786; pub.1009360132
pub.1104600955,10.1371/journal.pone.0199013,Enhanced transformation of incidentally learned knowledge into explicit memory by dopaminergic modulation,PLoS ONE,2018,13,6,e0199013,"Clos, Mareike; Sommer, Tobias; Schneider, Signe L.; Rose, Michael",University Medical Center Hamburg-Eppendorf,Germany,https://app.dimensions.ai/details/publication/pub.1104600955,1,pub.1007270504; pub.1025668751; pub.1038113057; pub.1005251804; pub.1007494314; pub.1006757496; pub.1039048102; pub.1067643142; pub.1037404100; pub.1033325067; pub.1044617179; pub.1026293405; pub.1045752897; pub.1033762245; pub.1006308733; pub.1032051984; pub.1035060211; pub.1053281145; pub.1012449961; pub.1010883545; pub.1046410761; pub.1019625228; pub.1022241690; pub.1021324485; pub.1083154372; pub.1034587273; pub.1101322419; pub.1052722713; pub.1003378809; pub.1024610522; pub.1009112389; pub.1007838787; pub.1059458530; pub.1041279969; pub.1018692682; pub.1028888866; pub.1083841865; pub.1043532549; pub.1049102290; pub.1075115531; pub.1013246890; pub.1027375969; pub.1033182140; pub.1052608232; pub.1040315602; pub.1004378042; pub.1044925191; pub.1052307485; pub.1028190797; pub.1005479920; pub.1062556794; pub.1051310357; pub.1048869581; pub.1016018063; pub.1001132007; pub.1047563476; pub.1046930107; pub.1006445628; pub.1047224122; pub.1031277550; pub.1037660117; pub.1024554185; pub.1037720505; pub.1074268025; pub.1004293988; pub.1010107906; pub.1025785103
pub.1047068614,10.1371/journal.pone.0077764,How Skill Expertise Shapes the Brain Functional Architecture: An fMRI Study of Visuo-Spatial and Motor Processing in Professional Racing-Car and Naïve Drivers,PLoS ONE,2013,8,10,e77764,"Bernardi, Giulio; Ricciardi, Emiliano; Sani, Lorenzo; Gaglianese, Anna; Papasogli, Alessandra; Ceccarelli, Riccardo; Franzoni, Ferdinando; Galetta, Fabio; Santoro, Gino; Goebel, Rainer; Pietrini, Pietro",University of Pisa; Fondazione Toscana Gabriele Monasterio; Maastricht University,Italy; Italy; Netherlands,https://app.dimensions.ai/details/publication/pub.1047068614,30,pub.1007821916; pub.1040045636; pub.1003409562; pub.1041764894; pub.1020148335; pub.1064380618; pub.1032102582; pub.1028094152; pub.1006753643; pub.1075302509; pub.1046882600; pub.1014122969; pub.1035366212; pub.1037571478; pub.1031718548; pub.1008639155; pub.1011345125; pub.1001586136; pub.1020901671; pub.1019425334; pub.1002694210; pub.1005907087; pub.1041399650; pub.1022218913; pub.1040476475; pub.1048518447; pub.1051375155; pub.1046256893; pub.1003403127; pub.1010150673; pub.1036885755; pub.1034620860; pub.1018307556; pub.1017866868; pub.1012734054; pub.1062551447; pub.1082663274; pub.1069640326; pub.1013154194; pub.1016282154; pub.1002910325; pub.1021398375; pub.1005902067; pub.1022449519; pub.1023211268; pub.1005698760; pub.1020497034; pub.1017019494; pub.1053155867; pub.1022336655; pub.1017202748; pub.1012379317; pub.1043515525; pub.1032370790; pub.1019068061; pub.1028615336; pub.1021917074; pub.1017490394; pub.1040679005; pub.1050936869; pub.1023342219; pub.1034582554; pub.1011836490; pub.1007529138; pub.1040482422; pub.1049215451; pub.1032937625; pub.1023043591; pub.1000007631; pub.1011188420; pub.1062564406; pub.1024659771; pub.1034160781; pub.1035058662; pub.1082479760; pub.1063496304; pub.1045690298; pub.1078376325; pub.1005151025; pub.1009726020; pub.1053249982; pub.1011558490; pub.1014511251; pub.1032170627; pub.1024174446; pub.1025737971
pub.1036552510,10.1371/journal.pone.0084565,Increased Functional Connectivity between Prefrontal Cortex and Reward System in Pathological Gambling,PLoS ONE,2013,8,12,e84565,"Koehler, Saskia; Ovadia-Caro, Smadar; van der Meer, Elke; Villringer, Arno; Heinz, Andreas; Romanczuk-Seiferth, Nina; Margulies, Daniel S.",Charité – University Medicine Berlin; Humboldt University of Berlin; Max Planck Institute for Human Cognitive and Brain Sciences,Germany; Germany; Germany,https://app.dimensions.ai/details/publication/pub.1036552510,34,pub.1009309544; pub.1025506860; pub.1038457649; pub.1026945240; pub.1047435131; pub.1028047295; pub.1016707922; pub.1063486000; pub.1018966732; pub.1011378981; pub.1052892145; pub.1007461164; pub.1010080865; pub.1047689696; pub.1019595174; pub.1018096592; pub.1024106054; pub.1039540915; pub.1031436703; pub.1030420987; pub.1034912606; pub.1035577618; pub.1031148893; pub.1006235284; pub.1019282933; pub.1033498701; pub.1010013460; pub.1010549860; pub.1050673412; pub.1002519633; pub.1014680327; pub.1010072681; pub.1013584332; pub.1005241207; pub.1059239703; pub.1030426462; pub.1005349890; pub.1026733984; pub.1040064411; pub.1030542592; pub.1006853299; pub.1077120080; pub.1020446087; pub.1023698830; pub.1019720581; pub.1063499117; pub.1043128184; pub.1041326930; pub.1020431471; pub.1037615609; pub.1053109894; pub.1034673839; pub.1020944873; pub.1017432481; pub.1002292436; pub.1019155746; pub.1063495014; pub.1088891013; pub.1030700344; pub.1022259601; pub.1025555723; pub.1044545654; pub.1027984229; pub.1004165681; pub.1029569793; pub.1009155199; pub.1035425894; pub.1048289331; pub.1011665436
pub.1010344010,10.1371/journal.pone.0152150,Emotion Regulation and Excess Weight: Impaired Affective Processing Characterized by Dysfunctional Insula Activation and Connectivity,PLoS ONE,2016,11,3,e0152150,"Steward, Trevor; Picó-Pérez, Maria; Mata, Fernanda; Martínez-Zalacaín, Ignacio; Cano, Marta; Contreras-Rodríguez, Oren; Fernández-Aranda, Fernando; Yucel, Murat; Soriano-Mas, Carles; Verdejo-García, Antonio",Bellvitge Biomedical Research Institute; University of Barcelona; Institute of Health Carlos III; Monash University; Autonomous University of Barcelona,Spain; Spain; Spain; Australia; Spain,https://app.dimensions.ai/details/publication/pub.1010344010,11,pub.1022449619; pub.1040686715; pub.1045482438; pub.1036040454; pub.1032119365; pub.1050547095; pub.1018020307; pub.1044064825; pub.1014711759; pub.1050643754; pub.1028901928; pub.1038955025; pub.1039102640; pub.1023879195; pub.1022612530; pub.1023281206; pub.1014268344; pub.1048265383; pub.1006774617; pub.1009567322; pub.1039106339; pub.1019607669; pub.1021428113; pub.1050665807; pub.1004068576; pub.1040479124; pub.1036494881; pub.1007207421; pub.1017904047; pub.1043176351; pub.1010223197; pub.1031157833; pub.1028997000; pub.1027249805; pub.1022535539; pub.1016013935; pub.1048665912; pub.1040420814; pub.1022050026; pub.1026261686; pub.1051771151; pub.1033402550; pub.1039576440; pub.1012227406; pub.1046420822; pub.1048890241; pub.1015544872; pub.1037549029; pub.1053519272; pub.1001931546; pub.1033101694; pub.1007350540; pub.1009761100; pub.1022815933; pub.1012930873; pub.1005063162; pub.1037895712; pub.1044627173; pub.1052175671; pub.1005923132; pub.1033367849; pub.1016038989; pub.1043095051
pub.1103510215,10.11606/d.18.2017.tde-23052017-082931,Avaliação da exposição de ciclistas ao ruído em uma cidade média brasileira,,2017,,,,"da Cunha Ramos, Thiago",,,https://app.dimensions.ai/details/publication/pub.1103510215,1,
pub.1085935201,10.1371/journal.pone.0178386,Probabilistic Entity-Relationship Diagram: A correlation between functional connectivity and spontaneous brain activity during resting state in major depressive disorder,PLoS ONE,2017,12,6,e0178386,"Zhang, Lu; Shi, Lin; Zhang, Bin; Zhao, Lei; Dong, Yuhao; Liu, Jing; Lian, Zhouyang; Liang, Long; Chen, Wenbo; Luo, Xiaoning; Pei, Shufang; Mo, Xiaokai; Huang, Wenhui; Ouyang, Fusheng; Guo, Baoliang; Liang, Changhong; Zhang, Shuixing",Southern Medical University; Chinese University of Hong Kong,China; China,https://app.dimensions.ai/details/publication/pub.1085935201,0,pub.1012126640; pub.1078988170; pub.1019621673; pub.1016413267; pub.1032292819; pub.1008855565; pub.1078356850; pub.1003299226; pub.1013037938; pub.1015606897; pub.1003098504; pub.1028085591; pub.1015316905; pub.1005110456; pub.1036395541; pub.1044790399; pub.1047370834; pub.1014987114; pub.1005458855; pub.1036857904; pub.1064352760; pub.1047993697; pub.1031648040; pub.1012542814; pub.1049635337; pub.1037447381; pub.1013782055; pub.1009516803; pub.1053691285; pub.1034360891; pub.1022359312; pub.1026596739; pub.1018307556; pub.1033308691; pub.1027586958; pub.1054016443; pub.1009489144; pub.1004273336; pub.1004646761; pub.1044293378; pub.1031172753; pub.1020901671; pub.1048236894; pub.1032308193; pub.1022815933; pub.1039056471; pub.1041039526; pub.1040699781; pub.1029317492; pub.1054043258; pub.1040274626
pub.1101527601,10.1162/netn_a_00050,Cooperating Yet Distinct Brain Networks Engaged During Naturalistic Paradigms: A Meta-analysis of Functional MRI Results,Network Neuroscience,2018,3,1,1-54,"Bottenhorn, Katherine L.; Flannery, Jessica S.; Boeving, Emily R.; Riedel, Michael C.; Eickhoff, Simon B.; Sutherland, Matthew T.; Laird, Angela R.",Florida International University; Heinrich Heine University Düsseldorf; Jülich Research Centre,United States; Germany; Germany,https://app.dimensions.ai/details/publication/pub.1101527601,0,pub.1043786591; pub.1086332556; pub.1049650592; pub.1074879139; pub.1047230823; pub.1023553110; pub.1042082830; pub.1040292217; pub.1003962133; pub.1001314325; pub.1033195611; pub.1039286312; pub.1001318565; pub.1021275203; pub.1037575666; pub.1009786151; pub.1010056861; pub.1053220049; pub.1047030157; pub.1044714670; pub.1038164792; pub.1013458547; pub.1047340172; pub.1002487627; pub.1005967751; pub.1045228820; pub.1008392680; pub.1030360091; pub.1002719250; pub.1001279723; pub.1004214400; pub.1032663873; pub.1011461165; pub.1025858338; pub.1001786412; pub.1034879911; pub.1031957006; pub.1083218770; pub.1001143048; pub.1048832528; pub.1007909393; pub.1050457220; pub.1023987458; pub.1027535417; pub.1064612427; pub.1050273317; pub.1048154376; pub.1032150626; pub.1035605285; pub.1039949008; pub.1023891882; pub.1050090830; pub.1037148069; pub.1053599687; pub.1050419609; pub.1025797009; pub.1014880301; pub.1016681714; pub.1002972645; pub.1024982307; pub.1021676178; pub.1007791523; pub.1027601427; pub.1071099146; pub.1027950534; pub.1014311357; pub.1036576234; pub.1009959472; pub.1046572470; pub.1051973568; pub.1004857182; pub.1048210822; pub.1016895482; pub.1019724898; pub.1045472167
