"About the data: Exported on Dec 21, 2018. Criteria: Text - '15202110 OR 15204327 OR 15205869 OR 15209221 OR 15210952 OR 15215213 OR 15217377 OR 15217392 OR 15217896 OR 15219581 OR 15219584 OR 15219587 OR 15219589 OR 15219590 OR 15219596 OR 15219600 OR 15219606...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,
Publication ID,DOI,Title,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Publication IDs of cited references
pub.1000036342,10.1371/journal.pone.0159835,The Neural Substrates Underlying the Implementation of Phonological Rule in Lexical Tone Production: An fMRI Study of the Tone 3 Sandhi Phenomenon in Mandarin Chinese,PLoS ONE,2016,11,7,e0159835,"Chang, Claire H. C.; Kuo, Wen-Jui",National Yang Ming University; Taipei Medical University,Taiwan; Taiwan,https://app.dimensions.ai/details/publication/pub.1000036342,1,pub.1011554138; pub.1047566495; pub.1043348960; pub.1028012814; pub.1036108225; pub.1032221106; pub.1054900330; pub.1031060416; pub.1035715781; pub.1026833239; pub.1020034871; pub.1047655792; pub.1064346842; pub.1010052958; pub.1033536800; pub.1015479280; pub.1027068333; pub.1000998820; pub.1031970732; pub.1021568370; pub.1035676644; pub.1017726624; pub.1049304067; pub.1030563933; pub.1022120904; pub.1004569896; pub.1009969490; pub.1029362424; pub.1038254303; pub.1018573247; pub.1023221427; pub.1039374515; pub.1035153182; pub.1017481114; pub.1098669032; pub.1051962433; pub.1049678413; pub.1023205885; pub.1017072504; pub.1074710306; pub.1016456902; pub.1003052783; pub.1030995445; pub.1037616336; pub.1037653073; pub.1004227474; pub.1099345834; pub.1034697493; pub.1051077920; pub.1044781576; pub.1049733793; pub.1046467470; pub.1012816133; pub.1011247415; pub.1003932754; pub.1008623590; pub.1044182701; pub.1011120656; pub.1003142016; pub.1002242738; pub.1012175962; pub.1004376941; pub.1051200880; pub.1000648882; pub.1008652059; pub.1029762130; pub.1026945396; pub.1034607916; pub.1053091718; pub.1007137610; pub.1009729831; pub.1005039046; pub.1018289725
pub.1068244624,10.1682/jrrd.2008.12.0161,Advances in neuroimaging of traumatic brain injury and posttraumatic stress disorder,The Journal of Rehabilitation Research and Development,2009,46,6,717,"Van Boven, Robert W; Harrington, Greg S; Hackney, David B; Ebel, Andreas; Gauger, Grant; Bremner, J Douglas; D'Esposito, Mark; Detre, John A; Haacke, E Mark; Jack, Clifford R; Jagust, William J; Le Bihan, Denis; Mathis, Chester A; Mueller, Susanne; Mukherjee, Pratik; Schuff, Norbert; Chen, Anthony; Weiner, Michael W",,,https://app.dimensions.ai/details/publication/pub.1068244624,68,pub.1021227090; pub.1042374294; pub.1074848036; pub.1033407026; pub.1010468172; pub.1013777103; pub.1051608117; pub.1023142836; pub.1025893639; pub.1007204896; pub.1049492262; pub.1004430818; pub.1044730951; pub.1007120279; pub.1040470377; pub.1077453895; pub.1051142290; pub.1012907367; pub.1011868402; pub.1021590053; pub.1015834189; pub.1005744930; pub.1082885172; pub.1021704779; pub.1037978270; pub.1024621043; pub.1034156120; pub.1036373953; pub.1031015515; pub.1032540400; pub.1042159417; pub.1043225915; pub.1079938901; pub.1036958541; pub.1047074976; pub.1064349201; pub.1064349499; pub.1063496271; pub.1018391852; pub.1063496554; pub.1064569993; pub.1064344870; pub.1018079525; pub.1042323096; pub.1052253728; pub.1051818428; pub.1059201315; pub.1033142066; pub.1078490873; pub.1051529195; pub.1064377463; pub.1025820397; pub.1041626085; pub.1035305491; pub.1021597342; pub.1039009435; pub.1012301098; pub.1018989761; pub.1039897238; pub.1083110229; pub.1032830783; pub.1016706666; pub.1015114089; pub.1035743098; pub.1003408354; pub.1059299800; pub.1069325806; pub.1064376882; pub.1022210457; pub.1015462273; pub.1059300164; pub.1059021311; pub.1059300533; pub.1028551224; pub.1063495315; pub.1003528865; pub.1077371943; pub.1041993922; pub.1012820705; pub.1074861409; pub.1031600280; pub.1035329952; pub.1007637201; pub.1076955596; pub.1034594506; pub.1077245316; pub.1020209476; pub.1076838471; pub.1019838114; pub.1041736332; pub.1064370422; pub.1077122471; pub.1063493294; pub.1076479165; pub.1040447743; pub.1016976627; pub.1077020469; pub.1033351374; pub.1005792175; pub.1063483952; pub.1077229671; pub.1015226532; pub.1051991954; pub.1008178520; pub.1035762406; pub.1034931430; pub.1026315492; pub.1040752206; pub.1059201540; pub.1026584677; pub.1059300298; pub.1006233452; pub.1047436296; pub.1003548815; pub.1076795945; pub.1012409141; pub.1011482289; pub.1034644962; pub.1005942389; pub.1027912509; pub.1025049547; pub.1051095372; pub.1029015028; pub.1064059140; pub.1011523626; pub.1014569658; pub.1033439565; pub.1027774750; pub.1046859943; pub.1003042928; pub.1041559279; pub.1006386719; pub.1027463673; pub.1061401553; pub.1059246807; pub.1011337386; pub.1039467365; pub.1038883812; pub.1045769935; pub.1064347026; pub.1009354572; pub.1010554637; pub.1050072567; pub.1052895252; pub.1053109894; pub.1077052080; pub.1039237306; pub.1026243052; pub.1077151737; pub.1015434046; pub.1037480156; pub.1082631243; pub.1007819089; pub.1051150380; pub.1001698451; pub.1051049554; pub.1053641341; pub.1005570847; pub.1029727505; pub.1025163589; pub.1076813724; pub.1031586762; pub.1063512420; pub.1031135079; pub.1036844207; pub.1012743476; pub.1013329742; pub.1076838472; pub.1059300086; pub.1005128064; pub.1022298219; pub.1043813692; pub.1006489808; pub.1030703276; pub.1047145892; pub.1011812116; pub.1077725137; pub.1021382193; pub.1007138512; pub.1059300496; pub.1051963142; pub.1074546821; pub.1035389463; pub.1000585050; pub.1051736706; pub.1015831661; pub.1019787354; pub.1039217119; pub.1028671127; pub.1033700798; pub.1076592898; pub.1046297582; pub.1037303379; pub.1059300295; pub.1077417079; pub.1035994422; pub.1036784227; pub.1001262365; pub.1028241702; pub.1019575904; pub.1071101694; pub.1001669539; pub.1063494036; pub.1040098987; pub.1059300742; pub.1025423624; pub.1021381267; pub.1053967989; pub.1052993415; pub.1024186817; pub.1048669584; pub.1034764630; pub.1059300750; pub.1021322952; pub.1013121506; pub.1017246094; pub.1050391856; pub.1019860370; pub.1024412861; pub.1083294186; pub.1012933292; pub.1075050945; pub.1036298389; pub.1026274353; pub.1064350070; pub.1029758418; pub.1043570120; pub.1042050275; pub.1064364498; pub.1019305920; pub.1054048588; pub.1063484250; pub.1027434731; pub.1003790045; pub.1045647343; pub.1052765293; pub.1034076572; pub.1074750572; pub.1011869506; pub.1019140837; pub.1054042488; pub.1021187848; pub.1022172795; pub.1010327339; pub.1028959995; pub.1064150157; pub.1014588636; pub.1016702944; pub.1071097052; pub.1013458985; pub.1004916055; pub.1074728562; pub.1064347027; pub.1001071801; pub.1074530879; pub.1030497827; pub.1053871691; pub.1083284966; pub.1036370018; pub.1000911072; pub.1003432657; pub.1018373391; pub.1002084915; pub.1059300611; pub.1077495165; pub.1017761252; pub.1031270142; pub.1077221641; pub.1071098772; pub.1083369919; pub.1045348217; pub.1035041364; pub.1010846043; pub.1068244678; pub.1019367853; pub.1043222944; pub.1063495016; pub.1027082084; pub.1074848020; pub.1039795207; pub.1017815338; pub.1019532549; pub.1002721715; pub.1022107726; pub.1045609721; pub.1006570930; pub.1076837266; pub.1024207084; pub.1020497196; pub.1059300762; pub.1037329624; pub.1002880122; pub.1083037764; pub.1023911344; pub.1031429681; pub.1074751039; pub.1015933864; pub.1031884538; pub.1069221349; pub.1038205582; pub.1059300269; pub.1006827358; pub.1074357395; pub.1048357851; pub.1014672244; pub.1046875368; pub.1064374253; pub.1063495690; pub.1008551383; pub.1064350040; pub.1019841684; pub.1038368150; pub.1035552078; pub.1001455394; pub.1064377845; pub.1059300156; pub.1039245880; pub.1012759656; pub.1052990900; pub.1047890136; pub.1026159034; pub.1063854617; pub.1053353114; pub.1051430014; pub.1008549136; pub.1052032961; pub.1015139958; pub.1007129221; pub.1014618804; pub.1063493577; pub.1074999052; pub.1023420806; pub.1059201414
pub.1106945091,10.1371/journal.pone.0203753,Does emotion regulation engage the same neural circuit as working memory? A meta-analytical comparison between cognitive reappraisal of negative emotion and 2-back working memory task,PLoS ONE,2018,13,9,e0203753,"Lee, Tien-Wen; Xue, Shao-Wei",Hangzhou Normal University,China,https://app.dimensions.ai/details/publication/pub.1106945091,0,pub.1108412048; pub.1053044889; pub.1053723089; pub.1038227042; pub.1015276927; pub.1035160943; pub.1042097231; pub.1017424334; pub.1019479775; pub.1001500110; pub.1001097031; pub.1035149875; pub.1039914291; pub.1032559642; pub.1003591544; pub.1062654640; pub.1008650242; pub.1010473521; pub.1029066428; pub.1036239166; pub.1051105725; pub.1043912825; pub.1006625886; pub.1033872518; pub.1037549029; pub.1033957611; pub.1018539161; pub.1024457482; pub.1063513713; pub.1042860151; pub.1049133570; pub.1004685425; pub.1014314850; pub.1049521120; pub.1001215960; pub.1048518447; pub.1021539557; pub.1024252988; pub.1019538769; pub.1035476902; pub.1034879911; pub.1008900562; pub.1027588347; pub.1010358262; pub.1045014949; pub.1002386379; pub.1000962701; pub.1025044907; pub.1027747060; pub.1018458693; pub.1018271576; pub.1006761414; pub.1016762056; pub.1005679613; pub.1033367849; pub.1029822588; pub.1036044416; pub.1052040862; pub.1022247537; pub.1031157833; pub.1003449769; pub.1004709657; pub.1021561487; pub.1016995939; pub.1040974584; pub.1026825162; pub.1009489144; pub.1016657475; pub.1049712601; pub.1018357352; pub.1048690845; pub.1046572470; pub.1005411816; pub.1006100548; pub.1049139554; pub.1002123817; pub.1002641213; pub.1006819554; pub.1050369714; pub.1037105929; pub.1001009104; pub.1009567322; pub.1016578472; pub.1039106339; pub.1034127981; pub.1045826187; pub.1029721353; pub.1028770457; pub.1049350770; pub.1006613253; pub.1047080549; pub.1024302904; pub.1016013935; pub.1036488370; pub.1023987458; pub.1051889598; pub.1034724186; pub.1041353006; pub.1052816172; pub.1027870498; pub.1048019017; pub.1020994629; pub.1016038989; pub.1043095051
pub.1019942479,10.1371/journal.pone.0162158,The Brain Effective Connectivity of Chinese during Rhyming Task,PLoS ONE,2016,11,9,e0162158,"Zhu, Linlin; Niu, Zhendong; Nie, Yaoxin; Yang, Yang; Li, Ke; Jin, Zhen; Wei, Jieyao",Beijing Institute of Technology; University of Hong Kong; PLA 306 Hospital,China; China; China,https://app.dimensions.ai/details/publication/pub.1019942479,0,pub.1007424198; pub.1017338231; pub.1045228947; pub.1014390018; pub.1035137587; pub.1047184727; pub.1045472543; pub.1006762470; pub.1004311860; pub.1023812225; pub.1013384397; pub.1050224620; pub.1048981211; pub.1022681685; pub.1014883924; pub.1043784326; pub.1049892734; pub.1017299960; pub.1003504454; pub.1003675454; pub.1042892640; pub.1050996347; pub.1030563933; pub.1029362424; pub.1038196826; pub.1010648186; pub.1002150968; pub.1012831467; pub.1031942875; pub.1030594850; pub.1046685003; pub.1012637897; pub.1022182205; pub.1003462946; pub.1017897847; pub.1037809728; pub.1033978235; pub.1052967133; pub.1029778398; pub.1006403401; pub.1016048836; pub.1008749114; pub.1020959236; pub.1022003015; pub.1004624183; pub.1034697493; pub.1047424808; pub.1019860370; pub.1003467255; pub.1002637097; pub.1037148069; pub.1007749967; pub.1010333144; pub.1006311723; pub.1000066793; pub.1039399389; pub.1000648882; pub.1025166335; pub.1048413474; pub.1020574081; pub.1039590206
pub.1015170876,10.1371/journal.pone.0137020,Functional Organization of the Action Observation Network in Autism: A Graph Theory Approach,PLoS ONE,2015,10,8,e0137020,"Alaerts, Kaat; Geerlings, Franca; Herremans, Lynn; Swinnen, Stephan P.; Verhoeven, Judith; Sunaert, Stefan; Wenderoth, Nicole",KU Leuven; Swiss Federal Institute of Technology in Zurich,Belgium; Switzerland,https://app.dimensions.ai/details/publication/pub.1015170876,9,pub.1024153391; pub.1018597518; pub.1014039287; pub.1019357220; pub.1000956127; pub.1034509965; pub.1029863792; pub.1039117679; pub.1049927503; pub.1042819420; pub.1027725119; pub.1026846204; pub.1047421058; pub.1026293278; pub.1004966544; pub.1019418143; pub.1053216161; pub.1013253272; pub.1010405236; pub.1034543836; pub.1029225239; pub.1026639418; pub.1030230659; pub.1040495234; pub.1042217820; pub.1038642718; pub.1026939639; pub.1014483215; pub.1035711197; pub.1004124686; pub.1015139171; pub.1023419684; pub.1059239700; pub.1013370437; pub.1052106917; pub.1007471430; pub.1019497263; pub.1048190464; pub.1022450513; pub.1003606553; pub.1034853448; pub.1029419819; pub.1038928194; pub.1003109639; pub.1014863850; pub.1006194946; pub.1010175917; pub.1034709312; pub.1049495777; pub.1006998208; pub.1009534385; pub.1012353650; pub.1007396380; pub.1028779757; pub.1035344063; pub.1000759337; pub.1035214169; pub.1026588217; pub.1022342218; pub.1049616524; pub.1032563335; pub.1004124155; pub.1008528000; pub.1007955718; pub.1003265609; pub.1039620882; pub.1007729003; pub.1021115521; pub.1021187268; pub.1021589261
pub.1093110270,10.1371/journal.pone.0188526,Neural correlates of processing sentences and compound words in Chinese,PLoS ONE,2017,12,12,e0188526,"Bulut, Talat; Hung, Yi-Hui; Tzeng, Ovid; Wu, Denise H.",National Central University; Istanbul Medipol University; Yale University; National Yang Ming University; Academia Sinica,Taiwan; Turkey; United States; Taiwan; Taiwan,https://app.dimensions.ai/details/publication/pub.1093110270,0,pub.1020451329; pub.1003632169; pub.1015254277; pub.1051103351; pub.1013025658; pub.1015004097; pub.1015751476; pub.1018582141; pub.1008233730; pub.1047117742; pub.1005813734; pub.1016794524; pub.1008127666; pub.1016437254; pub.1035632091; pub.1011330023; pub.1045981046; pub.1036186874; pub.1051686634; pub.1030563933; pub.1039208169; pub.1020284651; pub.1022425087; pub.1016969299; pub.1032073562; pub.1003243558; pub.1031161971; pub.1001639069; pub.1003226630; pub.1028597088; pub.1051614296; pub.1033737653; pub.1042562046; pub.1022206623; pub.1009289421; pub.1001143048; pub.1014589991; pub.1018518906; pub.1017917055; pub.1024101017; pub.1015782773; pub.1008322079; pub.1019241091; pub.1010134884; pub.1033426347; pub.1035423606; pub.1047955093; pub.1007774105; pub.1048570799; pub.1045421539; pub.1020746305; pub.1096907459; pub.1048815538; pub.1043229355; pub.1014800880; pub.1044599566; pub.1009452367; pub.1033920233; pub.1088896593
pub.1006463503,10.1371/journal.pone.0163097,Aberrant Functional Connectivity of the Amygdala Complexes in PTSD during Conscious and Subconscious Processing of Trauma-Related Stimuli,PLoS ONE,2016,11,9,e0163097,"Rabellino, Daniela; Densmore, Maria; Frewen, Paul A.; Théberge, Jean; McKinnon, Margaret C.; Lanius, Ruth A.",Western University; Lawson Health Research Institute; McMaster University; Homewood Research Institute,Canada; Canada; Canada; Canada,https://app.dimensions.ai/details/publication/pub.1006463503,6,pub.1036605339; pub.1015732479; pub.1036437602; pub.1047835111; pub.1049892297; pub.1053806232; pub.1037337788; pub.1000716402; pub.1002242892; pub.1048568030; pub.1041506366; pub.1029744801; pub.1044730951; pub.1012632286; pub.1051793200; pub.1029444550; pub.1035295990; pub.1002786981; pub.1022430192; pub.1016457175; pub.1007263638; pub.1049077816; pub.1021428113; pub.1002808452; pub.1002880122; pub.1002520142; pub.1052717754; pub.1063497820; pub.1052385124; pub.1044294798; pub.1053845484; pub.1063498743; pub.1045503312; pub.1042274612; pub.1048498390; pub.1044774416; pub.1006493832; pub.1018131931; pub.1063513717; pub.1037657039; pub.1041733846; pub.1028442048; pub.1012099156; pub.1031060767; pub.1001811672; pub.1032751259; pub.1015139958; pub.1036831707; pub.1054576915; pub.1028513031; pub.1051314767; pub.1067426635; pub.1029454894
pub.1014391005,10.1371/journal.pone.0130246,Bi-Directional Tuning of Amygdala Sensitivity in Combat Veterans Investigated with fMRI,PLoS ONE,2015,10,6,e0130246,"Brashers-Krug, Tom; Jorge, Ricardo",University of Iowa; Michael E. DeBakey VA Medical Center; Baylor College of Medicine,United States; United States; United States,https://app.dimensions.ai/details/publication/pub.1014391005,3,pub.1074618217; pub.1025407516; pub.1040095734; pub.1049330556; pub.1006557009; pub.1051861660; pub.1019838114; pub.1013777103; pub.1082375010; pub.1023806688; pub.1021377615; pub.1051736706; pub.1018020307; pub.1038215040; pub.1049310648; pub.1044730951; pub.1051282250; pub.1050373287; pub.1010645549; pub.1059300314; pub.1021490678; pub.1039795207; pub.1013102634; pub.1032540400; pub.1025023700; pub.1019607906; pub.1025699839; pub.1012253071; pub.1044652757; pub.1002094736; pub.1025264744; pub.1068244600; pub.1022031174; pub.1042978616; pub.1020770100; pub.1046523816; pub.1023115051; pub.1005576582; pub.1051386834; pub.1022244447; pub.1001412882; pub.1016432920; pub.1053054247; pub.1047627564; pub.1063497820; pub.1044701209; pub.1051889598; pub.1045503312; pub.1003562352; pub.1045427389; pub.1062648291; pub.1004363661; pub.1074357395; pub.1063511715; pub.1075186229; pub.1033363391; pub.1010541176; pub.1016374617; pub.1048498390; pub.1046463015; pub.1063495554; pub.1028288740; pub.1036462742; pub.1083371524; pub.1076571064; pub.1028442048; pub.1024611368; pub.1009786012; pub.1011337386; pub.1067426543; pub.1015139958; pub.1016629610; pub.1011731280; pub.1063493577; pub.1026278570; pub.1042824373; pub.1008623590; pub.1022201134
pub.1105205709,10.1371/journal.pone.0199247,Examining the Triple Code Model in numerical cognition: An fMRI study,PLoS ONE,2018,13,6,e0199247,"Skagenholt, Mikael; Träff, Ulf; Västfjäll, Daniel; Skagerlund, Kenny",Linköping University; Decision Research; University of Oregon,Sweden; United States; United States,https://app.dimensions.ai/details/publication/pub.1105205709,0,pub.1031235193; pub.1008220120; pub.1028186831; pub.1044787675; pub.1023551125; pub.1017770007; pub.1012493623; pub.1027743705; pub.1085755025; pub.1001101127; pub.1017122611; pub.1004436910; pub.1046643684; pub.1009430511; pub.1026092406; pub.1033577900; pub.1048030712; pub.1031955436; pub.1016980322; pub.1040206692; pub.1091102196; pub.1016977050; pub.1047139105; pub.1007897415; pub.1003725422; pub.1085111172; pub.1022766205; pub.1044457819; pub.1047002680; pub.1004187327; pub.1017626612; pub.1023152974; pub.1044807918; pub.1042709731; pub.1049382533; pub.1036761347; pub.1003172094; pub.1003295829; pub.1037864805; pub.1025307593; pub.1031583493; pub.1062646742; pub.1037184026; pub.1047283685; pub.1085742310; pub.1011610564; pub.1002798785; pub.1085126562; pub.1033325477; pub.1046889194; pub.1005117491; pub.1012357924; pub.1050713477; pub.1007232618; pub.1026933406; pub.1041985126; pub.1027772661; pub.1018593855; pub.1083416587; pub.1084433730; pub.1026190764; pub.1088890046; pub.1009645297; pub.1084152759; pub.1059458557; pub.1018910797; pub.1043185935; pub.1024547711; pub.1021485366; pub.1028903944; pub.1052700136; pub.1033958460; pub.1064349924; pub.1008612332; pub.1044294798; pub.1014855161; pub.1030856785; pub.1044668586; pub.1017395414; pub.1001651422; pub.1006814229; pub.1004145445; pub.1029781304; pub.1012305506; pub.1004418237; pub.1035247886; pub.1048863497; pub.1013467753; pub.1017524802; pub.1002985146; pub.1043344340; pub.1020136500; pub.1024662358; pub.1033969156; pub.1029504554; pub.1001552558; pub.1050469796; pub.1007558568; pub.1035632091; pub.1008928362; pub.1010208408; pub.1023692520; pub.1046542408; pub.1000971190; pub.1026979610; pub.1015939002; pub.1015631982; pub.1051616041; pub.1059439392; pub.1046018068; pub.1022350800; pub.1007947306; pub.1014439995; pub.1017167168; pub.1001504216; pub.1036826836; pub.1017616469; pub.1048281504; pub.1083898674
pub.1033165023,10.1016/j.neuropsychologia.2016.08.026,The neural bases of the learning and generalization of morphological inflection,Neuropsychologia,2017,98,,139-155,"Nevat, Michael; Ullman, Michael T.; Eviatar, Zohar; Bitan, Tali",University of Haifa; Georgetown University,Israel; United States,https://app.dimensions.ai/details/publication/pub.1033165023,3,pub.1018329870; pub.1023456666; pub.1034275433; pub.1089235511; pub.1026725126; pub.1041840822; pub.1016852343; pub.1025991863; pub.1006210069; pub.1041779743; pub.1090058906; pub.1002884375; pub.1020729609; pub.1007621271; pub.1007760310; pub.1022412384; pub.1051370125; pub.1017481212; pub.1031970732; pub.1062510439; pub.1029063693; pub.1027031674; pub.1016325680; pub.1051686634; pub.1016147064; pub.1004891287; pub.1000678044; pub.1053950841; pub.1036290451; pub.1025175972; pub.1039674376; pub.1020223713; pub.1018543767; pub.1053756251; pub.1053796078; pub.1028781357; pub.1019726689; pub.1010162922; pub.1053471568; pub.1027193792; pub.1038309287; pub.1022573896; pub.1007802042; pub.1006599701; pub.1041411128; pub.1029935347; pub.1012984074; pub.1006188373; pub.1027306954; pub.1002228490; pub.1052464907; pub.1053314055; pub.1015440421; pub.1044628152; pub.1005284759; pub.1025205196; pub.1031130479; pub.1018357988; pub.1017052101; pub.1036115715; pub.1015213654; pub.1048395606; pub.1053967607; pub.1040503826; pub.1042297947; pub.1039058571; pub.1013441896; pub.1000168919; pub.1006229783; pub.1021667813; pub.1058236354; pub.1052501169; pub.1004304823; pub.1033964711; pub.1010656550; pub.1003158044; pub.1050364962; pub.1032566769; pub.1001130856; pub.1040023747; pub.1043056686
