"About the data: Exported on Dec 21, 2018. Criteria: Text - '28483720 OR 28483974 OR 28486506 OR 28487224 OR 28488021 OR 28491026 OR 28491495 OR 28494347 OR 28495368 OR 28495637 OR 28496095 OR 28496399 OR 28496404 OR 28498515 OR 28499144 OR 28499558 OR 28501740...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,
Publication ID,DOI,Title,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Publication IDs of cited references
pub.1092597425,10.1016/j.concog.2017.10.019,Emotional prediction: An ALE meta-analysis and MACM analysis.,Consciousness and Cognition,2018,58,,158-169,"Ran, Guangming; Cao, Xiaojun; Chen, Xu",China West Normal University; Southwest University,China; China,https://app.dimensions.ai/details/publication/pub.1092597425,1,pub.1052037796; pub.1049139554; pub.1006435682; pub.1037326945; pub.1051614315; pub.1011669557; pub.1034086702; pub.1049133570; pub.1042523560; pub.1026731931; pub.1023454777; pub.1039081069; pub.1009430915; pub.1045228820; pub.1047374737; pub.1009065990; pub.1015758280; pub.1028712113; pub.1011531740; pub.1047421107; pub.1027774627; pub.1030360091; pub.1013287667; pub.1008368960; pub.1051150573; pub.1026670621; pub.1046488524; pub.1026896645; pub.1037161754; pub.1047866448; pub.1005240753; pub.1046189665; pub.1010859548; pub.1007648783; pub.1040273866; pub.1020371662; pub.1052429399; pub.1070775007; pub.1048921999; pub.1010318532; pub.1035900673; pub.1035555168; pub.1035947455; pub.1012309250; pub.1025540677; pub.1052350989; pub.1014855368; pub.1051973327; pub.1020397742; pub.1047679642; pub.1015153722; pub.1005821149; pub.1012914622; pub.1027272646; pub.1027207870
pub.1091026141,10.1093/cercor/bhx193,Neural Evidence for Non-conscious Working Memory.,Cerebral Cortex,2018,28,9,3217-3228,"Bergström, Fredrik; Eriksson, Johan",Umeå University; University of Coimbra,Sweden; Portugal,https://app.dimensions.ai/details/publication/pub.1091026141,2,pub.1007870423; pub.1005784281; pub.1014060992; pub.1062554166; pub.1038006864; pub.1046621515; pub.1041711077; pub.1007478478; pub.1036347759; pub.1014374907; pub.1028233668; pub.1009169832; pub.1024734071; pub.1011011601; pub.1018020307; pub.1023671184; pub.1004708498; pub.1007078874; pub.1002339916; pub.1053281145; pub.1024280710; pub.1002980153; pub.1049593006; pub.1013122686; pub.1051890937; pub.1020110227; pub.1035156668; pub.1022430192; pub.1010405236; pub.1015094768; pub.1016457175; pub.1018836983; pub.1042973283; pub.1038639702; pub.1006525372; pub.1030974529; pub.1019161778; pub.1012658245; pub.1048533026; pub.1005380782; pub.1031703711; pub.1030704176; pub.1011072020; pub.1039915074; pub.1041659951; pub.1035108448; pub.1026321093; pub.1019409044; pub.1014198060; pub.1044601962; pub.1038188822; pub.1024751769; pub.1023311527; pub.1002567481; pub.1038705620; pub.1053557350; pub.1047828020; pub.1013404355; pub.1033224889; pub.1022972492; pub.1056368409; pub.1007937091; pub.1046590190; pub.1020888944; pub.1049011493; pub.1037634547; pub.1018001901; pub.1017127115; pub.1028835609; pub.1030527278; pub.1090743181; pub.1056586153; pub.1032183230; pub.1011823267; pub.1022277798; pub.1047968498; pub.1005352373; pub.1007939060; pub.1053042921
pub.1059458972,10.1093/cercor/bhw353,Longitudinal Alterations of Frontoparietal and Frontotemporal Networks Predict Future Creative Cognitive Ability.,Cerebral Cortex,2018,28,1,103-115,"Chen, Qunlin; Beaty, Roger E; Wei, Dongtao; Yang, Junyi; Sun, Jiangzhou; Liu, Wei; Yang, Wenjing; Zhang, Qinglin; Qiu, Jiang",Ministry of Education of the People's Republic of China; Southwest University; Harvard University; Beijing Normal University,China; China; United States; China,https://app.dimensions.ai/details/publication/pub.1059458972,12,pub.1007034839; pub.1033130594; pub.1043296646; pub.1006326629; pub.1030877207; pub.1013429029; pub.1001618259; pub.1011665436; pub.1041328010; pub.1000228180; pub.1010601440; pub.1048246633; pub.1016704279; pub.1008609614; pub.1024381868; pub.1036828847; pub.1031782428; pub.1020506410; pub.1020930040; pub.1025072473; pub.1016489236; pub.1011130792; pub.1045700238; pub.1027987577; pub.1043723530; pub.1020269680; pub.1034285986; pub.1007600102; pub.1052298101; pub.1059458604; pub.1032008233; pub.1046409253; pub.1051813962; pub.1047597735; pub.1006190196; pub.1024459389; pub.1003569777; pub.1015028684; pub.1046701267; pub.1032484197; pub.1018679360; pub.1008422748; pub.1004837874; pub.1005397151; pub.1041150745; pub.1053007896; pub.1011188152; pub.1006727295; pub.1039207135; pub.1009290509; pub.1020073483; pub.1034175354; pub.1003445542; pub.1045950333; pub.1044332245; pub.1036370264; pub.1031001591; pub.1037364171; pub.1045418436; pub.1007490977; pub.1030401179; pub.1037775735; pub.1024334151; pub.1002071444; pub.1008753454; pub.1039020639; pub.1025734106; pub.1027517528; pub.1044079045; pub.1044736040; pub.1032628273; pub.1016837835; pub.1041036559; pub.1033907504; pub.1023974846; pub.1036342040; pub.1033550820; pub.1045056747; pub.1000604289; pub.1031408206; pub.1027919389; pub.1053535748; pub.1050973318; pub.1012526219; pub.1029714695; pub.1050569936; pub.1023970239; pub.1040997026; pub.1053520921; pub.1013049367
pub.1085538517,10.1093/cercor/bhx131,Socioeconomic Status and Reading Disability: Neuroanatomy and Plasticity in Response to Intervention.,Cerebral Cortex,2018,28,7,2297-2312,"Romeo, Rachel R; Christodoulou, Joanna A; Halverson, Kelly K; Murtagh, Jack; Cyr, Abigail B; Schimmel, Carly; Chang, Patricia; Hook, Pamela E; Gabrieli, John D E",Harvard University; Massachusetts Institute of Technology; MGH Institute of Health Professions,United States; United States; United States,https://app.dimensions.ai/details/publication/pub.1085538517,11,pub.1001562045; pub.1024947321; pub.1015004097; pub.1003510279; pub.1012864501; pub.1050362440; pub.1078733361; pub.1017563036; pub.1051458975; pub.1005818793; pub.1008355446; pub.1026260517; pub.1036452699; pub.1032325155; pub.1006859717; pub.1063643329; pub.1012652081; pub.1043625862; pub.1015415636; pub.1002994108; pub.1028666570; pub.1029219044; pub.1000399137; pub.1030851286; pub.1027462609; pub.1053841158; pub.1064346259; pub.1018396013; pub.1006995626; pub.1021608304; pub.1053747783; pub.1024267148; pub.1014132266; pub.1024512778; pub.1009173734; pub.1008820712; pub.1042594773; pub.1002795371; pub.1063840643; pub.1024412209; pub.1038118324; pub.1045611612; pub.1051896519; pub.1014380204; pub.1036839979; pub.1013248574; pub.1034449800; pub.1025079233; pub.1026472723; pub.1008897486; pub.1019674895; pub.1070970270; pub.1053916083; pub.1046892795; pub.1063846996; pub.1018887030; pub.1044851169; pub.1053140737; pub.1023025570; pub.1017116965; pub.1014791919; pub.1053939514; pub.1023501994; pub.1025866614; pub.1028951534; pub.1025101968; pub.1052387005; pub.1020640692; pub.1069757121; pub.1013228584; pub.1017852267; pub.1011961598; pub.1011422947; pub.1034079750; pub.1042182833; pub.1044426822; pub.1021555971; pub.1006799916; pub.1005315816; pub.1004927127; pub.1003060300; pub.1013847950; pub.1063954228; pub.1043569260; pub.1017107600; pub.1030923443; pub.1043774507; pub.1018653678; pub.1000094426; pub.1014693922; pub.1064379553
pub.1100539733,10.1093/cercor/bhy027,Self-Face Recognition Begins to Share Active Region in Right Inferior Parietal Lobule with Proprioceptive Illusion During Adolescence.,Cerebral Cortex,2018,28,4,1532-1548,"Morita, Tomoyo; Saito, Daisuke N; Ban, Midori; Shimada, Koji; Okamoto, Yuko; Kosaka, Hirotaka; Okazawa, Hidehiko; Asada, Minoru; Naito, Eiichi",Osaka University; National Institute of Information and Communications Technology; University of Fukui; Kanazawa University; Doshisha University,Japan; Japan; Japan; Japan; Japan,https://app.dimensions.ai/details/publication/pub.1100539733,2,pub.1041821893; pub.1026755786; pub.1014584213; pub.1031970732; pub.1004226929; pub.1029714037; pub.1047010753; pub.1025959813; pub.1009970080; pub.1007614897; pub.1028148880; pub.1004804683; pub.1032060971; pub.1059934786; pub.1038470103; pub.1012336855; pub.1019091558; pub.1091300071; pub.1035331414; pub.1083089633; pub.1001753953; pub.1019504308; pub.1049396201; pub.1038543295; pub.1015485562; pub.1039354188; pub.1022041652; pub.1069384187; pub.1001676299; pub.1010680290; pub.1107088345; pub.1041609297; pub.1008003776; pub.1008422748; pub.1007559679; pub.1010311001; pub.1026676138; pub.1040045540; pub.1023189828; pub.1041985126; pub.1005228297; pub.1001052529; pub.1003247110; pub.1052865242; pub.1011026566; pub.1015698383; pub.1062452065; pub.1001681766; pub.1014010157; pub.1060023882; pub.1012820704; pub.1083876362; pub.1011561361; pub.1029494712; pub.1026871647; pub.1044294798; pub.1020049386; pub.1022246027; pub.1000082155; pub.1048054116; pub.1016170335; pub.1034119042; pub.1046266131; pub.1041948158; pub.1062504572; pub.1000903290; pub.1043482561; pub.1026954404; pub.1040954375; pub.1002934406; pub.1042070588; pub.1044143347; pub.1005524398; pub.1008595076; pub.1010628913; pub.1007751249; pub.1051459375; pub.1014994681; pub.1059458719; pub.1034219828; pub.1001362972; pub.1021021770; pub.1030024294; pub.1009021519; pub.1007814982; pub.1001878728; pub.1036756791; pub.1020805211; pub.1034949647; pub.1040782741; pub.1011179597; pub.1022259601; pub.1027645511; pub.1029229265; pub.1064369496
pub.1092430119,10.1093/cercor/bhx312,Neural Mechanisms of Episodic Retrieval Support Divergent Creative Thinking.,Cerebral Cortex,2017,,,1-17,"Madore, Kevin P; Thakral, Preston P; Beaty, Roger E; Addis, Donna Rose; Schacter, Daniel L",Stanford University; Harvard University; University of Auckland,United States; United States; New Zealand,https://app.dimensions.ai/details/publication/pub.1092430119,10,pub.1037906228; pub.1007685416; pub.1033130594; pub.1046585088; pub.1052892145; pub.1035083263; pub.1015959253; pub.1006765162; pub.1021526988; pub.1016704279; pub.1008609614; pub.1027471915; pub.1029733810; pub.1046882600; pub.1031782428; pub.1091507686; pub.1008540929; pub.1018089212; pub.1008887133; pub.1038533867; pub.1005649765; pub.1005319254; pub.1011455253; pub.1046470351; pub.1045283102; pub.1086114095; pub.1043723530; pub.1064075201; pub.1043708394; pub.1052298101; pub.1033332980; pub.1084098776; pub.1049370346; pub.1051813962; pub.1018040098; pub.1007098301; pub.1006293802; pub.1015898584; pub.1000763288; pub.1006190196; pub.1047291660; pub.1020773459; pub.1015028684; pub.1005939500; pub.1032484197; pub.1018307556; pub.1091287068; pub.1084940388; pub.1024792944; pub.1010966611; pub.1090806674; pub.1028439326; pub.1043012424; pub.1008104574; pub.1007979902; pub.1011592759; pub.1044189551; pub.1027112041; pub.1084183013; pub.1045950333; pub.1009094432; pub.1083893478; pub.1020013371; pub.1084733154; pub.1012581364; pub.1043711872; pub.1006035461; pub.1041036559; pub.1003590563; pub.1023974846; pub.1059239700; pub.1025606435; pub.1001917084; pub.1020037554; pub.1000879744; pub.1050973318; pub.1005305745; pub.1048932190; pub.1012603568; pub.1052356848; pub.1036278361; pub.1050569936; pub.1023970239; pub.1004275293; pub.1040997026; pub.1031438993; pub.1053520921; pub.1013049367
pub.1090966591,10.1093/brain/awx206,Distinct processing of ambiguous speech in people with non-clinical auditory verbal hallucinations.,Brain,2017,140,9,2475-2489,"Alderson-Day, Ben; Lima, César F; Evans, Samuel; Krishnan, Saloni; Shanmugalingam, Pradheep; Fernyhough, Charles; Scott, Sophie K",Durham University; University College London; University of Porto; University of Westminster; University of Oxford,United Kingdom; United Kingdom; Portugal; United Kingdom; United Kingdom,https://app.dimensions.ai/details/publication/pub.1090966591,9,pub.1031020259; pub.1042014041; pub.1038088838; pub.1000201321; pub.1048249187; pub.1001417493; pub.1042265458; pub.1040224395; pub.1075276305; pub.1037543850; pub.1017800257; pub.1028204531; pub.1010981459; pub.1036460706; pub.1032309043; pub.1004915233; pub.1034486897; pub.1045000690; pub.1034295942; pub.1021600082; pub.1014474419; pub.1010355926; pub.1053982825; pub.1000725049; pub.1037538262; pub.1030210889; pub.1039180941; pub.1042665873; pub.1025966476; pub.1072204793; pub.1012059806; pub.1022294566; pub.1039842878; pub.1003300328; pub.1002030401; pub.1060024009; pub.1042253282; pub.1012182877; pub.1018307556; pub.1031921625; pub.1027938433; pub.1047562877; pub.1035138888; pub.1000425391; pub.1063498938; pub.1062551446; pub.1041373496; pub.1022842643; pub.1025601361; pub.1019857834; pub.1053818243; pub.1062406020; pub.1038240452; pub.1034369942; pub.1018494705; pub.1062645005; pub.1062329663; pub.1060024150; pub.1053944412; pub.1054069478; pub.1044294798; pub.1039179607; pub.1007500386; pub.1017685098; pub.1034220108; pub.1031713427; pub.1018360348; pub.1040989998; pub.1022258351; pub.1047603192; pub.1029769101; pub.1074046329; pub.1013988519; pub.1050692308; pub.1018714628; pub.1026751722; pub.1038101329; pub.1046124339; pub.1048352548; pub.1060024105; pub.1009726020; pub.1023939786; pub.1047085349; pub.1019381959; pub.1016855143; pub.1015322091; pub.1049743678; pub.1053755795; pub.1017461218; pub.1050700249; pub.1029832216; pub.1020583024; pub.1083396240; pub.1021393226
pub.1100446293,,Always on guard: emotion regulation in women with borderline personality disorder compared to nonpatient controls and patients with cluster-C personality disorder.,Journal of Psychiatry and Neuroscience,2018,43,1,37-47,"van Zutphen, Linda; Siep, Nicolette; Jacob, Gitta A; Domes, Gregor; Sprenger, Andreas; Willenborg, Bastian; Goebel, Rainer; Arntz, Arnoud",Maastricht University,Netherlands,https://app.dimensions.ai/details/publication/pub.1100446293,0,pub.1024119146; pub.1049396201; pub.1013962689; pub.1011348755; pub.1027985176; pub.1021282197; pub.1050625580; pub.1017535378; pub.1067633397; pub.1025307593; pub.1017819423; pub.1046584590; pub.1018202004; pub.1005736053; pub.1045327094; pub.1018118211; pub.1018561088; pub.1044303601; pub.1031157833; pub.1048690684; pub.1002391269; pub.1047405740; pub.1062569811; pub.1043081935; pub.1016080313; pub.1043576932; pub.1043743421; pub.1052488146; pub.1009039323; pub.1024451022; pub.1067632487; pub.1000961843; pub.1030100219; pub.1033367849; pub.1035439122; pub.1025952169; pub.1011581695
pub.1092598922,10.1016/j.pscychresns.2017.11.002,Longitudinal effects of cognitive behavioral therapy for depression on the neural correlates of emotion regulation.,Psychiatry Research Neuroimaging,2018,271,,82-90,"Rubin-Falcone, Harry; Weber, Jochen; Kishon, Ronit; Ochsner, Kevin; Delaparte, Lauren; Doré, Bruce; Zanderigo, Francesca; Oquendo, Maria A; Mann, J John; Miller, Jeffrey M",Columbia University; Stony Brook University; University of Pennsylvania,United States; United States; United States,https://app.dimensions.ai/details/publication/pub.1092598922,6,pub.1053664293; pub.1051711756; pub.1049903423; pub.1012579253; pub.1014276765; pub.1013646447; pub.1021289869; pub.1063496944; pub.1047846199; pub.1063486390; pub.1024194033; pub.1044287998; pub.1042708087; pub.1014476133; pub.1009567322; pub.1034195770; pub.1074489609; pub.1023409362; pub.1052689655; pub.1006765162; pub.1022652273; pub.1031826449; pub.1050957805; pub.1040025986; pub.1037711189; pub.1031157833; pub.1029834148; pub.1016024346; pub.1023733094; pub.1034133118; pub.1008533152; pub.1033475158; pub.1048665912; pub.1005796178; pub.1024719761; pub.1010627238; pub.1019145836; pub.1022050026; pub.1003013356; pub.1021717848; pub.1005786318; pub.1052978290; pub.1053980031; pub.1007791523; pub.1041208911; pub.1049007399; pub.1089169179; pub.1009761100; pub.1016762056; pub.1012617989; pub.1034644183; pub.1053480743; pub.1042824373; pub.1029623688; pub.1013929608; pub.1033308038
pub.1085345787,10.1093/cercor/bhx121,Computing the Social Brain Connectome Across Systems and States.,Cerebral Cortex,2018,28,7,2207-2232,"Alcalá-López, Daniel; Smallwood, Jonathan; Jefferies, Elizabeth; Van Overwalle, Frank; Vogeley, Kai; Mars, Rogier B; Turetsky, Bruce I; Laird, Angela R; Fox, Peter T; Eickhoff, Simon B; Bzdok, Danilo",RWTH Aachen University; University of York; Vrije Universiteit Brussel; University Hospital Cologne; Radboud University Nijmegen; University of Pennsylvania; Florida International University; The University of Texas Health Science Center at San Antonio; Heinrich Heine University Düsseldorf; Jülich Research Centre; CEA Saclay; Jülich Aachen Research Alliance,Germany; United Kingdom; Belgium; Germany; Netherlands; United States; United States; United States; Germany; Germany; France; Germany,https://app.dimensions.ai/details/publication/pub.1085345787,10,pub.1053066925; pub.1031504450; pub.1016338395; pub.1038227042; pub.1022449619; pub.1022803218; pub.1052487720; pub.1060189409; pub.1018785204; pub.1041964588; pub.1010703982; pub.1027229344; pub.1026293278; pub.1007008896; pub.1031103525; pub.1028712766; pub.1082387825; pub.1040471298; pub.1039739108; pub.1002930970; pub.1039927686; pub.1023553474; pub.1062567811; pub.1047511169; pub.1053764191; pub.1034672431; pub.1006765162; pub.1002719250; pub.1041266936; pub.1038327368; pub.1039523915; pub.1018192060; pub.1036918666; pub.1005187788; pub.1004124686; pub.1050283655; pub.1003590824; pub.1035290278; pub.1019883226; pub.1019175581; pub.1000542840; pub.1049445878; pub.1021909087; pub.1024744934; pub.1043483668; pub.1010260944; pub.1033560013; pub.1043401422; pub.1033557481; pub.1077989787; pub.1047682019; pub.1024723990; pub.1008144078; pub.1046119954; pub.1040593357; pub.1020901671; pub.1044543817; pub.1032762443; pub.1023915862; pub.1014639861; pub.1038538993; pub.1034924390; pub.1020801388; pub.1083089633; pub.1042920107; pub.1013092399; pub.1023553110; pub.1048835376; pub.1049133570; pub.1049396201; pub.1062503539; pub.1048292240; pub.1020149250; pub.1017424859; pub.1024106054; pub.1028892066; pub.1000645615; pub.1031300494; pub.1041735660; pub.1028354406; pub.1034879911; pub.1025660952; pub.1044255038; pub.1042320916; pub.1059444301; pub.1006259982; pub.1007014462; pub.1031316774; pub.1019854530; pub.1002386379; pub.1030195399; pub.1018307556; pub.1029870790; pub.1035923976; pub.1024451022; pub.1053109894; pub.1040667111; pub.1033608473; pub.1007459528; pub.1047679642; pub.1047260122; pub.1031799386; pub.1007288851; pub.1042475747; pub.1027600335; pub.1002340747; pub.1012229770; pub.1062448260; pub.1007175577; pub.1050906431; pub.1021282197; pub.1013479140; pub.1028839992; pub.1043624612; pub.1002773365; pub.1018215170; pub.1047472356; pub.1048854195; pub.1092503870; pub.1010937059; pub.1038802331; pub.1014960391; pub.1023587369; pub.1013540042; pub.1000291871; pub.1001162994; pub.1003449769; pub.1018943385; pub.1010252068; pub.1034545058; pub.1008283620; pub.1044294798; pub.1004828345; pub.1034566736; pub.1047883051; pub.1040974584; pub.1009608991; pub.1026808828; pub.1040276322; pub.1044049911; pub.1050753737; pub.1036370264; pub.1015873463; pub.1009489144; pub.1050449535; pub.1024565279; pub.1000193424; pub.1016429774; pub.1039749383; pub.1061949383; pub.1030700344; pub.1078490874; pub.1046572470; pub.1020289565; pub.1013057852; pub.1015965047; pub.1025499340; pub.1012378891; pub.1018396858; pub.1042294779; pub.1008885607; pub.1063494377; pub.1002641213; pub.1003150514; pub.1000962660; pub.1037972537; pub.1045332995; pub.1023289767; pub.1012618313; pub.1039286312; pub.1044670414; pub.1045228820; pub.1001367794; pub.1036839844; pub.1043785216; pub.1002588564; pub.1059443738; pub.1029444550; pub.1043179440; pub.1004477843; pub.1034398903; pub.1025011319; pub.1029332346; pub.1007471430; pub.1042247854; pub.1040273793; pub.1045950892; pub.1023987458; pub.1007049443; pub.1029783545; pub.1030898973; pub.1045664772; pub.1047424808; pub.1039130172; pub.1034949647; pub.1016447933; pub.1052444039; pub.1010305290; pub.1002913716; pub.1024885568; pub.1007394156; pub.1027604917; pub.1045104532; pub.1050739854; pub.1020097043; pub.1036826836; pub.1039509005; pub.1016895482; pub.1019118931; pub.1012628858
