"About the data: Exported on Dec 21, 2018. Criteria: Text - '17407825 OR 17408585 OR 17408704 OR 17408973 OR 17409238 OR 17409244 OR 17409251 OR 17412509 OR 17412567 OR 17412610 OR 17412720 OR 17413656 OR 17415777 OR 17415782 OR 17416830 OR 17418591 OR 17425531...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,
Publication ID,DOI,Title,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Publication IDs of cited references
pub.1068244624,10.1682/jrrd.2008.12.0161,Advances in neuroimaging of traumatic brain injury and posttraumatic stress disorder,The Journal of Rehabilitation Research and Development,2009,46,6,717,"Van Boven, Robert W; Harrington, Greg S; Hackney, David B; Ebel, Andreas; Gauger, Grant; Bremner, J Douglas; D'Esposito, Mark; Detre, John A; Haacke, E Mark; Jack, Clifford R; Jagust, William J; Le Bihan, Denis; Mathis, Chester A; Mueller, Susanne; Mukherjee, Pratik; Schuff, Norbert; Chen, Anthony; Weiner, Michael W",,,https://app.dimensions.ai/details/publication/pub.1068244624,68,pub.1021227090; pub.1042374294; pub.1074848036; pub.1033407026; pub.1010468172; pub.1013777103; pub.1051608117; pub.1023142836; pub.1025893639; pub.1007204896; pub.1049492262; pub.1004430818; pub.1044730951; pub.1007120279; pub.1040470377; pub.1077453895; pub.1051142290; pub.1012907367; pub.1011868402; pub.1021590053; pub.1015834189; pub.1005744930; pub.1082885172; pub.1021704779; pub.1037978270; pub.1024621043; pub.1034156120; pub.1036373953; pub.1031015515; pub.1032540400; pub.1042159417; pub.1043225915; pub.1079938901; pub.1036958541; pub.1047074976; pub.1064349201; pub.1064349499; pub.1063496271; pub.1018391852; pub.1063496554; pub.1064569993; pub.1064344870; pub.1018079525; pub.1042323096; pub.1052253728; pub.1051818428; pub.1059201315; pub.1033142066; pub.1078490873; pub.1051529195; pub.1064377463; pub.1025820397; pub.1041626085; pub.1035305491; pub.1021597342; pub.1039009435; pub.1012301098; pub.1018989761; pub.1039897238; pub.1083110229; pub.1032830783; pub.1016706666; pub.1015114089; pub.1035743098; pub.1003408354; pub.1059299800; pub.1069325806; pub.1064376882; pub.1022210457; pub.1015462273; pub.1059300164; pub.1059021311; pub.1059300533; pub.1028551224; pub.1063495315; pub.1003528865; pub.1077371943; pub.1041993922; pub.1012820705; pub.1074861409; pub.1031600280; pub.1035329952; pub.1007637201; pub.1076955596; pub.1034594506; pub.1077245316; pub.1020209476; pub.1076838471; pub.1019838114; pub.1041736332; pub.1064370422; pub.1077122471; pub.1063493294; pub.1076479165; pub.1040447743; pub.1016976627; pub.1077020469; pub.1033351374; pub.1005792175; pub.1063483952; pub.1077229671; pub.1015226532; pub.1051991954; pub.1008178520; pub.1035762406; pub.1034931430; pub.1026315492; pub.1040752206; pub.1059201540; pub.1026584677; pub.1059300298; pub.1006233452; pub.1047436296; pub.1003548815; pub.1076795945; pub.1012409141; pub.1011482289; pub.1034644962; pub.1005942389; pub.1027912509; pub.1025049547; pub.1051095372; pub.1029015028; pub.1064059140; pub.1011523626; pub.1014569658; pub.1033439565; pub.1027774750; pub.1046859943; pub.1003042928; pub.1041559279; pub.1006386719; pub.1027463673; pub.1061401553; pub.1059246807; pub.1011337386; pub.1039467365; pub.1038883812; pub.1045769935; pub.1064347026; pub.1009354572; pub.1010554637; pub.1050072567; pub.1052895252; pub.1053109894; pub.1077052080; pub.1039237306; pub.1026243052; pub.1077151737; pub.1015434046; pub.1037480156; pub.1082631243; pub.1007819089; pub.1051150380; pub.1001698451; pub.1051049554; pub.1053641341; pub.1005570847; pub.1029727505; pub.1025163589; pub.1076813724; pub.1031586762; pub.1063512420; pub.1031135079; pub.1036844207; pub.1012743476; pub.1013329742; pub.1076838472; pub.1059300086; pub.1005128064; pub.1022298219; pub.1043813692; pub.1006489808; pub.1030703276; pub.1047145892; pub.1011812116; pub.1077725137; pub.1021382193; pub.1007138512; pub.1059300496; pub.1051963142; pub.1074546821; pub.1035389463; pub.1000585050; pub.1051736706; pub.1015831661; pub.1019787354; pub.1039217119; pub.1028671127; pub.1033700798; pub.1076592898; pub.1046297582; pub.1037303379; pub.1059300295; pub.1077417079; pub.1035994422; pub.1036784227; pub.1001262365; pub.1028241702; pub.1019575904; pub.1071101694; pub.1001669539; pub.1063494036; pub.1040098987; pub.1059300742; pub.1025423624; pub.1021381267; pub.1053967989; pub.1052993415; pub.1024186817; pub.1048669584; pub.1034764630; pub.1059300750; pub.1021322952; pub.1013121506; pub.1017246094; pub.1050391856; pub.1019860370; pub.1024412861; pub.1083294186; pub.1012933292; pub.1075050945; pub.1036298389; pub.1026274353; pub.1064350070; pub.1029758418; pub.1043570120; pub.1042050275; pub.1064364498; pub.1019305920; pub.1054048588; pub.1063484250; pub.1027434731; pub.1003790045; pub.1045647343; pub.1052765293; pub.1034076572; pub.1074750572; pub.1011869506; pub.1019140837; pub.1054042488; pub.1021187848; pub.1022172795; pub.1010327339; pub.1028959995; pub.1064150157; pub.1014588636; pub.1016702944; pub.1071097052; pub.1013458985; pub.1004916055; pub.1074728562; pub.1064347027; pub.1001071801; pub.1074530879; pub.1030497827; pub.1053871691; pub.1083284966; pub.1036370018; pub.1000911072; pub.1003432657; pub.1018373391; pub.1002084915; pub.1059300611; pub.1077495165; pub.1017761252; pub.1031270142; pub.1077221641; pub.1071098772; pub.1083369919; pub.1045348217; pub.1035041364; pub.1010846043; pub.1068244678; pub.1019367853; pub.1043222944; pub.1063495016; pub.1027082084; pub.1074848020; pub.1039795207; pub.1017815338; pub.1019532549; pub.1002721715; pub.1022107726; pub.1045609721; pub.1006570930; pub.1076837266; pub.1024207084; pub.1020497196; pub.1059300762; pub.1037329624; pub.1002880122; pub.1083037764; pub.1023911344; pub.1031429681; pub.1074751039; pub.1015933864; pub.1031884538; pub.1069221349; pub.1038205582; pub.1059300269; pub.1006827358; pub.1074357395; pub.1048357851; pub.1014672244; pub.1046875368; pub.1064374253; pub.1063495690; pub.1008551383; pub.1064350040; pub.1019841684; pub.1038368150; pub.1035552078; pub.1001455394; pub.1064377845; pub.1059300156; pub.1039245880; pub.1012759656; pub.1052990900; pub.1047890136; pub.1026159034; pub.1063854617; pub.1053353114; pub.1051430014; pub.1008549136; pub.1052032961; pub.1015139958; pub.1007129221; pub.1014618804; pub.1063493577; pub.1074999052; pub.1023420806; pub.1059201414
pub.1092545609,10.1016/j.bandc.2017.11.001,The parietal opercular auditory-sensorimotor network in musicians: A resting-state fMRI study,Brain and Cognition,2018,120,,43-47,"Tanaka, Shoji; Kirino, Eiji",Sophia University; Juntendo University,Japan; Japan,https://app.dimensions.ai/details/publication/pub.1092545609,1,pub.1040446939; pub.1009669322; pub.1033719784; pub.1048534625; pub.1021849907; pub.1053114718; pub.1013441555; pub.1037179478; pub.1021398375; pub.1023831642; pub.1008652674; pub.1047387918; pub.1050722661; pub.1000542036; pub.1059239700; pub.1043877840; pub.1033734855; pub.1084062908; pub.1044758977; pub.1036437807; pub.1003217687; pub.1027601339; pub.1026904319; pub.1017373323; pub.1027442928; pub.1024580961; pub.1014696241; pub.1063349309; pub.1032154793; pub.1062649878; pub.1024280862; pub.1046833515; pub.1014544410; pub.1042087630; pub.1039650569; pub.1046945654; pub.1062621349; pub.1082389336; pub.1012963606; pub.1059458803; pub.1034296362; pub.1017700200; pub.1027955321; pub.1076629798; pub.1003109919; pub.1079277239; pub.1038645464; pub.1051862763; pub.1020846290
pub.1030537050,10.1371/journal.pone.0141358,Using High Spatial Resolution to Improve BOLD fMRI Detection at 3T,PLoS ONE,2015,10,11,e0141358,"Iranpour, Juliana; Morrot, Gil; Claise, Béatrice; Jean, Betty; Bonny, Jean-Marie",,,https://app.dimensions.ai/details/publication/pub.1030537050,8,pub.1013708787; pub.1015579331; pub.1036804005; pub.1016120232; pub.1035910898; pub.1027560754; pub.1038531125; pub.1077047034; pub.1013490662; pub.1006362139; pub.1021282197; pub.1010742405; pub.1050465563; pub.1020878467; pub.1025307593; pub.1015884546; pub.1008160823; pub.1006944633; pub.1004345951; pub.1045831349; pub.1030007993; pub.1011938152; pub.1043249001; pub.1015485562; pub.1014381368; pub.1006881785; pub.1007098301; pub.1031980666; pub.1040199098; pub.1037585965; pub.1033223674; pub.1045947337; pub.1039117155; pub.1005315984; pub.1005860901; pub.1030016054; pub.1067880742; pub.1010800579; pub.1004261629; pub.1030921578; pub.1002567481; pub.1047323600; pub.1002801922; pub.1003954716; pub.1015733255; pub.1027277799; pub.1077495820; pub.1033242247; pub.1024869516; pub.1037910580; pub.1029323697; pub.1039169505; pub.1050423876; pub.1007791523; pub.1003296091; pub.1032132172; pub.1052604592; pub.1004448633; pub.1009208459; pub.1004804115; pub.1027575192; pub.1004430491; pub.1029859212; pub.1027353821; pub.1031294383; pub.1008623590
pub.1048334051,10.1371/journal.pone.0148637,The Yin and the Yang of Prediction: An fMRI Study of Semantic Predictive Processing,PLoS ONE,2016,11,3,e0148637,"Weber, Kirsten; Lau, Ellen F.; Stillerman, Benjamin; Kuperberg, Gina R.","Tufts University; Max Planck Institute for Psycholinguistics; University of Maryland, College Park",United States; Netherlands; United States,https://app.dimensions.ai/details/publication/pub.1048334051,8,pub.1010835548; pub.1006534858; pub.1048812826; pub.1053475522; pub.1009897557; pub.1005874746; pub.1009557190; pub.1001500110; pub.1029362424; pub.1023219862; pub.1006245699; pub.1018022932; pub.1005706445; pub.1030132082; pub.1035856929; pub.1038619867; pub.1022612799; pub.1005059454; pub.1018267546; pub.1038258975; pub.1045340351; pub.1006480103; pub.1013795107; pub.1053677811; pub.1051546761; pub.1019320397; pub.1042944212; pub.1009787002; pub.1000648882; pub.1013925520; pub.1035505812; pub.1045384307; pub.1037432371; pub.1034774474; pub.1025676339; pub.1042283324; pub.1013935391; pub.1019504308; pub.1034282322; pub.1010136069; pub.1037586265; pub.1037468575; pub.1028380914; pub.1051425974; pub.1050269167; pub.1037165592; pub.1026296452; pub.1035094415; pub.1033377193; pub.1017183005; pub.1005812884; pub.1002464096; pub.1035202126; pub.1042497578; pub.1015452527; pub.1034459161; pub.1008890612; pub.1025403822; pub.1013621057; pub.1011263542; pub.1025499839; pub.1042367388; pub.1029500438; pub.1015228224; pub.1109423034; pub.1091744995; pub.1018190151; pub.1011707341; pub.1035583806; pub.1013105707; pub.1017288438; pub.1020109318; pub.1019974775; pub.1023608230; pub.1046093121; pub.1008078335; pub.1021428113; pub.1019887399; pub.1007320756; pub.1034545081; pub.1043482172; pub.1044294798; pub.1048610113; pub.1046176328; pub.1036370264; pub.1051188231; pub.1007627813; pub.1018329870; pub.1017109736; pub.1002315855; pub.1044580355; pub.1039286312; pub.1012626296; pub.1035676644; pub.1052401035; pub.1059458489; pub.1008993047; pub.1048685680; pub.1001346766; pub.1019609333; pub.1033051448; pub.1030063060; pub.1016363455; pub.1051363046; pub.1005589317; pub.1009957101; pub.1031375537; pub.1022259601; pub.1039399389; pub.1042246660; pub.1039681168; pub.1011665436
pub.1019942479,10.1371/journal.pone.0162158,The Brain Effective Connectivity of Chinese during Rhyming Task,PLoS ONE,2016,11,9,e0162158,"Zhu, Linlin; Niu, Zhendong; Nie, Yaoxin; Yang, Yang; Li, Ke; Jin, Zhen; Wei, Jieyao",Beijing Institute of Technology; University of Hong Kong; PLA 306 Hospital,China; China; China,https://app.dimensions.ai/details/publication/pub.1019942479,0,pub.1007424198; pub.1017338231; pub.1045228947; pub.1014390018; pub.1035137587; pub.1047184727; pub.1045472543; pub.1006762470; pub.1004311860; pub.1023812225; pub.1013384397; pub.1050224620; pub.1048981211; pub.1022681685; pub.1014883924; pub.1043784326; pub.1049892734; pub.1017299960; pub.1003504454; pub.1003675454; pub.1042892640; pub.1050996347; pub.1030563933; pub.1029362424; pub.1038196826; pub.1010648186; pub.1002150968; pub.1012831467; pub.1031942875; pub.1030594850; pub.1046685003; pub.1012637897; pub.1022182205; pub.1003462946; pub.1017897847; pub.1037809728; pub.1033978235; pub.1052967133; pub.1029778398; pub.1006403401; pub.1016048836; pub.1008749114; pub.1020959236; pub.1022003015; pub.1004624183; pub.1034697493; pub.1047424808; pub.1019860370; pub.1003467255; pub.1002637097; pub.1037148069; pub.1007749967; pub.1010333144; pub.1006311723; pub.1000066793; pub.1039399389; pub.1000648882; pub.1025166335; pub.1048413474; pub.1020574081; pub.1039590206
pub.1004544635,10.1371/journal.pone.0137014,Neural Responses to Truth Telling and Risk Propensity under Asymmetric Information,PLoS ONE,2015,10,9,e0137014,"Suzuki, Hideo; Misaki, Masaya; Krueger, Frank; Bodurka, Jerzy",Laureate Institute for Brain Research; George Mason University; University of Oklahoma,United States; United States; United States,https://app.dimensions.ai/details/publication/pub.1004544635,2,pub.1046987221; pub.1069640703; pub.1025777243; pub.1016941497; pub.1046747291; pub.1052746404; pub.1043130875; pub.1034102888; pub.1046837472; pub.1043513437; pub.1044064825; pub.1033016980; pub.1038513424; pub.1063626432; pub.1046009569; pub.1021263988; pub.1031207319; pub.1046787072; pub.1041291079; pub.1018591894; pub.1018716564; pub.1005158627; pub.1040439916; pub.1064524015; pub.1048518447; pub.1038158535; pub.1037303379; pub.1022443439; pub.1041090218; pub.1048386896; pub.1021518846; pub.1063506732; pub.1051148686; pub.1015711504; pub.1013898238; pub.1014850111; pub.1024641346; pub.1042416546; pub.1023156168; pub.1019633612; pub.1021403729; pub.1030535354; pub.1000042991; pub.1018910149; pub.1047194119; pub.1083124560; pub.1038532621; pub.1007461835; pub.1010058048; pub.1034620860; pub.1006970122; pub.1051952636; pub.1045903852; pub.1050865109; pub.1044486337; pub.1038430355; pub.1052604724; pub.1008660773; pub.1046434001; pub.1051212001; pub.1036648400; pub.1015560227; pub.1019958012; pub.1010369743; pub.1050753737; pub.1016092369; pub.1003592293; pub.1069623022; pub.1009489144; pub.1036473350; pub.1052368686; pub.1006793068; pub.1046374841; pub.1013655247; pub.1044005035; pub.1064524438; pub.1009318382; pub.1047891186; pub.1035937761; pub.1038225353; pub.1039435968
pub.1013501265,10.1371/journal.pone.0165295,Investigating the Predictive Value of Functional MRI to Appetitive and Aversive Stimuli: A Pattern Classification Approach,PLoS ONE,2016,11,11,e0165295,"McCabe, Ciara; Rocha-Rego, Vanessa",University of Reading; Federal University of Rio de Janeiro,United Kingdom; Brazil,https://app.dimensions.ai/details/publication/pub.1013501265,1,pub.1003355694; pub.1007774089; pub.1035536634; pub.1006763898; pub.1023553110; pub.1052281841; pub.1030019732; pub.1000600441; pub.1006063320; pub.1044007039; pub.1037842949; pub.1035676640; pub.1029506407; pub.1028571621; pub.1024135689; pub.1010418392; pub.1053249364; pub.1015428714; pub.1053812953; pub.1045602488; pub.1036918666; pub.1005602706; pub.1005187788; pub.1050463185; pub.1029507530; pub.1048911198; pub.1034065932; pub.1025849154; pub.1074737953; pub.1001483882; pub.1040273866; pub.1026252771; pub.1049877162; pub.1021730658; pub.1015196344; pub.1032797680; pub.1032762754; pub.1016981283; pub.1003909725; pub.1008441697; pub.1030195399; pub.1047063248; pub.1015965311; pub.1046636110; pub.1053599687; pub.1035939639; pub.1024451022; pub.1014007825; pub.1019459832; pub.1028419724; pub.1010605323; pub.1022906141; pub.1022259601; pub.1053052097; pub.1035425349; pub.1033944096; pub.1023987343; pub.1013057852; pub.1047679642; pub.1013710139; pub.1024149481; pub.1017110089; pub.1005959006
pub.1032852651,10.1016/j.neuropsychologia.2012.05.023,Pre-orthographic character string processing and parietal cortex: A role for visual attention in reading?,Neuropsychologia,2012,50,9,2195-2204,"Lobier, Muriel; Peyrin, Carole; Le Bas, Jean-François; Valdois, Sylviane",Laboratoire de Psychologie et NeuroCognition; Joseph Fourier University,France; France,https://app.dimensions.ai/details/publication/pub.1032852651,29,pub.1010044138; pub.1017589039; pub.1004565981; pub.1009752974; pub.1027274187; pub.1049677758; pub.1053530372; pub.1018020307; pub.1010190191; pub.1015028859; pub.1053247992; pub.1000241713; pub.1015704967; pub.1011208304; pub.1005580797; pub.1018573010; pub.1003761364; pub.1044479517; pub.1037261026; pub.1050304394; pub.1000971190; pub.1042905163; pub.1038384805; pub.1025577480; pub.1018816322; pub.1050045222; pub.1052142396; pub.1007589326; pub.1037442901; pub.1039104299; pub.1022112142; pub.1007644107; pub.1028733759; pub.1052642692; pub.1016899423; pub.1036884615; pub.1033820388; pub.1026553591; pub.1032574892; pub.1011603753; pub.1026723989; pub.1011760501; pub.1041201593; pub.1002230466; pub.1047575119; pub.1042425386; pub.1012209594; pub.1002683054; pub.1030020729; pub.1005756057; pub.1004734597; pub.1012336855; pub.1000975054; pub.1041985126; pub.1001415068; pub.1026288329; pub.1011273486; pub.1050230350; pub.1006073321; pub.1042278156; pub.1010520120; pub.1023938410; pub.1013122739; pub.1044236345; pub.1018986691; pub.1002178350; pub.1048019017; pub.1023527125; pub.1008623590; pub.1036908145
pub.1084294539,10.1371/journal.pone.0173064,Multimodal MR-imaging reveals large-scale structural and functional connectivity changes in profound early blindness,PLoS ONE,2017,12,3,e0173064,"Bauer, Corinna M.; Hirsch, Gabriella V.; Zajac, Lauren; Koo, Bang-Bon; Collignon, Olivier; Merabet, Lotfi B.",Harvard University; Boston University School of Medicine; University of Trento,United States; United States; Italy,https://app.dimensions.ai/details/publication/pub.1084294539,5,pub.1040992959; pub.1026947286; pub.1024946676; pub.1031118214; pub.1003543871; pub.1023127995; pub.1035575183; pub.1052507535; pub.1005676496; pub.1028736450; pub.1011636874; pub.1017455767; pub.1050841272; pub.1000009994; pub.1013494374; pub.1083263306; pub.1005818793; pub.1009556745; pub.1027901593; pub.1012778973; pub.1039975145; pub.1007249362; pub.1006629624; pub.1008719911; pub.1015889290; pub.1001673590; pub.1067643333; pub.1074977602; pub.1076241559; pub.1083089633; pub.1004542019; pub.1019439214; pub.1047416478; pub.1006557349; pub.1051263220; pub.1050550783; pub.1064378222; pub.1042391565; pub.1029464328; pub.1035616403; pub.1024267148; pub.1004551302; pub.1010816272; pub.1029386022; pub.1029622931; pub.1040249214; pub.1032998045; pub.1038062398; pub.1050050984; pub.1051779499; pub.1010752353; pub.1032036735; pub.1020098044; pub.1022029539; pub.1046674627; pub.1022301537; pub.1015045103; pub.1020163602; pub.1040095734; pub.1019006289; pub.1051963142; pub.1052501323; pub.1014334566; pub.1029014488; pub.1007627955; pub.1020820503; pub.1028489715; pub.1030494984; pub.1036424228; pub.1012147316; pub.1004576304; pub.1029411459; pub.1014256265; pub.1017902619; pub.1037237655; pub.1044539623; pub.1044678297; pub.1049801043; pub.1047380724; pub.1051539116; pub.1030098988; pub.1025977925; pub.1022168963; pub.1029057432; pub.1014921288; pub.1029443003; pub.1013334860; pub.1044496386; pub.1000556495; pub.1046569768; pub.1013884846; pub.1004251885; pub.1020181349; pub.1038925242; pub.1030009798; pub.1034442878; pub.1007471430; pub.1015106377; pub.1061695546; pub.1038776319; pub.1007952531; pub.1020769026; pub.1010086608; pub.1007543299; pub.1041956827; pub.1008528000; pub.1003137679; pub.1025459389
pub.1091983097,10.1371/journal.pone.0185152,Functional hemispheric asymmetries during the planning and manual control of virtual avatar movements,PLoS ONE,2017,12,9,e0185152,"Floegel, Mareike; Kell, Christian Alexander",Goethe University Frankfurt,Germany,https://app.dimensions.ai/details/publication/pub.1091983097,1,pub.1053705040; pub.1046278515; pub.1053957575; pub.1017273851; pub.1033880687; pub.1014236940; pub.1015306178; pub.1017010550; pub.1051200880; pub.1037954220; pub.1034765683; pub.1013499950; pub.1073350647; pub.1004767621; pub.1044441356; pub.1016664531; pub.1003930352; pub.1092991768; pub.1013988519; pub.1030201790; pub.1059443738; pub.1083316142; pub.1015223379; pub.1014576855; pub.1037912894; pub.1047084255; pub.1052119499; pub.1053768747; pub.1018028995; pub.1032747056; pub.1008405913; pub.1007367951; pub.1047743424; pub.1011674239; pub.1039009136; pub.1032646838; pub.1008674446; pub.1025569832; pub.1025077503; pub.1003373635; pub.1044294798; pub.1040066457; pub.1036567013; pub.1077208718; pub.1043177159; pub.1017395183; pub.1041201593; pub.1007509806; pub.1025766012; pub.1043084549; pub.1062449103; pub.1036856071; pub.1026595830; pub.1030884985; pub.1006859674; pub.1103089298; pub.1021690576; pub.1032681968; pub.1042512278; pub.1078502803; pub.1003293607; pub.1000874728; pub.1002913716; pub.1053734110; pub.1022259601; pub.1027734909; pub.1005225106; pub.1059444697; pub.1012768905; pub.1052717495; pub.1040286717; pub.1038937052; pub.1009159114; pub.1040902137; pub.1051729819; pub.1051595346; pub.1037366995
