"About the data: Exported on Dec 21, 2018. Criteria: Text - '12032364 OR 12036808 OR 12040063 OR 12050089 OR 12060018 OR 12062028 OR 12062047 OR 12062884 OR 12063136 OR 12063157 OR 12065841 OR 12067697 OR 12067701 OR 12074896 OR 12077007 OR 12077008 OR 12077009...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,
Publication ID,DOI,Title,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Publication IDs of cited references
pub.1035033870,10.1371/journal.pone.0130880,Attentional Modulation of Brain Responses to Primary Appetitive and Aversive Stimuli,PLoS ONE,2015,10,7,e0130880,"Field, Brent A.; Buck, Cara L.; McClure, Samuel M.; Nystrom, Leigh E.; Kahneman, Daniel; Cohen, Jonathan D.","Princeton University; University of California, San Diego; Stanford University; University of Pittsburgh",United States; United States; United States; United States,https://app.dimensions.ai/details/publication/pub.1035033870,2,pub.1046016225; pub.1033916313; pub.1056368518; pub.1004233589; pub.1033183561; pub.1035778351; pub.1033579712; pub.1029553989; pub.1017777155; pub.1021448603; pub.1009155199; pub.1074522775; pub.1031970732; pub.1050879441; pub.1075340212; pub.1032559488; pub.1044398234; pub.1001215960; pub.1048518447; pub.1046735445; pub.1076608038; pub.1074851176; pub.1039854018; pub.1010926150; pub.1044312480; pub.1050184904; pub.1022208168; pub.1045205659; pub.1048982495; pub.1046275387; pub.1007044713; pub.1075343354; pub.1075105512; pub.1006693058; pub.1074991960; pub.1012407989; pub.1062444303; pub.1028171091; pub.1031996089; pub.1042328620; pub.1047348449; pub.1028582295; pub.1048572480; pub.1026223403; pub.1050517513; pub.1009068124; pub.1002427588; pub.1026945240; pub.1025859927; pub.1028419724; pub.1009524265
pub.1012038122,10.1371/journal.pone.0168661,Sense of Accomplishment Is Modulated by a Proper Level of Instruction and Represented in the Brain Reward System,PLoS ONE,2017,12,1,e0168661,"Nakai, Tomoya; Nakatani, Hironori; Hosoda, Chihiro; Nonaka, Yulri; Okanoya, Kazuo",University of Tokyo; Japan Society for the Promotion of Science; Japan Science and Technology Agency; RIKEN Center for Brain Science,Japan; Japan; Japan; Japan,https://app.dimensions.ai/details/publication/pub.1012038122,0,pub.1026881065; pub.1030927983; pub.1047558470; pub.1024607278; pub.1040854751; pub.1003168155; pub.1051560771; pub.1039631225; pub.1039807746; pub.1091738424; pub.1038933897; pub.1022412384; pub.1022241690; pub.1046950855; pub.1012705767; pub.1019110189; pub.1033465707; pub.1015325505; pub.1007531402; pub.1036104608; pub.1063176807; pub.1043481888; pub.1069381559; pub.1053002890; pub.1042638562; pub.1051566785; pub.1005212953; pub.1006298652; pub.1018172500; pub.1008381982; pub.1001796788; pub.1044912376; pub.1022259601; pub.1008623590; pub.1009356957
pub.1083844315,10.1371/journal.pone.0170310,Flavor pleasantness processing in the ventral emotion network,PLoS ONE,2017,12,2,e0170310,"Dalenberg, Jelle R.; Weitkamp, Liselore; Renken, Remco J.; Nanetti, Luca; Horst, Gert J. ter",TiFN; University Medical Center Groningen,Netherlands; Netherlands,https://app.dimensions.ai/details/publication/pub.1083844315,5,pub.1040527861; pub.1052059130; pub.1035536634; pub.1015732479; pub.1013410940; pub.1004233589; pub.1001974256; pub.1017259369; pub.1007981906; pub.1038496476; pub.1004733789; pub.1012748831; pub.1053543284; pub.1005305334; pub.1008738218; pub.1075204818; pub.1011306766; pub.1036380926; pub.1031877375; pub.1048925006; pub.1025284823; pub.1023521092; pub.1042678532; pub.1023999228; pub.1077253069; pub.1004880548; pub.1019638138; pub.1020120974; pub.1051411802; pub.1023642626; pub.1023156168; pub.1030446937; pub.1018943722; pub.1011651994; pub.1037061992; pub.1012476393; pub.1037415753; pub.1045205659; pub.1003949433; pub.1022580140; pub.1009094432; pub.1001965362; pub.1020446087; pub.1074783311; pub.1045200959; pub.1005944110; pub.1046284850; pub.1041114265; pub.1042831403; pub.1074991960; pub.1109704884; pub.1001198821; pub.1032260503; pub.1052776455; pub.1046420822; pub.1050988772; pub.1006277812; pub.1010027169; pub.1000001494; pub.1047348449; pub.1007332166; pub.1037749246; pub.1025310616; pub.1019940552; pub.1016835823; pub.1047679642; pub.1049823585
pub.1016597180,10.1371/journal.pone.0168414,Neural Signatures of the Reading-Writing Connection: Greater Involvement of Writing in Chinese Reading than English Reading,PLoS ONE,2016,11,12,e0168414,"Cao, Fan; Perfetti, Charles A.",Michigan State University; University of Pittsburgh,United States; United States,https://app.dimensions.ai/details/publication/pub.1016597180,5,pub.1007424198; pub.1063399368; pub.1030656500; pub.1031652843; pub.1014390018; pub.1014146653; pub.1014514460; pub.1059438656; pub.1001713757; pub.1050709888; pub.1009345824; pub.1003504454; pub.1041593872; pub.1004419615; pub.1021469020; pub.1069487205; pub.1040882853; pub.1045158790; pub.1024030663; pub.1019430641; pub.1007752886; pub.1038803670; pub.1023244356; pub.1032803246; pub.1031275913; pub.1005307623; pub.1026923080; pub.1014059512; pub.1012226922; pub.1022182205; pub.1004965068; pub.1050020109; pub.1053739103; pub.1038792624; pub.1019989358; pub.1003750969; pub.1083157381; pub.1002879998; pub.1039400274; pub.1011436968; pub.1016048836; pub.1003023059; pub.1035435659; pub.1044819215; pub.1037631624; pub.1003119711; pub.1031274091; pub.1042075589; pub.1031017493; pub.1048438596; pub.1003499726; pub.1049913629; pub.1009830885; pub.1035321505; pub.1017768681; pub.1010333144; pub.1021179546; pub.1000222419; pub.1025167711; pub.1018186725; pub.1003368417; pub.1002363024; pub.1040614397; pub.1004467586; pub.1023003383; pub.1006307180; pub.1035635938; pub.1042895695; pub.1032276071; pub.1012458053
pub.1014932013,10.1371/journal.pone.0126511,Different Roles of COMT and HTR2A Genotypes in Working Memory Subprocesses,PLoS ONE,2015,10,5,e0126511,"Kondo, Hirohito M.; Nomura, Michio; Kashino, Makio",Nippon Telegraph and Telephone (Japan); Osaka University; Kyoto University; Tokyo Institute of Technology,Japan; Japan; Japan; Japan,https://app.dimensions.ai/details/publication/pub.1014932013,4,pub.1020276493; pub.1009196223; pub.1002533385; pub.1056368416; pub.1012374362; pub.1018485980; pub.1049248900; pub.1043683067; pub.1006705006; pub.1049396201; pub.1049853123; pub.1041341937; pub.1006661204; pub.1046100769; pub.1029625516; pub.1023127800; pub.1032246764; pub.1001430937; pub.1052429767; pub.1036777530; pub.1037158519; pub.1018833432; pub.1042056455; pub.1042374691; pub.1047022992; pub.1010485029; pub.1024937420; pub.1053602427; pub.1017511896; pub.1028318671; pub.1026312748; pub.1050927062; pub.1033465707; pub.1000321876; pub.1077590491; pub.1019430800; pub.1010150673; pub.1000000945; pub.1037067248; pub.1003699174; pub.1004441130; pub.1040742510; pub.1046714058; pub.1024856045; pub.1062569811; pub.1034627441; pub.1040786185; pub.1020538118; pub.1029896020; pub.1020357656; pub.1055157149; pub.1041482184; pub.1004006703; pub.1011904279; pub.1002752979; pub.1027841629; pub.1013169149; pub.1017202748; pub.1022473884; pub.1047418233; pub.1019847125; pub.1007821883; pub.1056368438; pub.1002315382; pub.1008679766; pub.1030339453; pub.1022380212; pub.1022456661; pub.1000253147; pub.1042310207; pub.1051057880; pub.1018252648; pub.1017367644; pub.1027272646; pub.1018611342
pub.1090671196,10.1371/journal.pone.0179959,Examining distinct working memory processes in children and adolescents using fMRI: Results and validation of a modified Brown-Peterson paradigm,PLoS ONE,2017,12,7,e0179959,"Siffredi, Vanessa; Barrouillet, Pierre; Spencer-Smith, Megan; Vaessen, Maarten; Anderson, Vicki; Vuilleumier, Patrik",University of Geneva; Murdoch Childrens Research Institute; University of Melbourne; Monash University; Royal Children's Hospital,Switzerland; Australia; Australia; Australia; Australia,https://app.dimensions.ai/details/publication/pub.1090671196,3,pub.1045393412; pub.1039207135; pub.1019463317; pub.1056368416; pub.1003172665; pub.1045539732; pub.1002898498; pub.1002592698; pub.1008831483; pub.1039020639; pub.1056368508; pub.1006372155; pub.1050795437; pub.1001713757; pub.1029342858; pub.1073278743; pub.1007368407; pub.1036777530; pub.1016880883; pub.1049938884; pub.1025307593; pub.1004247777; pub.1047436258; pub.1022677456; pub.1021539557; pub.1046296612; pub.1015837547; pub.1016003788; pub.1040054556; pub.1032766259; pub.1038384805; pub.1027805977; pub.1028288182; pub.1018828823; pub.1046810099; pub.1017897847; pub.1022323505; pub.1048621850; pub.1074977629; pub.1044294798; pub.1016995939; pub.1009631867; pub.1043871835; pub.1027519097; pub.1005032006; pub.1044549245; pub.1013169149; pub.1015677366; pub.1010188691; pub.1009534385; pub.1042605425; pub.1000737367; pub.1032325155; pub.1021308084; pub.1017257398; pub.1040584151; pub.1004585998; pub.1023004690; pub.1005375040; pub.1001415068; pub.1032222630; pub.1032102431; pub.1022259601; pub.1009185020; pub.1075186233; pub.1015321733; pub.1031360581; pub.1010400923; pub.1012628834; pub.1020716319; pub.1005552202; pub.1015389694
pub.1010753179,10.1371/journal.pone.0161589,Identifying Core Affect in Individuals from fMRI Responses to Dynamic Naturalistic Audiovisual Stimuli,PLoS ONE,2016,11,9,e0161589,"Kim, Jongwan; Wang, Jing; Wedell, Douglas H.; Shinkareva, Svetlana V.",University of South Carolina; Carnegie Mellon University,United States; United States,https://app.dimensions.ai/details/publication/pub.1010753179,7,pub.1046016225; pub.1011834672; pub.1073427881; pub.1045565642; pub.1029427774; pub.1024027247; pub.1005930645; pub.1045451952; pub.1023457995; pub.1058164703; pub.1001974256; pub.1004011239; pub.1089165334; pub.1008972068; pub.1063495007; pub.1007512001; pub.1034744429; pub.1039981955; pub.1006842653; pub.1018949158; pub.1021754366; pub.1036324300; pub.1027282599; pub.1036538983; pub.1013120093; pub.1050879441; pub.1053249364; pub.1022292932; pub.1048868674; pub.1006235772; pub.1007775155; pub.1012844892; pub.1049051596; pub.1018948176; pub.1035856283; pub.1007005255; pub.1012817730; pub.1045552061; pub.1034168340; pub.1015325505; pub.1052323380; pub.1059458582; pub.1004303397; pub.1032469780; pub.1009603820; pub.1017026064; pub.1020152413; pub.1023326429; pub.1048290788; pub.1030444423; pub.1032016854; pub.1018794362; pub.1025027085; pub.1022909363; pub.1041784392; pub.1015141790; pub.1032762754; pub.1026411378; pub.1000358251; pub.1038456071; pub.1033722989; pub.1017027844; pub.1046264482; pub.1042391835; pub.1019172297; pub.1001655072; pub.1037209876; pub.1035701324; pub.1017078089; pub.1041617440; pub.1003270105; pub.1050875048; pub.1036871011; pub.1029433351; pub.1022341610; pub.1050359667; pub.1052570108; pub.1046781877; pub.1026884598; pub.1021666589; pub.1040007272; pub.1017255396
pub.1043714900,10.1371/journal.pone.0140731,Brain Activation of Negative Feedback in Rule Acquisition Revealed in a Segmented Wisconsin Card Sorting Test,PLoS ONE,2015,10,10,e0140731,"Wang, Jing; Cao, Bihua; Cai, Xueli; Gao, Heming; Li, Fuhong",Liaoning Normal University; Jiangxi Normal University; Southwest Jiaotong University,China; China; China,https://app.dimensions.ai/details/publication/pub.1043714900,6,pub.1037910921; pub.1074883963; pub.1019499246; pub.1032576207; pub.1002123817; pub.1014705043; pub.1028047295; pub.1046334423; pub.1016265558; pub.1078603016; pub.1038963562; pub.1030253613; pub.1038211950; pub.1075340212; pub.1011694838; pub.1062456210; pub.1044840273; pub.1010368661; pub.1022240542; pub.1025175972; pub.1006505954; pub.1037704862; pub.1020673724; pub.1064372346; pub.1008083794; pub.1021439152; pub.1000629376; pub.1009785596; pub.1075290632; pub.1037143174; pub.1048010660; pub.1036790423; pub.1035267122; pub.1042111692; pub.1051852887; pub.1033469311; pub.1062448522; pub.1036933557; pub.1071101052; pub.1043248721; pub.1009655590; pub.1012123030; pub.1032321188; pub.1036576234; pub.1005225106; pub.1059398794; pub.1035398654; pub.1018742071; pub.1075041006
pub.1072524801,10.4329/wjr.v6.i6.261,Sustained attention in psychosis: Neuroimaging findings,World Journal of Radiology,2014,6,6,261-273,"Sepede, Gianna; Spano, Maria Chiara; Lorusso, Marco; De Berardis, Domenico; Salerno, Rosa Maria; Di Giannantonio, Massimo; Gambi, Francesco",University of Chieti-Pescara,Italy,https://app.dimensions.ai/details/publication/pub.1072524801,10,pub.1034301510; pub.1027952974; pub.1050800083; pub.1015001513; pub.1020571664; pub.1021321967; pub.1054044427; pub.1009606418; pub.1063496709; pub.1050492712; pub.1050193760; pub.1013326876; pub.1016383299; pub.1045282421; pub.1001500110; pub.1040171346; pub.1004336652; pub.1044213934; pub.1002992680; pub.1029563401; pub.1053973681; pub.1059401210; pub.1050867765; pub.1015262250; pub.1010114861; pub.1028204531; pub.1038325052; pub.1021470357; pub.1012382329; pub.1011084146; pub.1048119988; pub.1000267827; pub.1008684473; pub.1051072346; pub.1005013740; pub.1007225934; pub.1063486772; pub.1000698796; pub.1041835670; pub.1016142850; pub.1063496255; pub.1011758355; pub.1016379831; pub.1028734712; pub.1002311554; pub.1012816533; pub.1040764975; pub.1050881992; pub.1025574841; pub.1019314475; pub.1039275037; pub.1021176941; pub.1051038945; pub.1005451140; pub.1044425781; pub.1032376863; pub.1021861441; pub.1009922039; pub.1048862201; pub.1021544518; pub.1018307556; pub.1050365109; pub.1016909553; pub.1041653534; pub.1044655765; pub.1062640916; pub.1033736208; pub.1005690934; pub.1063494718; pub.1003651367; pub.1030461495; pub.1063495750; pub.1015316905; pub.1042254508; pub.1015069570; pub.1042165664; pub.1038179977; pub.1014132140; pub.1032715027; pub.1035537656; pub.1050050332; pub.1035656803; pub.1015009785; pub.1020172477; pub.1043179863; pub.1008310705; pub.1034348358; pub.1054038862; pub.1009426083; pub.1059400052; pub.1026106209; pub.1043975544; pub.1027521010; pub.1002641213; pub.1028571621; pub.1024133054; pub.1035904179; pub.1000338605; pub.1004990720; pub.1032241478; pub.1010926150; pub.1044419266; pub.1010916712; pub.1022169468; pub.1017341668; pub.1032150577; pub.1046784116; pub.1041179616; pub.1006793758; pub.1034380351; pub.1005083004; pub.1046028338; pub.1000664908; pub.1036826836; pub.1020921802; pub.1063495220; pub.1026834821
pub.1000825288,10.1371/journal.pbio.1002262,Time Adaptation Shows Duration Selectivity in the Human Parietal Cortex,PLoS Biology,2015,13,9,e1002262,"Hayashi, Masamichi J.; Ditye, Thomas; Harada, Tokiko; Hashiguchi, Maho; Sadato, Norihiro; Carlson, Synnöve; Walsh, Vincent; Kanai, Ryota",Osaka University; University of Sussex; University College London; Aalto University; University of Helsinki; National Institute for Physiological Sciences; Graduate University For Advanced Studies; University of Fukui,Japan; United Kingdom; United Kingdom; Finland; Finland; Japan; Japan; Japan,https://app.dimensions.ai/details/publication/pub.1000825288,31,pub.1053582757; pub.1027061346; pub.1016881543; pub.1002001945; pub.1052256647; pub.1038227042; pub.1033078801; pub.1016375727; pub.1010276184; pub.1044393267; pub.1021969334; pub.1045938519; pub.1046614727; pub.1049492860; pub.1035903261; pub.1000503321; pub.1049396201; pub.1038595255; pub.1006121672; pub.1014034510; pub.1015574094; pub.1040719842; pub.1083207519; pub.1037066777; pub.1004715758; pub.1022968556; pub.1076571062; pub.1050971879; pub.1000645615; pub.1041042984; pub.1035248214; pub.1033137628; pub.1014093282; pub.1041796184; pub.1029404216; pub.1000321663; pub.1031010972; pub.1011674239; pub.1019538769; pub.1023140505; pub.1083083027; pub.1021518072; pub.1008367485; pub.1015312602; pub.1015993665; pub.1011740468; pub.1000919253; pub.1044216018; pub.1011610564; pub.1036055161; pub.1024744934; pub.1017236224; pub.1009736275; pub.1001711707; pub.1031114915; pub.1020118779; pub.1052607939; pub.1005095816; pub.1050321473; pub.1038710671; pub.1062449103; pub.1046142055; pub.1024638217; pub.1024107318; pub.1040325613; pub.1007860784; pub.1019983236; pub.1014244099; pub.1027768491; pub.1026804026; pub.1029497493; pub.1041985126; pub.1011667570; pub.1042728367; pub.1038289840; pub.1058314777; pub.1042207999; pub.1019670017; pub.1049039022; pub.1001794186; pub.1034703922; pub.1051378015
