"About the data: Exported on Dec 21, 2018. Criteria: Text - '21156209 OR 21156210 OR 21157877 OR 21157878 OR 21159096 OR 21159322 OR 21159952 OR 21159958 OR 21159973 OR 21162043 OR 21162046 OR 21163275 OR 21163276 OR 21167189 OR 21167584 OR 21167644 OR 21167825...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1072524821,10.4329/wjr.v6.i7.471,25071887,PMC4109098,Neural mechanisms of mindfulness and meditation: Evidence from neuroimaging studies,World Journal of Radiology,,,2014,6,7,471-479,All OA; Gold,article,"Marchand, William R","Marchand, William R (George E. Wahlen Department of VA Medical Center)",George E. Wahlen Department of VA Medical Center,grid.413886.0,United States,,45,29,2.4,8.28,24,https://doi.org/10.4329/wjr.v6.i7.471,https://app.dimensions.ai/details/publication/pub.1072524821,1109 Neurosciences; 1701 Psychology,1109 Neurosciences,1701 Psychology,,,
0,pub.1034936604,10.1371/journal.pone.0167400,27907134,5131954,Reward Contingencies Improve Goal-Directed Behavior by Enhancing Posterior Brain Attentional Regions and Increasing Corticostriatal Connectivity in Cocaine Addicts,PLoS ONE,,Adult; Brain Mapping; Cocaine-Related Disorders; Cognition; Dopamine; Female; Globus Pallidus; Humans; Magnetic Resonance Imaging; Male; Motivation; Prefrontal Cortex; Reward,2016,11,12,e0167400,All OA; Gold,article,"Rosell-Negre, Patricia; Bustamante, Juan-Carlos; Fuentes-Claramonte, Paola; Costumero, Víctor; Llopis-Llacer, Juan-José; Barrós-Loscertales, Alfonso","Rosell-Negre, Patricia (Jaume I University); Bustamante, Juan-Carlos (University of Zaragoza); Fuentes-Claramonte, Paola (Jaume I University; Fidmag Sisters Hospitallers); Costumero, Víctor (Jaume I University); Llopis-Llacer, Juan-José (Conselleria de Sanitat); Barrós-Loscertales, Alfonso (Jaume I University)",Fidmag Sisters Hospitallers; Jaume I University; Conselleria de Sanitat; University of Zaragoza,grid.466668.c; grid.9612.c; grid.417564.5; grid.11205.37,Spain; Spain; Spain; Spain,"Ministry of Economy, Industry and Competitiveness",1,1,0.17,0.33,2,https://doi.org/10.1371/journal.pone.0167400,https://app.dimensions.ai/details/publication/pub.1034936604,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1009991109,10.1371/journal.pone.0132209,26125559,4488375,Shaped by the Past: The Default Mode Network Supports Cognition that Is Independent of Immediate Perceptual Input,PLoS ONE,,Adult; Brain Mapping; Cognition; Female; Gyrus Cinguli; Humans; Magnetic Resonance Imaging; Male; Prefrontal Cortex; Thinking; Young Adult,2015,10,6,e0132209,All OA; Gold,article,"Konishi, Mahiko; McLaren, Donald George; Engen, Haakon; Smallwood, Jonathan","Konishi, Mahiko (University of York); McLaren, Donald George (Massachusetts General Hospital); Engen, Haakon (); Smallwood, Jonathan (University of York)",University of York; Massachusetts General Hospital,grid.5685.e; grid.32224.35,United Kingdom; United States,,56,43,4.57,16.64,32,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0132209&type=printable,https://app.dimensions.ai/details/publication/pub.1009991109,1701 Psychology,1701 Psychology,,,,
0,pub.1022888313,10.1371/journal.pone.0075912,24086664,3784399,Effects of Emotional Contexts on Cerebello-Thalamo-Cortical Activity during Action Observation,PLoS ONE,,Biomechanical Phenomena; Cerebellum; Efferent Pathways; Emotions; Female; Humans; Magnetic Resonance Imaging; Male; Thalamus; Visual Perception,2013,8,9,e75912,All OA; Gold,article,"Mazzola, Viridiana; Vuilleumier, Patrik; Latorre, Valeria; Petito, Annamaria; Gallese, Vittorio; Popolizio, Teresa; Arciero, Giampiero; Bondolfi, Guido","Mazzola, Viridiana (University of Geneva); Vuilleumier, Patrik (); Latorre, Valeria (); Petito, Annamaria (University of Foggia); Gallese, Vittorio (University of Parma); Popolizio, Teresa (); Arciero, Giampiero (University of Foggia; University of Parma; University Hospital of Geneva); Bondolfi, Guido (University Hospital of Geneva)",University Hospital of Geneva; University of Geneva; University of Parma; University of Foggia,grid.150338.c; grid.8591.5; grid.10383.39; grid.10796.39,Switzerland; Switzerland; Italy; Italy,,17,7,0.87,2.56,3,https://doi.org/10.1371/journal.pone.0075912,https://app.dimensions.ai/details/publication/pub.1022888313,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1053649611,10.1371/journal.pone.0120572,25793883,4368736,The Subcortical Cocktail Problem; Mixed Signals from the Subthalamic Nucleus and Substantia Nigra,PLoS ONE,,Adult; Brain Mapping; Computer Simulation; Female; Humans; Magnetic Resonance Imaging; Male; Oxygen; Substantia Nigra; Subthalamic Nucleus,2015,10,3,e0120572,All OA; Gold,article,"de Hollander, Gilles; Keuken, Max C.; Forstmann, Birte U.","de Hollander, Gilles (University of Amsterdam); Keuken, Max C. (University of Amsterdam; Max Planck Institute for Human Cognitive and Brain Sciences); Forstmann, Birte U. (University of Amsterdam)",Max Planck Institute for Human Cognitive and Brain Sciences; University of Amsterdam,grid.419524.f; grid.7177.6,Germany; Netherlands,European Research Council; Netherlands Organisation for Scientific Research,19,14,1.59,5.3,19,https://doi.org/10.1371/journal.pone.0120572,https://app.dimensions.ai/details/publication/pub.1053649611,0299 Other Physical Sciences,0299 Other Physical Sciences,,,,
0,pub.1021747040,10.1371/journal.pone.0149554,26900857,4763307,Happier People Show Greater Neural Connectivity during Negative Self-Referential Processing,PLoS ONE,,Adult; Behavior; Brain Mapping; Demography; Face; Female; Happiness; Humans; Male; Mental Processes; Nerve Net; Personal Satisfaction; Reaction Time; Task Performance and Analysis,2016,11,2,e0149554,All OA; Gold,article,"Kim, Eun Joo; Kyeong, Sunghyon; Cho, Sang Woo; Chun, Ji-Won; Park, Hae-Jeong; Kim, Jihye; Kim, Joohan; Dolan, Raymond J.; Kim, Jae-Jin","Kim, Eun Joo (Yonsei University); Kyeong, Sunghyon (Yonsei University); Cho, Sang Woo (Yonsei University); Chun, Ji-Won (Yonsei University); Park, Hae-Jeong (Yonsei University); Kim, Jihye (Yonsei University); Kim, Joohan (Yonsei University); Dolan, Raymond J. (Wellcome Centre for Human Neuroimaging); Kim, Jae-Jin (Yonsei University; Gangnam Severance Hospital)",Wellcome Centre for Human Neuroimaging; Yonsei University; Gangnam Severance Hospital,grid.450002.3; grid.15444.30; grid.459553.b,United Kingdom; South Korea; South Korea,National Research Foundation of Korea; Wellcome Trust,3,2,0.47,1.26,18,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0149554&type=printable,https://app.dimensions.ai/details/publication/pub.1021747040,1701 Psychology,1701 Psychology,,,,
0,pub.1106155136,10.7554/elife.36652,30106371,6092123,Functional gradients of the cerebellum,eLife,,,2018,7,,e36652,All OA; Gold,article,"Guell, Xavier; Schmahmann, Jeremy D; DE Gabrieli, John; Ghosh, Satrajit S","Guell, Xavier (Massachusetts Institute of Technology); Schmahmann, Jeremy D (); DE Gabrieli, John (Massachusetts Institute of Technology); Ghosh, Satrajit S (Massachusetts Institute of Technology; Harvard University)",Massachusetts Institute of Technology; Harvard University,grid.116068.8; grid.38142.3c,United States; United States,CaixaBank; National Institute of Biomedical Imaging and Bioengineering; National Institute of Mental Health,1,1,0,0,45,https://doi.org/10.7554/elife.36652,https://app.dimensions.ai/details/publication/pub.1106155136,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1016437514,10.1371/journal.pone.0133402,26230510,4521932,Surface-Based Display of Volume-Averaged Cerebellar Imaging Data,PLoS ONE,,"Cerebellum; Gray Matter; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Nerve Tissue; Software; White Matter",2015,10,7,e0133402,All OA; Gold,article,"Diedrichsen, Jörn; Zotow, Ewa","Diedrichsen, Jörn (University College London); Zotow, Ewa (University College London)",University College London,grid.83440.3b,United Kingdom,National Institute of Mental Health; Wellcome Trust,32,29,2.66,8.64,11,https://doi.org/10.1371/journal.pone.0133402,https://app.dimensions.ai/details/publication/pub.1016437514,"0202 Atomic, Molecular, Nuclear, Particle and Plasma Physics","0202 Atomic, Molecular, Nuclear, Particle and Plasma Physics",,,,
0,pub.1015170876,10.1371/journal.pone.0137020,26317222,4552824,Functional Organization of the Action Observation Network in Autism: A Graph Theory Approach,PLoS ONE,,"Adolescent; Adult; Autistic Disorder; Brain; Computer Graphics; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Models, Neurological; Nerve Net; Social Behavior; Young Adult",2015,10,8,e0137020,All OA; Gold,article,"Alaerts, Kaat; Geerlings, Franca; Herremans, Lynn; Swinnen, Stephan P.; Verhoeven, Judith; Sunaert, Stefan; Wenderoth, Nicole","Alaerts, Kaat (KU Leuven); Geerlings, Franca (KU Leuven); Herremans, Lynn (KU Leuven); Swinnen, Stephan P. (KU Leuven); Verhoeven, Judith (KU Leuven); Sunaert, Stefan (KU Leuven); Wenderoth, Nicole (Swiss Federal Institute of Technology in Zurich)",Swiss Federal Institute of Technology in Zurich; KU Leuven,grid.5801.c; grid.5596.f,Switzerland; Belgium,,9,7,0.73,2.67,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0137020&type=printable,https://app.dimensions.ai/details/publication/pub.1015170876,1701 Psychology,1701 Psychology,,,,
0,pub.1101527601,10.1162/netn_a_00050,,,Cooperating Yet Distinct Brain Networks Engaged During Naturalistic Paradigms: A Meta-analysis of Functional MRI Results,Network Neuroscience,,,2018,3,1,1-54,All OA; Gold,article,"Bottenhorn, Katherine L.; Flannery, Jessica S.; Boeving, Emily R.; Riedel, Michael C.; Eickhoff, Simon B.; Sutherland, Matthew T.; Laird, Angela R.","Bottenhorn, Katherine L. (Florida International University); Flannery, Jessica S. (Florida International University); Boeving, Emily R. (Florida International University); Riedel, Michael C. (Florida International University); Eickhoff, Simon B. (Heinrich Heine University Düsseldorf; Jülich Research Centre); Sutherland, Matthew T. (Florida International University); Laird, Angela R. (Florida International University)",Florida International University; Jülich Research Centre; Heinrich Heine University Düsseldorf,grid.65456.34; grid.8385.6; grid.411327.2,United States; Germany; Germany,Directorate for Education & Human Resources; National Institute of Mental Health; National Institute on Drug Abuse; Directorate for Computer & Information Science & Engineering,0,0,0,0,4,https://doi.org/10.1162/netn_a_00050,https://app.dimensions.ai/details/publication/pub.1101527601,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
