"About the data: Exported on Dec 21, 2018. Criteria: Text - '19393745 OR 19394205 OR 19395524 OR 19395526 OR 19396362 OR 19397862 OR 19397867 OR 19397900 OR 19398013 OR 19398308 OR 19398537 OR 19400672 OR 19400677 OR 19400679 OR 19400681 OR 19400682 OR 19400684...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1106945091,10.1371/journal.pone.0203753,30212509,6136767,Does emotion regulation engage the same neural circuit as working memory? A meta-analytical comparison between cognitive reappraisal of negative emotion and 2-back working memory task,PLoS ONE,,,2018,13,9,e0203753,All OA; Gold,article,"Lee, Tien-Wen; Xue, Shao-Wei","Lee, Tien-Wen (Hangzhou Normal University); Xue, Shao-Wei (Hangzhou Normal University)",Hangzhou Normal University,grid.410595.c,China,,0,0,0,0,4,https://doi.org/10.1371/journal.pone.0203753,https://app.dimensions.ai/details/publication/pub.1106945091,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1023448593,10.1371/journal.pone.0080215,24224044,3818244,Grey Matter Correlates of Three Language Tests in Non-demented Older Adults,PLoS ONE,,"Age Factors; Aged; Aged, 80 and over; Brain; Brain Mapping; Female; Functional Laterality; Humans; Language Tests; Magnetic Resonance Imaging; Male; Temporal Lobe",2013,8,11,e80215,All OA; Gold,article,"Zhang, Haobo; Sachdev, Perminder S.; Wen, Wei; Kochan, Nicole A.; Crawford, John D.; Brodaty, Henry; Slavin, Melissa J.; Reppermund, Simone; Kang, Kristan; Trollor, Julian N.","Zhang, Haobo (UNSW Australia); Sachdev, Perminder S. (UNSW Australia; Prince of Wales Hospital); Wen, Wei (UNSW Australia; Prince of Wales Hospital); Kochan, Nicole A. (UNSW Australia; Prince of Wales Hospital); Crawford, John D. (UNSW Australia); Brodaty, Henry (Prince of Wales Hospital; UNSW Australia); Slavin, Melissa J. (UNSW Australia); Reppermund, Simone (UNSW Australia); Kang, Kristan (UNSW Australia); Trollor, Julian N. (UNSW Australia)",Prince of Wales Hospital; UNSW Australia,grid.415193.b; grid.1005.4,Australia; Australia,Australian Research Council; National Health and Medical Research Council,9,3,0.74,1.71,,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0080215&type=printable,https://app.dimensions.ai/details/publication/pub.1023448593,1103 Clinical Sciences,1103 Clinical Sciences,,,,
0,pub.1042073505,10.1371/journal.pone.0124141,25946334,4422669,Temporal Dynamics of Stress-Induced Alternations of Intrinsic Amygdala Connectivity and Neuroendocrine Levels,PLoS ONE,,"Adolescent; Adult; Amygdala; Connectome; Female; Hippocampus; Humans; Hydrocortisone; Magnetic Resonance Imaging; Male; Prefrontal Cortex; Stress, Psychological",2015,10,5,e0124141,All OA; Gold,article,"Quaedflieg, C W E M; van de Ven, V; Meyer, T; Siep, N; Merckelbach, H; Smeets, T","Quaedflieg, C W E M (Maastricht University); van de Ven, V (Maastricht University); Meyer, T (Maastricht University); Siep, N (Maastricht University); Merckelbach, H (Maastricht University); Smeets, T (Maastricht University)",Maastricht University,grid.5012.6,Netherlands,Netherlands Organisation for Scientific Research,23,18,2.12,4.34,10,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0124141&type=printable,https://app.dimensions.ai/details/publication/pub.1042073505,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1056882924,10.1049/me:19920058,,,Products,Manufacturing Engineer,,,1992,71,4,7,Closed,article,,,,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1056882924,,,,,,
0,pub.1049597060,10.7554/elife.20317,27864918,5132340,How prior preferences determine decision-making frames and biases in the human brain,eLife,,Adult; Brain; Brain Mapping; Decision Making; Female; Humans; Magnetic Resonance Imaging; Male; Young Adult,2016,5,,e20317,All OA; Gold,article,"Lopez-Persem, Alizée; Domenech, Philippe; Pessiglione, Mathias","Lopez-Persem, Alizée (French National Centre for Scientific Research); Domenech, Philippe (French National Centre for Scientific Research; Centre hospitalier universitaire Henri-Mondor); Pessiglione, Mathias (French National Centre for Scientific Research)",French National Centre for Scientific Research; Centre hospitalier universitaire Henri-Mondor,grid.4444.0; grid.411388.7,France; France,National Agency for Research; Minister of Defence; European Research Council,10,10,0.41,5.03,35,https://doi.org/10.7554/elife.20317,https://app.dimensions.ai/details/publication/pub.1049597060,1701 Psychology; 1402 Applied Economics,1701 Psychology,1402 Applied Economics,,,
0,pub.1009295602,10.1371/journal.pone.0132842,26221734,4519262,The Measurement of Subjective Value and Its Relation to Contingent Valuation and Environmental Public Goods,PLoS ONE,,"Conservation of Natural Resources; Ecosystem; Humans; Parks, Recreational; Social Behavior",2015,10,7,e0132842,All OA; Gold,article,"Khaw, Mel W.; Grab, Denise A.; Livermore, Michael A.; Vossler, Christian A.; Glimcher, Paul W.","Khaw, Mel W. (New York University); Grab, Denise A. (New York University); Livermore, Michael A. (University of Virginia); Vossler, Christian A. (University of Tennessee at Knoxville); Glimcher, Paul W. (New York University)",New York University; University of Tennessee at Knoxville; University of Virginia,grid.137628.9; grid.411461.7; grid.27755.32,United States; United States; United States,National Institute on Aging,5,4,0.08,2.4,25,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0132842&type=printable,https://app.dimensions.ai/details/publication/pub.1009295602,1402 Applied Economics,1402 Applied Economics,,,,
0,pub.1024129968,10.1371/journal.pone.0149375,26919234,4771024,The Structural Correlates of Statistical Information Processing during Speech Perception,PLoS ONE,,Acoustic Stimulation; Adolescent; Adult; Attention; Cerebral Cortex; Female; Humans; Magnetic Resonance Imaging; Male; Speech Perception; Young Adult,2016,11,2,e0149375,All OA; Gold,article,"Deschamps, Isabelle; Hasson, Uri; Tremblay, Pascale","Deschamps, Isabelle (Laval University; University Institute in mental health Quebec); Hasson, Uri (University of Trento); Tremblay, Pascale (Laval University; University Institute in mental health Quebec)",Laval University; University of Trento; University Institute in mental health Quebec,grid.23856.3a; grid.11696.39; grid.420732.0,Canada; Italy; Canada,Natural Sciences and Engineering Research Council; European Research Council; Social Sciences and Humanities Research Council; Fonds de Recherche du Québec - Santé,3,2,0.48,1.36,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0149375&type=printable,https://app.dimensions.ai/details/publication/pub.1024129968,1701 Psychology; 0104 Statistics,1701 Psychology,0104 Statistics,,,
0,pub.1092729412,10.1016/j.nicl.2017.11.011,29255671,5725156,Molecular and functional PET-fMRI measures of placebo analgesia in episodic migraine: Preliminary findings,NeuroImage Clinical,,"Adult; Analgesia; Brain; Female; Humans; Injections, Intravenous; Magnetic Resonance Imaging; Male; Migraine Disorders; Multimodal Imaging; Pain Measurement; Pain Threshold; Placebo Effect; Placebos; Positron-Emission Tomography; Receptors, Opioid; Sodium Chloride; Young Adult",2018,17,,680-690,All OA; Gold,article,"Linnman, Clas; Catana, Ciprian; Petkov, Mike P.; Chonde, Daniel Burje; Becerra, Lino; Hooker, Jacob; Borsook, David","Linnman, Clas (); Catana, Ciprian (); Petkov, Mike P. (Harvard University); Chonde, Daniel Burje (); Becerra, Lino (Harvard University); Hooker, Jacob (); Borsook, David (Harvard University)",Harvard University,grid.38142.3c,United States,National Institute of Neurological Disorders and Stroke; National Center for Complementary and Integrative Health; National Institute of Biomedical Imaging and Bioengineering,0,0,0,0,,https://doi.org/10.1016/j.nicl.2017.11.011,https://app.dimensions.ai/details/publication/pub.1092729412,1109 Neurosciences; 1103 Clinical Sciences,1109 Neurosciences,1103 Clinical Sciences,,,
0,pub.1036552510,10.1371/journal.pone.0084565,24367675,3868704,Increased Functional Connectivity between Prefrontal Cortex and Reward System in Pathological Gambling,PLoS ONE,,"Adult; Basal Ganglia; Behavior, Addictive; Brain Mapping; Gambling; Humans; Magnetic Resonance Imaging; Male; Nerve Net; Prefrontal Cortex; Psychometrics; Reward; Self Report",2013,8,12,e84565,All OA; Gold,article,"Koehler, Saskia; Ovadia-Caro, Smadar; van der Meer, Elke; Villringer, Arno; Heinz, Andreas; Romanczuk-Seiferth, Nina; Margulies, Daniel S.","Koehler, Saskia (Charité – University Medicine Berlin; Humboldt University of Berlin; Max Planck Institute for Human Cognitive and Brain Sciences); Ovadia-Caro, Smadar (Humboldt University of Berlin; Max Planck Institute for Human Cognitive and Brain Sciences); van der Meer, Elke (Humboldt University of Berlin); Villringer, Arno (Humboldt University of Berlin; Max Planck Institute for Human Cognitive and Brain Sciences); Heinz, Andreas (Humboldt University of Berlin; Charité – University Medicine Berlin); Romanczuk-Seiferth, Nina (Charité – University Medicine Berlin); Margulies, Daniel S. (Humboldt University of Berlin; Max Planck Institute for Human Cognitive and Brain Sciences)",Humboldt University of Berlin; Charité – University Medicine Berlin; Max Planck Institute for Human Cognitive and Brain Sciences,grid.7468.d; grid.6363.0; grid.419524.f,Germany; Germany; Germany,Federal Ministry of Education and Research; German Research Foundation,34,14,1.37,4.19,17,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0084565&type=printable,https://app.dimensions.ai/details/publication/pub.1036552510,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1056817464,10.1049/et:20060911,,,News in brief,Engineering & Technology,,,2006,1,9,8-9,Closed,article,,,,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1056817464,,,,,,
