"About the data: Exported on Dec 21, 2018. Criteria: Text - '17407825 OR 17408585 OR 17408704 OR 17408973 OR 17409238 OR 17409244 OR 17409251 OR 17412509 OR 17412567 OR 17412610 OR 17412720 OR 17413656 OR 17415777 OR 17415782 OR 17416830 OR 17418591 OR 17425531...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1068244624,10.1682/jrrd.2008.12.0161,20104401,PMC3233771,Advances in neuroimaging of traumatic brain injury and posttraumatic stress disorder,The Journal of Rehabilitation Research and Development,,"Blast Injuries; Brain Injuries; Diffusion Tensor Imaging; Humans; Magnetic Resonance Imaging; Magnetic Resonance Spectroscopy; Positron-Emission Tomography; Stress Disorders, Post-Traumatic",2009,46,6,717,"All OA; Green, Accepted & Submitted",article,"Van Boven, Robert W; Harrington, Greg S; Hackney, David B; Ebel, Andreas; Gauger, Grant; Bremner, J Douglas; D'Esposito, Mark; Detre, John A; Haacke, E Mark; Jack, Clifford R; Jagust, William J; Le Bihan, Denis; Mathis, Chester A; Mueller, Susanne; Mukherjee, Pratik; Schuff, Norbert; Chen, Anthony; Weiner, Michael W","Van Boven, Robert W (); Harrington, Greg S (); Hackney, David B (); Ebel, Andreas (); Gauger, Grant (); Bremner, J Douglas (); D'Esposito, Mark (); Detre, John A (); Haacke, E Mark (); Jack, Clifford R (); Jagust, William J (); Le Bihan, Denis (); Mathis, Chester A (); Mueller, Susanne (); Mukherjee, Pratik (); Schuff, Norbert (); Chen, Anthony (); Weiner, Michael W ()",,,,National Institute On Alcohol Abuse and Alcoholism; National Heart Lung and Blood Institute; National Center for Advancing Translational Sciences; National Institute on Aging; National Institute of Mental Health,68,7,2.34,6.29,1,http://europepmc.org/articles/pmc3233771?pdf=render,https://app.dimensions.ai/details/publication/pub.1068244624,1109 Neurosciences; 1103 Clinical Sciences,1109 Neurosciences,1103 Clinical Sciences,,,
0,pub.1092545609,10.1016/j.bandc.2017.11.001,29122368,,The parietal opercular auditory-sensorimotor network in musicians: A resting-state fMRI study,Brain and Cognition,,Adolescent; Adult; Auditory Cortex; Connectome; Female; Humans; Magnetic Resonance Imaging; Male; Motor Cortex; Music; Nerve Net; Somatosensory Cortex; Young Adult,2018,120,,43-47,All OA; Gold,article,"Tanaka, Shoji; Kirino, Eiji","Tanaka, Shoji (Sophia University); Kirino, Eiji (Juntendo University)",Juntendo University; Sophia University,grid.258269.2; grid.412681.8,Japan; Japan,Japan Society for the Promotion of Science,1,1,0,0,,https://doi.org/10.1016/j.bandc.2017.11.001,https://app.dimensions.ai/details/publication/pub.1092545609,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1030537050,10.1371/journal.pone.0141358,26550990,4638337,Using High Spatial Resolution to Improve BOLD fMRI Detection at 3T,PLoS ONE,,"Adult; Brain; Brain Mapping; Female; Functional Neuroimaging; Humans; Image Enhancement; Image Processing, Computer-Assisted; Magnetic Fields; Magnetic Resonance Imaging; Male; Oxygen; Signal-To-Noise Ratio",2015,10,11,e0141358,All OA; Gold,article,"Iranpour, Juliana; Morrot, Gil; Claise, Béatrice; Jean, Betty; Bonny, Jean-Marie","Iranpour, Juliana (); Morrot, Gil (); Claise, Béatrice (); Jean, Betty (); Bonny, Jean-Marie ()",,,,European Commission,8,6,0.36,1.51,1,https://doi.org/10.1371/journal.pone.0141358,https://app.dimensions.ai/details/publication/pub.1030537050,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1048334051,10.1371/journal.pone.0148637,27010386,4806910,The Yin and the Yang of Prediction: An fMRI Study of Semantic Predictive Processing,PLoS ONE,,Adult; Brain Mapping; Female; Humans; Magnetic Resonance Imaging; Male; Prefrontal Cortex; Semantics; Temporal Lobe; Yin-Yang; Young Adult,2016,11,3,e0148637,All OA; Gold,article,"Weber, Kirsten; Lau, Ellen F.; Stillerman, Benjamin; Kuperberg, Gina R.","Weber, Kirsten (Tufts University; Max Planck Institute for Psycholinguistics); Lau, Ellen F. (Tufts University; University of Maryland, College Park); Stillerman, Benjamin (Tufts University); Kuperberg, Gina R. (Tufts University)","Tufts University; Max Planck Institute for Psycholinguistics; University of Maryland, College Park",grid.429997.8; grid.419550.c; grid.164295.d,United States; Netherlands; United States,National Institute of Mental Health; National Institute of Child Health and Human Development,8,8,0.97,3.36,7,https://doi.org/10.1371/journal.pone.0148637,https://app.dimensions.ai/details/publication/pub.1048334051,1701 Psychology,1701 Psychology,,,,
0,pub.1019942479,10.1371/journal.pone.0162158,27583349,5008726,The Brain Effective Connectivity of Chinese during Rhyming Task,PLoS ONE,,Adult; Brain; China; Female; Humans; Language; Magnetic Resonance Imaging; Male; Task Performance and Analysis; Young Adult,2016,11,9,e0162158,All OA; Gold,article,"Zhu, Linlin; Niu, Zhendong; Nie, Yaoxin; Yang, Yang; Li, Ke; Jin, Zhen; Wei, Jieyao","Zhu, Linlin (Beijing Institute of Technology); Niu, Zhendong (Beijing Institute of Technology); Nie, Yaoxin (Beijing Institute of Technology); Yang, Yang (University of Hong Kong); Li, Ke (PLA 306 Hospital); Jin, Zhen (PLA 306 Hospital); Wei, Jieyao (Beijing Institute of Technology)",PLA 306 Hospital; University of Hong Kong; Beijing Institute of Technology,grid.440241.7; grid.194645.b; grid.43555.32,China; China; China,Ministry of Science and Technology of the People's Republic of China,0,0,0.0,0.0,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0162158&type=printable,https://app.dimensions.ai/details/publication/pub.1019942479,1701 Psychology,1701 Psychology,,,,
0,pub.1004544635,10.1371/journal.pone.0137014,26325581,4556667,Neural Responses to Truth Telling and Risk Propensity under Asymmetric Information,PLoS ONE,,Adult; Brain; Communication; Deception; Decision Making; Female; Humans; Magnetic Resonance Imaging; Male; Young Adult,2015,10,9,e0137014,All OA; Gold,article,"Suzuki, Hideo; Misaki, Masaya; Krueger, Frank; Bodurka, Jerzy","Suzuki, Hideo (Laureate Institute for Brain Research); Misaki, Masaya (Laureate Institute for Brain Research); Krueger, Frank (George Mason University); Bodurka, Jerzy (Laureate Institute for Brain Research; University of Oklahoma)",George Mason University; Laureate Institute for Brain Research; University of Oklahoma,grid.22448.38; grid.417423.7; grid.266900.b,United States; United States; United States,,2,1,0.19,0.38,4,https://doi.org/10.1371/journal.pone.0137014,https://app.dimensions.ai/details/publication/pub.1004544635,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1013501265,10.1371/journal.pone.0165295,27870866,5117589,Investigating the Predictive Value of Functional MRI to Appetitive and Aversive Stimuli: A Pattern Classification Approach,PLoS ONE,,Adult; Appetite; Brain; Brain Mapping; Female; Humans; Magnetic Resonance Imaging; Male; Neural Pathways; Predictive Value of Tests; Taste; Visual Perception; Young Adult,2016,11,11,e0165295,All OA; Gold,article,"McCabe, Ciara; Rocha-Rego, Vanessa","McCabe, Ciara (University of Reading); Rocha-Rego, Vanessa (Federal University of Rio de Janeiro)",Federal University of Rio de Janeiro; University of Reading,grid.8536.8; grid.9435.b,Brazil; United Kingdom,,1,1,0.21,0.33,5,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0165295&type=printable,https://app.dimensions.ai/details/publication/pub.1013501265,1109 Neurosciences; 1701 Psychology,1109 Neurosciences,1701 Psychology,,,
0,pub.1032852651,10.1016/j.neuropsychologia.2012.05.023,22659111,,Pre-orthographic character string processing and parietal cortex: A role for visual attention in reading?,Neuropsychologia,,"Adult; Attention; Data Interpretation, Statistical; Evoked Potentials; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Parietal Lobe; Photic Stimulation; Psychomotor Performance; Reaction Time; Reading; Recognition (Psychology); Visual Perception; Young Adult",2012,50,9,2195-2204,Closed,article,"Lobier, Muriel; Peyrin, Carole; Le Bas, Jean-François; Valdois, Sylviane","Lobier, Muriel (Laboratoire de Psychologie et NeuroCognition); Peyrin, Carole (Laboratoire de Psychologie et NeuroCognition); Le Bas, Jean-François (Joseph Fourier University); Valdois, Sylviane (Laboratoire de Psychologie et NeuroCognition)",Joseph Fourier University; Laboratoire de Psychologie et NeuroCognition,grid.9621.c; grid.462771.1,France; France,National Agency for Research,29,8,1.58,4.71,,,https://app.dimensions.ai/details/publication/pub.1032852651,1701 Psychology,1701 Psychology,,,,
0,pub.1084294539,10.1371/journal.pone.0173064,28328939,5362049,Multimodal MR-imaging reveals large-scale structural and functional connectivity changes in profound early blindness,PLoS ONE,,Adult; Anisotropy; Blindness; Brain Mapping; Diffusion Tensor Imaging; Female; Gray Matter; Humans; Magnetic Resonance Imaging; Male; Multimodal Imaging; Neuronal Plasticity; Parietal Lobe; Temporal Lobe; White Matter,2017,12,3,e0173064,All OA; Gold,article,"Bauer, Corinna M.; Hirsch, Gabriella V.; Zajac, Lauren; Koo, Bang-Bon; Collignon, Olivier; Merabet, Lotfi B.","Bauer, Corinna M. (Harvard University); Hirsch, Gabriella V. (Harvard University); Zajac, Lauren (Boston University School of Medicine); Koo, Bang-Bon (Boston University School of Medicine); Collignon, Olivier (University of Trento); Merabet, Lotfi B. (Harvard University)",Boston University School of Medicine; University of Trento; Harvard University,grid.475010.7; grid.11696.39; grid.38142.3c,United States; Italy; United States,National Eye Institute; Research to Prevent Blindness,5,5,0,0,481,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0173064&type=printable,https://app.dimensions.ai/details/publication/pub.1084294539,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1091983097,10.1371/journal.pone.0185152,28957344,5619738,Functional hemispheric asymmetries during the planning and manual control of virtual avatar movements,PLoS ONE,,Adult; Behavior; Cerebrum; Female; Functional Laterality; Hand; Humans; Internet; Learning; Male; Movement; Oxygen; User-Computer Interface; Young Adult,2017,12,9,e0185152,All OA; Gold,article,"Floegel, Mareike; Kell, Christian Alexander","Floegel, Mareike (Goethe University Frankfurt); Kell, Christian Alexander (Goethe University Frankfurt)",Goethe University Frankfurt,grid.7839.5,Germany,Hessian Ministry for Science and the Arts; German Research Foundation,1,1,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0185152&type=printable,https://app.dimensions.ai/details/publication/pub.1091983097,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
