STRUCTURE,CLUSTER,DOMAIN,TITLE
left_inferior_temporal_gyrus_temporooccipital_part,1,VISION,Vision
left_lateral_occipital_cortex_inferior_division,1,VISION,Vision
left_occipital_fusiform_gyrus,1,VISION,Vision
left_occipital_pole,1,VISION,Vision
left_temporal_occipital_fusiform_cortex,1,VISION,Vision
right_inferior_temporal_gyrus_temporooccipital_part,1,VISION,Vision
right_lateral_occipital_cortex_inferior_division,1,VISION,Vision
right_occipital_fusiform_gyrus,1,VISION,Vision
right_occipital_pole,1,VISION,Vision
left_frontal_medial_cortex,2,AROUSAL,Arousal
left_subcallosal_cortex,2,AROUSAL,Arousal
right_frontal_medial_cortex,2,AROUSAL,Arousal
right_subcallosal_cortex,2,AROUSAL,Arousal
left_cingulate_gyrus_anterior_division,3,COGNITION,Cognition
left_frontal_operculum_cortex,3,COGNITION,Cognition
left_frontal_orbital_cortex,3,COGNITION,Cognition
left_frontal_pole,3,COGNITION,Cognition
left_inferior_frontal_gyrus_pars_opercularis,3,COGNITION,Cognition
left_inferior_frontal_gyrus_pars_triangularis,3,COGNITION,Cognition
left_middle_frontal_gyrus,3,COGNITION,Cognition
left_paracingulate_gyrus,3,COGNITION,Cognition
left_precentral_gyrus,3,COGNITION,Cognition
left_superior_frontal_gyrus,3,COGNITION,Cognition
left_supplementary_motor_cortex,3,COGNITION,Cognition
right_frontal_pole,3,COGNITION,Cognition
right_superior_frontal_gyrus,3,COGNITION,Cognition
right_supplementary_motor_cortex,3,COGNITION,Cognition
left_central_opercular_cortex,4,LANGUAGE,Language
left_heschls_gyrus,4,LANGUAGE,Language
left_parietal_operculum_cortex,4,LANGUAGE,Language
left_planum_polare,4,LANGUAGE,Language
left_planum_temporale,4,LANGUAGE,Language
left_temporal_pole,4,LANGUAGE,Language
right_central_opercular_cortex,4,LANGUAGE,Language
right_heschls_gyrus,4,LANGUAGE,Language
right_parietal_operculum_cortex,4,LANGUAGE,Language
right_planum_polare,4,LANGUAGE,Language
right_planum_temporale,4,LANGUAGE,Language
right_superior_temporal_gyrus_anterior_division,4,LANGUAGE,Language
right_superior_temporal_gyrus_posterior_division,4,LANGUAGE,Language
left_cingulate_gyrus_posterior_division,5,MEMORY,Memory
left_cuneal_cortex,5,MEMORY,Memory
left_intracalcarine_cortex,5,MEMORY,Memory
left_lingual_gyrus,5,MEMORY,Memory
left_supracalcarine_cortex,5,MEMORY,Memory
left_temporal_fusiform_cortex_posterior_division,5,MEMORY,Memory
right_cingulate_gyrus_posterior_division,5,MEMORY,Memory
right_cuneal_cortex,5,MEMORY,Memory
right_intracalcarine_cortex,5,MEMORY,Memory
right_lingual_gyrus,5,MEMORY,Memory
right_supracalcarine_cortex,5,MEMORY,Memory
right_temporal_fusiform_cortex_posterior_division,5,MEMORY,Memory
right_temporal_occipital_fusiform_cortex,5,MEMORY,Memory
left_brainstem,6,ANTICIPATION,Anticipation
left_insular_cortex,6,ANTICIPATION,Anticipation
left_thalamus,6,ANTICIPATION,Anticipation
right_brainstem,6,ANTICIPATION,Anticipation
right_cingulate_gyrus_anterior_division,6,ANTICIPATION,Anticipation
right_frontal_operculum_cortex,6,ANTICIPATION,Anticipation
right_frontal_orbital_cortex,6,ANTICIPATION,Anticipation
right_inferior_frontal_gyrus_pars_triangularis,6,ANTICIPATION,Anticipation
right_insular_cortex,6,ANTICIPATION,Anticipation
right_paracingulate_gyrus,6,ANTICIPATION,Anticipation
right_temporal_pole,6,ANTICIPATION,Anticipation
right_thalamus,6,ANTICIPATION,Anticipation
left_angular_gyrus,7,MANIPULATION,Manipulation
left_lateral_occipital_cortex_superior_division,7,MANIPULATION,Manipulation
left_postcentral_gyrus,7,MANIPULATION,Manipulation
left_precuneous_cortex,7,MANIPULATION,Manipulation
left_superior_parietal_lobule,7,MANIPULATION,Manipulation
left_supramarginal_gyrus_anterior_division,7,MANIPULATION,Manipulation
left_supramarginal_gyrus_posterior_division,7,MANIPULATION,Manipulation
right_angular_gyrus,7,MANIPULATION,Manipulation
right_inferior_frontal_gyrus_pars_opercularis,7,MANIPULATION,Manipulation
right_lateral_occipital_cortex_superior_division,7,MANIPULATION,Manipulation
right_middle_frontal_gyrus,7,MANIPULATION,Manipulation
right_middle_temporal_gyrus_temporooccipital_part,7,MANIPULATION,Manipulation
right_postcentral_gyrus,7,MANIPULATION,Manipulation
right_precentral_gyrus,7,MANIPULATION,Manipulation
right_precuneous_cortex,7,MANIPULATION,Manipulation
right_superior_parietal_lobule,7,MANIPULATION,Manipulation
right_supramarginal_gyrus_anterior_division,7,MANIPULATION,Manipulation
right_supramarginal_gyrus_posterior_division,7,MANIPULATION,Manipulation
right_inferior_temporal_gyrus_anterior_division,8,EPISODIC_MEMORY,Episodic Memory
right_inferior_temporal_gyrus_posterior_division,8,EPISODIC_MEMORY,Episodic Memory
