STRUCTURE,CLUSTER,DOMAIN,TITLE
left_caudate,1,REWARD,Reward
right_caudate,1,REWARD,Reward
left_cingulate_gyrus_posterior_division,2,MEMORY,Memory
left_cuneal_cortex,2,MEMORY,Memory
left_intracalcarine_cortex,2,MEMORY,Memory
left_precuneous_cortex,2,MEMORY,Memory
left_supracalcarine_cortex,2,MEMORY,Memory
right_cingulate_gyrus_posterior_division,2,MEMORY,Memory
right_cuneal_cortex,2,MEMORY,Memory
right_intracalcarine_cortex,2,MEMORY,Memory
right_precuneous_cortex,2,MEMORY,Memory
right_supracalcarine_cortex,2,MEMORY,Memory
left_angular_gyrus,3,MANIPULATION,Manipulation
left_inferior_frontal_gyrus_pars_opercularis,3,MANIPULATION,Manipulation
left_lateral_occipital_cortex_superior_division,3,MANIPULATION,Manipulation
left_middle_frontal_gyrus,3,MANIPULATION,Manipulation
left_postcentral_gyrus,3,MANIPULATION,Manipulation
left_precentral_gyrus,3,MANIPULATION,Manipulation
left_superior_frontal_gyrus,3,MANIPULATION,Manipulation
left_superior_parietal_lobule,3,MANIPULATION,Manipulation
left_supplementary_motor_cortex,3,MANIPULATION,Manipulation
left_supramarginal_gyrus_anterior_division,3,MANIPULATION,Manipulation
left_supramarginal_gyrus_posterior_division,3,MANIPULATION,Manipulation
right_angular_gyrus,3,MANIPULATION,Manipulation
right_inferior_frontal_gyrus_pars_opercularis,3,MANIPULATION,Manipulation
right_middle_frontal_gyrus,3,MANIPULATION,Manipulation
right_postcentral_gyrus,3,MANIPULATION,Manipulation
right_precentral_gyrus,3,MANIPULATION,Manipulation
right_superior_frontal_gyrus,3,MANIPULATION,Manipulation
right_superior_parietal_lobule,3,MANIPULATION,Manipulation
right_supplementary_motor_cortex,3,MANIPULATION,Manipulation
right_supramarginal_gyrus_anterior_division,3,MANIPULATION,Manipulation
right_supramarginal_gyrus_posterior_division,3,MANIPULATION,Manipulation
left_inferior_temporal_gyrus_posterior_division,4,LANGUAGE,Language
left_middle_temporal_gyrus_anterior_division,4,LANGUAGE,Language
left_middle_temporal_gyrus_posterior_division,4,LANGUAGE,Language
left_middle_temporal_gyrus_temporooccipital_part,4,LANGUAGE,Language
left_superior_temporal_gyrus_anterior_division,4,LANGUAGE,Language
left_superior_temporal_gyrus_posterior_division,4,LANGUAGE,Language
right_middle_temporal_gyrus_anterior_division,4,LANGUAGE,Language
right_middle_temporal_gyrus_posterior_division,4,LANGUAGE,Language
right_amygdala,5,EMOTION,Emotion
right_hippocampus,5,EMOTION,Emotion
right_parahippocampal_gyrus_anterior_division,5,EMOTION,Emotion
left_parahippocampal_gyrus_posterior_division,6,EPISODIC_MEMORY,Episodic Memory
right_inferior_temporal_gyrus_posterior_division,6,EPISODIC_MEMORY,Episodic Memory
right_parahippocampal_gyrus_posterior_division,6,EPISODIC_MEMORY,Episodic Memory
right_temporal_fusiform_cortex_anterior_division,6,EPISODIC_MEMORY,Episodic Memory
right_temporal_fusiform_cortex_posterior_division,6,EPISODIC_MEMORY,Episodic Memory
left_brainstem,7,COGNITION,Cognition
left_frontal_operculum_cortex,7,COGNITION,Cognition
left_frontal_orbital_cortex,7,COGNITION,Cognition
left_frontal_pole,7,COGNITION,Cognition
left_inferior_frontal_gyrus_pars_triangularis,7,COGNITION,Cognition
left_insular_cortex,7,COGNITION,Cognition
left_paracingulate_gyrus,7,COGNITION,Cognition
left_temporal_pole,7,COGNITION,Cognition
right_brainstem,7,COGNITION,Cognition
right_frontal_operculum_cortex,7,COGNITION,Cognition
right_frontal_orbital_cortex,7,COGNITION,Cognition
right_frontal_pole,7,COGNITION,Cognition
right_inferior_frontal_gyrus_pars_triangularis,7,COGNITION,Cognition
right_temporal_pole,7,COGNITION,Cognition
left_frontal_medial_cortex,8,AROUSAL,Arousal
left_subcallosal_cortex,8,AROUSAL,Arousal
right_frontal_medial_cortex,8,AROUSAL,Arousal
right_subcallosal_cortex,8,AROUSAL,Arousal
left_central_opercular_cortex,9,HEARING,Hearing
left_heschls_gyrus,9,HEARING,Hearing
