STRUCTURE,CLUSTER,DOMAIN,TITLE
left_caudate,4,AROUSAL,Arousal
left_cingulate_gyrus_anterior_division,4,AROUSAL,Arousal
left_cingulate_gyrus_posterior_division,4,AROUSAL,Arousal
left_frontal_operculum_cortex,4,AROUSAL,Arousal
left_frontal_orbital_cortex,4,AROUSAL,Arousal
left_frontal_pole,4,AROUSAL,Arousal
left_insular_cortex,4,AROUSAL,Arousal
left_pallidum,4,AROUSAL,Arousal
left_paracingulate_gyrus,4,AROUSAL,Arousal
left_putamen,4,AROUSAL,Arousal
left_thalamus,4,AROUSAL,Arousal
right_brainstem,4,AROUSAL,Arousal
right_caudate,4,AROUSAL,Arousal
right_cingulate_gyrus_anterior_division,4,AROUSAL,Arousal
right_cingulate_gyrus_posterior_division,4,AROUSAL,Arousal
right_frontal_operculum_cortex,4,AROUSAL,Arousal
right_frontal_orbital_cortex,4,AROUSAL,Arousal
right_frontal_pole,4,AROUSAL,Arousal
right_inferior_frontal_gyrus_pars_triangularis,4,AROUSAL,Arousal
right_insular_cortex,4,AROUSAL,Arousal
right_pallidum,4,AROUSAL,Arousal
right_paracingulate_gyrus,4,AROUSAL,Arousal
right_putamen,4,AROUSAL,Arousal
right_temporal_pole,4,AROUSAL,Arousal
right_thalamus,4,AROUSAL,Arousal
left_amygdala,5,EMOTION,Emotion
left_hippocampus,5,EMOTION,Emotion
left_parahippocampal_gyrus_anterior_division,5,EMOTION,Emotion
right_amygdala,5,EMOTION,Emotion
right_hippocampus,5,EMOTION,Emotion
right_parahippocampal_gyrus_anterior_division,5,EMOTION,Emotion
right_temporal_fusiform_cortex_anterior_division,5,EMOTION,Emotion
left_inferior_temporal_gyrus_anterior_division,6,MEMORY,Memory
left_inferior_temporal_gyrus_posterior_division,6,MEMORY,Memory
left_middle_temporal_gyrus_anterior_division,6,MEMORY,Memory
left_middle_temporal_gyrus_posterior_division,6,MEMORY,Memory
left_parahippocampal_gyrus_posterior_division,6,MEMORY,Memory
left_temporal_fusiform_cortex_anterior_division,6,MEMORY,Memory
left_temporal_fusiform_cortex_posterior_division,6,MEMORY,Memory
right_inferior_temporal_gyrus_anterior_division,6,MEMORY,Memory
right_inferior_temporal_gyrus_posterior_division,6,MEMORY,Memory
right_middle_temporal_gyrus_anterior_division,6,MEMORY,Memory
right_parahippocampal_gyrus_posterior_division,6,MEMORY,Memory
right_temporal_fusiform_cortex_posterior_division,6,MEMORY,Memory
left_angular_gyrus,7,MANIPULATION,Manipulation
left_cerebellar_crus,7,MANIPULATION,Manipulation
left_cerebellar_lobules,7,MANIPULATION,Manipulation
left_cerebellar_vermis,7,MANIPULATION,Manipulation
left_inferior_frontal_gyrus_pars_opercularis,7,MANIPULATION,Manipulation
left_inferior_frontal_gyrus_pars_triangularis,7,MANIPULATION,Manipulation
left_lateral_occipital_cortex_superior_division,7,MANIPULATION,Manipulation
left_middle_frontal_gyrus,7,MANIPULATION,Manipulation
left_postcentral_gyrus,7,MANIPULATION,Manipulation
left_precentral_gyrus,7,MANIPULATION,Manipulation
left_superior_frontal_gyrus,7,MANIPULATION,Manipulation
left_superior_parietal_lobule,7,MANIPULATION,Manipulation
left_supplementary_motor_cortex,7,MANIPULATION,Manipulation
left_supramarginal_gyrus_anterior_division,7,MANIPULATION,Manipulation
left_supramarginal_gyrus_posterior_division,7,MANIPULATION,Manipulation
right_angular_gyrus,7,MANIPULATION,Manipulation
right_cerebellar_crus,7,MANIPULATION,Manipulation
right_cerebellar_lobules,7,MANIPULATION,Manipulation
right_cerebellar_vermis,7,MANIPULATION,Manipulation
right_inferior_frontal_gyrus_pars_opercularis,7,MANIPULATION,Manipulation
right_middle_frontal_gyrus,7,MANIPULATION,Manipulation
right_postcentral_gyrus,7,MANIPULATION,Manipulation
right_precentral_gyrus,7,MANIPULATION,Manipulation
right_superior_frontal_gyrus,7,MANIPULATION,Manipulation
right_superior_parietal_lobule,7,MANIPULATION,Manipulation
right_supplementary_motor_cortex,7,MANIPULATION,Manipulation
right_supramarginal_gyrus_anterior_division,7,MANIPULATION,Manipulation
right_supramarginal_gyrus_posterior_division,7,MANIPULATION,Manipulation
