STRUCTURE,CLUSTER,DOMAIN,TITLE
left_angular_gyrus,1,VISION,Vision
left_lateral_occipital_cortex_superior_division,1,VISION,Vision
left_supramarginal_gyrus_posterior_division,1,VISION,Vision
right_angular_gyrus,1,VISION,Vision
right_lateral_occipital_cortex_superior_division,1,VISION,Vision
right_middle_temporal_gyrus_temporooccipital_part,1,VISION,Vision
right_supramarginal_gyrus_posterior_division,1,VISION,Vision
left_frontal_orbital_cortex,2,COGNITION,Cognition
left_frontal_pole,2,COGNITION,Cognition
left_paracingulate_gyrus,2,COGNITION,Cognition
right_frontal_operculum_cortex,2,COGNITION,Cognition
right_frontal_orbital_cortex,2,COGNITION,Cognition
right_inferior_frontal_gyrus_pars_triangularis,2,COGNITION,Cognition
left_postcentral_gyrus,3,HAND,Hand
left_superior_parietal_lobule,3,HAND,Hand
left_supramarginal_gyrus_anterior_division,3,HAND,Hand
right_postcentral_gyrus,3,HAND,Hand
right_superior_parietal_lobule,3,HAND,Hand
right_supramarginal_gyrus_anterior_division,3,HAND,Hand
right_middle_temporal_gyrus_anterior_division,4,LANGUAGE,Language
right_superior_temporal_gyrus_anterior_division,4,LANGUAGE,Language
left_cerebellar_crus,5,EXECUTION,Execution
left_cerebellar_lobules,5,EXECUTION,Execution
right_cerebellar_crus,5,EXECUTION,Execution
right_cerebellar_lobules,5,EXECUTION,Execution
right_inferior_temporal_gyrus_posterior_division,6,MEMORY,Memory
right_temporal_fusiform_cortex_posterior_division,6,MEMORY,Memory
left_middle_temporal_gyrus_anterior_division,7,WORD,Word
left_middle_temporal_gyrus_posterior_division,7,WORD,Word
left_superior_temporal_gyrus_anterior_division,7,WORD,Word
left_lateral_occipital_cortex_inferior_division,8,EYE,Eye
left_lingual_gyrus,8,EYE,Eye
left_occipital_fusiform_gyrus,8,EYE,Eye
left_occipital_pole,8,EYE,Eye
right_inferior_temporal_gyrus_temporooccipital_part,8,EYE,Eye
right_lateral_occipital_cortex_inferior_division,8,EYE,Eye
right_lingual_gyrus,8,EYE,Eye
right_occipital_fusiform_gyrus,8,EYE,Eye
right_occipital_pole,8,EYE,Eye
right_temporal_occipital_fusiform_cortex,8,EYE,Eye
left_accumbens,9,REWARD,Reward
right_accumbens,9,REWARD,Reward
right_parahippocampal_gyrus_anterior_division,10,EMOTION,Emotion
left_frontal_medial_cortex,11,SALIENCE,Salience
left_subcallosal_cortex,11,SALIENCE,Salience
right_frontal_medial_cortex,11,SALIENCE,Salience
right_subcallosal_cortex,11,SALIENCE,Salience
left_cingulate_gyrus_posterior_division,12,MANIPULATION,Manipulation
left_inferior_frontal_gyrus_pars_opercularis,12,MANIPULATION,Manipulation
left_inferior_frontal_gyrus_pars_triangularis,12,MANIPULATION,Manipulation
left_middle_frontal_gyrus,12,MANIPULATION,Manipulation
left_precentral_gyrus,12,MANIPULATION,Manipulation
left_precuneous_cortex,12,MANIPULATION,Manipulation
left_superior_frontal_gyrus,12,MANIPULATION,Manipulation
left_supplementary_motor_cortex,12,MANIPULATION,Manipulation
right_inferior_frontal_gyrus_pars_opercularis,12,MANIPULATION,Manipulation
right_precentral_gyrus,12,MANIPULATION,Manipulation
right_supplementary_motor_cortex,12,MANIPULATION,Manipulation
left_inferior_temporal_gyrus_posterior_division,13,MEANING,Meaning
left_inferior_temporal_gyrus_temporooccipital_part,13,MEANING,Meaning
left_middle_temporal_gyrus_temporooccipital_part,13,MEANING,Meaning
left_temporal_fusiform_cortex_posterior_division,13,MEANING,Meaning
left_temporal_occipital_fusiform_cortex,13,MEANING,Meaning
right_cuneal_cortex,14,EPISODIC_MEMORY,Episodic Memory
right_intracalcarine_cortex,14,EPISODIC_MEMORY,Episodic Memory
right_precuneous_cortex,14,EPISODIC_MEMORY,Episodic Memory
right_supracalcarine_cortex,14,EPISODIC_MEMORY,Episodic Memory
left_cuneal_cortex,15,FAMILIARITY,Familiarity
left_intracalcarine_cortex,15,FAMILIARITY,Familiarity
left_supracalcarine_cortex,15,FAMILIARITY,Familiarity
left_caudate,16,FEEDBACK,Feedback
left_pallidum,16,FEEDBACK,Feedback
left_putamen,16,FEEDBACK,Feedback
right_pallidum,16,FEEDBACK,Feedback
right_putamen,16,FEEDBACK,Feedback
left_planum_temporale,17,HEARING,Hearing
left_superior_temporal_gyrus_posterior_division,17,HEARING,Hearing
right_middle_temporal_gyrus_posterior_division,17,HEARING,Hearing
right_superior_temporal_gyrus_posterior_division,17,HEARING,Hearing
left_hippocampus,18,RECALL,Recall
left_parahippocampal_gyrus_anterior_division,18,RECALL,Recall
left_parahippocampal_gyrus_posterior_division,18,RECALL,Recall
right_hippocampus,18,RECALL,Recall
right_cerebellar_vermis,19,MOVEMENT,Movement
left_central_opercular_cortex,20,MONITORING,Monitoring
left_frontal_operculum_cortex,20,MONITORING,Monitoring
left_insular_cortex,20,MONITORING,Monitoring
right_insular_cortex,20,MONITORING,Monitoring
left_inferior_temporal_gyrus_anterior_division,21,RETRIEVAL,Retrieval
left_temporal_fusiform_cortex_anterior_division,21,RETRIEVAL,Retrieval
right_frontal_pole,22,REACTION_TIME,Reaction Time
right_middle_frontal_gyrus,22,REACTION_TIME,Reaction Time
right_superior_frontal_gyrus,22,REACTION_TIME,Reaction Time
left_cingulate_gyrus_anterior_division,23,COGNITIVE_PROCESS,Cognitive Process
right_cingulate_gyrus_anterior_division,23,COGNITIVE_PROCESS,Cognitive Process
right_cingulate_gyrus_posterior_division,23,COGNITIVE_PROCESS,Cognitive Process
right_paracingulate_gyrus,23,COGNITIVE_PROCESS,Cognitive Process
left_thalamus,24,ANTICIPATION,Anticipation
right_thalamus,24,ANTICIPATION,Anticipation
right_inferior_temporal_gyrus_anterior_division,25,ENCODING,Encoding
right_temporal_fusiform_cortex_anterior_division,25,ENCODING,Encoding
right_parahippocampal_gyrus_posterior_division,26,RECOGNITION,Recognition
left_planum_polare,27,SPEECH,Speech
right_heschls_gyrus,27,SPEECH,Speech
right_planum_polare,27,SPEECH,Speech
left_temporal_pole,28,SOCIAL_COGNITION,Social Cognition
right_temporal_pole,28,SOCIAL_COGNITION,Social Cognition
left_cerebellar_vermis,29,MOTOR_CONTROL,Motor Control
left_brainstem,30,AROUSAL,Arousal
right_brainstem,30,AROUSAL,Arousal
right_caudate,31,DECISION_MAKING,Decision Making
left_heschls_gyrus,32,PERCEPTION,Perception
left_parietal_operculum_cortex,32,PERCEPTION,Perception
right_central_opercular_cortex,32,PERCEPTION,Perception
right_parietal_operculum_cortex,32,PERCEPTION,Perception
right_planum_temporale,32,PERCEPTION,Perception
left_amygdala,33,FEAR,Fear
right_amygdala,33,FEAR,Fear
