1402966,EXECUTION
1410086,THOUGHT
1448149,FEAR
1486459,MANIPULATION
1486460,REPRESENTATION
1519476,ATTENTION
1527602,LOSS
1542680,ENCODING
1613546,PREPARATION
1633409,VISION
1679944,HEARING
1791928,MANIPULATION
1822545,HAND
1869921,VISION
1875248,HAND
1884179,MANIPULATION
1929214,PAIN
2296583,MANIPULATION
2360050,VISION
2396097,REPRESENTATION
3277066,WORD
3298565,HAND
3653828,VISION
3875696,PREPARATION
7472384,HAND
7479961,ATTENTION
7485619,MEANING
7488733,COGNITIVE_PROCESS
7569934,ATTENTION
7708745,MANIPULATION
7714579,ATTENTION
7811563,HAND
7820564,REPRESENTATION
7820565,ATTENTION
7846080,PREPARATION
7850422,PERCEPTION
7864258,ATTENTION
7865775,MANIPULATION
7922456,ATTENTION
7925790,HAND
7935791,VISION
7953589,VISION
8027764,HAND
8038933,ATTENTION
8207487,ATTENTION
8232848,ATTENTION
8286936,ATTENTION
8350282,HAND
8405250,HAND
8410148,ATTENTION
8430100,ATTENTION
8430101,ATTENTION
8441008,ATTENTION
8480815,MANIPULATION
8524452,ATTENTION
8551361,MANIPULATION
8556839,SOCIAL_COGNITION
8592204,MEANING
8592206,VISION
8595189,ATTENTION
8606767,MEANING
8606771,VISION
8624678,MANIPULATION
8628399,VISION
8642414,ATTENTION
8642416,ATTENTION
8642418,MEANING
8656296,VISION
8670634,ATTENTION
8673502,LANGUAGE_PROCESSING
8700204,ATTENTION
8730806,ATTENTION
8738230,PREPARATION
8772633,WORD
8774879,ATTENTION
8784221,PREPARATION
8784224,HAND
8786445,HAND
8790444,MANIPULATION
8805334,HEARING
8805700,MANIPULATION
8805836,MANIPULATION
8813286,SEMANTIC_PROCESSING
8815903,ATTENTION
8822570,ATTENTION
8836245,HAND
8855347,MEANING
8864300,ATTENTION
8889766,HAND
8893004,MOOD
8896772,MEMORY
8904757,ATTENTION
8929174,SOCIAL_COGNITION
8931582,FAMILIARITY
8931588,ATTENTION
8938120,VISION
8951412,HAND
8952093,REPRESENTATION
